pfr_player_id,player_name,career_try,career_ranypa,career_wowy,bcs_rating
DickEl00,Eldridge Dickey,144.2868956,0.316523703,0.026244808,NULL
DickEr00,Eric Dickerson,2496.300209,-0.531552548,-0.447453604,NULL
DickRo20,Ron Dickerson,12.20049523,0.504427509,0.534962841,NULL
DicuCh00,Chuck Dicus,452.8068183,-0.399710426,-0.92183012,NULL
DidiCl00,Clint Didier,1949.135287,0.472090146,0.556858756,NULL
DidiMa20,Mark Didio,38.74713478,0.255614914,0.058127865,NULL
DiehDa20,Dave Diehl,1436.051323,-0.379990739,2.533257759,NULL
DiekDo00,Doug Dieken,23.31920156,-0.095909011,0.17070235,NULL
DierSc00,Scott Dierking,1282.25462,-0.066353945,0.572209207,NULL
DilfTr00,Trent Dilfer,2.543454804,-0.891835358,-0.54145568,NULL
DilgKe00,Ken Dilger,3934.929068,0.610352892,-0.012238868,NULL
DillCo00,Corey Dillon,2012.681127,-0.236313596,-0.414981115,NULL
DillJa00,Jarett Dillard,359.0573895,-1.92639979,-0.244904317,NULL
DilwLa20,Lavvie Dilweg,1604.030582,2.612915888,0.312207225,NULL
DimaBa20,Babe Dimancheff,1741.03095,0.653931993,0.303005347,NULL
DiMaPa00,Patrick DiMarco,45.37685621,-0.18582806,-1.077969043,NULL
DImpRy00,Ryan D'Imperio,9.890496819,-1.263299033,-0.136693842,NULL
DingMi00,Mike Dingle,44.23774189,-0.68424575,-1.276242906,NULL
DinkDa00,Darnell Dinkins,299.1031141,-1.038672741,0.083098904,NULL
DiRiRo20,Robert DiRico,20.75334249,-0.161231271,0.176379478,NULL
DitkMi00,Mike Ditka,7181.410492,0.316357674,0.129936539,-11.578557
DixoAl00,Al Dixon,1557.692343,-0.765944809,-0.173631133,NULL
DixoAn00,Anthony Dixon,57.10885834,0.393082953,-0.45030769,NULL
DixoDw20,Dwayne Dixon,70.86354788,-0.169650252,-0.581725115,NULL
DixoFl00,Floyd Dixon,2429.81433,-0.806843414,-0.293799243,NULL
DixoHe00,Hewritt Dixon,3356.241477,0.678509861,0.333248348,NULL
DixoJa00,James Dixon,424.5219606,-1.667034206,-1.434046561,NULL
DixoRo00,Ron Dixon,582.4201235,0.738111798,0.650043188,NULL
DixoZa00,Zachary Dixon,528.3975377,-0.747597045,0.202887816,NULL
DobbGl20,Glenn Dobbs,51.11021812,-0.677135119,-0.702941971,NULL
DobsAa00,Aaron Dobson,409.4305097,0.252864966,-0.294686937,NULL
DockJo20,John Dockery,9.301494248,1.426461324,0.632242614,NULL
DoddAl00,Al Dodd,2102.206253,-0.166918482,-0.511961976,NULL
DoehJo20,John Doehring,145.039863,1.897841218,-0.10995398,NULL
DoerCh00,Chris Doering,456.9515646,-0.330442414,0.348257182,NULL
DolaCl20,Cliff Dolaway,112.9125746,-2.409160505,-0.276472639,NULL
DolbJa00,Jack Dolbin,1967.709477,-0.003106598,0.432488635,NULL
DollDi20,Dick Dolly,296.5744124,-5.511875279,-3.911409396,NULL
DollDo00,Don Doll,0,NULL,NULL,NULL
DollTo20,Tony Dollinger,26.52611156,-1.103354101,0.426329215,NULL
DomiMa00,Matt Dominguez,25.83174194,-0.483265433,-0.726222057,NULL
DonaGe00,Gene Donaldson,19.5446461,-1.556114725,-1.505744756,NULL
DonaOs00,Oscar Donahue,300.8282654,-1.230477368,-1.879592175,NULL
DonaRa00,Ray Donaldson,1.463193117,-0.601016787,-0.565028218,NULL
DoneAl20,Al Donelli,68.72544757,-7.092350786,-6.071872294,NULL
DonlDo00,Doug Donley,760.3247633,0.006011424,-0.402524129,NULL
DonnLa00,Larry Donnell,25.17224718,-1.518682548,-1.429487455,NULL
DonoMi00,Mike Donohoe,179.4663952,-1.066631564,-1.075384295,NULL
DoolJi00,Jim Dooley,4373.532361,-0.766601951,-1.138342822,NULL
DoolJo20,John Doolan,222.8916724,0.997039676,0.337460578,NULL
DoorDa00,Dan Doornink,2257.034141,0.222173393,0.024827272,NULL
DoraJi00,Jim Doran,5135.528794,-0.278757457,-0.544829781,-12.812646
DorsDe00,De De Dorsey,58.76774275,-1.130194382,-1.163927567,NULL
DorsDi00,Dick Dorsey,370.6934065,-1.115531836,-1.249516639,NULL
DorsLa00,Larry Dorsey,636.7516603,-0.004158721,-0.377314921,NULL
DorsTo00,Tony Dorsett,4064.195397,0.895054786,0.306925767,NULL
DossNo20,Noble Doss,181.003462,2.000581494,1.607646461,NULL
DossTa00,Tandon Doss,308.7107331,-0.924138398,-1.071780482,NULL
DotsDe20,DeWayne Dotson,5.573383446,0.811003996,0.153973111,NULL
DottJo00,John Dottley,551.7069237,-0.097865312,-0.161574817,NULL
DoucEa00,Early Doucet,1298.442577,-1.06136046,0.247839843,NULL
DougBe20,Ben Douglas,389.8475177,2.541507353,3.536501586,NULL
DougBo00,Bobby Douglass,2.632358203,-0.730334714,1.193850454,NULL
DougDa00,Dameane Douglas,186.6291462,-0.897219272,-0.958630972,NULL
DougFr00,Freddie Douglas,66.03384015,-2.227108307,-1.200000176,NULL
DougGl00,Glenn Doughty,4590.810834,0.586764864,0.877604147,NULL
DougHa00,Harry Douglas,2055.708222,0.520126723,-0.104321732,NULL
DougLe20,Leland Douglas,98.77868959,0.916646212,-0.218590513,NULL
DougMe00,Merrill Douglas,45.49323075,-0.919796581,-0.867821898,NULL
DougOm20,Omar Douglas,24.19530547,-1.351036249,-0.355175022,NULL
DoveBo00,Bob Dove,249.7274158,-0.77706265,3.347181875,NULL
DowdHa20,Harry Dowda,424.3006036,0.209756783,-0.130450416,NULL
DowdMa00,Marcus Dowdell,424.4970369,-0.369291122,-0.031021364,NULL
DowlBo00,Boyd Dowler,9657.941349,1.069325184,0.551071238,-2.130816
DownGa00,Gary Downs,75.17483446,-0.038399489,1.018935721,NULL
DowxWo20,Woody Dow,392.4722171,-0.067735417,1.708667281,NULL
DoylJa00,Jack Doyle,23.94052561,0.210178353,0.237741295,NULL
DoziDJ00,D.J. Dozier,331.3584754,-0.239829749,-0.048838897,NULL
DragSc00,Scott Dragos,29.73983104,-1.169819438,-0.842633996,NULL
DrakJo21,Johnny Drake,1425.501741,-1.627308151,-0.301230735,NULL
DrauSh00,Shaun Draughn,168.1467163,-2.103309841,-1.319283543,NULL
DrayJi00,Jim Dray,277.2654574,-0.594906716,0.005676033,NULL
DrayTr00,Troy Drayton,2665.297444,0.160412219,-0.276215755,NULL
DrazCh00,Chuck Drazenovich,210.3868191,-0.1901196,0.208197482,NULL
DreeJo00,Joel Dreessen,1698.176988,1.282629255,0.858550236,NULL
DrehFr20,Fred Dreher,205.6813038,1.557920532,-2.65349633,NULL
DresCh00,Chris Dressel,1166.283549,-0.381219606,-0.690773214,NULL
DresDo00,Doug Dressler,1101.337466,1.072176519,0.353464421,NULL
DrewMa00,Maurice Jones-Drew,2909.130373,-0.440922859,-0.153882473,NULL
DrewWi00,Willie Drewrey,1475.426513,-0.930603098,-1.777904326,NULL
DreyWa20,Wally Dreyer,129.1177789,1.497920095,0.037770576,NULL
DrivDo00,Donald Driver,8898.560094,0.827943136,0.028666495,-0.665985
DrouRe00,Reuben Droughns,1081.090673,-0.272862492,0.754199951,NULL
DrulAl20,Al Drulis,113.6403295,-1.421510961,-1.631533916,NULL
DrumEd00,Eddie Drummond,15.71549094,-0.74850971,0.186874469,NULL
DrumRo00,Robert Drummond,215.3363391,-0.117648855,-0.670317927,NULL
DruzJo20,Johnny Druze,104.3852856,2.382778786,1.341921021,NULL
DrzeRo20,Ron Drzewiecki,20.09704402,-1.598023428,-2.186178498,NULL
DubeEl00,Elbert Dubenion,5692.116212,-0.337299848,-0.483600041,1.521732
DuboDo00,Doug DuBose,94.43796977,1.456014015,-0.329996388,NULL
DuboJi00,Jimmy DuBose,199.1970871,-3.205936874,-0.736852854,NULL
DuBoPh20,Phil DuBois,13.82925966,-0.328761685,-0.809281753,NULL
DuckBo00,Bobby Duckworth,1541.423704,0.539636218,-0.403039131,NULL
DuckJo20,Joe Duckworth,345.3344461,2.677379896,1.356018744,NULL
DuckKe00,Kenny Duckett,670.789184,-1.377334739,-0.517307109,NULL
DuckT.00,T.J. Duckett,311.2110658,-0.601500967,0.027958088,NULL
DudeDi20,Dick Duden,26.69387892,0.362968091,-1.149203774,NULL
DudeJo20,Joe Dudek,49.28918843,0.815554444,0.056088707,NULL
DudiAn20,Andy Dudish,239.2857822,-1.055731369,1.518129877,NULL
DudlBi00,Bill Dudley,2650.05988,-0.8189667,-0.302264707,NULL
DudlPa00,Paul Dudley,145.5144651,1.216026804,1.292959169,NULL
DudlRi00,Rickey Dudley,2985.806695,0.359793397,0.567914821,NULL
DugaFr00,Fred Dugan,2631.979473,-1.252443557,-0.658975736,NULL
DugaJe00,Jeff Dugan,237.5445354,-0.03576469,1.095161973,NULL
DugaRo00,Ron Dugans,777.7922524,-1.428366531,-1.217099616,NULL
DuggHe20,Herb Duggins,289.2000556,-1.335512661,0.502241996,NULL
DuggJa20,Jack Dugger,41.88344679,-0.287411,3.191906613,NULL
DuhaPa20,Paul Duhart,415.3889643,0.49139559,0.85769793,NULL
DuhoBo00,Bobby Duhon,930.778235,0.577290334,-0.808498541,NULL
DukeWe00,Wesley Duke,35.05121072,1.362177468,2.029767653,NULL
DulaMi00,Mike Faulkerson,35.93454914,0.832872495,1.305750893,NULL
DunaDa20,Dave Dunaway,36.61520974,1.467966323,-0.135569552,NULL
DunbJu00,Jubilee Dunbar,741.2718867,-1.026138065,-0.317220875,NULL
DunbLa00,Lance Dunbar,83.70656533,0.607445434,-0.247026841,NULL
DunbVa00,Vaughn Dunbar,92.33336782,1.213595368,1.111027747,NULL
DuncBr00,Brian Duncan,131.2665864,0.631827762,0.270996633,NULL
DuncCl20,Clyde Duncan,48.07398945,-0.385656642,-0.912442587,NULL
DuncCu00,Curtis Duncan,3696.955583,0.877399839,0.284029382,NULL
DunlBo20,Bob Dunlap,31.18795677,3.02472587,1.97349043,NULL
DunnDa00,David Dunn,1112.228,0.336013459,0.288090965,NULL
DunnDa01,Damon Dunn,7.157762602,-1.821956548,0.034907975,NULL
DunnJa00,Jason Dunn,941.6223084,0.336505896,0.444685038,NULL
DunnKD00,K.D. Dunn,138.9732038,-0.874327783,-1.8959522,NULL
DunnPe00,Perry Lee Dunn,530.1595852,-1.021965807,-0.427430073,NULL
DunnWa00,Warrick Dunn,4716.793521,-0.470032026,0.003819152,NULL
DunsPa00,Pat Dunsmore,215.5835108,-0.055722025,0.739932546,NULL
DupaRe00,Reggie Dupard,373.1708261,-1.945001649,-2.747057293,NULL
DupeMa00,Mark Duper,7828.793805,1.714483678,0.20361453,11.794892
DuprBi00,Billy Joe DuPree,4813.553773,1.617462842,0.222245276,NULL
DuprL.00,L.G. Dupre,1863.851239,0.666013091,0.115492171,NULL
DuprMa00,Marcus Dupree,49.26347045,-0.129501225,-0.81317531,NULL
DurdDo20,Don Durdan,71.50540288,0.375785732,-0.471707144,NULL
DurhKr00,Kris Durham,497.310902,0.364266314,-0.142849962,NULL
DurkJe20,Jeff Durkota,18.78861575,-0.714941651,0.254139051,NULL
DurkJo20,John Durko,135.102535,2.032229117,2.276565001,NULL
DuttBi20,Bill Dutton,139.7639891,-0.834996458,0.242915854,NULL
DwigTi00,Tim Dwight,2691.202434,-0.09918836,-0.15972934,NULL
DwyeJo00,Jonathan Dwyer,170.7772169,0.229126186,-0.219800774,NULL
DyalMi00,Mike Dyal,603.789829,0.252453621,-0.100722175,NULL
DyerDe00,Deon Dyer,16.95496348,-0.524763295,-0.80985404,NULL
DyerHe00,Henry Dyer,209.2764402,0.535419011,-0.196670738,NULL
DyerKe20,Ken Dyer,21.24758853,0.840481898,-0.264942785,NULL
DyexLe20,Les Dye,906.4211087,3.128444915,1.564499878,NULL
DykeHa00,Hart Lee Dykes,1143.755016,-1.138896182,-0.508176882,NULL
DysoKe00,Kevin Dyson,2259.717409,0.673323978,0.123829995,NULL
EachNa00,Nate Eachus,14.51626328,-2.103309841,-1.319283543,NULL
EakiKa20,Kay Eakin,370.5437629,0.661069516,0.505080549,NULL
EalyBi00,Biren Ealy,7.075722156,-0.873922012,-0.474873063,NULL
EarhRa20,Ralph Earhart,511.6393862,-3.830476636,-4.177146952,NULL
EarlQu00,Quinn Early,6122.541595,-0.075773475,-0.000466298,-7.945297
EarlRo00,Robin Earl,628.8549865,-1.03967945,-0.478540786,NULL
EaslDo20,Doug Easlick,5.139905485,-2.067937585,-1.948105434,NULL
EaslMa00,Marcus Easley,12.99469418,-1.051830905,0.741494266,NULL
EaslWa00,Walt Easley,68.24515943,1.152617201,-0.748576316,NULL
EasyOm00,Omar Easy,59.34700709,1.789336877,0.999354114,NULL
EatoSc20,Scott Eaton,18.53190702,2.342698615,0.598888058,NULL
EbdiHa20,Harry Ebding,4359.505877,0.617999833,-0.327465155,NULL
EberJe00,Jeremy Ebert,17.56601778,-1.486590702,-0.810716633,NULL
EberRi00,Rick Eber,207.3041758,0.011687448,-0.232683053,NULL
EbliRa20,Ray Ebli,297.0716436,-1.386309061,0.740867841,NULL
EcheAd00,Adimchinobe Echemandu,39.081319,-0.422216956,-0.551286736,NULL
EckeKy00,Kyle Eckel,20.65756217,2.608903007,1.402673991,NULL
EckwJe00,Jerry Eckwood,976.5162692,0.329412584,-0.373744804,NULL
EddiFl00,Floyd Eddings,564.6736885,0.007026723,1.567092991,NULL
EddyNi00,Nick Eddy,361.78222,-0.209569097,-0.558256509,NULL
EdelJu00,Julian Edelman,1526.332354,0.848279048,0.135526749,NULL
EdmoBo00,Bobby Joe Edmonds,7.854161981,-1.584161901,-0.569933079,NULL
EdmuFe00,Ferrell Edmunds,1790.649973,0.672362079,-0.53433041,NULL
EdwaAl00,Al Edwards,269.9849162,1.624864863,0.95442725,NULL
EdwaAn00,Anthony Edwards,1276.13233,-0.498884196,-0.352348827,NULL
EdwaAr00,Armanti Edwards,94.83605355,0.634739668,0.569919353,NULL
EdwaBr00,Braylon Edwards,5063.164714,-0.86058552,0.552460221,-8.887831
EdwaCi00,Cid Edwards,2083.0792,-0.709942156,-0.938388838,NULL
EdwaDa00,Dan Edwards,4353.203328,-0.38729121,-0.729765691,NULL
EdwaEa20,Earl Edwards,4.456560373,-0.023060835,0.064322575,NULL
EdwaEm00,Emmett Edwards,87.49052545,-0.587215062,0.866466347,NULL
EdwaEr00,Eric Edwards,165.1115596,-0.328419411,-0.53107131,NULL
EdwaJi20,Jimmy Edwards,4.562008048,-0.432414256,-0.501658239,NULL
EdwaKe00,Kelvin Edwards,692.3967952,-0.369928877,-0.103401432,NULL
EdwaMa00,Marc Edwards,1476.283411,-0.115477394,-0.167713435,NULL
EdwaMa21,Marshall Edwards,1.619885869,-2.511750127,-0.78102148,NULL
EdwaPa00,Patrick Edwards,37.37413228,0.530465017,-0.046534344,NULL
EdwaRo00,Robert Edwards,502.7264915,0.224964266,0.324977475,NULL
EdwaSt00,Stan Edwards,502.4832304,-0.68044118,-0.891604622,NULL
EdwaTe00,Terrence Edwards,10.16491516,-1.681972411,-0.455647951,NULL
EdwaTr00,Troy Edwards,2287.774404,-0.264259881,0.134780529,NULL
EgloRo00,Ron Egloff,910.7522488,-0.1693978,-0.174828748,NULL
EgneMi00,Michael Egnew,54.94685471,-0.977178015,-0.596930242,NULL
EifeTy00,Tyler Eifert,369.3926435,0.451791788,0.388676239,NULL
EldrBr00,Brody Eldridge,85.98082295,-0.458495189,0.251881525,NULL
EleyMo00,Monroe Eley,111.8533483,-1.184206942,-1.145780399,NULL
EliaDo20,Don Eliason,102.2784346,-3.556415523,-1.633219467,NULL
EliaKe00,Keith Elias,163.276295,-0.956746742,-0.475436176,NULL
ElkiLa00,Larry Elkins,372.1412603,-0.491214948,0.361803413,NULL
EllaHe00,Henry Ellard,12583.57396,0.222573407,-0.108596198,17.058794
ElleGa00,Gary Ellerson,192.5665346,-0.796378046,0.692071915,NULL
ElleRi20,Rich Ellender,15.65301821,-0.660099594,0.049602753,NULL
ElliAn00,Andre Ellington,318.5864894,-0.194834756,0.051912221,NULL
ElliCa20,Carl Elliott,930.4660621,-0.379236597,-0.160407235,NULL
ElliCr20,Craig Ellis,43.46854784,0.136667889,1.245811945,NULL
ElliDe00,Devale Ellis,35.23712847,-0.44826363,0.296536973,NULL
ElliGe00,Gerry Ellis,2649.74796,-0.086463389,0.455861354,NULL
ElliJe00,Jerry Ellison,293.1919144,-1.04461865,-0.400767344,NULL
ElliJu00,Jumbo Elliott,16.28794369,-0.519824195,-0.016295674,NULL
ElliKe02,Kevin Elliott,85.83923572,-1.13249101,0.227795388,NULL
ElliLe00,Lenvil Elliott,2001.06561,1.010004409,-0.187282242,NULL
ElliOm20,'Omar Ellison,24.66875904,-0.359460109,-0.16079352,NULL
ElliRh00,Rhett Ellison,119.325868,-0.923035195,0.082550702,NULL
ElliWi00,Willie Ellison,1386.631113,0.212068048,-0.422981183,NULL
EllsSw20,Swede Ellstrom,114.6360182,-1.748764157,-0.142978378,NULL
ElseEa21,Earl Elsey,276.5129557,-0.33401413,1.690065844,NULL
ElstDu20,Dutch Elston,123.0328543,-0.296710184,0.75321029,NULL
ElteLe00,Leo Elter,982.5601056,-0.440710299,-0.260217539,NULL
ElwaJo00,John Elway,61.52072351,0.698060039,0.286780772,NULL
ElweJa00,Jack Elwell,11.66645917,-0.716625998,-0.958483552,NULL
EmanBe00,Bert Emanuel,4390.203348,-0.014157526,0.215442742,NULL
EmbrJo20,John Embree,638.1739266,-0.070421163,0.189106935,NULL
EmbrMe20,Mel Embree,440.3141696,-2.137002927,-0.692425565,NULL
EmerLa20,Larry Emery,36.73448307,-1.990442553,-1.637645716,NULL
EmmoFr20,Frank Emmons,72.90549651,0.417261884,-1.24059576,NULL
EngeWu20,Wuert Engelmann,299.4169167,2.105021032,0.378827034,NULL
EngrBo00,Bobby Engram,7154.81553,0.185137206,0.444642777,-7.680943
EnisCu00,Curtis Enis,432.5424509,-0.281611075,0.543146478,NULL
EnkeFr20,Fred Enke,58.32928759,-0.088249029,0.373390736,NULL
EnyaBi00,Bill Enyart,616.8251244,-1.083152472,0.318040658,NULL
EppePa00,Pat Epperson,109.241177,-0.711603264,0.464012713,NULL
EppsBo20,Bobby Epps,224.244167,1.471447616,1.145292476,NULL
EppsDe00,Dedrick Epps,8.258104742,-1.645488914,-1.016246942,NULL
EppsPh00,Phil Epps,2853.874875,-0.359056845,0.562863774,NULL
ErdlDi20,Dick Erdlitz,251.9216045,0.016400635,-1.021402087,NULL
ErenRi00,Rich Erenberg,1004.715809,-0.248283184,0.49437339,NULL
ErtzZa00,Zach Ertz,418.0110048,1.970076752,2.603080116,NULL
ErviRi00,Ricky Ervins,979.1549722,0.289987933,0.175012813,NULL
ErwiTe00,Terry Erwin,24.68419468,-0.610933177,-1.530674425,NULL
EscoGa00,Gavin Escobar,118.4906685,0.687502937,-0.032145666,NULL
EshmLe20,Len Eshmont,1481.280168,0.66766101,0.226787084,NULL
EsiaBo00,Boomer Esiason,-2.021374324,0.987926264,0.570264973,NULL
EspoMi00,Mike Esposito,185.1658044,-2.498822632,-0.961442214,NULL
EssiRo20,Ron Essink,17.05754909,-0.602836208,-0.770152754,NULL
EstaGr01,Greg Estandia,256.018231,0.111451834,0.106608644,NULL
EsteRi20,Richard Estell,27.32550347,-0.468969366,0.888628657,NULL
EtheCa20,Carlos Etheredge,8.115055438,-0.371427506,-0.072414961,NULL
EthrRa20,Ray Ethridge,20.51928004,1.044030237,0.784239384,NULL
EuhuTi00,Tim Euhus,145.6660074,-0.733846345,-0.521256794,NULL
EvanCh00,Charles Evans,819.2894703,0.231693846,0.489959235,NULL
EvanCh01,Charlie Evans,706.1065595,0.886350338,1.087694239,NULL
EvanDi20,Dick Evans,315.0160524,1.867140064,1.748110851,NULL
EvanFr20,Fred Evans,155.9744576,0.297077124,1.534159188,NULL
EvanHe00,Heath Evans,478.8540247,1.204004946,0.262685122,NULL
EvanJe00,Jerry Evans,247.8174184,0.557993485,0.714998296,NULL
EvanJi00,Jim Evans,92.37025875,-1.181263568,-0.172503119,NULL
EvanJo20,John Evans,8.527647856,-1.990442553,-1.637645716,NULL
EvanLe00,Lee Evans,5692.881546,-0.727209332,0.300919685,-8.225315
EvanMu20,Murray Evans,137.9507604,-4.483235922,-2.807997233,NULL
EvanRa20,Ray Evans,148.199349,-3.16197506,-3.119807328,NULL
EverKe00,Kevin Everett,9.342404365,-0.517981416,0.874099021,NULL
EverMa00,Major Everett,99.43289289,0.823705644,1.21849521,NULL
EwinBr00,Bradie Ewing,19.88424036,-0.18582806,-1.077969043,NULL
FaaoNu00,Nuu Faaola,21.07422948,-0.075580516,-0.487875103,NULL
FahnKe00,Keith Fahnhorst,4.927676061,0.113362981,1.171259397,NULL
FainJe20,Jeff Faine,2.551362972,-0.587676108,1.041459721,NULL
FaisDe00,Derrick Faison,38.91043475,0.688028069,-0.038756354,NULL
FalaNe20,Nello Falaschi,140.0474987,0.751781473,-0.519848656,NULL
FalkTo20,Tony Falkenstein,125.5616363,1.172122781,2.382639354,NULL
FamiGa20,Gary Famiglietti,434.8675083,3.157390535,0.941796154,NULL
FannCh00,Chad Fann,216.0308834,-0.293856435,-0.350596943,NULL
FargJu00,Justin Fargas,570.7802838,-1.502194464,-0.571278132,NULL
FarkAn20,Andy Farkas,2802.722769,1.829277087,0.759110386,NULL
FarlJo20,John Farley,13.23993014,-0.104163539,-0.431236254,NULL
FarmDa00,Danny Farmer,524.1454158,-1.880708084,-1.375389052,NULL
FarmGe00,George Farmer,1172.934225,0.19028869,0.252833083,NULL
FarmGe01,George Farmer,2630.77499,-1.48689771,0.317891108,NULL
FarmKa00,Karl Farmer,52.19822919,-1.184206942,-1.145780399,NULL
FarmTo20,Tom Farmer,466.50371,1.741158086,0.476255876,NULL
FarqJo00,John Farquhar,251.8221422,-2.41364319,-1.171776576,NULL
FarrBo00,Bo Farrington,1035.46353,0.367024403,0.292923326,NULL
FarrJi00,Jimmy Farris,130.3202544,-1.401771993,-0.275012804,NULL
FarrMe00,Mel Farr,2149.593885,-0.106984418,-0.129808688,NULL
FarrMi00,Mike Farr,749.6874195,-0.1750025,-0.1280725,NULL
FarrSe20,Sean Farrell,6.80549805,-2.2212374,-3.238385135,NULL
FarrTo20,Tom Farris,29.52136501,2.205658539,-0.032579204,NULL
FasaAn00,Anthony Fasano,2537.97723,-0.019755652,0.443614455,NULL
FasoCi00,Ciatrick Fason,20.80341465,-1.120973203,-0.328504642,NULL
FaulCh20,Chris Faulkner,18.10697728,0.505371055,0.526313069,NULL
FaulKe00,Kevin Faulk,3722.789757,0.831486498,-0.313746392,NULL
FaulMa00,Marshall Faulk,7028.646836,0.90712713,0.087977811,-2.781364
FaurCh00,Christian Fauria,2649.414306,0.057790387,-0.165627836,NULL
FaurJo00,Joseph Fauria,230.0351522,0.530465017,-0.046534344,NULL
FausGe20,George Faust,164.2913022,-3.883403342,-2.0598296,NULL
FavrBr00,Brett Favre,1.668653559,1.286345656,4.014686543,NULL
FawcJa20,Jake Fawcett,24.47574298,-0.552329707,1.896409314,NULL
FazaJe00,Jermaine Fazande,109.0766383,-1.611983001,0.427824716,NULL
FeacRi00,Ricky Feacher,2129.135769,-0.259201487,-0.162363104,NULL
FearTo00,Tom Fears,8092.265975,1.584699931,0.565039596,23.157097
FeasGr20,Grant Feasel,5.961679202,-0.963101097,-1.17415608,NULL
FeatBe00,Beattie Feathers,887.3244635,1.809920112,0.262219582,NULL
FeatTi20,Tiny Feather,420.6551839,-0.335491347,-0.213034335,NULL
feelyjay01,Jay Feely,3.953851164,-0.539546193,-0.307547709,NULL
FekeGe20,Gene Fekete,9.074807033,5.956456819,3.959664439,NULL
FelbNi20,Nip Felber,43.51308928,-4.686522651,0.497598267,NULL
FelkGe20,Gene Felker,110.6988836,-2.437381393,-2.590564808,NULL
FellDa00,Daniel Fells,999.9404705,-1.264956845,-0.756694003,NULL
FeltBo00,Bobby Felts,43.74845553,-2.861923244,-2.291141298,NULL
FeltJe00,Jerome Felton,325.1939931,-1.328853662,-0.610932904,NULL
FencDi20,Dick Fencl,83.67901785,-4.686522651,0.497598267,NULL
FendJa00,James Fenderson,47.4965927,0.488414586,0.481547195,NULL
FeneCh20,Chuck Fenenbock,916.3784983,-1.465224484,-1.024991095,NULL
FeneGi00,Gill Fenerty,479.1863436,-0.266699777,0.058637344,NULL
FeniBo20,Bob Fenimore,316.2935508,0.809375216,-2.501867347,NULL
FennDe00,Derrick Fenner,1752.87114,-0.556666508,0.08446174,NULL
FennRi00,Rick Fenney,656.3599349,0.000598957,-0.176556612,NULL
FergBo00,Bob Ferguson,27.0843546,0.179961236,0.644159639,NULL
FergCh00,Charley Ferguson,1343.153641,-0.471284245,-0.819463535,NULL
FergDu00,Duke Fergerson,675.1180723,-0.016399416,0.754138397,NULL
FergHo00,Howie Ferguson,1891.664665,-0.410317629,-0.606919332,NULL
FergJo00,Joe Ferguson,1.710754816,-3.317384285,-2.755069623,NULL
FergLa00,Larry Ferguson,13.97937102,-0.349590401,-1.766284432,NULL
FergRo00,Robert Ferguson,1880.225827,0.205036637,-0.032111835,NULL
FergVa00,Vagas Ferguson,242.6164069,0.675895964,0.078088041,NULL
FernMe00,Mervyn Fernandez,3705.804228,0.419804985,0.269036563,NULL
FerrBo00,Bob Ferrell,206.7364363,-2.402580306,-2.106925176,NULL
FerrEa00,Earl Ferrell,1668.775207,-0.085397021,-0.252104508,NULL
FerrJa20,Jack Ferrante,5821.518175,1.097803047,0.603156348,14.679381
FerrNe20,Neil Ferris,14.03560488,1.113973502,1.939328688,NULL
FiamTo00,Tony Fiammetta,107.8838998,-0.1329811,-0.085018977,NULL
FiguYa00,Yamon Figurs,92.73557701,-0.599546007,-0.05079699,NULL
FilcFr20,Frank Filchock,195.1282552,2.787324205,1.139560868,NULL
FiliGe20,Gene Filipski,77.55834084,0.324342672,0.17570712,NULL
FiliSt20,Steve Filipowicz,370.5308115,0.388339377,-0.66257745,NULL
FinaJo20,John Fina,17.4373998,0.641774237,0.04188438,NULL
FincSt20,Steve Finch,47.43535932,-0.600043663,-0.02317375,NULL
FineDe00,Derek Fine,174.2883055,-0.971994501,-0.042455655,NULL
FinkJi00,Jim Finks,57.92881945,-0.828122284,0.742583057,NULL
FinlJe00,Jermichael Finley,2431.173762,1.980358967,0.416345695,NULL
FinnBe20,Bernie Finn,209.8154148,2.34619595,4.39685606,NULL
FinnBr00,Brian Finneran,3027.823506,-0.162335861,0.179899451,NULL
FinnJi00,Jim Finn,453.6949461,-0.261603998,-0.74025066,NULL
FiscCl21,Clete Fischer,85.42041254,0.362968091,-1.149203774,NULL
FiscPa00,Pat Fischer,22.1404112,-0.552924589,1.146922342,NULL
FishBo00,Bob Fisher,219.0215172,-1.364015987,-0.724070596,NULL
FishEv20,Ev Fisher,297.3516437,-2.68064295,-1.44992697,NULL
FishTo00,Tony Fisher,1116.503986,0.362191343,-0.052343916,NULL
FiskBi20,Bill Fisk,1718.933921,-2.423894553,-1.001632883,NULL
FiskMa20,Max Fiske,304.7481806,-0.820526711,-0.016817499,NULL
FitzCa00,Casey Fitzsimmons,728.1830968,-1.276520768,-0.530013172,NULL
FitzLa00,Larry Fitzgerald,9846.069631,-0.325013996,0.072025672,14.495557
FitzPa20,Paul Fitzgibbon,99.13634621,0.853777092,0.429867708,NULL
FitzRy00,Ryan Fitzpatrick,4.04190151,-0.83714179,-0.180636165,NULL
FitzSc00,Scott Fitzkee,372.0862213,1.941457745,1.428716095,NULL
FlacJo00,Joe Flacco,30.51883627,-0.148825421,0.523796556,NULL
FlagJa20,Jack Flagerman,5.124167933,-0.714941651,0.254139051,NULL
FlagTe00,Terrence Flagler,367.8947198,0.152705908,1.194916098,NULL
FlahRa20,Ray Flaherty,2885.435683,1.895942449,0.103495604,NULL
