id	href	text	story_group	section	index	capture_time
57a793321cea605e36e3a794	http://dfw.cbslocal.com/2016/06/09/at-graduation-mckinney-boyd-valedictorian-reveals-undocumented-immigrant-status/	TX Student Reveals She's Illegal...<BR><BR><I>Full-Ride To YALE...</I>	3cbaaa99-1b16-4ed2-9912-c22f554b277c	third	7	1465495200000
57a793321cea605e36e3a7a7	http://www.thedailybeast.com/articles/2016/06/09/cia-and-pentagon-bicker-while-russia-wipes-out-u-s-backed-rebels.html	Wiping out US-backed rebels in Syria...	3c12be60-f929-4769-be2c-11a051e717a5	first	11	1465498800000
57a793321cea605e36e3a7b2	https://www.google.co.uk/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0ahUKEwiRhr6M0JnNAhUC9x4KHWGNCmQQqQIIJDAA&url=http%3A%2F%2Fwww.wsj.com%2Farticles%2Fa-bearish-george-soros-is-trading-again-1465429163&usg=AFQjCNHmOkfZZj48FdZgtstSXOM0J6BLuQ&bvm=bv.124088155,d.dmo	SOROS BIG SHORT...	0df03f11-6edb-4934-bfbe-fa321baa3d29	second	10	1465498800000
57a793321cea605e36e3a7b9	http://freebeacon.com/issues/pelosi-claims-government-created-iphone-not-steve-jobs-apple/	<I>Pelosi claims govt invented iPhone...</I>	e8cac012-43c1-46b5-b077-2961f0180d66	second	16	1465498800000
57a793321cea605e36e3a7c4	https://www.rt.com/news/345984-nudist-colony-refugees-germany/	German nudist colony protests refugee shelter over safety concerns...	4add1e1c-11ed-428a-a363-127f6b99f97c	third	7	1465498800000
57a793321cea605e36e3a7d4	http://www.ajc.com/news/news/crime-law/stockbridge-man-injured-in-henry-police-shooting/nrcT5/	Georgia police go to wrong house -- and shoot owner...	226b37e7-870a-40cb-bc36-9d3d1cd13d01	first	6	1465502400000
57a793321cea605e36e3a7f2	http://www.nytimes.com/2016/06/10/science/bees-asexual-south-africa.html	Genes That Let Bees Reproduce Without Males Found...	5cc06c06-3dcb-43ed-a15a-ee4be2969053	third	2	1465502400000
57a793321cea605e36e3a7cd	http://www.nytimes.com/2016/06/10/us/politics/obama-hillary-clinton-endorsement.html	OBAMA: I WANT HILLARY TO WIN	fd0528ba-2161-4d12-aca3-0787ea17b55e	headline	0	1465502400000
57a793321cea605e36e3a81c	http://www.telegraph.co.uk/news/2016/06/09/sex-robots-to-storm-into-the-british-bedroom-within-ten-years/	PAPER: Sexbots to storm into bedrooms...	9a163745-143f-4882-bda3-f9c391d1d385	second	16	1465506000000
57a793321cea605e36e3a81e	http://hosted.ap.org/dynamic/stories/U/US_MED_TEENS_LESS_SEX?SITE=AP&SECTION=HOME&TEMPLATE=DEFAULT&CTIME=2016-06-09-14-26-23	Teens having less sex...	0f91803a-ce40-4e41-a663-b3eed234ae36	second	17	1465506000000
57a793321cea605e36e3a821	http://www.usatoday.com/story/news/2016/06/09/more-teens-now-try-vaping-than-smoking/85641344/	More try vaping than smoking...	0f91803a-ce40-4e41-a663-b3eed234ae36	second	18	1465506000000
57a793331cea605e36e3a824	http://www.washingtonexaminer.com/clintons-strategy-with-secret-service-tell-all/article/2593411	<I>Campaign plots attack on Secret Service tell-all book...</I>	01829733-3c1f-47e9-8312-3a87d77bc572	third	1	1465506000000
57a793331cea605e36e3a825	http://dailycaller.com/2016/06/09/occupy-dnc-protesters-prepare-tent-cities-for-camp-bernie/	'Occupy DNC' Protesters Prepare Tent Cities...	b34997bb-109a-4986-872c-a35ca7eafba1	third	2	1465506000000
57a793331cea605e36e3a85b	http://www.washingtonexaminer.com/josh-earnest-implies-clinton-email-probe-is-a-criminal-investigation/article/2593495	SLIP: White House Calls FBI Probe 'Criminal'...	01d572bc-cea0-4b72-9a05-31889a851df4	third	2	1465509600000
57a793331cea605e36e3a8a0	http://www.breitbart.com/big-government/2016/06/09/tuberculosis-foreign-born-tb-tripled-us-percentage-total-three-decades/	TB Cases RISING...	cf402f8e-085a-492a-a19f-bd0aa0ff2ed9	first	1	1465516800000
57a793331cea605e36e3a8a7	http://www.hollywoodreporter.com/news/mel-gibson-planning-passion-christ-901299	Mel Gibson Planning 'PASSION' Sequel...<BR><BR><I>Focus on Resurrection...</I>	ae88145b-8ef9-4459-b332-34b87b875ae4	second	0	1465516800000
57a793331cea605e36e3a8b9	http://dailycaller.com/2016/06/09/video-is-google-manipulating-searches-to-be-pro-hillary/	REVEALED:  GOOGLE search suggestions favor Hillary...	63a53a36-043a-4f15-b69c-0f837431e971	third	0	1465516800000
57a793331cea605e36e3a8ba	http://www.politico.com/blogs/under-the-radar/2016/06/hillary-clinton-emails-probe-blackberry-224154	BlackBerry photo prompted official's query on emails...	63a53a36-043a-4f15-b69c-0f837431e971	third	2	1465516800000
57a793331cea605e36e3a8bc	http://www.dailymail.co.uk/news/article-3632805/Gang-lords-raise-300-000-bounty-assassinates-new-Philippines-president-Duterte-offered-reward-killed-drug-dealer.html	Gang lords raise bounty for Philippines Duterte assassination...	a72b44e6-4e47-4e18-946e-438a7d5f4aed	third	3	1465516800000
57a793331cea605e36e3a8bf	http://www.nbcnews.com/storyline/zika-virus-outbreak/new-map-shows-where-zika-mosquitoes-live-u-s-n589021	MAP: Zika Mosquitoes USA...	1fb8406c-11cb-4479-a350-9783c6c89277	third	7	1465516800000
57a793331cea605e36e3a89f	http://freebeacon.com/politics/san-francisco-trump-voting/	San Fran Pushing For ILLEGALS TO VOTE...	cf402f8e-085a-492a-a19f-bd0aa0ff2ed9	first	0	1465516800000
57a793331cea605e36e3a89e	https://www.google.co.uk/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0ahUKEwj0xrb3kJzNAhVGMyYKHcGiAG4QqQIIJDAA&url=http%3A%2F%2Fwww.wsj.com%2Farticles%2Fclinton-emails-in-probe-dealt-with-planned-drone-strikes-1465509863&usg=AFQjCNEpLFwn264GuKTZ6Se37LKp3nuYJg&bvm=bv.124088155,d.dmo	DRONE STRIKE EMAIL AT CENTER OF CLINTON PROBE	615ee924-91e0-4b71-9754-412220e30fe5	headline	1	1465516800000
57a793331cea605e36e3a89d	http://www.dailymail.co.uk/news/article-3634074/White-House-calls-FBI-probe-Clinton-s-classified-emails-criminal-investigation-glee-Republicans-day-Obama-endorses-her.html	ITS 'CRIMINAL'	615ee924-91e0-4b71-9754-412220e30fe5	headline	0	1465516800000
57a793331cea605e36e3a8c4	http://www.telegraph.co.uk/science/2016/06/09/multiple-sclerosis-patients-walking-working-and-skiing-after-gro/	MS PATIENTS DISEASE-FREE AFTER IMMUNE 'REBOOT' TRIAL...	b97264b3-68b6-46d9-ae14-ec889014f4d0	first	3	1465520400000
57a793331cea605e36e3a8c7	http://www.cbc.ca/news/canada/ottawa/ms-treatment-impressive-results-ottawa-lancet-1.3609031	<I>SCIENTISTS CLOSE TO CURE...</I>	b97264b3-68b6-46d9-ae14-ec889014f4d0	first	4	1465520400000
57a793331cea605e36e3a8c8	http://www.vocativ.com/327191/soldiers-of-odin-mosques/	Vigilante Group Patrols Mosques...	9bd6fdb4-01b3-4272-92f9-8bf2de520fee	first	5	1465520400000
57a793331cea605e36e3a8c9	http://www.forbes.com/sites/tonysagami/2016/06/09/former-fed-president-all-my-very-rich-friends-are-holding-a-lot-of-cash/	Former Fed President: All My Very Rich Friends Holding Lot Of Cash...	dfc863cc-4750-4e77-80f7-6b999f4eaa03	first	6	1465520400000
57a793331cea605e36e3a8ca	http://thesmokinggun.com/documents/drunk/drunk-driver-busted-in-chastity-belt-749023	Cops: Man arrested for DUI was wearing chastity belt, skirt, fishnets...	a2a4e8de-21a9-4c81-9690-d40733f0e0de	first	7	1465520400000
57a793331cea605e36e3a8cc	https://www.thesun.co.uk/news/1255119/drunk-passenger-allegedly-necked-an-entire-bottle-of-vodka-before-threatening-to-murder-his-kids/	AIR SCARE: Passenger downs vodka, threatens to murder kids...	43e46eef-30de-448f-8be4-a3b613a086bd	first	8	1465520400000
57a793331cea605e36e3a8d0	https://www.yahoo.com/news/clinton-trolls-trump-twitter-213603767.html	GET READY FOR: THE NASTIEST EVER!	3abcfc71-658e-42be-95f5-4a7716fef5dd	second	0	1465520400000
57a793331cea605e36e3a8d8	http://www.telegraph.co.uk/science/2016/06/09/low-fat-diets-and-exercise-are-pointless-for-losing-weight-warns/	Lose Weight? Eat LESS!	d7ec1fd5-0073-4283-a295-25e19e9000bc	second	9	1465520400000
57a793331cea605e36e3a8e5	http://www.hollywoodreporter.com/news/real-o-neals-stars-vulture-901266	ABC Actor Apologizes for Gay Hollywood 'Glass Closet' Rant...	94fc9568-7626-49e0-8801-ac4983cce09e	third	4	1465520400000
57a793331cea605e36e3a8ea	http://pittsburgh.cbslocal.com/2016/06/09/woman-contracts-zika-after-being-stuck-with-needle-in-lab	Researcher Contracts Zika After Accidentally Sticking Herself With Needle In Lab...	df192d1f-0079-4197-a779-dfd3514a461d	third	8	1465520400000
57a793331cea605e36e3a8c3	http://sanfrancisco.cbslocal.com/2016/06/09/brock-turner-judge-aaron-persky-potential-jurors-stanford-sex-assault/	20 Potential Jurors Refuse To Serve Judge From Stanford Sex Assault Case...	7ac6ebfd-e9c6-4567-b40a-9198f17784d8	first	0	1465520400000
57a793331cea605e36e3a90b	https://www.similarweb.com/blog/us-media-publishers-may-2016	THANKS A BILLION! DRUDGE DOMINATES MAY...	0c706376-3623-41f7-9538-0b4b4dbefed5	third	0	1465524000000
57a793331cea605e36e3aac9	http://www.wsj.com/articles/investors-shed-stocks-as-government-bond-yields-hit-fresh-lows-1465544665	Govt Bond Yields All-Time Lows...	f722cd85-b747-4008-b5a3-64d97ef6ae12	first	1	1465563600000
57a793331cea605e36e3aac5	http://www.latimes.com/local/lanow/la-me-earthquakesa-earthquake-51-quake-strikes-near-borrego-springs-calif-jxrksv-story.html#nt=oft12aH-1la1	BIG SHAKE...	69669c6e-5993-4a9a-bfd9-43955bd51e05	topleft	1	1465563600000
57a793331cea605e36e3aad3	http://www.telegraph.co.uk/news/2016/06/10/pilot-warns-of-increase-in-flight-violence-after-being-punched-i/	Pilot warns of increase in flight violence...	b6ec7145-268b-4d89-b281-590008dfd126	first	11	1465563600000
57a793331cea605e36e3aad4	http://www.reuters.com/article/us-usa-lgbt-education-idUSKCN0YW15P	College dorms new front in trans battle...	c9f6d413-a66c-4335-93da-0e0676d0f5b9	first	12	1465563600000
57a793331cea605e36e3aad5	http://thehill.com/homenews/senate/282958-ryan-under-gop-fire-for-trump-remarks	Paul Ryan under fire for Trump remarks...	f2f3182c-2554-4721-bb4a-d49816752708	second	0	1465563600000
57a793331cea605e36e3aad6	http://dailycaller.com/2016/06/09/exclusive-longtime-gop-backer-says-ryan-wants-trump-to-lose/	<I>Wants Him To Lose So He Can Run In 4 Years?</I>	f2f3182c-2554-4721-bb4a-d49816752708	second	1	1465563600000
57a793331cea605e36e3aad9	http://www.theguardian.com/politics/2016/jun/10/no-single-market-access-for-uk-after-brexit-wolfgang-schauble-says	GERMANS BEG NO BREXIT!<BR><BR>SCHAUBLE THREAT...	50d93136-7a84-469d-ae58-8060150d8cff	second	4	1465563600000
57a793331cea605e36e3aada	http://www.nytimes.com/2016/06/10/world/europe/brexit-britain-european-union-media.html	<I>British Tabs Unleash Anti-EU Views...</I>	50d93136-7a84-469d-ae58-8060150d8cff	second	5	1465563600000
57a793331cea605e36e3aadc	http://www.nytimes.com/2016/06/11/health/gang-stalking-targeted-individuals.html	United States of Paranoia: World of Gang-Stalking...	9895ada9-ffec-4484-8f91-247329fb9852	second	7	1465563600000
57a793331cea605e36e3aade	http://mashable.com/2016/06/10/tokyo-naked-restaurant/	Naked Restaurant: Tokyo...<BR><BR>Overweight diners banned!	7a7f162f-dd90-471d-b2e8-4cddbf364a8e	second	9	1465563600000
57a793331cea605e36e3aae0	http://www.theguardian.com/us-news/2016/jun/10/san-francisco-homeless-sprinklers-bonhams-auction-house	San Fran auction house under fire for using sprinklers to soak homeless...	918eef0e-f4c2-442c-b8b2-45cdf7c49293	second	11	1465563600000
57a793331cea605e36e3aae2	http://www.express.co.uk/news/nature/678645/Lioness-two-young-cubs-from-Kruger-National-Park-shot-dead	Fury as lioness and cubs shot dead at park...	81f8e848-2fbd-47bd-ad0e-513750e76490	second	13	1465563600000
57a793331cea605e36e3aae4	https://news.fastcompany.com/as-32-million-logins-appear-for-sale-on-the-dark-web-twitter-begins-locking-accounts-4009994	TWITTER locks millions of accounts as passwords go up for sale...	c61b9d3d-fc38-4b9d-a7fa-e4974675c062	second	15	1465563600000
57a793331cea605e36e3aaea	http://abcnews.go.com/Politics/clinton-donor-sensitive-intelligence-board/story?id=39710624	<I>Hillary Placed Donor On Sensitive Intelligence Board -- Despite No Intelligence Experience...</I>	7876120d-6247-42f0-ac5c-612dac76abf1	third	3	1465563600000
57a793331cea605e36e3aaed	http://www.mirror.co.uk/news/world-news/possessed-woman-terrifies-bus-passengers-8153911	'Possessed' woman terrifies bus passengers...<BR><BR>Thrashes around, shouts in satanic voice...	8b5f16e0-1c47-4382-9d5f-e39ead6814ac	third	6	1465563600000
57a793331cea605e36e3aaee	http://www.telegraph.co.uk/technology/2016/06/10/google-street-view-banned-in-india-due-to-security-concerns/	GOOGLE Street View banned in India due to security concerns...	8af95948-246f-48b5-89d3-ce953675db78	third	7	1465563600000
57a793331cea605e36e3aac4	http://www.nbclosangeles.com/news/local/Preliminary-51-Magnitude-Earthquake-Hits--382455731.html	CALIFORNIA QUAKE AWAKE...	69669c6e-5993-4a9a-bfd9-43955bd51e05	topleft	0	1465563600000
57a793331cea605e36e3aac7	http://www.dailymail.co.uk/news/article-3633977/	HILLARY HUMILIATION:  BILL BRAGGED ABOUT SLEEPING WITH 2,000 WOMEN!	dbff6613-0515-4e95-b963-b6b0f397ee5d	headline	0	1465563600000
57a793331cea605e36e3aac8	http://www.marketwatch.com/story/how-this-crazy-summer-is-turning-investors-desperate-2016-06-10	Summer Market Panic Brews?	f722cd85-b747-4008-b5a3-64d97ef6ae12	first	0	1465563600000
57a793331cea605e36e3aaca	http://www.cnbc.com/2016/06/09/why-big-investors-think-its-time-to-hoard-gold.html	Gold Rush...	f722cd85-b747-4008-b5a3-64d97ef6ae12	first	2	1465563600000
57a793331cea605e36e3ab01	http://wtop.com/fairfax-county/2016/06/tempers-flare-school-board-meeting-protections-transgender-students/	Tempers flare at school board meeting over trans students...<BR><BR>'She has boys coming into bathroom!'	e5d5d096-05a2-4073-9744-085c1bb61289	first	12	1465567200000
57a793331cea605e36e3ab03	http://www.washingtonexaminer.com/baby-bust-2015-had-lowest-u.s.-fertility-rate-ever-down-600000-births/article/2593554	<font color=red>Baby Bust: 2015 had lowest fertility rate ever, down 600,000 births...<BR><BR>Economy blamed...</font>	ece57bc8-7dab-4746-96b7-245814308155	second	0	1465567200000
57a793331cea605e36e3ab04	http://www.spiegel.de/international/europe/german-finance-minsiter-schaeuble-warns-against-brexit-a-1096942.html	GERMANS BEG NO BREXIT!<BR><BR>SCHAUBLE THREAT...	b998627d-a76a-4108-8030-59cd747b45e5	second	1	1465567200000
57a793331cea605e36e3ab08	http://thehill.com/policy/finance/282895-house-votes-to-rescue-puerto-rico	House passes Puerto Rico bailout...	f885dc8e-efaa-4280-a5b6-e8de9ed83d72	second	5	1465567200000
57a793331cea605e36e3aaf3	http://earthquake.usgs.gov/earthquakes/eventpage/ci37374687	MAP...	1d8066c9-30e8-4852-8668-f0faf4f56846	topleft	2	1465567200000
57a793331cea605e36e3ab29	http://wncn.com/2016/06/10/incident-at-hoke-county-mosque-possible-hate-crime-sparks-security-concerns/	Man arrested for throwing bacon at mosque, making threats...	4551a132-8c29-44e3-beca-4afc7e4c7331	first	6	1465570800000
57a793331cea605e36e3ab39	https://www.theguardian.com/world/2016/jun/10/noahs-ark-hits-norwegian-coastguard-vessel-olso-harbour	'Noah's Ark' Collides With Coast Guard Ship...	f623ad13-cf82-48b7-a8e2-29da0313a208	second	7	1465570800000
57a793331cea605e36e3ab41	http://www.bloomberg.com/news/articles/2016-06-10/the-100-year-old-man-who-lives-in-the-future	The 100-Year-Old Man Who Lives in Future...	f2451c92-8687-41ab-b92a-504a0feaad7d	second	15	1465570800000
57a793331cea605e36e3ab47	http://www.nbcphiladelphia.com/news/local/Wells-Fargo-Center-Xfinity-Live-to-Be-Inside-Perimeter-Secret-Service-Says-382433501.html	DEMS BUILD WALL AROUND CONVENTION SITE...	e2758b06-33a5-4b51-bfbf-97b0e4702ccf	third	1	1465570800000
57a793331cea605e36e3ab4f	https://www.yahoo.com/news/alibaba-founder-buys-two-more-french-vineyards-104819003.html 	SHOPPING: Ma Snaps Up Two More French Vineyards...	97b32a65-e04d-4975-b75c-edcfc67b78ee	third	9	1465570800000
57a793331cea605e36e3ab52	http://www.tri-cityherald.com/latest-news/article82941197.html	Responders Hone Parachuting, Other Skills at Doomsday Drill...	29610480-146d-4e98-a151-cff225511a76	third	12	1465570800000
57a793331cea605e36e3ab5c	https://www.yahoo.com/news/limit-mexico-buckles-under-migrant-surge-u-154033655.html	<font color=red>Mexico buckles under migrant surge to USA...</font>	e99f5060-b09f-4d88-9558-46ed06333b01	first	6	1465574400000
57a793341cea605e36e3ab85	http://news.yahoo.com/brazilian-athlete-shot-head-rio-150058231--oly.html	Brazilian athlete shot in head in Rio...	c886223f-21ef-48c9-b035-475f29c101d6	third	10	1465574400000
57a793341cea605e36e3abb0	http://www.globalpost.com/article/6775425/2016/06/10/vets-heartbreaking-rescue-mission-gaza-zoo	Vets on 'heartbreaking' rescue mission to Gaza zoo...<BR><BR>Decomposing carcasses, cramped cages...	3c299114-bef4-4972-81a8-8f3df56c6628	second	21	1465578000000
57a793341cea605e36e3ab8c	http://www.hollywoodreporter.com/thr-esq/gawker-media-files-chapter-11-901536	<font color=red>GAWKER FILES FOR BANKRUPTCY...</font>	fd07319b-8807-4504-b03f-659107eafc83	first	0	1465578000000
57a793341cea605e36e3ab8a	http://www.breitbart.com/texas/2016/06/10/sources-border-patrol-agent-attacked-illegal-alien-alien-shot-dead/	BORDER PATROL AGENT BRUTALLY ATTACKED IN AZ...	f4dbead7-679e-4eea-aea3-6f7fb09b3044	topleft	1	1465578000000
57a793341cea605e36e3abc3	http://www.wfaa.com/news/breaking-shots-fired-outside-baggage-claim-at-love-field/238915900	<font color=red>Shooting at Dallas Love Field airport caught on video...<BR><BR>Lockdown...</font>	df84602b-40ce-478d-94f4-e78f5ce1d27b	first	0	1465581600000
57a793341cea605e36e3abd7	http://www.independent.co.uk/news/uk/politics/eu-referendum-poll-brexit-leave-campaign-10-point-lead-remain-boris-johnson-nigel-farage-david-a7075131.html	SHOCK POLL: 55% WILL VOTE 'LEAVE'...	803f7e5e-4e5b-4669-8d5e-bccf223e5ddf	second	7	1465581600000
57a793341cea605e36e3abec	http://www.politico.com/story/2016/06/justice-department-clinton-aide-immunity-224188	DOJ asks to keep secret Clinton aide's immunity deal...	1b442618-3532-4779-ad41-6e848f6a899b	third	5	1465581600000
57a793341cea605e36e3abc2	https://www.google.co.uk/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0ahUKEwj-3p3n-p3NAhXGQD4KHUt7D9IQqQIIJDAA&url=http%3A%2F%2Fwww.wsj.com%2Farticles%2Fgawker-declaring-bankruptcy-will-be-put-up-for-auction-1465578030&usg=AFQjCNEt8mtX3RgZbgdSVxrto9mvpsgPuw&bvm=bv.124272578,d.dmo	UP FOR AUCTION	486f613f-7238-4f81-82b4-f24586448908	headline	1	1465581600000
57a793341cea605e36e3ac16	http://www.usatoday.com/story/tech/news/2016/06/10/apple-solar-sell-energy/85674398/	APPLE plans to sell energy...	ca1f6d38-f5a3-4d12-b2cf-6357d4f30bd6	second	20	1465585200000
57a793341cea605e36e3ac19	http://freebeacon.com/politics/here-are-10-more-examples-of-google-search-results-favorable-to-hillary/	REPORT: GOOGLE Search Results Favorable To Hillary...<BR><BR>'Indictment', other terms kept hidden'...	34fb4a06-6573-4756-9afa-36e97808efcd	third	2	1465585200000
57a793341cea605e36e3ac2f	http://www.washingtontimes.com/news/2016/jun/10/house-orders-library-congress-keep-illegal-alien/	House orders Library of Congress to maintain 'illegal alien'...	d62f222d-2b08-4515-9d55-bc6b0106f75a	first	6	1465588800000
57a793341cea605e36e3ac37	http://wtkr.com/2016/06/08/death-investigation-underway-at-virginia-beach-oceanfront/	Woman dead after beach umbrella blowing in wind stabs her...	ca29d26d-6d58-47d0-999a-1fcaaf81c9a4	first	14	1465588800000
57a793341cea605e36e3ac3b	http://www.cnsnews.com/news/article/terence-p-jeffrey/2139254000000-fy2016-taxes-set-record-through-may-14164-worker-feds	$2,139,254,000,000: Taxes Set Record Through May...<BR><BR><I>Feds STILL Run $407,099,000,000 Deficit!</I>	8c47c080-e18f-4266-9222-6b270915861b	second	1	1465588800000
57a793341cea605e36e3ac47	http://www.telegraph.co.uk/news/2016/06/10/how-maths-can-boost-your-sex-life--well-into-your-80s/	CLAIM: Mathematics can boost sex life -- well into 80s...	00cec222-b015-411a-9a56-1c3db11a1886	second	14	1465588800000
57a793341cea605e36e3ac50	http://www.cnbc.com/2016/06/10/iheist-thief-dressed-like-apple-employee-lifts-16k-in-iphones.html	<I>Thief Dressed Like Employee Lifts $16K in iPhones...</I>	1a0212eb-2b7f-4d7e-b3be-be1f1d1ea834	second	23	1465588800000
57a793341cea605e36e3ac5a	http://www.hollywoodreporter.com/news/flotation-therapy-sound-baths-escape-900287	 Hollywood's New Stress-Relief: $100 to Float in Indoor Pool...	126e0bca-a343-483a-9f06-c1db6871a810	third	8	1465588800000
57a793341cea605e36e3ac29	http://crimeblog.dallasnews.com/2016/06/reported-shooting-shuts-down-dallas-love-field-airport.html/	Domestic dispute ends in officer-involved shooting at Dallas airport...	9b67b46b-ac05-416f-8717-7c80dbf6e330	first	0	1465588800000
57a793341cea605e36e3ac82	http://www.dailymail.co.uk/news/article-3634399/How-robots-soon-teens-virginity.html	Professor warns sexbots to start taking virginities...	77fb21c3-6b7c-4ebf-8d6c-94dc44fa16b2	second	15	1465592400000
57a793341cea605e36e3ac6e	http://www.thedailybeast.com/articles/2016/06/10/dea-wants-inside-your-medical-records-to-fight-the-war-on-drugs.html	 Feds fighting to look at millions of medical files -- without warrant...	1976e51c-e13a-461c-8593-db1f3df65382	first	11	1465592400000
57a793341cea605e36e3ac63	https://ca.news.yahoo.com/exclusive-amazon-preparing-launch-streaming-music-sources-195823099--finance.html	AMAZON to launch streaming music service...	ca5248bb-392c-468f-a0a9-31109a0fabaf	first	0	1465592400000
57a793341cea605e36e3acca	http://www.dailymail.co.uk/news/article-3635981/Hillary-deletes-emails-latest-edition-memoir-removes-cheerleading-controversial-Trans-Pacific-Partnership-trade-deal.html	HARD CHOICES: New Edition of Memoir Deletes TPP Cheerleading...	5f0b0df9-c0ac-4e9f-8942-0a47eefc1a37	third	3	1465596000000
57a793341cea605e36e3accc	http://time.com/trump-clinton-mismatch/	Campaign staff turf wars over tackling Trump...	5f0b0df9-c0ac-4e9f-8942-0a47eefc1a37	third	4	1465596000000
57a793341cea605e36e3ace4	https://www.theguardian.com/culture/2016/jun/10/burning-man-festival-permanent-location-nevada-desert	'Burning Man' buys 3,800-acre ranch...<BR><BR>Year-round festival?	86835589-bfc4-44db-a169-88088ed8db33	first	9	1465599600000
57a793341cea605e36e3ad1d	https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=2&cad=rja&uact=8&ved=0ahUKEwjfv_vJyZ7NAhUr04MKHYxuAUAQqQIIITAB&url=http%3A%2F%2Fwww.ft.com%2Fcms%2Fs%2F0%2F68df9b5e-2ca4-11e6-a18d-a96ab29e3c95.html&usg=AFQjCNEQkCfRz764PoMeQSmw2Ntr8b-G4w&sig2=5Pg1cPjgzRxpe9aevImHhQ	Clinton v Trump...<BR><BR>When the gloves come off...	8bb90ae2-0bb0-42b7-afd5-848400b7a286	first	5	1465603200000
57a793341cea605e36e3ad21	http://news.yahoo.com/anti-maduro-recall-halted-violence-erupts-venezuela-officials-163224076.html;_ylt=AwrC1CrhUltXYDwAeR7QtDMD;_ylu=X3oDMTBydDI5cXVuBGNvbG8DYmYxBHBvcwM2BHZ0aWQDBHNlYwNzcg--	Venezuela lets Maduro recall advance, with threats...	a9eab7c8-1cf3-4a22-a3cd-4752f716a4dc	first	9	1465603200000
57a793341cea605e36e3ad22	http://www.theguardian.com/us-news/2016/jun/10/bike-theft-oregon-walmart-thief-lassoed-cattle-rancher	Rancher on horseback lassoes bike bandit at WALMART...	b86cdd30-1d0e-4511-9d3f-29c92f197fbc	first	10	1465603200000
57a793341cea605e36e3ad25	http://www.forbes.com/sites/ryanmac/2016/06/10/gawker-exploring-lawsuit-against-peter-thiel/	<I>Denton Exploring Lawsuit Against Thiel...</I>	1434a91a-eb9a-44cb-903b-8957bc9b7f00	second	2	1465603200000
57a793341cea605e36e3ad27	http://www.reuters.com/article/us-olympics-rio-superbacteria-exclusive-idUSKCN0YW2E8	Rio Olympic venues, beaches crawling with 'super bacteria'...	68ae268d-1cc9-4d97-9099-e9aa71f75c75	second	4	1465603200000
57a793341cea605e36e3ad29	http://www.sfgate.com/crime/article/Puppy-stolen-at-gunpoint-from-teen-in-San-Leandro-7974596.php	COLD: Puppy stolen at gunpoint from 14-year-old boy...	9b215366-85fd-42c7-a3a8-294860ab7c1b	second	6	1465603200000
57a793341cea605e36e3ad2b	http://news.yahoo.com/leprosy-sufferers-step-fight-against-stigma-vatican-184822162.html;_ylt=AwrC0CZSU1tX1kEAyBzQtDMD;_ylu=X3oDMTBydWNmY2MwBGNvbG8DYmYxBHBvcwM0BHZ0aWQDBHNlYwNzcg--	Leprosy sufferers step up fight against stigma at Vatican...	5e675c4e-5d5b-4751-b0f9-fd9cd69af062	second	9	1465603200000
57a793341cea605e36e3ad30	http://www.foxnews.com/politics/2016/06/10/despite-clinton-claims-2012-email-had-classified-marking.html	Despite Hillary claims, 2012 email had classified marking...	c739c0f3-a3c9-4ae2-b88a-8590d6474ad0	third	2	1465603200000
57a793341cea605e36e3ad16	http://www.businessinsider.com/donald-trump-google-search-viceo-2016-6	Trump calls: 'Disgrace'...	ba61c99f-47fd-462e-ab6c-f9ae5315eafe	topleft	2	1465603200000
57a793341cea605e36e3ad15	http://dailycaller.com/2016/06/09/julian-assange-google-is-in-bed-with-hillarys-campaign-video/	ASSANGE: TECH GIANT IN BED WITH HER CAMPAIGN...	ba61c99f-47fd-462e-ab6c-f9ae5315eafe	topleft	1	1465603200000
57a793341cea605e36e3ad1b	https://ca.news.yahoo.com/romney-says-not-consider-running-white-house-222259421.html	ROMNEY:  NO THANKS...	1643860e-1b2f-44e1-a8ce-dcdc90ca5903	first	3	1465603200000
57a793341cea605e36e3ad43	https://ca.news.yahoo.com/official-map-finds-zika-transmitting-mosquitoes-much-u-204257853.html	Official map finds Zika-transmitting mosquitoes in much of USA...	ea508665-1eab-4dd1-8d39-f327de58b56d	first	7	1465606800000
57a793341cea605e36e3ad46	http://www.myajc.com/news/news/local/georgia-judge-refuses-trangender-mans-name-change-/nrdcn/	Judge refuses to change transgender man's name...	26d21124-4db1-47dd-9410-8ec96d09b585	first	10	1465606800000
57a793341cea605e36e3ad47	http://www.latimes.com/science/sciencenow/la-sci-sn-light-pollution-milky-way-20160606-snap-story.html	Pollution prevents 1 in 3 Earthlings from seeing Milky Way at night...	e1739bf7-9002-4967-95ec-a417b33ade80	first	11	1465606800000
57a793341cea605e36e3ad50	http://www.nytimes.com/2016/06/11/business/airlines-cuba-direct.html	Obama Approves 6 Airlines for Direct Flights to Cuba...	bb5133e9-7b33-4bbd-b294-f325d4efa781	second	8	1465606800000
