RespondentID,"In your own words, what would you call the part of the country you live in now?","How much, if at all, do you personally identify as a Midwesterner?",,,,Which of the following states do you consider part of the Midwest? Please select all that apply. ,,,,,,,,,,,,,,,,,,,,"In what ZIP code is your home located? (enter 5-digit ZIP code; for example, 00544 or 94305)",Gender,,Age,,,,,Household Income,,,,,Education,,,,,Location (Census Region),,,,,,,,
3124900399,middle,,Some,,,Illinois,Indiana,Iowa,,Michigan,Minnesota,,,North Dakota,Ohio,,Wisconsin,,Colorado,,,,,,Wyoming,60201,Male,,,18-29,,,,,,"$50,000 - $99,999",,,,,,,Graduate degree,,,East North Central,,,,,,
3124893343,South,,Some,,,Illinois,,Iowa,Kansas,Michigan,Minnesota,Missouri,,North Dakota,Ohio,South Dakota,Wisconsin,Arkansas,,,Oklahoma,,,Montana,Wyoming,29615,Male,,,18-29,,,,,"$25,000 - $49,999",,,,,,Some college,,,,,,,South Atlantic,,,,
3124893233,North East,,,,Not at all,Illinois,Indiana,Iowa,Kansas,,,Missouri,Nebraska,,Ohio,,,,,,Oklahoma,,,,,2128,Male,,,,30-44,,,,,,"$100,000 - $149,999",,,,,,Graduate degree,New England,,,,,,,,
3124885120,Southwest,,,Not much,,,,Iowa,Kansas,,,Missouri,Nebraska,North Dakota,,South Dakota,,,,,,,,,,81147,Male,,,,30-44,,,"$0 - $24,999",,,,,,,,Associate or bachelor degree,,,,,,,,,Mountain,
3124882685,Alaska,,,,Not at all,Illinois,Indiana,Iowa,Kansas,,,,Nebraska,,Ohio,,,,Colorado,,Oklahoma,,,,Wyoming,99801,Male,,,18-29,,,,,"$25,000 - $49,999",,,,,,,Associate or bachelor degree,,,,,,,,,,Pacific
3124874929,The south,,,,Not at all,,,,Kansas,,Minnesota,Missouri,Nebraska,North Dakota,,South Dakota,Wisconsin,Arkansas,Colorado,,Oklahoma,,,,,32571,Male,,,18-29,,,,,"$25,000 - $49,999",,,,,,Some college,,,,,,,South Atlantic,,,,
3124873241,Midwest,,Some,,,Illinois,Indiana,,,Michigan,Minnesota,,,,Ohio,,Wisconsin,,,,,,,,,44105,Male,,,18-29,,,,,,,,"$150,000+",,High school degree,,,,,,East North Central,,,,,,
3124867707,cold,,Some,,,Illinois,Indiana,Iowa,Kansas,Michigan,Minnesota,Missouri,Nebraska,North Dakota,Ohio,South Dakota,Wisconsin,Arkansas,,Kentucky,Oklahoma,,,,,55904,Male,,,,30-44,,,,,"$50,000 - $99,999",,,,,Some college,,,,,,West North Central,,,,,
3124863335,South West,A lot,,,,Illinois,Indiana,Iowa,,Michigan,,Missouri,,,Ohio,,Wisconsin,,,,,,,,,80923,,Female,,,30-44,,,,,,,"$150,000+",,,Some college,,,,,,,,,,Mountain,
3124858626,upper midwest,A lot,,,,Illinois,,Iowa,,,Minnesota,,,,,,Wisconsin,,,,,,,,,53005,Male,,,,30-44,,,,,"$50,000 - $99,999",,,,,,Associate or bachelor degree,,,,East North Central,,,,,,
3124848259,Midwest,A lot,,,,Illinois,Indiana,Iowa,Kansas,Michigan,Minnesota,Missouri,Nebraska,,Ohio,,Wisconsin,Arkansas,,Kentucky,Oklahoma,,,Montana,,48073,Male,,,18-29,,,,,,,,"$150,000+",,,,Associate or bachelor degree,,,,East North Central,,,,,,
3124845886,Midwest,A lot,,,,,,Iowa,,Michigan,Minnesota,,,North Dakota,,South Dakota,Wisconsin,,,,,,,,,55812,,Female,,,30-44,,,,,,,"$150,000+",,,,,Graduate degree,,,,West North Central,,,,,
3124842076,God's country(northwest us),,,,Not at all,Illinois,Indiana,Iowa,Kansas,,,,Nebraska,,Ohio,,,,,,Oklahoma,,,,,59711,Male,,,,30-44,,,,,,,"$150,000+",,,,Associate or bachelor degree,,,,,,,,,Mountain,
3124841451,Mid-West,,Some,,,Illinois,Indiana,Iowa,,Michigan,Minnesota,Missouri,,,Ohio,,Wisconsin,,,,,,,,,60189,Male,,,18-29,,,,,,,,"$150,000+",,,,Associate or bachelor degree,,,,East North Central,,,,,,
3124840630,Cold,,,Not much,,Illinois,Indiana,Iowa,,Michigan,Minnesota,,Nebraska,North Dakota,Ohio,South Dakota,Wisconsin,,,,,,,,,55432,,Female,,,30-44,,,,,,,"$150,000+",,,Some college,,,,,,West North Central,,,,,
3124838957,drab,,Some,,,,,Iowa,,,Minnesota,,Nebraska,,,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3124835061,midwest,,,Not much,,Illinois,Indiana,Iowa,,Michigan,Minnesota,,,,Ohio,,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3124817190,Midwest,A lot,,,,Illinois,Indiana,,,Michigan,,,,,Ohio,,Wisconsin,,,,,,,,,60202,Male,,,,,,> 60,,,,,"$150,000+",,,,,Graduate degree,,,East North Central,,,,,,
3124812485,Central plains,A lot,,,,,,Iowa,Kansas,,,Missouri,Nebraska,,,,,,,,Oklahoma,,,,,67530,Male,,,,,45-60,,,,"$50,000 - $99,999",,,,,,,Graduate degree,,,,West North Central,,,,,
3124801805,Midwest,A lot,,,,,,Iowa,,,Minnesota,,,North Dakota,,South Dakota,Wisconsin,,,,,,,,,55016,Male,,,,30-44,,,,,,,"$150,000+",,,,,Graduate degree,,,,West North Central,,,,,
3124797455,Southwest,,,,Not at all,Illinois,Indiana,Iowa,Kansas,Michigan,Minnesota,,Nebraska,North Dakota,Ohio,South Dakota,Wisconsin,Arkansas,,,Oklahoma,,,Montana,Wyoming,85282,Male,,,18-29,,,,,,,,,,,Some college,,,,,,,,,,Mountain,
3124790292,The Midwest,A lot,,,,Illinois,Indiana,Iowa,Kansas,Michigan,Minnesota,Missouri,Nebraska,North Dakota,Ohio,South Dakota,Wisconsin,,,,,,,,,45040,Male,,,,30-44,,,,,,"$100,000 - $149,999",,,,,,Graduate degree,,,East North Central,,,,,,
3124787504,southeast,,,Not much,,Illinois,Indiana,Iowa,Kansas,Michigan,Minnesota,Missouri,Nebraska,,Ohio,,Wisconsin,Arkansas,,,Oklahoma,,,,,40026,,Female,,,30-44,,,,,"$50,000 - $99,999",,,,,Some college,,,,,,,,East South Central,,,
3124784401,The South,,,Not much,,Illinois,Indiana,Iowa,Kansas,Michigan,Minnesota,Missouri,Nebraska,North Dakota,Ohio,South Dakota,Wisconsin,Arkansas,,,Oklahoma,,,,,30092,Male,,,,30-44,,,,,"$50,000 - $99,999",,,,,,,Graduate degree,,,,,South Atlantic,,,,
3124780407,ok,,,,Not at all,,,,,,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3124780006,Mid-west,A lot,,,,Illinois,Indiana,Iowa,Kansas,Michigan,Minnesota,Missouri,Nebraska,,Ohio,South Dakota,Wisconsin,,,Kentucky,,,,,,60031,Male,,,,,45-60,,,,"$50,000 - $99,999",,,,,,,Graduate degree,,,East North Central,,,,,,
3124777082,Rural,,,,Not at all,Illinois,Indiana,,,Michigan,Minnesota,Missouri,,,Ohio,,Wisconsin,,,Kentucky,,,,,Wyoming,44103,,Female,,,30-44,,,,"$25,000 - $49,999",,,,,,,,Graduate degree,,,East North Central,,,,,,
3124769156,northeast,,,,Not at all,,,,,,,,,,,,,,,Kentucky,,,,,,44044,,,,,,,,,,,,,,,,,,,,,,,,,,
3124764448,northeast,,,,Not at all,,,Iowa,Kansas,,Minnesota,Missouri,Nebraska,,,,,Arkansas,,,Oklahoma,,,Montana,Wyoming,15068,,Female,,,30-44,,,,,,,"$150,000+",,,,Associate or bachelor degree,,,Middle Atlantic,,,,,,,
3124746790,Desert Southwest,,,,Not at all,Illinois,Indiana,Iowa,Kansas,Michigan,Minnesota,Missouri,Nebraska,North Dakota,Ohio,South Dakota,Wisconsin,,,,,,,,,85392,Male,,,,30-44,,,,"$25,000 - $49,999",,,,,,Some college,,,,,,,,,,Mountain,
3124745848,midwest,A lot,,,,Illinois,Indiana,Iowa,Kansas,Michigan,Minnesota,Missouri,Nebraska,,Ohio,,Wisconsin,Arkansas,Colorado,,Oklahoma,,,,,64118,Male,,,,,,> 60,,,"$50,000 - $99,999",,,,,Some college,,,,,,West North Central,,,,,
3124744381,Southeast,,,,Not at all,,,,Kansas,,,Missouri,,,Ohio,,,Arkansas,Colorado,,Oklahoma,,,,Wyoming,30004,Male,,,18-29,,,,,"$25,000 - $49,999",,,,,,,Associate or bachelor degree,,,,,,South Atlantic,,,,
3124728773,West Coast  SoCal  Southern California,,,,Not at all,,Indiana,Iowa,Kansas,,,Missouri,Nebraska,,Ohio,South Dakota,,Arkansas,,Kentucky,Oklahoma,,,,Wyoming,91320,Male,,,,30-44,,,,,,"$100,000 - $149,999",,,,,Associate or bachelor degree,,,,,,,,,,Pacific
3124723486,In the county,,,,Not at all,,,,Kansas,,,,Nebraska,North Dakota,,South Dakota,,,Colorado,,Oklahoma,,,Montana,Wyoming,38821,Male,,,,30-44,,,,"$25,000 - $49,999",,,,,,Some college,,,,,,,,East South Central,,,
3124721993,Midwest,,Some,,,Illinois,Indiana,Iowa,,Michigan,,Missouri,,,Ohio,,Wisconsin,,,,,,,,,60642,Male,,,18-29,,,,,"$25,000 - $49,999",,,,,,Some college,,,,,East North Central,,,,,,
3124714960,Rocky Mountain West,,Some,,,,,Iowa,Kansas,Michigan,Minnesota,,Nebraska,,,South Dakota,Wisconsin,,Colorado,,,,,,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,
3124714586,Rocky Mountains,,Some,,,Illinois,,Iowa,Kansas,Michigan,,Missouri,,,,,,,,,,,,,,80424,Male,,,,,45-60,,,,"$50,000 - $99,999",,,,,Some college,,,,,,,,,,Mountain,
3124712727,great,,Some,,,,,,,,,,,,,,,,,,,Pennsylvania,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3124685768,Southwest,,,,Not at all,Illinois,Indiana,Iowa,,Michigan,Minnesota,Missouri,,,Ohio,,Wisconsin,,,,,,,,,89141,Male,,,,30-44,,,,,"$50,000 - $99,999",,,,,,Associate or bachelor degree,,,,,,,,,Mountain,
3124685689,Mormonville,,,,Not at all,Illinois,Indiana,Iowa,Kansas,,,Missouri,Nebraska,,Ohio,South Dakota,,,,Kentucky,Oklahoma,,,,,84095,Male,,,18-29,,,,"$0 - $24,999",,,,,,,Some college,,,,,,,,,,Mountain,
3124685399,Southwest,,,,Not at all,Illinois,Indiana,,,Michigan,,,,,Ohio,,Wisconsin,,,,,,,,,79938,Male,,,18-29,,,,,,"$50,000 - $99,999",,,,,Some college,,,,,,,,,West South Central,,
3124685300,Midwest,A lot,,,,,,,,,,,,,Ohio,,,,,,,,,,,45414,Male,,,,,45-60,,,,,"$100,000 - $149,999",,,,,,Graduate degree,,,East North Central,,,,,,
3124685007,midwest,,Some,,,Illinois,Indiana,Iowa,Kansas,Michigan,Minnesota,,,,Ohio,,Wisconsin,,,,Oklahoma,Pennsylvania,,Montana,,46234,,Female,,,30-44,,,,,"$50,000 - $99,999",,,,,Some college,,,,,East North Central,,,,,,
3124676956,n central,,Some,,,Illinois,Indiana,Iowa,,Michigan,,,,,Ohio,,Wisconsin,,,,,Pennsylvania,,,,54313,,Female,,,,,> 60,,,"$50,000 - $99,999",,,,,,Associate or bachelor degree,,,,East North Central,,,,,,
3124672578,midwest,A lot,,,,Illinois,Indiana,Iowa,Kansas,Michigan,Minnesota,Missouri,Nebraska,North Dakota,Ohio,South Dakota,Wisconsin,,,,Oklahoma,,,,,48393,,Female,,,,,> 60,,"$25,000 - $49,999",,,,,,Some college,,,,,East North Central,,,,,,
3124667704,The Midwest,A lot,,,,Illinois,Indiana,Iowa,,Michigan,Minnesota,,Nebraska,,Ohio,,Wisconsin,,,,,,,,,53711,,Female,,,,,> 60,,"$25,000 - $49,999",,,,,,,Associate or bachelor degree,,,,East North Central,,,,,,
3124661028,the midwest,,Some,,,Illinois,,,Kansas,,,Missouri,,,,,,,,,,,,,,63049,,Female,,,30-44,,,"$0 - $24,999",,,,,,,Some college,,,,,,West North Central,,,,,
3124660534,The Midwest,A lot,,,,Illinois,Indiana,Iowa,Kansas,Michigan,,Missouri,,,Ohio,,,,,Kentucky,Oklahoma,,,,,63114,,Female,,,30-44,,,,,,,"$150,000+",,,,Associate or bachelor degree,,,,,West North Central,,,,,
3124656784,East,,,,Not at all,Illinois,Indiana,Iowa,Kansas,Michigan,Minnesota,Missouri,Nebraska,,,,Wisconsin,,,,Oklahoma,,,,,44107,Male,,,,,,> 60,,,"$50,000 - $99,999",,,,,Some college,,,,,East North Central,,,,,,
3124643426,MIdwest,A lot,,,,Illinois,Indiana,Iowa,Kansas,Michigan,Minnesota,Missouri,Nebraska,North Dakota,Ohio,South Dakota,Wisconsin,,,,,,,,,53818,Male,,,,30-44,,,,"$25,000 - $49,999",,,,,,,Associate or bachelor degree,,,,East North Central,,,,,,
3124643231,the Midwest,A lot,,,,,,Iowa,Kansas,,,Missouri,Nebraska,North Dakota,,South Dakota,,,,,,,,,,68164,,Female,,,,,> 60,,,"$50,000 - $99,999",,,,,,,Graduate degree,,,,West North Central,,,,,
3124642989,North East USA,,,Not much,,Illinois,Indiana,Iowa,Kansas,,,,Nebraska,,,,,,,,,,,,,19520,Male,,,,30-44,,,,,"$50,000 - $99,999",,,,,,Associate or bachelor degree,,,Middle Atlantic,,,,,,,
3124641641,West,,,Not much,,Illinois,Indiana,Iowa,Kansas,Michigan,Minnesota,Missouri,Nebraska,,Ohio,,Wisconsin,Arkansas,,,,,,,,81507,Male,,,,30-44,,,,"$25,000 - $49,999",,,,,,,Associate or bachelor degree,,,,,,,,,Mountain,
3124641634,Northwest,,,,Not at all,,,,,,,Missouri,Nebraska,,,,,,Colorado,,Oklahoma,,,,,97080,Male,,,,30-44,,,,"$25,000 - $49,999",,,,,,,,Graduate degree,,,,,,,,,Pacific
3124631385,The Midwest,A lot,,,,Illinois,Indiana,Iowa,Kansas,Michigan,Minnesota,Missouri,,,Ohio,,Wisconsin,,,,Oklahoma,,,,,60062,Male,,,,30-44,,,,,,,"$150,000+",,,,Associate or bachelor degree,,,,East North Central,,,,,,
3124627841,mountain west,,,Not much,,Illinois,Indiana,Iowa,Kansas,,,,Nebraska,,,South Dakota,Wisconsin,,,,,,,,,82082,Male,,,,,45-60,,,,,,"$150,000+",,High school degree,,,,,,,,,,,Mountain,
3124600786,A rural farming area,A lot,,,,Illinois,Indiana,Iowa,Kansas,Michigan,Minnesota,Missouri,Nebraska,North Dakota,Ohio,South Dakota,Wisconsin,Arkansas,Colorado,,Oklahoma,,,Montana,Wyoming,52320,Male,,,,,,> 60,,,,,"$150,000+",,,,Associate or bachelor degree,,,,,West North Central,,,,,
3124600727,Midwest,,,Not much,,Illinois,Indiana,,,Michigan,Minnesota,,,,Ohio,,Wisconsin,,,,,,,,,46703,Male,,,,,45-60,,,,,,"$150,000+",,,,,Graduate degree,,,East North Central,,,,,,
3124600302,Midwest,A lot,,,,Illinois,Indiana,,,Michigan,,,,,Ohio,,Wisconsin,,,Kentucky,,,,,,46237,Male,,,,,45-60,,,,,,,,,,Associate or bachelor degree,,,,East North Central,,,,,,
3124595311,"Mid-Atlantic, inland",,,,Not at all,,,,Kansas,,,,,,,,,,Colorado,,Oklahoma,,,Montana,Wyoming,17325,,Female,,,,,> 60,,,"$50,000 - $99,999",,,,,,,Graduate degree,,Middle Atlantic,,,,,,,
3124594389,Upper midwest,A lot,,,,Illinois,Indiana,Iowa,,,Minnesota,,,North Dakota,,South Dakota,Wisconsin,,,,,,,,,55439,,Female,,,,,> 60,,,,"$100,000 - $149,999",,,,,,Graduate degree,,,,West North Central,,,,,
3124592446,upper Midwest,A lot,,,,Illinois,Indiana,Iowa,Kansas,Michigan,Minnesota,Missouri,Nebraska,,,,Wisconsin,,,Kentucky,,,,,,60660,Male,,,,,,> 60,,,"$50,000 - $99,999",,,,,,,Graduate degree,,,East North Central,,,,,,
3124582171,Liberal midwest,,,Not much,,,,,,,Minnesota,,,,,,Wisconsin,,,,,,,,,55455,Male,,,18-29,,,,"$0 - $24,999",,,,,,,Some college,,,,,,West North Central,,,,,
3124577163,midwest,A lot,,,,Illinois,Indiana,Iowa,Kansas,Michigan,Minnesota,Missouri,Nebraska,,Ohio,,Wisconsin,,,,,Pennsylvania,,,,44074,,Female,,,30-44,,,,"$25,000 - $49,999",,,,,,,Associate or bachelor degree,,,,East North Central,,,,,,
3124568229,Midwest,A lot,,,,,,Iowa,,Michigan,Minnesota,,Nebraska,North Dakota,,South Dakota,Wisconsin,,,,,,,,,55116,Male,,,,,,> 60,,,,"$100,000 - $149,999",,,,,Associate or bachelor degree,,,,,West North Central,,,,,
3124561096,Southern California,,,,Not at all,Illinois,Indiana,Iowa,Kansas,,,,,,Ohio,,Wisconsin,,,,,,,,,93001,Male,,,,30-44,,,,,,,"$150,000+",,,Some college,,,,,,,,,,,Pacific
3124556962,nidwest,A lot,,,,Illinois,,Iowa,Kansas,,Minnesota,Missouri,Nebraska,,,South Dakota,Wisconsin,,,,,,,,,50161,Male,,,,30-44,,,,,,,"$150,000+",,,Some college,,,,,,West North Central,,,,,
3124556481,Midwest/Great Lakes,A lot,,,,Illinois,Indiana,Iowa,,Michigan,Minnesota,Missouri,,,Ohio,,Wisconsin,,,,,,,,,46107,Male,,,,30-44,,,,"$25,000 - $49,999",,,,,,,,Graduate degree,,,East North Central,,,,,,
3124552857,midwest,A lot,,,,Illinois,Indiana,Iowa,Kansas,Michigan,Minnesota,Missouri,Nebraska,,Ohio,,Wisconsin,Arkansas,,Kentucky,Oklahoma,Pennsylvania,,,,46060,,Female,,,30-44,,,,,,"$100,000 - $149,999",,,,Some college,,,,,East North Central,,,,,,
3124551421,Northeast,,,,Not at all,,Indiana,,,,,,,,,,,,,,,,,,,47274,,Female,,,,,> 60,,"$25,000 - $49,999",,,,,High school degree,,,,,,East North Central,,,,,,
3124549372,northeast Pa,,,,Not at all,Illinois,,Iowa,Kansas,,Minnesota,Missouri,Nebraska,North Dakota,,South Dakota,Wisconsin,Arkansas,,,Oklahoma,,,Montana,Wyoming,18651,Male,,,,,45-60,,,"$25,000 - $49,999",,,,,,Some college,,,,Middle Atlantic,,,,,,,
3124543591,Appalachia,,,,Not at all,Illinois,Indiana,Iowa,Kansas,Michigan,Minnesota,Missouri,Nebraska,North Dakota,Ohio,South Dakota,,Arkansas,,,Oklahoma,,,,,25411,Male,,,18-29,,,,,,,,"$150,000+",,,Some college,,,,,,,South Atlantic,,,,
3124538810,Midwest,,Some,,,Illinois,Indiana,Iowa,Kansas,Michigan,Minnesota,Missouri,,,Ohio,,Wisconsin,,,Kentucky,,,,,,60136,Male,,,,,45-60,,,,,"$100,000 - $149,999",,,,,,Graduate degree,,,East North Central,,,,,,
3124537251,The only semi-descent place to live in this country.,,,Not much,,,,,,,,,,,,,,,Colorado,,,,,Montana,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,
3124535778,midwest,A lot,,,,,,Iowa,,,,,,,,,,,,,,,,,,50554,,Female,,,,,> 60,"$0 - $24,999",,,,,,,,Associate or bachelor degree,,,,,West North Central,,,,,
3124516631,Smack dab in the middle.,A lot,,,,Illinois,Indiana,Iowa,Kansas,,,Missouri,,,,,,,,,,,,,,63010,,Female,,,30-44,,,,,"$50,000 - $99,999",,,,,Some college,,,,,,West North Central,,,,,
3124516238,Northern Midwest,,,Not much,,Illinois,Indiana,,,Michigan,,,,,Ohio,,Wisconsin,,,Kentucky,,,,,,45069,,Female,,,,,> 60,,,,,"$150,000+",,,,Associate or bachelor degree,,,,East North Central,,,,,,
3124514368,Midwest,,,Not much,,Illinois,Indiana,Iowa,Kansas,Michigan,Minnesota,Missouri,Nebraska,North Dakota,Ohio,South Dakota,Wisconsin,,,,Oklahoma,,,,,47006,Male,,,,,,> 60,,,,"$100,000 - $149,999",,,,Some college,,,,,East North Central,,,,,,
3124501010,MidWest,,,,Not at all,Illinois,Indiana,Iowa,Kansas,,Minnesota,Missouri,,,Ohio,,Wisconsin,Arkansas,,Kentucky,Oklahoma,,,,,63102,,Female,,,30-44,,,,,,,"$150,000+",,,Some college,,,,,,West North Central,,,,,
3124499504,NorthEast,,,,Not at all,Illinois,Indiana,Iowa,Kansas,Michigan,Minnesota,,Nebraska,North Dakota,Ohio,South Dakota,Wisconsin,,Colorado,Kentucky,Oklahoma,,,Montana,Wyoming,6013,Male,,,,30-44,,,,"$25,000 - $49,999",,,,,,,,Graduate degree,New England,,,,,,,,
3124495638,Northeastern,,,,Not at all,,,,,,,,,,,,,,Colorado,,,,,Montana,Wyoming,16602,Male,,,18-29,,,,,,,"$100,000 - $149,999",,,,,Associate or bachelor degree,,,Middle Atlantic,,,,,,,
3124473399,Mid East,,,,Not at all,,,,Kansas,,,,Nebraska,,,South Dakota,,,Colorado,,Oklahoma,,,,Wyoming,52302,,Female,,,,45-60,,,,,,,,,,,,,,,West North Central,,,,,
3124459138,U.S.A.,A lot,,,,Illinois,,,,,,,,,,,,,,,,,,,,61874,,Female,,,,,> 60,,"$25,000 - $49,999",,,,,,,Associate or bachelor degree,,,,East North Central,,,,,,
3124459036,Midwest,A lot,,,,Illinois,Indiana,Iowa,Kansas,Michigan,Minnesota,,Nebraska,,Ohio,,Wisconsin,,,Kentucky,,Pennsylvania,,,,48315,Male,,,,,45-60,,"$0 - $24,999",,,,,,,Some college,,,,,East North Central,,,,,,
3124452227,Midwest,A lot,,,,Illinois,Indiana,Iowa,,Michigan,Minnesota,Missouri,,,Ohio,,Wisconsin,,,,,,,,,61107,Male,,,,,45-60,,,,,"$100,000 - $149,999",,,,,Associate or bachelor degree,,,,East North Central,,,,,,
3124431567,Mid west,,Some,,,Illinois,Indiana,,Kansas,Michigan,Minnesota,Missouri,,,Ohio,,,,,,,,,,,63132,Male,,,,30-44,,,,,,,,,,,,,,,,West North Central,,,,,
3124430949,COLD,A lot,,,,Illinois,,,,Michigan,,,,,Ohio,,Wisconsin,,,,,,,,,48017,Male,,,,,45-60,,,"$25,000 - $49,999",,,,,,Some college,,,,,East North Central,,,,,,
3124420624,Midwest,A lot,,,,Illinois,Indiana,Iowa,,Michigan,Minnesota,,,,,,Wisconsin,,,,,,,,,53073,,Female,,,30-44,,,,,,"$100,000 - $149,999",,,,,Associate or bachelor degree,,,,East North Central,,,,,,
3124416736,Midwest,,,,Not at all,Illinois,Indiana,Iowa,Kansas,Michigan,Minnesota,Missouri,Nebraska,North Dakota,Ohio,South Dakota,Wisconsin,,,,Oklahoma,,,,Wyoming,41017,,Female,,,30-44,,,,,,,"$150,000+",,,,Associate or bachelor degree,,,,,,,East South Central,,,
3124415195,New England,,,,Not at all,Illinois,Indiana,Iowa,Kansas,Michigan,Minnesota,Missouri,Nebraska,North Dakota,Ohio,South Dakota,,Arkansas,,Kentucky,Oklahoma,,,Montana,Wyoming,5482,Male,,,18-29,,,,,"$25,000 - $49,999",,,,,,,Associate or bachelor degree,,New England,,,,,,,,
3124410502,Northeast,,,,Not at all,Illinois,,Iowa,Kansas,,Minnesota,Missouri,Nebraska,North Dakota,,South Dakota,Wisconsin,,,,Oklahoma,,,,,17602,Male,,,,,45-60,,,,"$50,000 - $99,999",,,,,,Associate or bachelor degree,,,Middle Atlantic,,,,,,,
3124408797,midwest,,,,Not at all,Illinois,Indiana,,,Michigan,Minnesota,Missouri,,,Ohio,,Wisconsin,,,Kentucky,,,,,,47040,,Female,,,30-44,,,,,"$50,000 - $99,999",,,,,,,Graduate degree,,,East North Central,,,,,,
3124404276,rural northwestern Pennsylvania,,,,Not at all,Illinois,Indiana,Iowa,Kansas,Michigan,Minnesota,,Nebraska,,,,,,,,,,,,,15801,Male,,,,,,> 60,,,"$50,000 - $99,999",,,,,,,Graduate degree,,Middle Atlantic,,,,,,,
3124395433,The Great Lakes Region,,,,Not at all,,,Iowa,Kansas,,Minnesota,Missouri,Nebraska,North Dakota,,South Dakota,Wisconsin,,,,,,,,,44107,Male,,,,30-44,,,"$0 - $24,999",,,,,,,Some college,,,,,East North Central,,,,,,
3124391935,Midwest,A lot,,,,Illinois,Indiana,Iowa,,Michigan,Minnesota,,,North Dakota,Ohio,South Dakota,Wisconsin,,,,,,,,,4920,,Female,,,,,> 60,"$0 - $24,999",,,,,,,Some college,,,,,East North Central,,,,,,
3124388144,mid-west,,Some,,,Illinois,Indiana,,,Michigan,,,,,Ohio,,Wisconsin,,,Kentucky,,,,,,43229,Male,,,,30-44,,,,"$25,000 - $49,999",,,,,,Some college,,,,,East North Central,,,,,,
3124385106,Middle West,A lot,,,,Illinois,Indiana,Iowa,,Michigan,Minnesota,,,,Ohio,,Wisconsin,,,,,,,,,60202,,Female,,,,,> 60,,,,,"$150,000+",,,,Associate or bachelor degree,,,,East North Central,,,,,,
3124384146,Snowy,,,,Not at all,,,,,,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3124380651,"The South, Mid-South, actually.",,,,Not at all,Illinois,Indiana,Iowa,,Michigan,Minnesota,,,,Ohio,,,,,Kentucky,,,,,,37917,Male,,,18-29,,,,,,,,"$150,000+",,,,Associate or bachelor degree,,,,,,,East South Central,,,
3124377768,midwest,,Some,,,,Indiana,Iowa,Kansas,Michigan,,Missouri,Nebraska,,Ohio,,,Arkansas,,,,,West Virginia,,,45601,,Female,,,,,> 60,,,"$50,000 - $99,999",,,,,Some college,,,,,East North Central,,,,,,
3124371197,Texas,,,,Not at all,Illinois,Indiana,Iowa,,Michigan,Minnesota,Missouri,,,Ohio,,Wisconsin,,,,,,,,,78748,Male,,,,30-44,,,,,,"$100,000 - $149,999",,,,,Associate or bachelor degree,,,,,,,,West South Central,,
3124355676,east coast,,Some,,,,Indiana,Iowa,,,,Missouri,,,,,Wisconsin,Arkansas,,,,,,,,17551,,Female,,,30-44,,,,,,,"$150,000+",,,Some college,,,,Middle Atlantic,,,,,,,
3124346834,Midwest,,Some,,,Illinois,Indiana,Iowa,Kansas,,,Missouri,,,Ohio,,Wisconsin,,,,,,,,,45223,,Female,,,,45-60,,,"$25,000 - $49,999",,,,,,,,Graduate degree,,,East North Central,,,,,,
3124343997,Midwest,A lot,,,,Illinois,Indiana,Iowa,,Michigan,,,,,Ohio,,,,,Kentucky,,,West Virginia,,,43221,Male,,,18-29,,,,,,,,"$150,000+",,High school degree,,,,,,East North Central,,,,,,
3124328935,Northeast,,,,Not at all,Illinois,Indiana,Iowa,Kansas,,,Missouri,,North Dakota,,South Dakota,Wisconsin,,,,,,,,,14423,Male,,,,,45-60,,,,,,"$150,000+",,,Some college,,,,Middle Atlantic,,,,,,,
3124326492,PACIFIC NORTH WEST,,,,Not at all,,,Iowa,Kansas,Michigan,Minnesota,Missouri,Nebraska,North Dakota,,South Dakota,,,,,,,,,,98908,Male,,,,,45-60,,,,,,"$150,000+",,,Some college,,,,,,,,,,,Pacific
3124321946,"Cold, but love the season, diversity and family-friendly environment.",,Some,,,,,Iowa,,,Minnesota,,,North Dakota,Ohio,South Dakota,Wisconsin,,,,,,,,,55106,,Female,,,30-44,,,,,"$50,000 - $99,999",,,,,,Associate or bachelor degree,,,,,West North Central,,,,,
3124304832,USA,,,,Not at all,,,,Kansas,,,,Nebraska,North Dakota,,South Dakota,,,Colorado,,Oklahoma,,,Montana,Wyoming,59101,Male,,,,30-44,,,,"$25,000 - $49,999",,,,,,Some college,,,,,,,,,,Mountain,
3124302269,Northeast,,,Not much,,,Indiana,,,,Minnesota,Missouri,Nebraska,North Dakota,,South Dakota,,,,,,,,Montana,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3124295383,West Coast.  Left Wing radicals that have no clue of life and trying to mess up everything,,,Not much,,,,,Kansas,,,,Nebraska,North Dakota,,,,,Colorado,,,,,Montana,,94806,Male,,,,,45-60,,,,"$50,000 - $99,999",,,,,Some college,,,,,,,,,,,Pacific
