RespondentID,"In your own words, what would you call the part of the country you live in now?","How much, if at all, do you personally identify as a Southerner?",,,,Which of the following states do you consider part of the South? Please select all that apply. ,,,,,,,,,,,,,,,,,,,,,,,,,"In what ZIP code is your home located? (enter 5-digit ZIP code; for example, 00544 or 94305)",Gender,,Age,,,,,Household Income,,,,,Education,,,,,Location (Census Region),,,,,,,,
3187257168,the lowcountry or the south,A lot,,,,,Louisiana,,Texas,Alabama,,Mississippi,Tennessee,Florida,Georgia,,North Carolina,South Carolina,,West Virginia,,,,,,Missouri,,,,,29464,Male,,,18-29,,,,,,,,"$150,000+",,High school degree,,,,,,,,South Atlantic,,,,
3187255378,A little bit of country and the city is 20 minutes away.,A lot,,,,,,,,Alabama,,,,Florida,Georgia,,North Carolina,South Carolina,,,,,,,,,,,,,28173,,Female,,,,45-60,,,,,,"$150,000+",,,,Associate or bachelor degree,,,,,,South Atlantic,,,,
3187255143,Coastal South,,,,Not at all,Arkansas,Louisiana,,,Alabama,Kentucky,Mississippi,Tennessee,Florida,Georgia,,North Carolina,South Carolina,Virginia,,,,,,,,,,,,28461,,Female,,,,,> 60,"$0 - $24,999",,,,,,,,Associate or bachelor degree,,,,,,South Atlantic,,,,
3187254018,South,,Some,,,,Louisiana,,Texas,Alabama,Kentucky,Mississippi,Tennessee,Florida,Georgia,,North Carolina,South Carolina,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3187253130,South east,A lot,,,,,Louisiana,,,Alabama,,,,Florida,Georgia,,North Carolina,South Carolina,,,,,,,,Missouri,,,,,34221,Male,,,,,,> 60,,,,"$100,000 - $149,999",,,High school degree,,,,,,,,South Atlantic,,,,
3187252180,South,,,,Not at all,,Louisiana,Oklahoma,Texas,Alabama,Kentucky,,Tennessee,,Georgia,,North Carolina,South Carolina,Virginia,West Virginia,,,New Mexico,,,,,,,,75062,,Female,,,30-44,,,,,,,"$150,000+",,,,,Graduate degree,,,,,,,West South Central,,
3187250342,The South,,Some,,,Arkansas,Louisiana,,,Alabama,,Mississippi,Tennessee,,Georgia,,North Carolina,South Carolina,Virginia,,,,,,,,,,,,72023,Male,,,,30-44,,,,,"$50,000 - $99,999",,,,,,Associate or bachelor degree,,,,,,,,West South Central,,
3187249787,rural,A lot,,,,,,,Texas,,,,,,,,,,,,,,,,,,,,,,75559,,Female,,,,,> 60,,,"$50,000 - $99,999",,,,High school degree,,,,,,,,,,West South Central,,
3187249333,Mid Atlantic,,,Not much,,,Louisiana,,,Alabama,Kentucky,Mississippi,Tennessee,,Georgia,,North Carolina,South Carolina,Virginia,,,,,,,,,,,,21657,,Female,,,,,> 60,,"$25,000 - $49,999",,,,,,,,Graduate degree,,,,,South Atlantic,,,,
3187247436,Deep South,A lot,,,,Arkansas,Louisiana,,Texas,Alabama,,Mississippi,Tennessee,Florida,Georgia,,,South Carolina,,,,,,,,,,,,,70437,Male,,,,,45-60,,,,,,"$150,000+",,,,,Graduate degree,,,,,,,West South Central,,
3187247270,South,,,Not much,,,Louisiana,,Texas,,,,Tennessee,Florida,Georgia,,North Carolina,South Carolina,,,,,New Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3187246136,rural,A lot,,,,Arkansas,,,,Alabama,,,,,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3187244231,to much of a city,,,,Not at all,Arkansas,Louisiana,Oklahoma,Texas,Alabama,Kentucky,Mississippi,Tennessee,Florida,Georgia,Maryland,North Carolina,South Carolina,Virginia,West Virginia,,Arizona,New Mexico,,,,,,,,42701,,Female,,,,,> 60,,,,,"$150,000+",,,Some college,,,,,,,,East South Central,,,
3187242728,The South.,,,Not much,,,Louisiana,,Texas,Alabama,Kentucky,Mississippi,Tennessee,Florida,Georgia,,North Carolina,South Carolina,,,,,,,,,,,,,30135,Male,,,,30-44,,,,,"$50,000 - $99,999",,,,,,Associate or bachelor degree,,,,,,South Atlantic,,,,
3187241094,Southern central,,Some,,,,Louisiana,Oklahoma,Texas,Alabama,,Mississippi,Tennessee,Florida,Georgia,,,South Carolina,,,,,,,,,,,,,78258,,Female,,18-29,,,,,,,,"$150,000+",,High school degree,,,,,,,,,,West South Central,,
3187236062,Middle eastern US,,,,Not at all,Arkansas,Louisiana,,Texas,Alabama,Kentucky,Mississippi,,,Georgia,,North Carolina,South Carolina,Virginia,,,,,,,Missouri,,,,,25411,,Female,,,,,> 60,,,"$50,000 - $99,999",,,,,,Associate or bachelor degree,,,,,,South Atlantic,,,,
3187234128,the deep south,,,,Not at all,Arkansas,Louisiana,,Texas,Alabama,,Mississippi,,Florida,Georgia,,,,,,,,,,,Missouri,,,,,70503,,Female,,18-29,,,,,,,"$100,000 - $149,999",,,High school degree,,,,,,,,,,West South Central,,
3187233794,Rural farm area,A lot,,,,,Louisiana,,Texas,Alabama,Kentucky,Mississippi,Tennessee,Florida,Georgia,,North Carolina,South Carolina,Virginia,West Virginia,,,,,,Missouri,,,,,27217,,Female,,,,45-60,,,,"$50,000 - $99,999",,,,High school degree,,,,,,,,South Atlantic,,,,
3187231978,South,,Some,,,,Louisiana,,,Alabama,Kentucky,Mississippi,,Florida,Georgia,Maryland,North Carolina,South Carolina,Virginia,,,,,,,,,,,,27514,,Female,,,,45-60,,,"$25,000 - $49,999",,,,,,,Associate or bachelor degree,,,,,,South Atlantic,,,,
3187225353,SOUTH,,Some,,,Arkansas,Louisiana,,Texas,Alabama,Kentucky,Mississippi,Tennessee,Florida,Georgia,,,South Carolina,Virginia,West Virginia,,,New Mexico,,,,,,,,35611,,Female,,,,,> 60,,,,,"$150,000+",,,Some college,,,,,,,,East South Central,,,
3187222913,The south,,Some,,,,,,Texas,Alabama,,,,Florida,Georgia,,,,,,,,,,,,,,,,32404,Male,,,18-29,,,,,"$25,000 - $49,999",,,,,High school degree,,,,,,,,South Atlantic,,,,
3187222877,Southeast,,,Not much,,,,,,Alabama,Kentucky,Mississippi,Tennessee,Florida,Georgia,,North Carolina,South Carolina,Virginia,,,,,,,,,,,,27103,,Female,,,,,> 60,,"$25,000 - $49,999",,,,,,,Associate or bachelor degree,,,,,,South Atlantic,,,,
3187221878,South,A lot,,,,Arkansas,Louisiana,,,Alabama,,Mississippi,,,Georgia,,,South Carolina,,,,,,,,,,,,,29203,Male,,,18-29,,,,,"$25,000 - $49,999",,,,,,Some college,,,,,,,,,West South Central,,
3187221129,cajun country and lake front property,A lot,,,,Arkansas,Louisiana,,Texas,Alabama,,Mississippi,Tennessee,Florida,Georgia,,North Carolina,South Carolina,Virginia,,,,,,,,,,,,70611,Male,,,,,,> 60,,,"$50,000 - $99,999",,,,,,,Graduate degree,,,,,,,West South Central,,
3187220246,Southeast,,,Not much,,Arkansas,Louisiana,,,Alabama,Kentucky,Mississippi,Tennessee,,,,North Carolina,South Carolina,Virginia,West Virginia,,,,,,,,,,,30324,Male,,,,30-44,,,,"$25,000 - $49,999",,,,,,Some college,,,,,,,South Atlantic,,,,
3187214888,Southeast,,,Not much,,Arkansas,Louisiana,,,Alabama,Kentucky,Mississippi,Tennessee,,Georgia,Maryland,North Carolina,South Carolina,Virginia,,,,,,,,,,,,30319,Male,,,,,45-60,,,,,,"$150,000+",,,Some college,,,,,,,South Atlantic,,,,
3187214811,The South,A lot,,,,Arkansas,Louisiana,,Texas,Alabama,,Mississippi,Tennessee,Florida,Georgia,,North Carolina,South Carolina,Virginia,West Virginia,,,,,,,,,,,38901,,Female,,,30-44,,,,,,"$100,000 - $149,999",,,,,,Graduate degree,,,,,,East South Central,,,
3187214464,Southeast,A lot,,,,Arkansas,Louisiana,,Texas,Alabama,Kentucky,Mississippi,Tennessee,Florida,Georgia,,,,,,,,,,,,,,,,70431,Male,,,,,45-60,,,,,,"$150,000+",,,Some college,,,,,,,,,West South Central,,
3187213826,Midwest,,,,Not at all,,Louisiana,Oklahoma,Texas,Alabama,,,,Florida,Georgia,,,,,,,Arizona,New Mexico,,,,,,,,60185,Male,,,18-29,,,,,,,,"$150,000+",,,,Associate or bachelor degree,,,,,,South Atlantic,,,,
3187213500,South,,,Not much,,,Louisiana,,,Alabama,Kentucky,Mississippi,Tennessee,,Georgia,,,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3187212040,southeast,A lot,,,,,Louisiana,,,Alabama,Kentucky,Mississippi,Tennessee,Florida,Georgia,,North Carolina,South Carolina,,,,,,,,,,,,,33703,,Female,,,,,> 60,,,,"$100,000 - $149,999",,,,,Associate or bachelor degree,,,,,,South Atlantic,,,,
3187208625,"I live in Milton, FL near the Gulf of Mexico. I really enjoy the weather. You can experience the 4 seasons here. Although, Spring and Fall are short you do get some. I love it.",A lot,,,,,Louisiana,,Texas,Alabama,,Mississippi,Tennessee,Florida,Georgia,,North Carolina,,,,,,,,,,,,,,32583,,Female,,,,,> 60,,,,,"$150,000+",,High school degree,,,,,,,,South Atlantic,,,,
3187208505,South central,,Some,,,Arkansas,Louisiana,Oklahoma,Texas,Alabama,,Mississippi,,,Georgia,,,,,,,,New Mexico,,,Missouri,,,,,76444,,Female,,,30-44,,,,"$25,000 - $49,999",,,,,,Some college,,,,,,,,,West South Central,,
3187207492,The south east,,Some,,,Arkansas,Louisiana,,,Alabama,Kentucky,Mississippi,Tennessee,Florida,Georgia,,North Carolina,South Carolina,Virginia,West Virginia,,,,,,,,,,,23227,Male,,,18-29,,,,"$0 - $24,999",,,,,,,Some college,,,,,,,South Atlantic,,,,
3187207017,Texas,A lot,,,,Arkansas,Louisiana,,,Alabama,,Mississippi,Tennessee,,Georgia,,,South Carolina,Virginia,,,,,,,,,,,,77386,,Female,,,30-44,,,,,,,"$150,000+",,,,Associate or bachelor degree,,,,,,,,West South Central,,
3187205522,Texas,,Some,,,,,,,Alabama,Kentucky,Mississippi,Tennessee,,Georgia,,,South Carolina,,,,,,,,,,,,,77546,Male,,,,30-44,,,,,"$50,000 - $99,999",,,,,,Associate or bachelor degree,,,,,,,,West South Central,,
3187205442,Mid Atlantic,,,,Not at all,Arkansas,Louisiana,Oklahoma,Texas,Alabama,Kentucky,Mississippi,Tennessee,Florida,Georgia,,North Carolina,South Carolina,Virginia,West Virginia,,,,,,,,,,,22304,Male,,,,,,> 60,,,"$50,000 - $99,999",,,,,,,Graduate degree,,,,,South Atlantic,,,,
3187205203,Low country...the southeast.,,,Not much,,,Louisiana,,,Alabama,Kentucky,Mississippi,Tennessee,Florida,Georgia,,North Carolina,South Carolina,,,,,,,,,,,,,29575,,Female,,,,,> 60,,,"$50,000 - $99,999",,,,,Some college,,,,,,,South Atlantic,,,,
3187203394,The south,,,,Not at all,Arkansas,Louisiana,,Texas,Alabama,,Mississippi,Tennessee,Florida,Georgia,,North Carolina,South Carolina,Virginia,West Virginia,,,,,,,,,,,33714,Male,,,,,45-60,,,"$25,000 - $49,999",,,,,,Some college,,,,,,,South Atlantic,,,,
3187203056,Texas!,,Some,,,Arkansas,Louisiana,Oklahoma,Texas,Alabama,Kentucky,Mississippi,Tennessee,Florida,Georgia,,,South Carolina,,,,,,,,,,,,,78249,Male,,,,,45-60,,,,,"$100,000 - $149,999",,,,,,Graduate degree,,,,,,,West South Central,,
3187201746,Eastern Shore Of Virginia,,,Not much,,Arkansas,Louisiana,,,Alabama,Kentucky,Mississippi,Tennessee,Florida,Georgia,Maryland,North Carolina,South Carolina,Virginia,,,,,,,Missouri,,,,,23310,,Female,,,,,> 60,,,,"$100,000 - $149,999",,,,,,Graduate degree,,,,,South Atlantic,,,,
3187197011,south,A lot,,,,Arkansas,Louisiana,Oklahoma,Texas,Alabama,,,Tennessee,Florida,Georgia,,,,,,,,New Mexico,,Kansas,Missouri,,,,,72104,,Female,,,30-44,,,,,,,"$150,000+",,,,Associate or bachelor degree,,,,,,,,West South Central,,
3187193221,SOUTH EAST,,,,Not at all,,Louisiana,,,Alabama,Kentucky,,Tennessee,Florida,Georgia,,,South Carolina,,,,Arizona,New Mexico,Colorado,,,,,,,33456,Male,,,,,,> 60,,,"$50,000 - $99,999",,,,,Some college,,,,,,,South Atlantic,,,,
3187192704,South,A lot,,,,Arkansas,Louisiana,,Texas,Alabama,,Mississippi,,Florida,Georgia,,,,,,,,,,,,,,,,36526,,Female,,,30-44,,,,,,,"$150,000+",,,,Associate or bachelor degree,,,,,,,East South Central,,,
3187190075,Confusing,,Some,,,,Louisiana,,,,,Mississippi,Tennessee,Florida,Georgia,,North Carolina,South Carolina,Virginia,West Virginia,,,,,,,,,,,22043,Male,,,,30-44,,,,,,,"$150,000+",,,Some college,,,,,,,South Atlantic,,,,
3187188452,Texas,,Some,,,,Louisiana,,Texas,Alabama,,Mississippi,Tennessee,Florida,Georgia,,,South Carolina,Virginia,,,,,,,Missouri,,,,,77063,Male,,,,30-44,,,,"$25,000 - $49,999",,,,,,Some college,,,,,,,,,West South Central,,
3187186806,Southeast,A lot,,,,,Louisiana,,Texas,Alabama,Kentucky,Mississippi,Tennessee,Florida,Georgia,,North Carolina,South Carolina,Virginia,West Virginia,,,,,,,,,,,29405,,Female,,,,,> 60,,,,,"$150,000+",,,Some college,,,,,,,South Atlantic,,,,
3187186483,gods country,A lot,,,,Arkansas,Louisiana,,,Alabama,Kentucky,Mississippi,Tennessee,,Georgia,,North Carolina,South Carolina,Virginia,,,,,,,,,,,,41240,Male,,,,,45-60,,"$0 - $24,999",,,,,,,Some college,,,,,,,,East South Central,,,
3187186362,South,A lot,,,,,Louisiana,,Texas,Alabama,,Mississippi,,Florida,Georgia,,,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3187185796,Northern Virginia,,,,Not at all,Arkansas,Louisiana,,Texas,Alabama,Kentucky,Mississippi,,Florida,Georgia,,,South Carolina,,,Delaware,,,,,,,,,,20110,,Female,,,,45-60,,,,,,"$150,000+",,,Some college,,,,,,,South Atlantic,,,,
3187185057,Central United States,,,,Not at all,Arkansas,Louisiana,,Texas,Alabama,,Mississippi,Tennessee,Florida,Georgia,,,South Carolina,Virginia,West Virginia,,,,,,,,,,,74429,,Female,,,,,> 60,"$0 - $24,999",,,,,,,,Associate or bachelor degree,,,,,,,,West South Central,,
3187184071,Texas,A lot,,,,,Louisiana,,Texas,Alabama,,Mississippi,,,Georgia,,,South Carolina,,,,,,,,,,,,,77351,,Female,,,,45-60,,,,,,"$150,000+",,,,Associate or bachelor degree,,,,,,,,West South Central,,
3187179266,very nice life,,Some,,,,Louisiana,,Texas,,,,,,,,,,,,,,New Mexico,,,,,,,,77479,Male,,,,30-44,,,,,"$50,000 - $99,999",,,,,,Associate or bachelor degree,,,,,,,,West South Central,,
3187179070,Southwest Virginia,,Some,,,Arkansas,Louisiana,,Texas,Alabama,Kentucky,Mississippi,Tennessee,Florida,Georgia,Maryland,North Carolina,South Carolina,Virginia,,,,,,,,,,,,24211,Male,,,,,,> 60,,,,,"$150,000+",,,,,Graduate degree,,,,,South Atlantic,,,,
3187178989,Mid Atlantic,,,,Not at all,,Louisiana,,,Alabama,,Mississippi,Tennessee,Florida,Georgia,,North Carolina,South Carolina,,West Virginia,,,,,,,,,,,27103,,Female,,,,,> 60,,,,"$100,000 - $149,999",,,,,Associate or bachelor degree,,,,,,South Atlantic,,,,
3187176279,The South,,Some,,,,Louisiana,,,Alabama,,Mississippi,,,Georgia,,North Carolina,South Carolina,Virginia,,,,,,,,,,,,28429,,Female,,,,,> 60,,"$25,000 - $49,999",,,,,,,Associate or bachelor degree,,,,,,South Atlantic,,,,
3187175256,Lowcountry,A lot,,,,,Louisiana,,Texas,Alabama,Kentucky,Mississippi,Tennessee,Florida,Georgia,,North Carolina,South Carolina,,,,,,,,Missouri,,,,,29907,,Female,,,,,> 60,"$0 - $24,999",,,,,,,,Associate or bachelor degree,,,,,,South Atlantic,,,,
3187172773,South Central,A lot,,,,Arkansas,Louisiana,,,Alabama,,Mississippi,,Florida,Georgia,,North Carolina,South Carolina,Virginia,,,,,,,,,,,,76574,,Female,,,,,> 60,,,,"$100,000 - $149,999",,,,,,Graduate degree,,,,,,,West South Central,,
3187170973,"The United States, North America",,,Not much,,,Louisiana,,Texas,Alabama,Kentucky,,,Florida,Georgia,,North Carolina,South Carolina,Virginia,West Virginia,,,New Mexico,,,Missouri,,,,,21074,,Female,,18-29,,,,,,,,"$150,000+",,,Some college,,,,,,,South Atlantic,,,,
3187167155,Texas,,Some,,,,Louisiana,,,,,Mississippi,,,,,,,,,,,,,,,,,,,75249,,Female,,,,45-60,,,,,,"$150,000+",,,Some college,,,,,,,,,West South Central,,
3187163271,south,,,Not much,,,Louisiana,,,Alabama,,,Tennessee,Florida,Georgia,,North Carolina,South Carolina,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3187161041,Mountians,A lot,,,,,Louisiana,,,Alabama,,Mississippi,,,Georgia,,North Carolina,South Carolina,,,,,,,,,,,,,28732,,Female,,18-29,,,,,,"$50,000 - $99,999",,,Less than high school degree,,,,,,,,,South Atlantic,,,,
3187158362,"NW North Carolina, Southern United States",A lot,,,,,Louisiana,,,Alabama,Kentucky,Mississippi,Tennessee,,Georgia,,North Carolina,South Carolina,Virginia,,,,,,,,,,,,28621,,Female,,,,,> 60,,"$25,000 - $49,999",,,,,,Some college,,,,,,,South Atlantic,,,,
3187157516,Another country with-in the USA.,,Some,,,,,,,Alabama,Kentucky,Mississippi,Tennessee,Florida,Georgia,,North Carolina,South Carolina,,,,,,,,,,,,,33907,,Female,,,,,> 60,,,,,"$150,000+",,,,,Graduate degree,,,,,South Atlantic,,,,
3187157262,texas,A lot,,,,Arkansas,Louisiana,,Texas,Alabama,,Mississippi,,Florida,Georgia,,,South Carolina,,,,,,,,,,,,,77034,,Female,,,,45-60,,,,,"$100,000 - $149,999",,,,,Associate or bachelor degree,,,,,,,,West South Central,,
3187151829,southeast,A lot,,,,,Louisiana,,Texas,Alabama,,Mississippi,Tennessee,Florida,Georgia,,,South Carolina,,,,,,,,,,,,,36582,Male,,,,,45-60,,,,"$50,000 - $99,999",,,,,Some college,,,,,,,,East South Central,,,
3187150324,"Southwest/historically hardworking, disciplined, practical, independent, proud people who just get on with life",,Some,,,Arkansas,Louisiana,,,Alabama,Kentucky,Mississippi,Tennessee,,Georgia,,,South Carolina,Virginia,,,,,,,,,,,,76012,,Female,,,,,> 60,,,,,"$150,000+",,,,Associate or bachelor degree,,,,,,,,West South Central,,
3187149531,Mid-Atlantic or East Coast,,,Not much,,Arkansas,Louisiana,,,Alabama,Kentucky,,Tennessee,Florida,Georgia,,North Carolina,South Carolina,,,,,,,,Missouri,,,,,21128,,Female,,,,,> 60,,,,"$100,000 - $149,999",,,,Some college,,,,,,,South Atlantic,,,,
3187149262,Southwest,,,,Not at all,Arkansas,Louisiana,,Texas,Alabama,,Mississippi,,Florida,Georgia,,North Carolina,South Carolina,Virginia,West Virginia,,,,,,,,,,,78701,,Female,,,,,> 60,,,"$50,000 - $99,999",,,,,,,Graduate degree,,,,,,,West South Central,,
3187148122,Texas,,,,Not at all,Arkansas,Louisiana,Oklahoma,,Alabama,,Mississippi,Tennessee,Florida,Georgia,,,South Carolina,,West Virginia,,,,,,,,,,,78736,,Female,,,30-44,,,,"$25,000 - $49,999",,,,,,,,Graduate degree,,,,,,,West South Central,,
3187146634,Texas,A lot,,,,Arkansas,Louisiana,Oklahoma,Texas,Alabama,Kentucky,Mississippi,Tennessee,,Georgia,,,South Carolina,,,,,,,,,,,,,75791,Male,,,18-29,,,,,"$25,000 - $49,999",,,,,,,,Graduate degree,,,,,,,West South Central,,
3187146207,northeast,,,,Not at all,Arkansas,,Oklahoma,Texas,Alabama,Kentucky,Mississippi,Tennessee,Florida,Georgia,,North Carolina,South Carolina,Virginia,,,,,,,,,,,,20906,,Female,,,,,> 60,,,,,,,,,,Graduate degree,,,,,South Atlantic,,,,
3187140746,East coast,,,,Not at all,,Louisiana,,,Alabama,,Mississippi,,Florida,,,,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3187138830,South Central,,,Not much,,Arkansas,Louisiana,,Texas,Alabama,Kentucky,Mississippi,Tennessee,Florida,Georgia,,North Carolina,South Carolina,Virginia,,,,,,,Missouri,,,,,40162,Male,,,,,45-60,,,,,,"$150,000+",,,,,Graduate degree,,,,,,East South Central,,,
3187131850,Absolutely beautiful.  The only place I would want to live.,A lot,,,,Arkansas,Louisiana,Oklahoma,Texas,Alabama,,,,,Georgia,,,,,,,,,,,,,,,,71901,,Female,,,,,> 60,,,,"$100,000 - $149,999",,,,Some college,,,,,,,,,West South Central,,
3187127945,A southern state.,,Some,,,Arkansas,Louisiana,,,Alabama,Kentucky,Mississippi,Tennessee,Florida,Georgia,Maryland,North Carolina,South Carolina,Virginia,West Virginia,,,,,,,,,,,72601,,Female,,,,,> 60,,,,,,,,Some college,,,,,,,,,West South Central,,
3187127929,South,,Some,,,,Louisiana,,Texas,Alabama,,Mississippi,Tennessee,Florida,Georgia,,North Carolina,South Carolina,Virginia,,,,,,,,,,,,30215,,Female,,,,,> 60,,,,,"$150,000+",,,Some college,,,,,,,South Atlantic,,,,
3187125583,East Coast,,Some,,,,Louisiana,,Texas,Alabama,,Mississippi,,,Georgia,,North Carolina,South Carolina,Virginia,West Virginia,,,,,,,,,,,21230,,Female,,18-29,,,,,,"$50,000 - $99,999",,,,,,Associate or bachelor degree,,,,,,South Atlantic,,,,
3187122954,Florida,,,,Not at all,,Louisiana,,,Alabama,Kentucky,Mississippi,,,Georgia,,,,,West Virginia,,,,,,,,,,,34474,Male,,,18-29,,,,,,"$50,000 - $99,999",,,,,,Associate or bachelor degree,,,,,,South Atlantic,,,,
3187121809,Florida,,Some,,,Arkansas,Louisiana,,,Alabama,Kentucky,Mississippi,Tennessee,Florida,Georgia,,North Carolina,South Carolina,Virginia,,,,,,,,,,,,34285,Male,,,,,,> 60,,,,,"$150,000+",,,,,Graduate degree,,,,,South Atlantic,,,,
3187120939,Florida,,,,Not at all,,Louisiana,,,Alabama,,Mississippi,Tennessee,,Georgia,,North Carolina,South Carolina,,West Virginia,,,,,,,,,,,32763,,Female,,,30-44,,,,,,,"$150,000+",,,,Associate or bachelor degree,,,,,,South Atlantic,,,,
3187119038,Southwest,,,Not much,,Arkansas,Louisiana,,,Alabama,,Mississippi,,Florida,Georgia,,,South Carolina,,,,,,,,,,,,,73120,,Female,,,,45-60,,,,"$50,000 - $99,999",,,,,Some college,,,,,,,,,West South Central,,
3187117603,Heaven,A lot,,,,Arkansas,Louisiana,,Texas,Alabama,Kentucky,Mississippi,Tennessee,Florida,Georgia,,North Carolina,South Carolina,,,,,,,,,,,,,39828,,Female,,,,,> 60,,,"$50,000 - $99,999",,,,High school degree,,,,,,,,South Atlantic,,,,
3187116670,Deep South,,,Not much,,Arkansas,Louisiana,,Texas,Alabama,,Mississippi,Tennessee,Florida,Georgia,,,,,,,,,,,,,,,,35242,,Female,,,,45-60,,,"$25,000 - $49,999",,,,,,,Associate or bachelor degree,,,,,,,East South Central,,,
3187113599,The south,,,,Not at all,,,,,Alabama,,,Tennessee,,Georgia,,North Carolina,South Carolina,,,,,,,,,,,,,32082,,Female,,,,45-60,,,,"$50,000 - $99,999",,,,,,Associate or bachelor degree,,,,,,South Atlantic,,,,
3187113343,North Central Texas,,Some,,,Arkansas,Louisiana,Oklahoma,Texas,Alabama,Kentucky,Mississippi,Tennessee,,Georgia,Maryland,North Carolina,South Carolina,Virginia,West Virginia,,,,,Kansas,,,,,,75070,,Female,,,,45-60,,,,"$50,000 - $99,999",,,,,,,Graduate degree,,,,,,,West South Central,,
3187112597,new Orleans the party city of the United States,,,,Not at all,,Louisiana,,Texas,Alabama,,Mississippi,Tennessee,,Georgia,,,,,West Virginia,,,,,,,,,,,70123,,Female,,,,45-60,,,,,,"$150,000+",,,Some college,,,,,,,,,West South Central,,
3187108303,East coast,,,,Not at all,Arkansas,Louisiana,,,Alabama,Kentucky,Mississippi,,Florida,Georgia,,North Carolina,South Carolina,,,,,,,,,,,,,22033,,Female,,18-29,,,,,"$25,000 - $49,999",,,,,,,,Graduate degree,,,,,South Atlantic,,,,
3187107564,southeast,,Some,,,,,,Texas,,,Mississippi,Tennessee,Florida,Georgia,,,South Carolina,,,,,,,,,,,,,33432,,Female,,,,,> 60,,,,"$100,000 - $149,999",,,,Some college,,,,,,,South Atlantic,,,,
3187103856,texas,,,,Not at all,Arkansas,Louisiana,Oklahoma,Texas,Alabama,,Mississippi,Tennessee,Florida,Georgia,,,South Carolina,,,,Arizona,New Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3187100186,Mid Atlantic,A lot,,,,Arkansas,Louisiana,Oklahoma,Texas,Alabama,Kentucky,Mississippi,,Florida,Georgia,,North Carolina,South Carolina,Virginia,West Virginia,,,,,,,,,,,22201,Male,,,,,,> 60,,,,,"$150,000+",,,,,Graduate degree,,,,,South Atlantic,,,,
3187099695,amazing,A lot,,,,Arkansas,,,,Alabama,,,Tennessee,,Georgia,,North Carolina,South Carolina,Virginia,,,,,,,,,,,,23455,,Female,,,,,> 60,,,"$50,000 - $99,999",,,,,,Associate or bachelor degree,,,,,,South Atlantic,,,,
3187099195,southeast US,,,,Not at all,Arkansas,Louisiana,,,Alabama,,,Tennessee,Florida,Georgia,,North Carolina,South Carolina,Virginia,West Virginia,,,,,,,,,,,33473,,Female,,,,,> 60,,,,,"$150,000+",,,,,Graduate degree,,,,,South Atlantic,,,,
3187096831,South,,Some,,,Arkansas,Louisiana,Oklahoma,Texas,Alabama,,Mississippi,Tennessee,Florida,Georgia,,North Carolina,South Carolina,Virginia,,,,,,,Missouri,,,,,78741,Male,,,18-29,,,,,,"$50,000 - $99,999",,,,,Some college,,,,,,,,,West South Central,,
3187093746,plains,,Some,,,,Louisiana,,,Alabama,Kentucky,Mississippi,Tennessee,Florida,Georgia,,North Carolina,South Carolina,,,,,,,,,,,,,73044,Male,,,,,45-60,,"$0 - $24,999",,,,,,High school degree,,,,,,,,,,West South Central,,
3187090158,Kentuckiana,,,Not much,,Arkansas,Louisiana,,Texas,Alabama,Kentucky,Mississippi,Tennessee,Florida,Georgia,,North Carolina,South Carolina,Virginia,West Virginia,,,,,,,,,,,40299,Male,,,,30-44,,,,"$25,000 - $49,999",,,,,,,Associate or bachelor degree,,,,,,,East South Central,,,
3187088952,l.a. lower alabama,A lot,,,,Arkansas,Louisiana,,Texas,Alabama,Kentucky,Mississippi,Tennessee,Florida,Georgia,,North Carolina,South Carolina,Virginia,,,,,,,,,,,,36521,,Female,,,,45-60,,,,"$50,000 - $99,999",,,,,Some college,,,,,,,,East South Central,,,
3187086855,none,,Some,,,,,,Texas,,,,,,,,,,,,,,,,,,,,,,75238,,,,,,,,,,,,,,,,,,,,,,,,,,
3187086520,South East,,Some,,,Arkansas,Louisiana,,Texas,Alabama,,Mississippi,,Florida,Georgia,,,South Carolina,Virginia,,,,,,,,,,,,31319,Male,,,,30-44,,,,,,,"$150,000+",,,Some college,,,,,,,South Atlantic,,,,
3187085163,southeast,,,Not much,,Arkansas,Louisiana,,Texas,Alabama,Kentucky,Mississippi,Tennessee,,Georgia,,North Carolina,South Carolina,,,,,,,,,,,,,30523,Male,,,,,45-60,,,,,,"$150,000+",,,Some college,,,,,,,South Atlantic,,,,
3187083223,South,A lot,,,,,Louisiana,,,,Kentucky,Mississippi,Tennessee,,Georgia,,North Carolina,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3187081605,none,,Some,,,,,,Texas,,,,,,,,,,,,,,,,,,,,,,75238,Male,,,,30-44,,,,,,"$100,000 - $149,999",,,,Some college,,,,,,,,,West South Central,,
