player_name,player_id,season,poss,mp,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Jeff Cross,crossje01,1986,277,128,-6.532051905,-2.170603469,-8.702655374,-0.397552027,-0.397552027,0,-6.738702241,-0.771010419,-7.50971266,2.34223613
Russell Cross,crossru01,1984,771,354,-1.245511518,-0.349815771,-1.595327289,0.210629646,0.210629646,0,-1.420981334,-0.773294483,-2.194275817,1.025943018
John Crotty,crottjo01,1993,499,246,-0.211650309,-2.180816631,-2.39246694,0.056513827,-0.015922063,0.07243589,-0.383635505,-2.985158719,-3.368794224,0.984267402
John Crotty,crottjo01,1994,683,351,2.121202585,-0.939209779,1.181992805,0.705608555,0.647121378,0.058487177,1.678919179,-1.674634678,0.004284502,0.14845703
John Crotty,crottjo01,1995,2033,1043,-0.363559652,-0.86260745,-1.226167102,0.814494625,0.741767899,0.072726726,-0.58418315,-1.289984681,-1.874167831,-0.045231242
John Crotty,crottjo01,1996,1085,626,-0.99382942,-1.57057262,-2.56440204,0.061843221,0.006555674,0.055287547,-1.540285291,-2.390041437,-3.930326727,0.106710508
John Crotty,crottjo01,1997,1452,784,0.682848372,-1.20399555,-0.521147178,0.885818438,0.975625995,-0.089807557,-0.14966203,-1.511361589,-1.661023618,0.327516616
John Crotty,crottjo01,1998,719,379,-4.114331639,-2.07239092,-6.186722559,-0.664013777,-0.664013777,0,-4.207968811,-3.090134301,-7.298103112,-0.072973422
John Crotty,crottjo01,1999,721,382,-0.092726077,-2.97837615,-3.071102227,-0.06582133,-0.06582133,0,-0.403706541,-3.510786512,-3.914493053,0.671795537
John Crotty,crottjo01,2000,1987,988,-0.118084154,-1.81146433,-1.929548484,0.40562981,0.489032407,-0.083402598,-0.535380211,-2.115508008,-2.650888219,0.142948965
John Crotty,crottjo01,2001,535,283,-2.14736137,-1.60197438,-3.74933575,-0.139519379,-0.220806274,0.081286895,-2.534055946,-2.210585492,-4.744641439,0.045862742
John Crotty,crottjo01,2002,1526,802,2.047319462,-1.844682209,0.202637253,1.207264573,1.207264573,0,1.4773601,-2.008023891,-0.530663792,-0.068122149
John Crotty,crottjo01,2003,345,180,-1.146075362,-1.755576783,-2.901652144,-0.013948261,-0.013948261,0,-2.021253049,-2.142225233,-4.163478282,0.13973985
Corey Crowder,crowdco01,1992,683,340,-2.501536343,-1.648167689,-4.149704031,-0.240014131,-0.26837916,0.028365029,-2.513060538,-2.507932197,-5.020992735,0.296048813
Corey Crowder,crowdco01,1995,58,29,-10.31428203,-1.245661542,-11.55994358,-0.132267825,-0.132267825,0,-8.990858237,-3.443575844,-12.43443408,1.38354844
Jae Crowder,crowdja01,2013,2683,1353,-0.994869882,0.474604883,-0.520264999,1.548970906,1.548970906,0,-0.869162211,0.368317716,-0.500844495,0.591786372
Jae Crowder,crowdja01,2014,2725,1335,0.0526219,3.082900626,3.135522526,4.026103711,3.596526541,0.42957717,0.456201098,1.671563293,2.127764392,0.003523705
Jae Crowder,crowdja01,2015,3563,1747,1.772914587,0.279020552,2.051935139,4.307981306,4.080254008,0.227727299,1.424502458,0.352143706,1.776646164,0.476851985
Jae Crowder,crowdja01,2016,5239,2505,0.725139588,0.429041972,1.15418156,5.034441419,4.843229558,0.191211861,1.181770115,1.319983033,2.501753149,0.750443133
Jae Crowder,crowdja01,2017,5962,2931,1.616645776,0.797311108,2.413956884,7.804251409,6.139019625,1.665231784,1.980254241,0.673845444,2.654099685,0.382237241
Jae Crowder,crowdja01,2018,5019,2413,-1.821238157,-0.332121983,-2.15336014,0.729572953,0.904764168,-0.175191215,-1.136766408,0.120941433,-1.015824975,0.308405091
Jae Crowder,crowdja01,2019,4908,2296,-0.14993839,0.611935727,0.461997337,3.78576218,3.513227156,0.272535024,0.426095215,0.681195274,1.107290488,0.33843971
Jae Crowder,crowdja01,2020,5362,2535,0.377076157,-0.622063248,-0.244987091,3.329566729,2.114700148,1.214866581,1.197061161,-0.075855908,1.121205253,0.207957264
Jae Crowder,crowdja01,2021,4906,2377,.4559575653847617,2.989601730297103,3.445559295681865,7.654542074988829,4.550157668827657,3.104384406161172,1.219845271404501,2.455673330003828,3.675518601408329,.3527289526531721
Mark Crow,crowma01,1978,360,154,-1.400155124,-1.732817809,-3.132972934,-0.030233133,-0.030233133,0,-1.937172502,-2.165786591,-4.102959094,0.512116116
Jarrett Culver,culveja01,2020,3301,1506,-2.512051528,-1.257337219,-3.769388747,-0.783122636,-0.783122636,0,-2.488021159,-1.038409412,-3.526430571,-0.017744979
Jarrett Culver,culveja01,2021,1078,499,-5.418980387313051,1.072715588805644,-4.346264798507407,-.4080628823911084,-.4080628823911084,0,-4.797003807767512,.8383326641597894,-3.958671143607722,.4149808480199697
Pat Cummings,cummipa01,1980,2058,957,-1.533570899,-0.15244614,-1.686017039,0.518595395,0.536663143,-0.018067749,-1.458941742,-0.518246729,-1.977188471,0.529241698
Pat Cummings,cummipa01,1981,2418,1109,-1.779286526,0.041896284,-1.737390242,0.572993597,0.621051336,-0.048057739,-1.459379204,-0.300454569,-1.759833773,0.851173684
Pat Cummings,cummipa01,1982,2472,1176,-2.670758857,-1.283713898,-3.954472755,-0.742990296,-0.582613875,-0.160376421,-2.643568425,-1.178737942,-3.822306367,1.161334479
Pat Cummings,cummipa01,1983,5019,2317,-0.971009117,-1.0257522,-1.996761317,0.890477998,0.890477998,0,-0.434969178,-0.484736349,-0.919705528,0.005788131
Pat Cummings,cummipa01,1984,5792,2792,-1.448786976,-0.072682587,-1.521469563,1.741848347,1.736025004,0.005823343,-1.082537186,0.277536149,-0.805001037,0.015279593
Pat Cummings,cummipa01,1985,4338,2069,-1.893624456,-0.662736429,-2.556360885,0.204931402,0.204931402,0,-1.628320492,-0.408338195,-2.036658687,0.265535891
Pat Cummings,cummipa01,1986,2092,1007,-2.39021418,0.953971388,-1.436242792,0.677793339,0.677793339,0,-2.093846608,1.172636789,-0.921209819,0.432159365
Pat Cummings,cummipa01,1987,2192,1056,-2.695233859,-1.572332279,-4.267566138,-0.820148196,-0.820148196,0,-2.595531872,-1.431064703,-4.026596575,0.315346475
Pat Cummings,cummipa01,1988,2032,974,-3.043475058,-1.296388908,-4.339863966,-0.79136711,-0.807721923,0.016354813,-3.286087648,-1.438399791,-4.724487439,0.565311927
Pat Cummings,cummipa01,1989,2289,1096,-3.342034506,-1.377171126,-4.719205632,-1.108154069,-1.108154069,0,-3.537092132,-1.218164424,-4.755256556,0.649220281
Pat Cummings,cummipa01,1990,832,391,-4.902465421,-0.71739399,-5.619859411,-0.577273615,-0.577273615,0,-4.923543841,-1.055957783,-5.979501624,0.829719666
Pat Cummings,cummipa01,1991,52,26,1.767830038,-4.007297998,-2.239467959,0.006953621,0.006953621,0,0.991034017,-2.527294554,-1.536260537,2.653765954
Terry Cummings,cummite01,1983,5493,2531,2.73162414,0.567871499,3.299495639,7.812687692,7.812687692,0,3.023370066,1.08008241,4.103452476,0.01170068
Terry Cummings,cummite01,1984,6193,2907,1.449009562,-0.150980605,1.298028957,5.994813759,5.994813759,0,1.986079608,0.331966956,2.318046563,-0.154399617
Terry Cummings,cummite01,1985,6371,3033,2.236313506,1.818561188,4.054874694,10.55275864,9.430561972,1.122196673,2.829095214,1.770485253,4.599580467,-0.112890284
Terry Cummings,cummite01,1986,6817,3179,0.113921236,1.488661663,1.602582899,7.098290066,5.987837944,1.110452122,0.983032829,1.582504343,2.565537172,0.088839477
Terry Cummings,cummite01,1987,6780,3213,1.232965606,1.411392295,2.644357901,8.876426893,7.88327879,0.993148104,1.689037228,1.50097067,3.190007898,0.072969531
Terry Cummings,cummite01,1988,5795,2822,-0.098499998,0.13282347,0.034323472,4.049060299,3.23240933,0.816650969,0.44178838,0.467597275,0.909385656,0.086584406
Terry Cummings,cummite01,1989,6093,2948,1.408915671,0.648552589,2.057468261,7.200739474,7.015414148,0.185325327,1.724034045,0.641052663,2.365086708,-0.280847022
Terry Cummings,cummite01,1990,6663,3196,1.19257266,0.590489559,1.783062219,7.414731873,6.20437874,1.210353133,1.673084253,0.829079022,2.502163275,-0.010701407
Terry Cummings,cummite01,1991,4825,2319,-0.039859529,0.322897919,0.283038389,3.591644671,3.611142654,-0.019497983,0.344526094,0.525143986,0.86967008,-0.036736921
Terry Cummings,cummite01,1992,4597,2271,0.678305288,0.18706974,0.865375028,4.191398179,3.849428996,0.341969183,0.90650504,0.364008867,1.270513906,-0.245433741
Terry Cummings,cummite01,1993,424,214,-3.13645606,-0.616677637,-3.753133697,-0.109408696,-0.108186681,-0.001222015,-2.904653879,-0.125639346,-3.030293225,1.146798265
Terry Cummings,cummite01,1994,2283,1205,-1.861788437,0.064524145,-1.797264292,0.610241918,0.221922993,0.388318926,-1.465444099,0.042977664,-1.422466435,0.117066361
Terry Cummings,cummite01,1995,2793,1408,-2.7280599,-0.052679209,-2.780739109,-0.013209571,-0.113292305,0.100082734,-2.448824992,-0.257633882,-2.706458874,0.407056713
Terry Cummings,cummite01,1996,3378,1777,-1.348883898,0.066543211,-1.282340688,1.335208639,1.335208639,0,-1.403702338,0.50173403,-0.901968308,0.320689155
Terry Cummings,cummite01,1997,2137,1120,-1.512996537,0.129592217,-1.38340432,0.791350654,0.469904801,0.321445853,-1.455677254,0.104061947,-1.351615306,0.239674577
Terry Cummings,cummite01,1998,2452,1305,-1.758460843,0.224102355,-1.534358488,0.814483583,0.746795558,0.067688025,-1.871486551,0.37869532,-1.492791232,0.614411933
Terry Cummings,cummite01,1999,1894,1011,-1.23653485,0.961225829,-0.275309021,1.286873222,1.286873222,0,-1.185811624,1.513808213,0.327996589,0.733064124
Terry Cummings,cummite01,2000,800,398,-1.929985339,-1.351104937,-3.281090275,-0.10857094,-0.10857094,0,-2.050526818,-0.873477936,-2.924004754,0.6359958
Vonteego Cummings,cummivo01,2000,3605,1793,-0.9559318,-1.013832714,-1.969764514,0.716354004,0.716354004,0,-1.022270982,-0.857922574,-1.880193556,0.343672585
Vonteego Cummings,cummivo01,2001,2964,1495,-1.846666247,-1.874193908,-3.720860155,-0.743827589,-0.743827589,0,-1.881511381,-1.455555863,-3.337067244,0.412120355
Vonteego Cummings,cummivo01,2002,941,502,-1.796390058,-2.557256208,-4.353646265,-0.413693212,-0.408462918,-0.005230295,-1.899513578,-3.036612456,-4.936126034,0.716712159
Dante Cunningham,cunnida01,2010,1384,749,-1.235990163,0.283546387,-0.952443776,0.705590952,0.439741796,0.265849156,-1.327471035,0.463884629,-0.863586406,0.456912165
Dante Cunningham,cunnida01,2011,3051,1637,-3.296375927,-0.477896635,-3.774272563,-0.86469104,-0.86469104,0,-3.257059962,-0.298366035,-3.555425996,0.148664632
Dante Cunningham,cunnida01,2012,2242,1173,-1.529576251,0.361033197,-1.168543054,0.94026336,0.966012071,-0.025748711,-1.817034151,-0.006889906,-1.823924056,-0.402163242
Dante Cunningham,cunnida01,2013,3931,2010,-2.311247076,0.321273999,-1.989973077,0.776066875,0.776066875,0,-2.283380078,0.615017269,-1.668362809,-0.399242127
Dante Cunningham,cunnida01,2014,3341,1635,-1.521634791,0.210000972,-1.311633819,1.182832861,1.182832861,0,-1.573397617,0.260911354,-1.312486263,-1.360490952
Dante Cunningham,cunnida01,2015,3325,1727,-2.304443092,0.159936066,-2.144507026,0.522444979,-0.007618657,0.530063636,-2.227101527,0.099842815,-2.127258712,-1.519843022
Dante Cunningham,cunnida01,2016,4034,1971,-1.957407963,-2.67745574,-4.634863704,-1.884683847,-1.884683847,0,-2.289206825,-2.473725837,-4.762932661,-0.55380332
Dante Cunningham,cunnida01,2017,3421,1649,-1.374112552,0.208168806,-1.165943746,1.324776682,1.324776682,0,-1.829762445,-0.03209777,-1.861860215,-0.58302606
Dante Cunningham,cunnida01,2018,3323,1562,-2.449907768,-0.575964535,-3.025872303,-0.216846519,-0.216846519,0,-2.362955583,-0.63672874,-2.999684324,-0.304877249
Dante Cunningham,cunnida01,2019,1974,941,-2.148799324,-2.011308859,-4.160108183,-0.657433418,-0.786852632,0.129419214,-2.371345121,-2.269841216,-4.641186337,-0.509801069
Jared Cunningham,cunnija01,2013,52,26,-1.459923,-1.775459397,-3.235382397,-0.006438069,-0.006438069,0,-1.497903449,-2.575083673,-4.072987121,-0.009052626
Jared Cunningham,cunnija01,2014,170,80,-2.563493598,6.468816991,3.905323393,0.272568148,0.272568148,0,-2.308491091,4.822601755,2.514110664,0.486106956
Jared Cunningham,cunnija01,2015,190,89,-6.142258791,1.792098255,-4.350160536,-0.073768475,-0.073768475,0,-3.417340185,-0.079242473,-3.496582658,1.463241275
Jared Cunningham,cunnija01,2016,828,410,-4.24430357,-0.334388115,-4.578691685,-0.363585515,-0.363585515,0,-3.067888813,-1.361800592,-4.429689405,0.027189678
William Cunningham,cunniwi01,1998,73,39,-2.06441812,2.122778077,0.058359957,0.056577339,0.056577339,0,-1.863412202,3.780781025,1.917368823,1.744894795
William Cunningham,cunniwi01,1999,312,162,-6.975316679,-3.426487069,-10.40180375,-0.637539217,-0.637539217,0,-7.383554705,-2.991889451,-10.37544416,0.726373037
Radisav Curcic,curcira01,1993,348,166,-1.606684188,-0.312466624,-1.919150813,0.070935108,0.070935108,0,-2.053575399,-0.118408641,-2.17198404,0.79029919
Earl Cureton,curetea01,1981,1225,564,-3.47424866,2.311464731,-1.162783929,0.451635252,0.519388908,-0.067753656,-3.155765123,1.325771247,-1.829993876,0.176229319
Earl Cureton,curetea01,1982,2182,1031,-2.099677756,0.109075985,-1.99060177,0.391442259,0.552394086,-0.160951828,-1.950320154,-0.133295314,-2.083615468,0.390030333
Earl Cureton,curetea01,1983,2187,1012,-4.994552307,1.280390259,-3.714162048,-0.506383263,-0.43990985,-0.066473413,-4.489137553,0.783887091,-3.705250462,0.559167175
Earl Cureton,curetea01,1984,2181,1000,-4.090123989,0.323880008,-3.766243982,-0.516401069,-0.566125269,0.0497242,-3.87849212,-0.166411405,-4.044903525,0.330833261
Earl Cureton,curetea01,1985,3922,1775,-3.205740193,0.834587693,-2.371152499,0.355357914,0.126298752,0.229059162,-2.833776382,0.537861794,-2.295914588,0.259398297
Earl Cureton,curetea01,1986,4697,2143,-1.6039659,-0.470275615,-2.074241515,0.746615718,0.601005924,0.145609795,-1.390828623,-0.60719499,-1.998023613,0.029906626
Earl Cureton,curetea01,1987,4109,1973,-2.003587645,-1.465212195,-3.46879984,-0.719369399,-0.719369399,0,-2.104500938,-1.391401281,-3.495902219,-0.338182795
Earl Cureton,curetea01,1988,2396,1128,-3.589419032,-0.191232785,-3.780651817,-0.593281859,-0.593281859,0,-4.061014293,-0.432523329,-4.493537622,0.023105024
Earl Cureton,curetea01,1989,4326,2047,-3.184067643,-0.856539209,-4.040606851,-1.346299932,-1.346299932,0,-3.144664487,-0.670461733,-3.81512622,-0.119700587
Earl Cureton,curetea01,1991,326,159,-6.485643075,-2.481971222,-8.967614297,-0.504146762,-0.504146762,0,-6.848432714,-2.819633923,-9.668066637,-0.046635309
Earl Cureton,curetea01,1994,249,130,-3.420331411,-0.292808695,-3.713140106,-0.05716038,-0.102471122,0.045310742,-4.141479696,-0.088756439,-4.230236135,0.730276939
Earl Cureton,curetea01,1997,88,46,-3.351923891,-3.936988126,-7.288912017,-0.107661324,-0.107661324,0,-4.357804942,-3.280635845,-7.638440787,0.973737181
Bill Curley,curlebi01,1995,1169,595,-3.446749873,-0.834920898,-4.281670771,-0.470025282,-0.470025282,0,-3.734670382,-0.200702953,-3.935373335,1.022936145
Bill Curley,curlebi01,1998,298,153,-2.635547053,-1.818169455,-4.453716508,-0.135307522,-0.108091534,-0.027215989,-2.9871716,-1.249733011,-4.236904611,0.731032587
Bill Curley,curlebi01,1999,713,372,-2.386254775,0.594836638,-1.791418137,0.184939757,0.184939757,0,-2.667582347,1.509134205,-1.158448142,1.487122503
Bill Curley,curlebi01,2000,620,309,-3.934818546,-1.56008791,-5.494906456,-0.439151089,-0.439151089,0,-4.399893345,-1.123138156,-5.523031501,1.356674706
Bill Curley,curlebi01,2001,380,192,-1.783533976,-2.18771893,-3.971252906,-0.128275888,-0.128275888,0,-2.165767498,-1.598388449,-3.764155947,1.846723097
Dell Curry,curryde01,1987,1391,640,-1.753149888,-0.860294527,-2.613444415,0.037687589,0.089863642,-0.052176054,-1.922821543,-1.079702173,-3.002523716,0.890063542
Dell Curry,curryde01,1988,3106,1516,-0.78695981,1.350268911,0.563309101,2.569621167,2.570803583,-0.001182417,-0.532596781,0.912067648,0.379470866,0.32335508
Dell Curry,curryde01,1989,1718,813,0.356200171,-0.346476708,0.009723463,1.147273675,1.147273675,0,0.318735378,-0.6079584,-0.289223022,0.227966827
Dell Curry,curryde01,1990,3845,1860,-0.403195182,0.226420345,-0.176774836,2.44732202,2.44732202,0,-0.437190319,0.233723398,-0.203466922,0.220332202
Dell Curry,curryde01,1991,3106,1515,0.751099403,0.033967554,0.785066957,2.733077481,2.733077481,0,0.53147348,-0.261549041,0.269924439,0.023103424
Dell Curry,curryde01,1992,4329,2020,0.496738933,-0.854981849,-0.358242916,2.468054245,2.468054245,0,0.533708961,-0.957871555,-0.424162594,0.12303487
Dell Curry,curryde01,1993,4851,2316,0.525196496,-0.21355279,0.311643706,3.65193251,3.105607731,0.546324779,0.841133925,-0.35026692,0.490867005,0.039667442
Dell Curry,curryde01,1994,4465,2173,3.031678691,-0.401238229,2.630440462,5.969737368,5.969737368,0,3.354415017,-0.336701369,3.017713647,0.07475541
Dell Curry,curryde01,1995,3493,1825,1.819597043,-0.787229146,1.032367896,3.536166269,3.304685502,0.231480767,2.033712893,-0.894975547,1.138737345,0.162425265
Dell Curry,curryde01,1996,4577,2371,2.444440925,-0.017726792,2.426714132,6.266092703,6.266092703,0,2.720682876,0.012788832,2.733471709,0.057930537
Dell Curry,curryde01,1997,3972,2128,1.480782258,-1.042207062,0.438575196,3.461224804,3.370098633,0.091126172,1.631966518,-0.920233202,0.711733317,-0.093969391
Dell Curry,curryde01,1998,2130,1142,0.981086706,-1.008453015,-0.027366309,1.618541112,1.1707424,0.447798712,1.011685107,-1.334645108,-0.322960001,0.262514297
Dell Curry,curryde01,1999,1675,913,2.714263994,-0.689119209,2.025144786,2.216830637,2.219786404,-0.002955767,2.795010794,-1.284537877,1.510472917,-0.266405309
Dell Curry,curryde01,2000,2188,1125,1.84351279,-1.675510864,0.168001926,1.675882238,1.64044926,0.035432978,1.768043704,-2.406970122,-0.638926418,0.044781906
Dell Curry,curryde01,2001,2164,1138,1.065391041,-3.003536357,-1.938145316,0.475584619,0.369039541,0.106545078,0.908326513,-3.645931102,-2.737604589,-0.080962763
Dell Curry,curryde01,2002,1765,945,0.067824966,-1.310931723,-1.243106757,0.738877301,0.484212045,0.254665255,-0.241434164,-2.421503736,-2.6629379,-0.051032839
Eddy Curry,curryed01,2002,2193,1150,-2.713329165,-2.422666953,-5.135996118,-1.405578224,-1.405578224,0,-2.918045074,-2.309045089,-5.227090163,0.369945121
Eddy Curry,curryed01,2003,3095,1571,-1.118291753,-2.138934047,-3.257225799,-0.408935291,-0.408935291,0,-1.324803221,-2.286927896,-3.611731117,0.539408157
Eddy Curry,curryed01,2004,4185,2154,-2.509921734,-1.954448868,-4.464370602,-1.886489779,-1.886489779,0,-2.692856534,-1.947265978,-4.640122511,0.118406019
Eddy Curry,curryed01,2005,3520,1808,-3.036864336,0.746441302,-2.290423034,0.424101485,0.424101485,0,-2.889382693,0.327371428,-2.562011264,0.036596232
Eddy Curry,curryed01,2006,3568,1865,-2.128635907,-2.117426118,-4.246062025,-1.431465509,-1.431465509,0,-1.892631631,-2.010189323,-3.902820954,0.510315035
Eddy Curry,curryed01,2007,5451,2849,-2.298403359,-2.590346371,-4.88874973,-3.114991229,-3.114991229,0,-1.966524995,-2.557567115,-4.52409211,0.185275683
Eddy Curry,curryed01,2008,2953,1530,-3.338565539,-4.01439334,-7.352958879,-3.598390423,-3.598390423,0,-3.190865857,-3.942230342,-7.133096199,0.137816331
Eddy Curry,curryed01,2009,24,12,-7.239016551,-3.28952005,-10.5285366,-0.05043198,-0.05043198,0,-7.300250045,-1.919059659,-9.219309704,5.473194053
Eddy Curry,curryed01,2010,123,62,-11.16469588,-2.880190445,-14.04488633,-0.365938109,-0.365938109,0,-10.30486064,-4.54173901,-14.84659965,2.273578961
Eddy Curry,curryed01,2012,160,83,-6.480205083,-3.170294742,-9.650499825,-0.297117741,-0.297117741,0,-6.400108538,-3.701777302,-10.10188584,1.550186077
Eddy Curry,curryed01,2013,50,25,-7.037501582,-2.634232871,-9.671734453,-0.091061875,-0.091061875,0,-6.540455112,-2.015136494,-8.555591606,2.926535081
JamesOn Curry,curryja01,2010,1,0,-6.571634186,-4.250245085,-10.82187927,0,0,0,-7.928383931,-6.209344028,-14.13772796,-1.404680876
Michael Curry,currymi01,1994,87,43,-10.17636518,-4.073704538,-14.25006972,-0.255917816,-0.255917816,0,-10.08924179,-4.147378841,-14.23662063,1.381774904
Michael Curry,currymi01,1996,1526,826,-1.214257925,-0.092483469,-1.306741394,0.615191602,0.613911021,0.001280581,-1.677584,-0.080723416,-1.758307416,0.972718862
Michael Curry,currymi01,1997,2179,1224,-0.566736469,-0.688504596,-1.255241064,0.935006286,0.951789595,-0.016783309,-1.286225847,-0.873897116,-2.160122962,0.306512547
Michael Curry,currymi01,1998,3760,1978,-0.962800346,-1.657871008,-2.620671354,0.13068194,0.13068194,0,-1.72483585,-1.412636187,-3.137472038,0.116631594
Michael Curry,currymi01,1999,2211,1205,-0.975665771,-0.427314565,-1.402980336,0.834016513,0.730854299,0.103162214,-1.368663411,-0.095589713,-1.464253124,0.413660938
Michael Curry,currymi01,2000,3398,1690,-1.645991878,-2.284304227,-3.930296105,-1.00985314,-1.110381263,0.100528123,-2.338121487,-2.115990034,-4.454111521,0.303895176
Michael Curry,currymi01,2001,2963,1485,-2.075499983,-1.287794742,-3.363294725,-0.465067548,-0.465067548,0,-2.897631286,-1.195677916,-4.093309202,0.080810329
Michael Curry,currymi01,2002,4028,2133,-3.060919037,-0.393338083,-3.45425712,-0.742274871,-1.050884774,0.308609902,-3.704870052,-0.165434245,-3.870304297,0.31787792
Michael Curry,currymi01,2003,3343,1829,-3.586317853,-0.054782022,-3.641099875,-0.83955134,-0.682555332,-0.156996008,-3.931389371,-0.136369771,-4.067759142,0.343793681
Michael Curry,currymi01,2004,2248,1229,-5.473557402,0.524528939,-4.949028463,-1.385692983,-1.385692983,0,-5.958276875,-0.159160088,-6.117436963,0.45122106
Michael Curry,currymi01,2005,458,249,-2.92085164,-0.948553745,-3.869405385,-0.143095978,-0.143095978,0,-3.786692294,-0.811269431,-4.597961725,0.574001539
Seth Curry,curryse01,2014,27,13,-1.755294229,21.37334692,19.61805269,0.148027923,0.148027923,0,-0.711300077,17.08772581,16.37642574,0.219493172
Seth Curry,curryse01,2015,16,8,-22.08144714,-6.966074632,-29.04752178,-0.105656853,-0.105656853,0,-17.97564536,-2.056329086,-20.03197445,-1.500127319
Seth Curry,curryse01,2016,1461,692,0.679318195,-2.515113618,-1.835795423,0.322896279,0.322896279,0,-0.447212236,-3.067093064,-3.5143053,0.038952658
Seth Curry,curryse01,2017,3957,2029,1.143214518,0.630862002,1.77407652,4.629249836,4.629249836,0,1.079916176,1.006252686,2.086168862,-1.132173645
Seth Curry,curryse01,2019,3580,1725,-0.375472556,0.558132132,0.182659576,2.602177333,1.648571907,0.953605426,-0.242509535,-0.07946296,-0.321972496,-0.710367741
Seth Curry,curryse01,2020,3699,1749,2.72548282,-2.626029377,0.099453443,2.538779438,2.189695593,0.349083845,2.593951014,-2.501917106,0.092033907,-0.514068117
Seth Curry,curryse01,2021,4229,2019,2.367284619859808,-2.119502244735951,.2477823751238563,3.102354723057291,1.603581076699858,1.498773646357433,1.532379475709519,-1.463487655179247,.0688918205302724,-.9322582039330846
Stephen Curry,curryst01,2010,6127,2896,1.660505742,-0.237263253,1.423242489,6.170612819,6.170612819,0,1.85116287,0.258905399,2.110068269,0.068252654
Stephen Curry,curryst01,2011,4972,2489,3.255244366,-0.340517369,2.914726996,7.197756114,7.197756114,0,3.231818577,-0.013222066,3.218596511,0.054261877
Stephen Curry,curryst01,2012,1424,732,3.979718414,0.996675594,4.976394009,2.891080104,2.891080104,0,4.172123171,1.10140524,5.273528411,0.177034995
Stephen Curry,curryst01,2013,6924,3480,5.322087718,-0.039084186,5.283003532,14.30827478,11.95157654,2.356698238,5.595118505,0.612572555,6.207691059,-0.181556155
Stephen Curry,curryst01,2014,6419,3142,7.758268647,0.522739763,8.281008411,18.14294257,16.09322437,2.049718199,7.759047461,1.062668761,8.821716221,2.177092117
Stephen Curry,curryst01,2015,7192,3439,8.600890397,2.437371187,11.03826158,25.08987314,19.91478519,5.175087958,8.787714967,2.657046848,11.44476181,3.130308659
Stephen Curry,curryst01,2016,7053,3314,10.37941079,2.108447237,12.48785802,26.66687277,23.659318,3.007554769,10.63510267,2.712822358,13.34792503,3.306111347
Stephen Curry,curryst01,2017,6963,3239,9.3086844,-0.095877228,9.212807172,20.65330419,15.61961184,5.033692354,9.791555296,0.593993192,10.38554849,3.58154952
Stephen Curry,curryst01,2018,4708,2186,8.057850212,-0.5001069,7.557743312,11.84730741,8.773362408,3.073945003,8.209617666,0.385208736,8.594826402,2.223310275
Stephen Curry,curryst01,2019,6820,3177,7.509478023,0.277037952,7.786515975,17.5661287,13.2637935,4.3023352,8.072135272,0.634772731,8.706908003,2.223996726
Stephen Curry,curryst01,2020,317,139,6.403426309,-1.457445929,4.94598038,0.557403772,0.557403772,0,5.569434529,-1.556774864,4.012659665,2.174184667
Stephen Curry,curryst01,2021,4715,2152,8.738701024052402,-1.939049898845283,6.799651125207118,10.76057463945118,10.76057463945118,0,8.087151887728316,-1.656422151344786,6.430729736383531,2.653506878324001
Rastko Cvetkovic,cvetkra01,1996,93,48,-9.594779129,0.66945426,-8.925324869,-0.15467796,-0.15467796,0,-8.62006886,1.043522696,-7.576546164,2.118140229
Quintin Dailey,dailequ01,1983,4653,2081,-0.130964123,-1.746293775,-1.877257898,0.929408335,0.929408335,0,-0.168147209,-1.375745906,-1.543893115,0.314763295
Quintin Dailey,dailequ01,1984,5150,2449,-0.556683858,-0.60934277,-1.166026628,1.983357904,1.983357904,0,-0.632989754,-0.495600223,-1.128589977,0.218733612
Quintin Dailey,dailequ01,1985,4665,2230,-0.135394503,-1.400424474,-1.535818977,1.386254243,1.29399545,0.092258793,0.004556256,-1.202288223,-1.197731967,0.135790061
Quintin Dailey,dailequ01,1986,1519,723,-0.196087051,-2.535322778,-2.731409829,0.006889003,0.006889003,0,-0.049907969,-2.460020994,-2.509928963,0.475658969
Quintin Dailey,dailequ01,1987,2000,924,-3.316802008,-1.453738685,-4.770540692,-0.95781636,-0.95781636,0,-3.472754348,-1.299005147,-4.771759496,0.565874068
Quintin Dailey,dailequ01,1988,2723,1282,-1.904109558,-0.541074071,-2.445183629,0.200166187,0.200166187,0,-2.179217179,-0.687657838,-2.866875017,0.400900689
Quintin Dailey,dailequ01,1989,3788,1722,-0.844872979,-0.849501987,-1.694374966,0.928426645,0.928426645,0,-1.108663264,-0.61465941,-1.723322674,0.109006192
Quintin Dailey,dailequ01,1990,986,491,-3.275600625,-2.52077298,-5.796373604,-0.76772059,-0.76772059,0,-3.305624422,-2.49171809,-5.797342512,0.59746215
Quintin Dailey,dailequ01,1991,606,299,-2.028203125,-2.850706594,-4.878909719,-0.325545344,-0.325545344,0,-2.311921969,-3.663188731,-5.9751107,0.238248908
Quintin Dailey,dailequ01,1992,197,98,-9.698719403,-1.050766946,-10.74948635,-0.401142862,-0.401142862,0,-9.011783121,-2.546565002,-11.55834812,0.286618219
