player_name,player_id,season,season_type,team,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Will Barton,bartowi01,2017,RS,DEN,3533,1705,1.812922911,-2.197161927,-0.384239016,-1.942320804,-0.242481522,-2.184802325,1.080347477,-1.899235326,-0.81888785,1.679492457,1.679492457,0,1.076342464,-2.179206876,-1.102864413,-0.021291175
Will Barton,bartowi01,2018,RS,DEN,5513,2683,1.721261869,-0.595496758,1.125765112,-0.724877717,0.457623549,-0.267254169,1.263388439,-0.401034194,0.862354245,4.9405736,4.9405736,0,1.592363127,-0.597777041,0.994586086,-0.085407595
Will Barton,bartowi01,2019,PO,DEN,655,328,-1.531403607,-1.298329865,-2.829733472,-10.56219576,-4.435985357,-14.99818112,-3.59171268,-2.041338958,-5.633051638,-0.498304621,0,-0.498304621,-5.802281801,-3.493310431,-9.295592232,0.141526736
Will Barton,bartowi01,2019,RS,DEN,2481,1189,-1.262454503,-2.446768195,-3.709222697,-1.907502133,-0.720756641,-2.628258774,-1.504023333,-2.248346233,-3.752369566,-0.608798106,-0.608798106,0,-1.09160811,-2.032479484,-3.124087594,0.122829721
Brandon Bass,bassbr01,2014,RS,BOS,4472,2266,-1.596885577,-0.682379805,-2.279265383,-3.520965801,-2.870349741,-6.391315543,-2.051681274,-1.170599018,-3.222280292,-0.541079709,-0.541079709,0,-2.583918408,-1.645742136,-4.229660544,-0.865989444
Brandon Bass,bassbr01,2015,PO,BOS,167,86,-2.344364003,-3.169255469,-5.513619472,-2.295437295,-11.94213607,-14.23757337,-2.409868,-5.197298363,-7.607166363,-0.216766265,0,-0.216766265,-5.173856252,-6.406457381,-11.58031363,-1.332827734
Brandon Bass,bassbr01,2015,RS,BOS,3921,1929,-1.276636118,-0.954801599,-2.231437716,-3.026295332,-1.097001335,-4.123296667,-1.706267116,-1.055151685,-2.761418801,-0.011178747,-0.011178747,0,-1.662378277,-1.371001724,-3.033380001,-0.506520247
Brandon Bass,bassbr01,2016,RS,LAL,2737,1342,-0.888203193,-0.756387087,-1.644590281,3.433524353,0.882937782,4.316462135,-0.031488239,-0.384970571,-0.41645881,1.586707134,1.586707134,0,-1.217809252,-1.454795365,-2.672604617,-0.67523394
Brandon Bass,bassbr01,2017,PO,LAC,8,4,5.362407413,-0.543171508,4.819235905,-36.55916677,-3.805914323,-40.36508109,-3.030149165,-1.387075243,-4.417224408,-0.003448116,0,-0.003448116,0.026747877,4.06367243,4.090420308,-1.680598494
Brandon Bass,bassbr01,2017,RS,LAC,1180,577,0.089594893,-2.376224379,-2.286629486,-1.952270132,-6.748603535,-8.700873667,-0.385880449,-3.454119822,-3.840000272,-0.318866352,-0.318866352,0,-0.729300938,-3.611187887,-4.340488825,-0.615608526
Keita Bates-Diop,bateske01,2019,RS,MIN,1057,503,-3.828133194,-0.185885216,-4.014018411,-0.856194956,-1.497705101,-2.353900057,-3.448567504,-0.428779093,-3.877346597,-0.287116321,-0.287116321,0,-3.250541094,-0.690658458,-3.941199553,-0.773325002
Shane Battier,battish01,2014,PO,MIA,374,202,0.857895606,-1.178743991,-0.320848386,4.337295868,-2.678960099,1.658335769,1.546974143,-1.576866073,-0.029891931,0.288065143,0,0.288065143,1.988320248,-2.775707686,-0.787387439,-0.340781975
Shane Battier,battish01,2014,RS,MIA,2860,1468,-0.433462511,3.394227204,2.960764693,2.155709312,-1.041814539,1.113894773,0.091352086,2.656978657,2.748330743,4.093574674,4.093574674,0,0.274099255,2.531634229,2.805733484,-0.57132663
Nicolas Batum,batumni01,2014,PO,POR,913,459,0.910497922,1.166132322,2.076630244,3.426230033,5.604596092,9.030826125,1.458164327,2.157226705,3.615391032,1.546947745,0,1.546947745,1.815804171,2.865431704,4.681235875,0.575978824
Nicolas Batum,batumni01,2014,RS,POR,5958,2956,1.98673076,-0.039342473,1.947388287,1.206480638,0.314360831,1.520841468,1.89174487,0.023155029,1.914899899,7.122698688,7.122698688,0,2.648844558,0.32434217,2.973186727,1.190512751
Nicolas Batum,batumni01,2015,PO,POR,405,209,0.469386868,-0.295135587,0.174251281,0.725038535,4.6225069,5.347545435,0.5202163,0.797153335,1.317369636,0.45477415,0,0.45477415,2.013800259,-0.663034604,1.350765655,1.609668341
Nicolas Batum,batumni01,2015,RS,POR,4747,2380,0.408044409,0.015514134,0.423558543,1.145104838,-1.085317159,0.059787679,0.579129811,-0.247237573,0.331892238,3.765232676,3.765232676,0,0.876162981,0.370858526,1.247021507,0.588468882
Nicolas Batum,batumni01,2016,PO,CHA,274,144,1.272380098,-8.090569418,-6.81818932,-8.20722532,-18.5506974,-26.75792272,-0.589519322,-10.65602464,-11.24554397,-0.644547345,0,-0.644547345,-2.05669744,-10.48963698,-12.54633442,0.120580194
Nicolas Batum,batumni01,2016,RS,CHA,4942,2448,0.899803732,-2.028945388,-1.129141656,2.159136879,-0.104823494,2.054313385,1.199882043,-1.776599054,-0.576717011,2.746373742,2.746373742,0,1.83499072,-1.503335709,0.331655011,1.152246503
Nicolas Batum,batumni01,2017,RS,CHA,5293,2617,0.93784624,-0.662407208,0.275439032,0.343182486,-0.447841627,-0.104659141,0.873403788,-0.669862592,0.203541196,3.99955652,3.99955652,0,1.25366119,-0.629436357,0.624224833,1.393123342
Nicolas Batum,batumni01,2018,RS,CHA,4130,1981,1.45951136,-1.956476279,-0.496964919,0.191909968,-2.810460086,-2.618550119,1.262516479,-2.255854151,-0.993337672,1.792241701,1.792241701,0,1.317335672,-1.937223877,-0.619888205,0.937071301
Nicolas Batum,batumni01,2019,RS,CHA,4896,2354,-0.862803955,-0.374062454,-1.23686641,-0.632315497,0.375464674,-0.256850824,-0.878789327,-0.227779817,-1.106569144,1.977315187,1.977315187,0,-0.567228905,-0.230240085,-0.79746899,0.182627373
Jerryd Bayless,bayleje01,2014,RS,BOS,2034,1036,-0.378714614,-1.415589325,-1.794303939,0.949770007,-4.618094593,-3.668324586,-0.066405158,-2.142300156,-2.208705315,0.284461501,0.284461501,0,-0.482291186,-1.705881047,-2.188172233,-0.552844617
Jerryd Bayless,bayleje01,2014,RS,MEM,1246,650,-0.005292936,-3.378849317,-3.384142253,1.218275701,-0.133326703,1.084948998,0.254205911,-2.936112176,-2.681906265,0.022353463,0.022353463,0,-0.030483303,-1.609704508,-1.640187811,-0.970374047
Jerryd Bayless,bayleje01,2015,PO,MIL,232,120,0.605423185,-2.022945883,-1.417522698,5.200664363,5.294981756,10.49564612,1.716479391,-0.621861271,1.09461812,0.239556279,0,0.239556279,0.109607453,-0.216209048,-0.106601595,-1.275218256
Jerryd Bayless,bayleje01,2015,RS,MIL,3388,1717,-1.991445526,-0.405331948,-2.396777474,-2.233711779,1.072947614,-1.160764165,-2.138298455,-0.156192752,-2.294491207,0.396619968,0.396619968,0,-2.209201438,-0.273196094,-2.482397532,-0.579608141
Jerryd Bayless,bayleje01,2016,RS,MIL,2976,1505,0.544836919,-0.585490595,-0.040653677,-1.503142311,-1.994680298,-3.497822609,0.165054292,-0.884811808,-0.719757516,1.547213365,1.547213365,0,-0.159331161,-0.731866469,-0.891197631,-0.733975993
Jerryd Bayless,bayleje01,2017,RS,PHI,143,71,-1.756203061,-3.364715754,-5.120918816,-4.891492443,-2.174290982,-7.065783425,-2.391000887,-3.306754325,-5.697755212,-0.106791361,-0.106791361,0,-3.164442801,-4.010441112,-7.174883913,0.010367889
Jerryd Bayless,bayleje01,2018,PO,PHI,4,2,-2.233742202,11.06541463,8.831672427,1.0740273,42.16611307,43.24014037,-1.869548048,18.22788315,16.3583351,0.019803207,0,0.019803207,-1.462766562,10.32967383,8.866907264,-1.486197006
Jerryd Bayless,bayleje01,2018,RS,PHI,1985,925,-1.590895569,-1.712156079,-3.303051648,-4.716115326,-0.904794998,-5.620910325,-2.352572464,-1.694597327,-4.047169791,-0.615711227,-0.615711227,0,-1.950363579,-1.261775084,-3.212138663,0.572221428
Jerryd Bayless,bayleje01,2019,RS,MIN,1365,657,-1.571622251,-5.632175467,-7.203797718,-2.785022916,-6.409264225,-9.19428714,-1.929941947,-6.130163101,-8.060105048,-1.754160066,-1.754160066,0,-1.306543212,-5.091015041,-6.397558254,-1.476900132
Aron Baynes,baynear01,2014,PO,SAS,205,101,-0.894733397,3.860906498,2.966173101,4.097190992,10.8420462,14.93923719,0.045108217,5.446934337,5.492042554,0.440185352,0,0.440185352,-1.583104714,4.906474008,3.323369294,0.455965511
Aron Baynes,baynear01,2014,RS,SAS,1006,491,-3.694010802,-2.604867144,-6.298877946,-0.725952106,-0.367986185,-1.09393829,-3.360667399,-2.378282507,-5.738949907,-0.75182402,-0.75182402,0,-3.83833123,-1.769307315,-5.607638546,0.392951093
Aron Baynes,baynear01,2015,PO,SAS,89,40,-7.687709318,-2.886917704,-10.57462702,-6.696611216,-0.897477777,-7.594088993,-7.962115224,-2.664656891,-10.62677212,-0.169649176,0,-0.169649176,-8.355193703,0.427027793,-7.928165911,2.245940908
Aron Baynes,baynear01,2015,RS,SAS,2271,1122,-1.470108409,1.56294323,0.092834821,-1.245417897,2.7301368,1.484718902,-1.543720935,1.847873196,0.304152262,1.752423608,1.752423608,0,-1.987458924,1.736715189,-0.250743736,0.22440149
Aron Baynes,baynear01,2016,PO,DET,87,44,-5.877458966,-7.54194308,-13.41940205,-8.363951017,-6.835674702,-15.19962572,-6.8185261,-7.645352081,-14.46387818,-0.2733679,0,-0.2733679,-6.26164091,-6.981794795,-13.2434357,0.757008878
Aron Baynes,baynear01,2016,RS,DET,2504,1233,-1.535541843,0.76784712,-0.767694722,-2.367937107,-1.849070026,-4.217007133,-1.806623757,0.273876337,-1.532747419,0.76562554,0.76562554,0,-1.605075843,0.531598912,-1.073476931,-0.015257753
Aron Baynes,baynear01,2017,RS,DET,2381,1163,-2.030342976,3.460269239,1.429926263,-0.878784764,7.401202754,6.52241799,-1.875361813,4.496757306,2.621395493,3.184373182,3.184373182,0,-2.470725371,3.170046612,0.699321242,-0.086544264
Aron Baynes,baynear01,2018,PO,BOS,763,389,-0.756051826,2.439609859,1.683558033,-0.051473963,-2.882162735,-2.933636699,-0.600653005,1.391749026,0.791096021,0.719913316,0,0.719913316,-2.656880446,1.181911436,-1.47496901,-0.662081109
Aron Baynes,baynear01,2018,RS,BOS,2994,1485,-4.09230261,3.358480151,-0.733822459,-0.783410667,4.538376711,3.754966045,-3.642099967,3.703674049,0.061574083,2.120543645,2.120543645,0,-3.97206376,3.548812394,-0.423251367,-0.448768608
Aron Baynes,baynear01,2019,PO,BOS,245,115,-3.582142182,8.021155987,4.439013805,-7.82329605,3.507251563,-4.316044487,-4.756274488,7.39764317,2.641368682,0.324899023,0,0.324899023,-4.19253343,5.402010146,1.209476717,-0.411040098
Aron Baynes,baynear01,2019,RS,BOS,1760,821,-1.910178352,3.115341049,1.205162697,1.302146113,1.918874816,3.221020929,-1.354431635,2.975993127,1.621561491,1.838021002,1.838021002,0,-1.694266199,2.657990242,0.963724042,0.383284542
Kent Bazemore,bazemke01,2014,RS,GSW,576,268,-4.055884608,-0.840075814,-4.895960422,-16.69844192,1.637870115,-15.0605718,-6.992012132,-0.462018609,-7.454030741,-0.64944569,-0.64944569,0,-6.125726325,-0.142769152,-6.268495477,0.931508128
Kent Bazemore,bazemke01,2014,RS,LAL,1389,643,-0.419851584,1.05495986,0.635108276,-1.169618123,-0.624300495,-1.793918618,-0.555103746,0.822259667,0.267155921,1.008106338,1.008106338,0,-0.310269172,0.351625087,0.041355914,1.77355542
Kent Bazemore,bazemke01,2015,PO,ATL,612,303,-3.001790649,2.303344858,-0.698445791,-7.079093198,-0.599464183,-7.678557381,-4.031147323,1.815913377,-2.215233946,0.085532018,0,0.085532018,-5.126400672,0.436995091,-4.689405581,0.305187636
Kent Bazemore,bazemke01,2015,RS,ATL,2670,1324,-1.912812519,0.25158949,-1.66122303,-4.423036231,-0.905296331,-5.328332561,-2.578827657,-0.011819558,-2.590647214,0.107585377,0.107585377,0,-1.893500048,-0.139519233,-2.033019281,-0.05184256
Kent Bazemore,bazemke01,2016,PO,ATL,671,325,0.268769456,1.838460151,2.107229607,0.892166309,-8.900066933,-8.007900624,0.395317818,-0.328166841,0.067150976,0.489131501,0,0.489131501,1.385992252,-0.991448206,0.394544046,1.452148583
Kent Bazemore,bazemke01,2016,RS,ATL,4320,2083,-0.19145836,1.767407867,1.575949507,-1.401959398,-0.751106293,-2.153065691,-0.44096294,1.291467412,0.850504473,3.855898579,3.855898579,0,-0.052277595,1.85323039,1.800952795,0.752649547
Kent Bazemore,bazemke01,2017,PO,ATL,316,150,-2.893688033,1.868461065,-1.025226968,3.886519715,8.877114894,12.76363461,-1.625669273,3.369676265,1.744006993,0.36394683,0,0.36394683,-3.363978746,1.588702037,-1.775276709,2.51468871
Kent Bazemore,bazemke01,2017,RS,ATL,4061,1963,-1.370397757,1.955883995,0.585486239,-1.402317516,-1.176529393,-2.578846909,-1.405552385,1.387585023,-0.017967361,2.766246337,2.766246337,0,-1.57838263,1.524729122,-0.053653507,1.077413652
Kent Bazemore,bazemke01,2018,RS,ATL,3694,1789,-0.268255046,0.728931508,0.460676462,0.150338868,0.283003234,0.433342102,-0.133694372,0.709197466,0.575503094,3.074314934,3.074314934,0,0.293067092,0.718060415,1.011127507,1.273533651
Kent Bazemore,bazemke01,2019,RS,ATL,3633,1643,-1.780192769,0.40205025,-1.378142519,-6.807140869,0.993788904,-5.813351965,-2.895144449,0.599508225,-2.295636223,0.386742018,0.386742018,0,-2.47957797,0.401210263,-2.078367707,1.570058801
Bradley Beal,bealbr01,2014,PO,WAS,843,458,1.734357269,2.643714346,4.378071615,7.122888945,2.223100045,9.34598899,3.031041032,2.662825772,5.693866804,2.019681888,0,2.019681888,6.79187676,2.23532385,9.02720061,-0.697154209
Bradley Beal,bealbr01,2014,RS,WAS,4960,2530,0.343092434,0.410303572,0.753396006,0.030268159,0.481970001,0.512238161,0.296486117,0.433575273,0.73006139,4.480124475,4.480124475,0,0.188102446,0.288197145,0.47629959,-0.255362209
Bradley Beal,bealbr01,2015,PO,WAS,823,418,2.357871298,3.772537511,6.130408809,3.028758415,-6.973854997,-3.945096582,2.579737218,1.669253667,4.248990885,1.51803251,0,1.51803251,1.205370936,2.484714454,3.690085391,-1.341789598
Bradley Beal,bealbr01,2015,RS,WAS,4158,2107,0.164330792,0.332478745,0.496809538,3.186208328,0.925979845,4.112188173,0.826873174,0.453328233,1.280201407,4.314456538,4.314456538,0,0.891941201,0.777461438,1.66940264,-0.397867651
Bradley Beal,bealbr01,2016,RS,WAS,3578,1708,0.72641188,-1.199322365,-0.472910485,0.225469194,-1.965900775,-1.740431581,0.67381068,-1.434618777,-0.760808096,1.746502494,1.746502494,0,0.662558797,-1.06658156,-0.404022763,0.737162173
Bradley Beal,bealbr01,2017,PO,WAS,1017,505,3.531457591,2.014056739,5.54551433,10.54436266,-2.773690614,7.770672046,5.203115878,1.153568344,6.356684222,2.420654143,0,2.420654143,5.010962764,0.114023718,5.124986482,0.028971228
Bradley Beal,bealbr01,2017,RS,WAS,5527,2684,4.305186195,-0.32675829,3.978427905,6.216638014,1.048021029,7.264659043,4.88711641,-0.042538603,4.844577807,10.47140866,10.47140866,0,4.957749749,-0.120559116,4.837190634,0.675044832
Bradley Beal,bealbr01,2018,PO,WAS,446,216,2.782943902,-2.933184836,-0.150240935,-10.38574617,-13.48946439,-23.87521056,0.146091933,-5.349312048,-5.203220115,-0.282908199,0,-0.282908199,0.276044104,-2.637663759,-2.361619655,1.426267646
Bradley Beal,bealbr01,2018,RS,WAS,6067,2977,2.371416229,0.324603189,2.696019418,2.317027971,3.046593106,5.363621076,2.480437732,0.916278323,3.396716055,9.351198944,9.351198944,0,2.892919322,0.638454892,3.531374214,0.161125623
Bradley Beal,bealbr01,2019,RS,WAS,6485,3028,4.020054457,-0.402697351,3.617357107,4.209930448,-3.102561612,1.107368835,4.314753213,-0.940657602,3.374095611,9.580186206,9.580186206,0,4.347520966,-0.622754217,3.724766749,1.283572698
Malik Beasley,beaslma01,2017,RS,DEN,361,165,-1.350407189,2.164633091,0.814225901,0.594707129,8.415767156,9.010474285,-1.071661225,3.65363439,2.581973165,0.454544338,0.454544338,0,-0.119296763,0.702926289,0.583629526,1.241884943
Malik Beasley,beaslma01,2018,RS,DEN,1251,583,-1.907598565,-0.820621303,-2.728219868,-2.485521421,1.186088043,-1.299433378,-2.172205105,-0.444880843,-2.617085948,0.039685409,0.039685409,0,-1.473349592,-2.50409654,-3.977446132,0.377808194
Malik Beasley,beaslma01,2019,PO,DEN,568,281,0.521428349,-2.396237199,-1.87480885,0.621626544,-4.096081492,-3.474454948,0.520116187,-2.907336793,-2.387220606,0.05402316,0,0.05402316,-2.018777998,-4.412783677,-6.431561675,0.707618151
Malik Beasley,beaslma01,2019,RS,DEN,3938,1879,0.295499791,-0.682340534,-0.386840743,0.76055486,-1.489048667,-0.728493807,0.380325487,-0.910992077,-0.53066659,2.127993396,2.127993396,0,0.642984353,-1.011886326,-0.368901973,0.018889952
Michael Beasley,beaslmi01,2014,PO,MIA,46,23,5.234467681,3.501966344,8.736434025,8.625880623,-1.7282358,6.897644823,6.188322532,2.62038764,8.808710172,0.141129269,0,0.141129269,3.676391915,1.516695824,5.193087739,0.821856504
Michael Beasley,beaslmi01,2014,RS,MIA,1632,831,-0.69611656,-0.077468672,-0.773585232,-0.986171696,-3.813704754,-4.79987645,-0.897458918,-0.878184031,-1.775642949,0.412979134,0.412979134,0,-0.271908692,-1.363429124,-1.635337815,-0.029037958
Michael Beasley,beaslmi01,2015,RS,MIA,1004,505,-4.143439685,-0.86689145,-5.010331134,-2.590790396,5.075618822,2.484828426,-4.037971484,0.342335839,-3.695635645,-0.244526325,-0.244526325,0,-2.948280257,-0.152815308,-3.101095565,0.347281665
Michael Beasley,beaslmi01,2016,PO,HOU,173,80,-0.130294165,0.715161188,0.584867022,10.6571121,-1.777484796,8.879627309,2.277666097,0.232508128,2.510174225,0.223921456,0,0.223921456,-0.18540738,-0.220489571,-0.405896951,1.06905639
Michael Beasley,beaslmi01,2016,RS,HOU,766,363,1.667998512,-1.01732445,0.650674062,-2.706444771,-2.239241672,-4.945686443,0.851254086,-1.324695572,-0.473441485,0.425975647,0.425975647,0,0.98046711,-1.920766491,-0.940299381,1.008344401
Michael Beasley,beaslmi01,2017,PO,MIL,95,48,-3.577474678,5.102955078,1.525480399,-6.036787931,9.040446436,3.003658505,-4.2815198,6.115352198,1.833832398,0.116592856,0,0.116592856,-4.557002402,4.094954375,-0.462048027,0.680977012
Michael Beasley,beaslmi01,2017,RS,MIL,1896,935,0.50049079,-0.112515237,0.387975553,-0.047985721,-2.387306416,-2.435292137,0.4148734,-0.58240164,-0.16752824,1.237639586,1.237639586,0,-0.025008951,-1.072404146,-1.097413097,0.454251748
Michael Beasley,beaslmi01,2018,RS,NYK,3408,1653,-0.372527344,-1.982252382,-2.354779726,0.954555371,-1.591355121,-0.63679975,-0.103730841,-1.993395154,-2.097125994,0.553308211,0.553308211,0,-0.146241483,-2.666178625,-2.812420108,0.486425993
Michael Beasley,beaslmi01,2019,RS,LAL,597,277,-1.444108636,-3.084592933,-4.528701569,-2.064636976,-2.604933288,-4.669570264,-1.619436281,-3.183448199,-4.80288448,-0.292976851,-0.292976851,0,-2.245294143,-2.974412428,-5.219706571,1.001881367
Marco Belinelli,belinma01,2014,PO,SAS,719,356,-0.634361211,-5.38571016,-6.020071372,-6.684218671,-8.897436405,-15.58165508,-1.972851381,-6.589849849,-8.56270123,-1.093076475,0,-1.093076475,-2.836976254,-5.248618691,-8.085594945,0.357920133
Marco Belinelli,belinma01,2014,RS,SAS,4079,2016,2.39142948,-0.945661887,1.445767593,3.779025724,-1.963938829,1.815086895,2.781908826,-1.292360255,1.489548571,4.373319675,4.373319675,0,2.444735898,-0.759723924,1.685011973,0.278816713
Marco Belinelli,belinma01,2015,PO,SAS,238,116,7.095032041,2.025385014,9.120417055,-1.812985484,9.095635371,7.282649887,5.622624595,3.487472314,9.110096909,0.732084122,0,0.732084122,2.180619308,2.06507693,4.245696238,1.086757454
Marco Belinelli,belinma01,2015,RS,SAS,2766,1388,0.456693292,-2.546842669,-2.090149377,-0.457763735,-4.264022269,-4.721786004,0.255262452,-3.131791659,-2.876529207,-0.089544999,-0.089544999,0,0.043698913,-2.452850277,-2.409151365,-0.061666475
Marco Belinelli,belinma01,2016,RS,SAC,3520,1672,-0.337787923,-3.136569118,-3.474357042,-4.008616842,-0.678507928,-4.687124769,-1.118694875,-2.79615107,-3.914845945,-0.996314167,-0.996314167,0,-1.061366739,-3.324281716,-4.385648455,0.259319949
Marco Belinelli,belinma01,2017,RS,CHA,3632,1778,0.350240578,-1.943709614,-1.593469036,-0.742049344,-1.928876194,-2.670925538,0.140303303,-2.068544714,-1.928241412,0.746940013,0.746940013,0,0.354539199,-2.489679954,-2.135140755,0.196530224
Marco Belinelli,belinma01,2018,PO,PHI,570,273,2.060155099,-4.073072832,-2.012917732,9.315751717,2.186902031,11.50265375,3.633177043,-2.996488885,0.636688158,0.48691121,0,0.48691121,5.022823236,-3.049543911,1.973279325,0.08112897
Marco Belinelli,belinma01,2018,RS,PHI,1567,737,0.802111883,-1.028227566,-0.226115684,2.662439128,0.237623333,2.900062461,1.219799098,-0.876660069,0.343139029,1.173343258,1.173343258,0,0.882129865,-0.896671318,-0.014541453,0.87583762
Marco Belinelli,belinma01,2018,RS,ATL,2532,1210,1.500226373,-2.406579004,-0.906352631,-2.925266509,-2.336707169,-5.261973679,0.728436726,-2.535933804,-1.807497078,0.582076318,0.582076318,0,0.783785314,-3.058229705,-2.274444391,0.039157011
Marco Belinelli,belinma01,2019,PO,SAS,268,131,-1.48726755,-3.6069985,-5.09426605,6.447118692,-2.754200389,3.692918303,0.05626612,-3.659269875,-3.603003754,-0.058856318,0,-0.058856318,-0.849247788,-5.214140577,-6.063388366,0.09619356
Marco Belinelli,belinma01,2019,RS,SAS,3872,1815,0.57989718,-2.150145717,-1.570248536,0.466613761,-1.314671856,-0.848058095,0.56250114,-2.112755558,-1.550254418,1.117570289,1.117570289,0,0.382586532,-2.3631765,-1.980589968,0.604546087
Jordan Bell,belljo01,2018,PO,GSW,353,173,-0.484646311,6.208731628,5.724085317,0.942918162,0.918513911,1.861432073,-0.309203641,5.367125373,5.057921732,0.705919902,0,0.705919902,-1.305828433,3.720754755,2.414926322,-0.666326053
Jordan Bell,belljo01,2018,RS,GSW,1715,809,-0.254859516,1.672755683,1.417896167,2.663653575,2.193664856,4.857318431,0.285611484,1.870951496,2.15656298,2.031479471,2.031479471,0,0.537054437,1.376708608,1.913763044,0.30793365
Jordan Bell,belljo01,2019,PO,GSW,220,106,0.406364807,-0.697050643,-0.290685837,5.390232226,-11.80437748,-6.414145254,1.380774986,-3.012624562,-1.631849576,0.061440595,0,0.061440595,-0.042541101,-2.206329054,-2.248870155,-1.477223686
Jordan Bell,belljo01,2019,RS,GSW,1679,788,-3.047364506,1.142794629,-1.904569877,-4.660469854,-3.189688481,-7.850158335,-3.612758858,0.263763071,-3.348995787,-0.239670222,-0.239670222,0,-2.512940336,0.139444484,-2.373495852,-0.486085213
DeAndre' Bembry,bembrde01,2017,RS,ATL,753,371,-3.662136783,-0.793571107,-4.45570789,-3.136670562,0.632352929,-2.504317633,-3.753174443,-0.56425643,-4.317430872,-0.295089969,-0.295089969,0,-4.28925099,-2.106856399,-6.396107389,-0.528964221
DeAndre' Bembry,bembrde01,2018,RS,ATL,956,455,-5.281913021,0.086141171,-5.19577185,-2.635544319,-0.403090168,-3.038634487,-5.003359667,0.025629205,-4.977730462,-0.522276626,-0.522276626,0,-4.482086466,-0.580056347,-5.062142814,0.983826055
DeAndre' Bembry,bembrde01,2019,RS,ATL,4275,1931,-3.059592004,0.539160574,-2.52043143,-2.746548502,2.664888521,-0.081659981,-3.15084518,1.067530148,-2.083315032,0.660856627,0.660856627,0,-2.583355836,0.605894158,-1.977461677,0.627033993
Dragan Bender,bendedr01,2017,RS,PHO,1196,574,-3.227633905,-0.792068176,-4.019702081,0.911257882,2.024777289,2.936035171,-2.549615982,-0.199609993,-2.749225975,0.000227654,0.000227654,0,-2.884387407,-1.099598848,-3.983986256,0.422615635
Dragan Bender,bendedr01,2018,RS,PHO,4405,2069,-3.371865972,-0.953796639,-4.325662611,-2.281081378,-1.335909252,-3.61699063,-3.325015196,-1.028040137,-4.353055333,-1.696106036,-1.696106036,0,-3.361149611,-1.680412891,-5.041562503,0.229482095
Dragan Bender,bendedr01,2019,RS,PHO,1778,826,-4.181632064,-2.007447424,-6.189079488,-2.568053367,-1.166139799,-3.734193166,-4.071935821,-1.847934981,-5.919870802,-1.341261448,-1.341261448,0,-4.326546341,-1.878977228,-6.205523569,0.4118161
Jerrelle Benimon,benimje01,2015,RS,UTA,6,3,-19.84332519,0.361670937,-19.48165425,-1.037895032,57.74517466,56.70727963,-17.14897666,12.3001557,-4.848820964,-0.003235385,-0.003235385,0,-18.51512857,-1.170113122,-19.68524169,0.684463158
Anthony Bennett,bennean01,2014,RS,CLE,1356,663,-5.317443259,-2.591238074,-7.908681333,-3.377629075,-0.991664925,-4.369294,-5.20069247,-2.382186811,-7.582879281,-1.647621533,-1.647621533,0,-4.53620375,-3.357955045,-7.894158795,0.753294646
Anthony Bennett,bennean01,2015,RS,MIN,1831,894,-2.482243013,-3.293728528,-5.775971541,-2.326513947,-4.377680586,-6.704194532,-2.561891678,-3.625313269,-6.187204947,-1.569962416,-1.569962416,0,-2.82534422,-3.493484759,-6.31882898,0.133869261
Anthony Bennett,bennean01,2016,RS,TOR,179,84,-1.908951857,-6.894937475,-8.803889333,-6.687791068,-6.3565621,-13.04435317,-3.075845606,-7.213572128,-10.28941773,-0.325073784,-0.325073784,0,-2.532135657,-5.488059338,-8.020194995,0.592236338
Anthony Bennett,bennean01,2017,RS,BRK,573,264,-1.548690924,-5.210560384,-6.759251308,-0.910020735,-8.916764889,-9.826785624,-1.422144361,-6.250094665,-7.672239026,-0.669636064,-0.669636064,0,-1.832157931,-6.757878099,-8.59003603,0.983275954
Ben Bentil,bentibe01,2017,RS,DAL,24,10,-17.56438358,-4.445691959,-22.01007554,-11.65964176,-27.18979963,-38.84944139,-17.3944978,-9.509430568,-26.90392837,-0.123410714,-0.123410714,0,-16.12542592,-8.991328649,-25.11675457,0.141183784
Davis Bertans,bertada01,2017,PO,SAS,230,112,1.750324882,-0.291583213,1.458741669,2.492087249,2.581361093,5.073448341,1.951062192,0.275664206,2.226726398,0.29695632,0,0.29695632,1.964971344,-1.337268768,0.627702576,1.203970375
Davis Bertans,bertada01,2017,RS,SAS,1661,808,1.686050755,0.41747986,2.103530614,-1.455816305,0.892251435,-0.56356487,1.094226612,0.44591415,1.540140762,1.774256924,1.774256924,0,0.90114643,0.463947727,1.365094157,0.315165774
Davis Bertans,bertada01,2018,PO,SAS,170,82,0.342617207,-0.83462968,-0.492012473,4.941563794,4.073746837,9.015310631,1.340064447,0.136042356,1.476106803,0.184752838,0,0.184752838,0.389967301,0.214186941,0.604154242,1.285432014
Davis Bertans,bertada01,2018,RS,SAS,2232,1086,1.164038912,1.931324531,3.095363443,-1.003810763,1.006004206,0.002193443,0.791809919,1.80020684,2.592016759,2.966875799,2.966875799,0,0.657215677,1.073636151,1.730851828,0.234129381
Davis Bertans,bertada01,2019,PO,SAS,160,79,-1.008938117,-1.515552588,-2.524490705,5.805352151,0.939968255,6.745320406,0.361166626,-1.077420976,-0.71625435,0.084677074,0,0.084677074,-1.339075355,-2.469239917,-3.808315272,0.158368974
