player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Leandro Barbosa,barbole01,2014,744,368,-0.393652533,-2.524009618,-2.917662151,-0.750946904,2.439238518,1.688291614,-0.533144856,-1.646357587,-2.179502442,0.106515881,0.106515881,0,-0.891116925,-2.889733933,-3.780850858,-0.534666945
Leandro Barbosa,barbole01,2015,2517,1211,1.749749914,-2.788292091,-1.038542176,-2.84293171,-2.363000422,-5.205932133,0.804725177,-2.932643942,-2.127918765,0.392119818,0.204277702,0.187842117,0.496737847,-2.532535135,-2.035797288,-0.148960287
Leandro Barbosa,barbole01,2016,2813,1333,0.693259396,-1.913830628,-1.220571232,-2.739926128,-2.065389642,-4.80531577,-0.074113888,-2.109546262,-2.18366015,0.416889838,-0.171642182,0.588532021,-0.294372742,-1.991417966,-2.285790709,0.012877673
Leandro Barbosa,barbole01,2017,2026,963,-0.673134588,-2.457714254,-3.130848842,1.133319755,1.211816198,2.345135954,-0.306776109,-1.798967412,-2.10574352,0.316675595,0.316675595,0,-1.193866914,-2.255996534,-3.449863448,0.04271048
J.J. Barea,bareajo01,2014,2978,1471,0.36111962,-2.200754226,-1.839634606,-5.385673434,1.178409283,-4.207264151,-0.8623582,-1.664899257,-2.527257457,0.165360148,0.165360148,0,-0.850237256,-2.352917476,-3.203154732,-1.037968903
J.J. Barea,bareajo01,2015,3085,1516,1.894964297,-0.327196453,1.567767844,2.715622772,1.255002976,3.970625749,2.125737494,-0.028458893,2.097278601,3.722594288,2.974976323,0.747617966,1.818345249,-0.772786495,1.045558754,-0.970513327
J.J. Barea,bareajo01,2016,3586,1767,0.774709394,-1.717738502,-0.943029107,1.212773933,-3.994979896,-2.782205963,0.924203973,-2.298082806,-1.373878832,1.197722992,1.718049028,-0.520326035,0.156465405,-2.885972803,-2.729507398,-0.428687059
J.J. Barea,bareajo01,2017,1535,771,2.239913687,0.487693354,2.727607041,-0.296945662,0.588808345,0.291862683,1.903527249,0.533938914,2.437466163,2.034798515,2.034798515,0,1.735773494,-0.984540948,0.751232546,-0.277124242
J.J. Barea,bareajo01,2018,3270,1603,2.982420623,-1.913129536,1.069291087,3.733962756,-0.320432537,3.413530219,3.363616737,-1.703929343,1.659687394,3.600320086,3.600320086,0,3.208511668,-2.124061583,1.084450084,-0.169030085
J.J. Barea,bareajo01,2019,1609,752,1.859356868,-1.044350095,0.815006773,1.250755975,1.049945745,2.30070172,1.889043623,-0.675701744,1.213341879,1.52230274,1.52230274,0,1.4590606,-1.438768466,0.020292134,0.112982596
J.J. Barea,bareajo01,2020,947,455,1.87408368779386,-0.392298500390137,1.48178518740372,-0.405323341509358,-2.71992840844569,-3.12525174995505,1.40744408498835,-0.90696492001073,0.500479164977618,0.761038448953537,0.834495111893095,-0.073456662939558,1.77990360759033,-2.6363026107699,-0.856399003179574,-0.241904980155094
Andrea Bargnani,bargnan01,2014,2396,1257,-2.418904258,1.137547779,-1.281356479,-3.936178754,-2.146754383,-6.082933137,-2.901630408,0.563122803,-2.338507605,0.261726072,0.261726072,0,-1.841292385,0.159385612,-1.681906773,-0.789713499
Andrea Bargnani,bargnan01,2015,1538,785,-2.682723416,-4.48671017,-7.169433586,-4.783557569,-5.763146332,-10.5467039,-3.152251611,-4.960086723,-8.112338334,-2.142028808,-2.142028808,0,-2.584428923,-5.288755203,-7.873184125,-0.251171233
Andrea Bargnani,bargnan01,2016,1283,634,-2.989049616,-4.176133572,-7.165183188,-3.66395436,-3.007281377,-6.671235737,-3.269632502,-4.136780639,-7.406413142,-1.493580173,-1.493580173,0,-2.50122564,-4.969374665,-7.470600305,-0.818349249
Harrison Barnes,barneha02,2014,4866,2360,-2.027295118,-0.242044874,-2.269339992,-7.070030347,-1.517628173,-8.58765852,-3.202978166,-0.5754227,-3.778400866,-1.227514908,-1.584272799,0.356757891,-3.442218517,-0.106334823,-3.548553341,-0.147424428
Harrison Barnes,barneha02,2015,6238,2999,-0.625708736,-0.203818807,-0.829527543,-0.268201662,1.844961671,1.576760008,-0.620501695,0.146708891,-0.473792803,3.50200973,2.751170885,0.750838845,-0.686162551,0.22274811,-0.463414442,-0.036349881
Harrison Barnes,barneha02,2016,5811,2785,-0.970539392,-0.223815626,-1.194355018,-0.400571897,-2.304900758,-2.705472656,-0.97063452,-0.715061557,-1.685696077,1.497559093,1.353003834,0.144555259,-0.722656895,-0.413571156,-1.136228052,-0.755922468
Harrison Barnes,barneha02,2017,5462,2803,-1.194516867,0.617438496,-0.577078371,-1.551384703,2.560577629,1.009192926,-1.290026424,1.053399853,-0.236626571,3.55432082,3.55432082,0,-0.733786871,0.863930696,0.130143825,-1.092453415
Harrison Barnes,barneha02,2018,5322,2634,-0.517438142,0.333921303,-0.183516839,-4.585077614,-2.117665693,-6.702743307,-1.357464658,-0.165916318,-1.523380976,1.638759333,1.638759333,0,-0.839546432,-0.779038091,-1.618584523,-0.580902934
Harrison Barnes,barneha02,2019,5395,2533,-0.770187922,-0.604911587,-1.375099509,-1.19133558,0.560586278,-0.630749302,-0.888714088,-0.395421689,-1.284135777,1.915820103,1.915820103,0,-0.753298625,-0.529424243,-1.282722867,-0.418094449
Harrison Barnes,barneha02,2020,5215,2482,-0.298078911140392,-0.894505157706179,-1.19258406884657,-0.1151630065965,-1.84097823347893,-1.95614124007544,-0.268229701421994,-1.13318849833921,-1.40141819976121,1.70955395901993,1.70955395901993,0,-0.600898557608907,-1.27727723859413,-1.87817579620303,0.108978525732342
Matt Barnes,barnema02,2014,4392,2139,0.223254437,-0.662510617,-0.43925618,2.608916206,-0.262207437,2.346708768,0.65972261,-0.643911052,0.015811559,3.059296318,2.887986308,0.17131001,1.043581415,0.146235069,1.189816484,1.301863321
Matt Barnes,barnema02,2015,5416,2680,0.548263184,1.115780475,1.664043659,2.826176807,0.826442707,3.652619514,1.043621233,1.110971059,2.154592292,6.787033808,5.125755271,1.661278537,1.313136602,1.735457389,3.048593991,0.727347715
Matt Barnes,barnema02,2016,4624,2329,-0.405757922,-1.728205064,-2.133962986,-1.942469647,-1.934286619,-3.876756266,-0.738800369,-1.855389486,-2.594189855,0.163582608,0.450067038,-0.28648443,-0.489169938,-1.19993558,-1.689105517,0.978444081
Matt Barnes,barnema02,2017,3734,1838,-0.72608261,-1.403883799,-2.129966409,-1.943116054,1.037149585,-0.905966469,-1.026056268,-0.977488824,-2.003545092,0.710132126,0.842457011,-0.132324886,-0.488509515,-1.032671388,-1.521180903,0.383928021
RJ Barrett,barrerj01,2020,3576,1704,-1.80802058932004,-1.80800268679039,-3.61602327611043,-1.63097103231538,-4.49251252113691,-6.12348355345228,-1.81360693424252,-2.4445044698743,-4.25811140411681,-1.32281067645363,-1.32281067645363,0,-2.52377031990178,-1.97781690317212,-4.5015872230739,0.910173603668286
Earl Barron,barroea01,2015,292,143,-4.798913386,-7.806177721,-12.60509111,-10.04039576,0.226365722,-9.814030033,-6.162373247,-6.577017671,-12.73939092,-0.731749932,-0.731749932,0,-4.766880038,-4.044226455,-8.811106493,0.386566026
Will Barton,bartowi01,2014,959,468,0.743153859,-0.255324469,0.487829391,-7.122071692,3.703798799,-3.418272893,-0.930909756,0.527674088,-0.403235668,0.565409085,0.418914015,0.14649507,-1.206624901,-0.645712659,-1.85233756,0.218179945
Will Barton,bartowi01,2015,2008,983,-0.748331532,0.334421238,-0.413910294,-3.040813803,3.34250417,0.301690367,-1.271764882,0.991203916,-0.280560966,1.239981836,1.239981836,0,-1.065132206,0.1862259,-0.878906306,0.160359866
Will Barton,bartowi01,2016,4768,2353,0.736762233,-1.003146836,-0.266384603,-1.890682302,1.058834891,-0.831847411,0.249205377,-0.599943372,-0.350737996,2.878701878,2.878701878,0,-0.019234524,-0.504643874,-0.523878399,-0.054738375
Will Barton,bartowi01,2017,3533,1705,1.812922911,-2.197161927,-0.384239016,-1.942320804,-0.242481522,-2.184802325,1.080347477,-1.899235326,-0.81888785,1.679492457,1.679492457,0,1.076342464,-2.179206876,-1.102864413,-0.021291175
Will Barton,bartowi01,2018,5513,2683,1.721261869,-0.595496758,1.125765112,-0.724877717,0.457623549,-0.267254169,1.263388439,-0.401034194,0.862354245,4.9405736,4.9405736,0,1.592363127,-0.597777041,0.994586086,-0.085407595
Will Barton,bartowi01,2019,3136,1517,-1.318628502,-2.206899857,-3.52552836,-3.71516295,-1.496737129,-5.211900079,-1.940068143,-2.2051097,-4.145177843,-1.107102727,-0.608798106,-0.498304621,-2.075502009,-2.337595641,-4.413097651,0.126734869
Will Barton,bartowi01,2020,3911,1916,1.40716189250348,0.613379262078372,2.02054115458185,1.58434179447421,2.42636887272596,4.01071066720016,1.49480520979029,1.02829178993688,2.52309699972717,5.12838333634604,5.12838333634604,0,1.18724116131587,1.44110026333163,2.6283414246475,-0.520887619052958
Brandon Bass,bassbr01,2014,4472,2266,-1.596885577,-0.682379805,-2.279265383,-3.520965801,-2.870349741,-6.391315543,-2.051681274,-1.170599018,-3.222280292,-0.541079709,-0.541079709,0,-2.583918408,-1.645742136,-4.229660544,-0.865989444
Brandon Bass,bassbr01,2015,4088,2015,-1.32025416,-1.045264856,-2.365519016,-2.996438851,-1.540038884,-4.536477736,-1.735010107,-1.224363645,-2.959373753,-0.227945012,-0.011178747,-0.216766265,-1.805826618,-1.576706493,-3.382533111,-0.540275959
Brandon Bass,bassbr01,2016,2737,1342,-0.888203193,-0.756387087,-1.644590281,3.433524353,0.882937782,4.316462135,-0.031488239,-0.384970571,-0.41645881,1.586707134,1.586707134,0,-1.217809252,-1.454795365,-2.672604617,-0.67523394
Brandon Bass,bassbr01,2017,1188,581,0.125102048,-2.363880589,-2.238778541,-2.185313207,-6.728787446,-8.914100653,-0.403686973,-3.44020033,-3.843887303,-0.322314469,-0.318866352,-0.003448116,-0.724209701,-3.559505326,-4.283715026,-0.622780176
Keita Bates-Diop,bateske01,2019,1057,503,-3.828133194,-0.185885216,-4.014018411,-0.856194956,-1.497705101,-2.353900057,-3.448567504,-0.428779093,-3.877346597,-0.287116321,-0.287116321,0,-3.250541094,-0.690658458,-3.941199553,-0.773325002
Keita Bates-Diop,bateske01,2020,1649,768,-0.976660044651079,-2.16414431596292,-3.140804360614,-5.93067918368557,-1.26831187998903,-7.19899106367459,-2.0533172131717,-2.09103559959603,-4.14435281276773,-0.529894804596926,-0.462969828089753,-0.066924976507173,-2.79406917270179,-2.5946972273155,-5.38876640001729,-0.793675245954089
Shane Battier,battish01,2014,3234,1670,-0.284121776,2.865380195,2.581258419,2.408001635,-1.231144297,1.176857337,0.259689331,2.167350355,2.427039686,4.381639817,4.093574674,0.288065143,0.472342499,1.917859994,2.390202493,-0.544665003
Nicolas Batum,batumni01,2014,6871,3415,1.843723835,0.120837775,1.964561611,1.501434967,1.017313064,2.518748031,1.834131854,0.306724733,2.140856587,8.669646433,7.122698688,1.546947745,2.538152392,0.661995312,3.200147704,1.108855135
Nicolas Batum,batumni01,2015,5152,2589,0.412866555,-0.008906118,0.403960437,1.112083321,-0.636623691,0.47545963,0.574498605,-0.165137744,0.409360861,4.220006825,3.765232676,0.45477415,0.96559293,0.28958393,1.25517686,0.668745625
Nicolas Batum,batumni01,2016,5216,2592,0.91937542,-2.347366589,-1.427991169,1.614584877,-1.073797698,0.540787179,1.105883581,-2.243041272,-1.137157691,2.101826397,2.746373742,-0.644547345,1.630557714,-1.975392179,-0.344834465,1.098052376
Nicolas Batum,batumni01,2017,5293,2617,0.93784624,-0.662407208,0.275439032,0.343182486,-0.447841627,-0.104659141,0.873403788,-0.669862592,0.203541196,3.99955652,3.99955652,0,1.25366119,-0.629436357,0.624224833,1.393123342
Nicolas Batum,batumni01,2018,4130,1981,1.45951136,-1.956476279,-0.496964919,0.191909968,-2.810460086,-2.618550119,1.262516479,-2.255854151,-0.993337672,1.792241701,1.792241701,0,1.317335672,-1.937223877,-0.619888205,0.937071301
Nicolas Batum,batumni01,2019,4896,2354,-0.862803955,-0.374062454,-1.23686641,-0.632315497,0.375464674,-0.256850824,-0.878789327,-0.227779817,-1.106569144,1.977315187,1.977315187,0,-0.567228905,-0.230240085,-0.79746899,0.182627373
Nicolas Batum,batumni01,2020,1028,505,-1.63697583040554,3.17567446335837,1.53869863295283,2.60494021635324,-0.272467374285967,2.33247284206728,-0.848227729410534,2.6876118158706,1.83938408646007,1.17679057597717,1.17679057597717,0,-1.27172939194257,2.00095830455865,0.729228912616083,-0.489496830327684
Jerryd Bayless,bayleje01,2014,3280,1686,-0.236859916,-2.1613887,-2.398248616,1.051769426,-2.914429718,-1.862660291,0.055387949,-2.443851918,-2.388463968,0.306814964,0.306814964,0,-0.310659289,-1.669345691,-1.98000498,-0.711454882
Jerryd Bayless,bayleje01,2015,3620,1837,-1.825016371,-0.509002233,-2.334018604,-1.757254524,1.343531017,-0.413723506,-1.891251919,-0.186036701,-2.07728862,0.636176248,0.396619968,0.239556279,-2.060592692,-0.269543885,-2.330136577,-0.624188679
Jerryd Bayless,bayleje01,2016,2976,1505,0.544836919,-0.585490595,-0.040653677,-1.503142311,-1.994680298,-3.497822609,0.165054292,-0.884811808,-0.719757516,1.547213365,1.547213365,0,-0.159331161,-0.731866469,-0.891197631,-0.733975993
Jerryd Bayless,bayleje01,2017,143,71,-1.756203061,-3.364715754,-5.120918816,-4.891492443,-2.174290982,-7.065783425,-2.391000887,-3.306754325,-5.697755212,-0.106791361,-0.106791361,0,-3.164442801,-4.010441112,-7.174883913,0.010367889
Jerryd Bayless,bayleje01,2018,1989,927,-1.592188373,-1.686459607,-3.27864798,-4.704470997,-0.818176782,-5.522647779,-2.351601073,-1.654532006,-4.006133079,-0.595908021,-0.615711227,0.019803207,-1.949382992,-1.238463975,-3.187846967,0.568081823
Jerryd Bayless,bayleje01,2019,1365,657,-1.571622251,-5.632175467,-7.203797718,-2.785022916,-6.409264225,-9.19428714,-1.929941947,-6.130163101,-8.060105048,-1.754160066,-1.754160066,0,-1.306543212,-5.091015041,-6.397558254,-1.476900132
Aron Baynes,baynear01,2014,1211,592,-3.220144685,-1.510330731,-4.730475415,0.090517205,1.529665871,1.620183076,-2.784132303,-1.053617393,-3.837749697,-0.311638669,-0.75182402,0.440185352,-3.45656291,-0.639220469,-4.095783379,0.403618274
Aron Baynes,baynear01,2015,2360,1162,-1.704585731,1.395130678,-0.309455054,-1.45099256,2.59333269,1.14234013,-1.78577055,1.677697274,-0.108073276,1.582774432,1.752423608,-0.169649176,-2.227598075,1.687324435,-0.54027364,0.30063751
Aron Baynes,baynear01,2016,2591,1277,-1.681333734,0.488822903,-1.192510831,-2.569269878,-2.016509087,-4.585778965,-1.974912257,0.007966313,-1.966945944,0.49225764,0.76562554,-0.2733679,-1.76143291,0.279315913,-1.482116998,0.010673238
Aron Baynes,baynear01,2017,2381,1163,-2.030342976,3.460269239,1.429926263,-0.878784764,7.401202754,6.52241799,-1.875361813,4.496757306,2.621395493,3.184373182,3.184373182,0,-2.470725371,3.170046612,0.699321242,-0.086544264
Aron Baynes,baynear01,2018,3757,1874,-3.414751546,3.171869017,-0.242882529,-0.63476342,3.031357388,2.396593968,-3.024419894,3.234150815,0.20973092,2.840456961,2.120543645,0.719913316,-3.704966377,3.06812423,-0.636842147,-0.492089726
Aron Baynes,baynear01,2019,2005,936,-2.114483159,3.71480472,1.600321561,0.187067146,2.11296574,2.300032886,-1.770118169,3.516294504,1.746176335,2.162920025,1.838021002,0.324899023,-1.999540749,2.99329442,0.993753671,0.286222429
Aron Baynes,baynear01,2020,2005,934,-1.04984314231736,0.373289972427074,-0.676553169890289,-0.256405309612409,-1.12769191896332,-1.38409722857573,-0.964828514326674,0.088625429861329,-0.876203084465344,0.896839835115015,0.896839835115015,0,-1.27436445752654,0.90397626386847,-0.370388193658073,0.448865104819606
Kent Bazemore,bazemke01,2014,1965,911,-1.485681112,0.499468487,-0.986212625,-5.721578686,0.038809058,-5.682769628,-2.441953227,0.44579947,-1.996153757,0.358660649,0.358660649,0,-2.014952796,0.206703417,-1.808249379,1.52672629
Kent Bazemore,bazemke01,2015,3282,1627,-2.115876083,0.634183726,-1.481692356,-4.918315592,-0.848267301,-5.766582893,-2.849644121,0.329000843,-2.520643278,0.193117395,0.107585377,0.085532018,-2.496344406,-0.032015648,-2.528360054,0.014733455
Kent Bazemore,bazemke01,2016,4991,2408,-0.129584414,1.776960278,1.647375864,-1.09353256,-1.846668824,-2.940201383,-0.328531686,1.073720551,0.745188865,4.34503008,3.855898579,0.489131501,0.141086274,1.470786123,1.611872397,0.846691593
Kent Bazemore,bazemke01,2017,4377,2113,-1.480372563,1.949572447,0.469199884,-1.02048691,-0.450700835,-1.471187745,-1.421443848,1.530683226,0.109239377,3.130193167,2.766246337,0.36394683,-1.707294755,1.529347683,-0.177947072,1.181178541
Kent Bazemore,bazemke01,2018,3694,1789,-0.268255046,0.728931508,0.460676462,0.150338868,0.283003234,0.433342102,-0.133694372,0.709197466,0.575503094,3.074314934,3.074314934,0,0.293067092,0.718060415,1.011127507,1.273533651
Kent Bazemore,bazemke01,2019,3633,1643,-1.780192769,0.40205025,-1.378142519,-6.807140869,0.993788904,-5.813351965,-2.895144449,0.599508225,-2.295636223,0.386742018,0.386742018,0,-2.47957797,0.401210263,-2.078367707,1.570058801
Kent Bazemore,bazemke01,2020,3616,1688,-2.31704632662908,1.99335516734294,-0.323691159286146,-4.11582771655803,4.30520812519339,0.189380408635353,-2.85194274246604,2.64593691618697,-0.206005826279067,2.19916123099776,2.19916123099776,0,-2.21771300629465,2.40807883603593,0.190365829741284,0.697082086050161
Darius Bazley,bazleda01,2020,2659,1256,-3.37019416923448,2.30194203374444,-1.06825213549004,-6.5836263708282,5.23074582471753,-1.35288054611067,-4.24304814233719,3.02404230650251,-1.21900583583468,0.993664949234565,0.531852565289078,0.461812383945487,-4.58102002004448,1.30518979982324,-3.27583022022125,-0.577346282123421
Bradley Beal,bealbr01,2014,5803,2988,0.545201043,0.734750459,1.279951501,1.060610969,0.73490342,1.795514388,0.693734057,0.757417798,1.451151855,6.499806363,4.480124475,2.019681888,1.147430681,0.571055634,1.718486314,-0.319541195
Bradley Beal,bealbr01,2015,4981,2525,0.526764809,0.900872314,1.427637122,3.160193215,-0.379293007,2.780900208,1.116495159,0.654232997,1.770728157,5.832489048,4.314456538,1.51803251,0.943728528,1.059547211,2.003275738,-0.55382986
Bradley Beal,bealbr01,2016,3578,1708,0.72641188,-1.199322365,-0.472910485,0.225469194,-1.965900775,-1.740431581,0.67381068,-1.434618777,-0.760808096,1.746502494,1.746502494,0,0.662558797,-1.06658156,-0.404022763,0.737162173
Bradley Beal,bealbr01,2017,6544,3189,4.184941392,0.037026686,4.221968078,6.889207691,0.454090598,7.343298289,4.936225741,0.143347822,5.079573563,12.8920628,10.47140866,2.420654143,4.966019559,-0.084102706,4.881916853,0.574638834
Bradley Beal,bealbr01,2018,6513,3193,2.399596997,0.101514987,2.501111984,1.447161969,1.914229887,3.361391856,2.320585402,0.487220545,2.807805947,9.068290745,9.351198944,-0.282908199,2.713719821,0.414111438,3.127831259,0.247760559
Bradley Beal,bealbr01,2019,6485,3028,4.020054457,-0.402697351,3.617357107,4.209930448,-3.102561612,1.107368835,4.314753213,-0.940657602,3.374095611,9.580186206,9.580186206,0,4.347520966,-0.622754217,3.724766749,1.283572698
Bradley Beal,bealbr01,2020,4433,2053,5.21425129531361,-2.90948995729493,2.30476133801868,4.33449877457188,-6.38018977577617,-2.04569100120428,5.38658057969257,-3.74670628661492,1.63987429307765,4.65647246031004,4.65647246031004,0,5.36693416725577,-3.67949469499352,1.68743947226225,1.2954700354311
Malik Beasley,beaslma01,2017,361,165,-1.350407189,2.164633091,0.814225901,0.594707129,8.415767156,9.010474285,-1.071661225,3.65363439,2.581973165,0.454544338,0.454544338,0,-0.119296763,0.702926289,0.583629526,1.241884943
Malik Beasley,beaslma01,2018,1251,583,-1.907598565,-0.820621303,-2.728219868,-2.485521421,1.186088043,-1.299433378,-2.172205105,-0.444880843,-2.617085948,0.039685409,0.039685409,0,-1.473349592,-2.50409654,-3.977446132,0.377808194
Malik Beasley,beaslma01,2019,4506,2160,0.323979023,-0.898384321,-0.574405298,0.743042369,-1.817675974,-1.074633605,0.397946685,-1.162639613,-0.764692928,2.182016556,2.127993396,0.05402316,0.307458162,-1.440583551,-1.133125389,0.105707
Malik Beasley,beaslma01,2020,2604,1209,-0.791189067074704,-1.15305338685487,-1.94424245392957,0.878905039498035,-1.84496770255282,-0.966062663054783,-0.491727820830123,-1.36073820787371,-1.85246602870383,0.569906806803296,0.569906806803296,0,-0.10441767202896,-1.34361797290584,-1.4480356449348,0.110310705276569
Michael Beasley,beaslmi01,2014,1678,854,-0.533537969,0.020656484,-0.512881485,-0.722670857,-3.756534568,-4.479205426,-0.703212227,-0.78227563,-1.485487857,0.554108403,0.412979134,0.141129269,-0.163671607,-1.284474566,-1.448146173,-0.005711888
Michael Beasley,beaslmi01,2015,1004,505,-4.143439685,-0.86689145,-5.010331134,-2.590790396,5.075618822,2.484828426,-4.037971484,0.342335839,-3.695635645,-0.244526325,-0.244526325,0,-2.948280257,-0.152815308,-3.101095565,0.347281665
Michael Beasley,beaslmi01,2016,939,443,1.336683674,-0.698133805,0.638549869,-0.244362408,-2.154168254,-2.398530661,1.114054169,-1.037798617,0.076255552,0.649897103,0.425975647,0.223921456,0.765668083,-1.607509934,-0.841841851,1.01952989
Michael Beasley,beaslmi01,2017,1991,983,0.305911825,0.136339449,0.442251274,-0.333739719,-1.842034431,-2.175774151,0.190786331,-0.262820216,-0.072033885,1.354232442,1.237639586,0.116592856,-0.241251732,-0.825845101,-1.067096833,0.46506988
Michael Beasley,beaslmi01,2018,3408,1653,-0.372527344,-1.982252382,-2.354779726,0.954555371,-1.591355121,-0.63679975,-0.103730841,-1.993395154,-2.097125994,0.553308211,0.553308211,0,-0.146241483,-2.666178625,-2.812420108,0.486425993
Michael Beasley,beaslmi01,2019,597,277,-1.444108636,-3.084592933,-4.528701569,-2.064636976,-2.604933288,-4.669570264,-1.619436281,-3.183448199,-4.80288448,-0.292976851,-0.292976851,0,-2.245294143,-2.974412428,-5.219706571,1.001881367
Marco Belinelli,belinma01,2014,4798,2372,1.938002321,-1.611021351,0.32698097,2.211065591,-3.002951909,-0.791886318,2.069388487,-2.086210822,-0.016822335,3.2802432,4.373319675,-1.093076475,1.653249646,-1.432403236,0.22084641,0.290670685
Marco Belinelli,belinma01,2015,3004,1504,0.982633579,-2.184595602,-1.201962023,-0.565134833,-3.205567369,-3.770702202,0.68050619,-2.607362622,-1.926856432,0.642539123,-0.089544999,0.732084122,0.213002193,-2.094905312,-1.881903119,0.029320507
Marco Belinelli,belinma01,2016,3520,1672,-0.337787923,-3.136569118,-3.474357042,-4.008616842,-0.678507928,-4.687124769,-1.118694875,-2.79615107,-3.914845945,-0.996314167,-0.996314167,0,-1.061366739,-3.324281716,-4.385648455,0.259319949
Marco Belinelli,belinma01,2017,3632,1778,0.350240578,-1.943709614,-1.593469036,-0.742049344,-1.928876194,-2.670925538,0.140303303,-2.068544714,-1.928241412,0.746940013,0.746940013,0,0.354539199,-2.489679954,-2.135140755,0.196530224
Marco Belinelli,belinma01,2018,4669,2220,1.334283766,-2.147428175,-0.813144409,0.44447329,-0.920465332,-0.475992042,1.24796271,-2.035277229,-0.78731452,2.242330787,1.755419576,0.48691121,1.334300955,-2.331711629,-0.997410675,0.325086018
Marco Belinelli,belinma01,2019,4140,1946,0.44608072,-2.244454061,-1.798373342,0.853757558,-1.407858727,-0.554101169,0.529730371,-2.212868079,-1.683137708,1.05871397,1.117570289,-0.058856318,0.3028446,-2.547731662,-2.244887062,0.571638242
Marco Belinelli,belinma01,2020,1919,883,-0.359289387200104,-3.89715143993963,-4.25644082713973,1.60073822028592,-0.504439110697422,1.0962991095885,0.014003970741952,-3.43027558705396,-3.41627161631201,-0.299221214497172,-0.299221214497172,0,-0.518129896708181,-4.25625434192123,-4.77438423862941,-0.319261328322391
Jordan Bell,belljo01,2018,2068,982,-0.294083277,2.447030107,2.152946829,2.369930363,1.976001276,4.345931639,0.184078728,2.467735528,2.651814256,2.737399373,2.031479471,0.705919902,0.222481104,1.776828671,1.999309774,0.141631099
Jordan Bell,belljo01,2019,1899,894,-2.64724842,0.929647731,-1.717600689,-3.496091519,-4.187704058,-7.683795577,-3.034255727,-0.115807903,-3.15006363,-0.178229627,-0.239670222,0.061440595,-2.226743479,-0.13231443,-2.359057909,-0.600909049
Jordan Bell,belljo01,2020,558,256,-0.898180505989857,-0.345215319019081,-1.24339582500894,-0.598516276021478,1.83946849731158,1.2409522212901,-0.849708204450813,0.126161206905578,-0.723546997545235,0.26603828281666,0.26603828281666,0,-1.07325826698064,-1.43603799425183,-2.50929626123247,0.409719042811646
DeAndre' Bembry,bembrde01,2017,753,371,-3.662136783,-0.793571107,-4.45570789,-3.136670562,0.632352929,-2.504317633,-3.753174443,-0.56425643,-4.317430872,-0.295089969,-0.295089969,0,-4.28925099,-2.106856399,-6.396107389,-0.528964221
DeAndre' Bembry,bembrde01,2018,956,455,-5.281913021,0.086141171,-5.19577185,-2.635544319,-0.403090168,-3.038634487,-5.003359667,0.025629205,-4.977730462,-0.522276626,-0.522276626,0,-4.482086466,-0.580056347,-5.062142814,0.983826055
DeAndre' Bembry,bembrde01,2019,4275,1931,-3.059592004,0.539160574,-2.52043143,-2.746548502,2.664888521,-0.081659981,-3.15084518,1.067530148,-2.083315032,0.660856627,0.660856627,0,-2.583355836,0.605894158,-1.977461677,0.627033993
DeAndre' Bembry,bembrde01,2020,2015,915,-3.30862856712387,2.50384002997753,-0.804788537146343,-6.80829700900667,1.44253817764148,-5.36575883136519,-4.22850214976822,2.50695422328884,-1.72154792647937,0.482098964537348,0.482098964537348,0,-3.61742163754105,2.07605997570145,-1.5413616618396,0.421843335661939
Dragan Bender,bendedr01,2017,1196,574,-3.227633905,-0.792068176,-4.019702081,0.911257882,2.024777289,2.936035171,-2.549615982,-0.199609993,-2.749225975,0.000227654,0.000227654,0,-2.884387407,-1.099598848,-3.983986256,0.422615635
Dragan Bender,bendedr01,2018,4405,2069,-3.371865972,-0.953796639,-4.325662611,-2.281081378,-1.335909252,-3.61699063,-3.325015196,-1.028040137,-4.353055333,-1.696106036,-1.696106036,0,-3.361149611,-1.680412891,-5.041562503,0.229482095
Dragan Bender,bendedr01,2019,1778,826,-4.181632064,-2.007447424,-6.189079488,-2.568053367,-1.166139799,-3.734193166,-4.071935821,-1.847934981,-5.919870802,-1.341261448,-1.341261448,0,-4.326546341,-1.878977228,-6.205523569,0.4118161
Dragan Bender,bendedr01,2020,615,286,-2.24588677303826,-2.37304405421038,-4.61893082724864,0.640722239084592,1.64708135463346,2.28780359371805,-1.74042430515274,-1.67203161715004,-3.41245592230278,-0.103585131773682,-0.103585131773682,0,-1.63881215220482,-1.03250022580889,-2.67131237801371,1.00463204932442
Jerrelle Benimon,benimje01,2015,6,3,-19.84332519,0.361670937,-19.48165425,-1.037895032,57.74517466,56.70727963,-17.14897666,12.3001557,-4.848820964,-0.003235385,-0.003235385,0,-18.51512857,-1.170113122,-19.68524169,0.684463158
Anthony Bennett,bennean01,2014,1356,663,-5.317443259,-2.591238074,-7.908681333,-3.377629075,-0.991664925,-4.369294,-5.20069247,-2.382186811,-7.582879281,-1.647621533,-1.647621533,0,-4.53620375,-3.357955045,-7.894158795,0.753294646
