pollster_name,pollster_rating_id,2020_pollster_rating,sponsor_names,sponsor_classifications,partisanship,internal,state,start_date,end_date,tracking,has_prez?,has_generic?,has_senate?,has_house?,media?,university?,media_or_university
Research Co.,449,2.05,,,,,US,7/1/20,7/2/20,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Change Research,48,1.28,314 Action (hybrid PAC),hybrid PAC,DEM,,AZ,6/20/20,6/23/20,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE
Harper Polling,132,,Civitas Institute,501(c)(3),,,NC,9/17/20,9/20/20,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
Public Policy Polling,263,1.76,,,,,NC,7/7/20,7/8/20,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
Morning Consult,218,2.29,,,,,WI,8/23/20,9/1/20,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Morning Consult,218,2.29,,,,,WI,8/12/20,8/21/20,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Morning Consult,218,2.29,,,,,WI,8/13/20,8/22/20,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Morning Consult,218,2.29,,,,,WI,8/14/20,8/23/20,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE
KFF,419,2.4,,,,,US,7/14/20,7/19/20,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Morning Consult,218,2.29,,,,,WI,8/15/20,8/24/20,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Morning Consult,218,2.29,,,,,WI,8/17/20,8/26/20,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Morning Consult,218,2.29,,,,,WI,8/18/20,8/27/20,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Morning Consult,218,2.29,,,,,WI,8/19/20,8/28/20,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Morning Consult,218,2.29,,,,,WI,8/20/20,8/29/20,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Morning Consult,218,2.29,,,,,WI,8/22/20,8/31/20,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE
HarrisX,133,1.37,The Hill,national media,,,US,9/5/20,9/8/20,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Data Targeting,406,1.23,,,REP,TRUE,FL,8/27/20,8/29/20,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Fabrizio Ward/Hart Research Associates,613,,AARP,501(c)(4),,,M1,8/30/20,9/5/20,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Fabrizio Ward/Hart Research Associates,613,,AARP,501(c)(4),,,M2,8/30/20,9/5/20,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Landmark Communications,166,1.92,WSB-TV (Atlanta),local media,,,GA,8/14/20,8/15/20,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Redfield & Wilton Strategies,562,,,,,,US,8/12/20,8/12/20,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Hart Research Associates,113,0.91,Human Rights Campaign,501(c)(4),DEM,,GA,9/24/20,9/27/20,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
Hart Research Associates,113,0.91,Protect Our Care,501(c)(4),DEM,,US,9/3/20,9/7/20,FALSE,TRUE,TRUE,FALSE,FALSE,,,FALSE
Hart Research Associates/Public Opinion Strategies,221,2.41,"NBC News, The Wall Street Journal",national media,,,US,9/13/20,9/16/20,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,TRUE
Hart Research Associates/Public Opinion Strategies,221,2.41,"NBC News, The Wall Street Journal",national media,,,US,9/30/20,10/1/20,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Hendrix College,138,1.88,Talk Business & Politics,local media,,,AR,10/11/20,10/13/20,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
We Ask America,376,,,,,,MO,9/1/20,9/3/20,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
EPIC-MRA,84,1.88,"Detroit Free Press, WLNS-TV (Lansing, Mich.), WOOD-TV (Grand Rapids, Mich.), WJRT-TV (Flint, Mich.)",local media,,,MI,7/25/20,7/30/20,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE
Redfield & Wilton Strategies,562,,,,,,US,8/31/20,9/1/20,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
GQR,126,1.83,Unite the Country (super PAC),super PAC,DEM,,PA,8/20/20,8/24/20,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Opinium,559,,,,,,US,9/4/20,9/10/20,FALSE,TRUE,TRUE,FALSE,FALSE,,,FALSE
brilliant corners Research & Strategies,564,,,,DEM,TRUE,SC,7/13/20,7/19/20,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
American Viewpoint,10,1.36,Congressional Leadership Fund (super PAC),super PAC,REP,,PA,9/14/20,9/16/20,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
The Tyson Group,334,1.11,Consumer Energy Alliance,501(c)(4),,,AL,8/17/20,8/19/20,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
The Tyson Group,334,1.11,Consumer Energy Alliance,501(c)(4),,,MS,8/28/20,8/30/20,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
The Tyson Group,334,1.11,Consumer Energy Alliance,501(c)(4),,,TX,8/20/20,8/25/20,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
The Tyson Group,334,1.11,Consumer Energy Alliance,501(c)(4),,,LA,9/2/20,9/5/20,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
American Viewpoint,10,1.36,Congressional Leadership Fund (super PAC),super PAC,REP,,CA,9/8/20,9/10/20,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
RMG Research,555,,Just the News,national media,,,US,7/23/20,7/25/20,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Trafalgar Group,338,0.74,,,REP,,AZ,10/6/20,10/8/20,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Baldwin Wallace University Community Research Institute/Oakland University/Ohio Northern University,401,1.34,,,,,WI,9/8/20,9/22/20,FALSE,TRUE,FALSE,FALSE,FALSE,,TRUE,TRUE
Data for Progress,522,,"Crooked Media, Indivisible","national media, 501(c)(4)",DEM,,MI,9/14/20,9/19/20,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE
TIPP Insights,144,1.74,The Federalist,national media,,,PA,9/24/20,9/26/20,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Brandwatch Qriously,610,,Brandwatch,corporation,,,US,9/17/20,9/20/20,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Baldwin Wallace University Community Research Institute/Oakland University/Ohio Northern University,401,1.34,,,,,PA,9/8/20,9/22/20,FALSE,TRUE,FALSE,FALSE,FALSE,,TRUE,TRUE
Monmouth University Polling Institute,215,3,,,,,US,9/24/20,9/27/20,FALSE,TRUE,TRUE,FALSE,FALSE,,TRUE,TRUE
Public Policy Polling,263,1.76,Texas Democratic Party,party committee,DEM,TRUE,TX,9/25/20,9/26/20,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Redfield & Wilton Strategies,562,,The Telegraph,national media,,,NC,9/23/20,9/26/20,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Redfield & Wilton Strategies,562,,The Telegraph,national media,,,MI,9/23/20,9/26/20,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Public Policy Polling,263,1.76,New Mexico Political Report,local media,,,NM,9/30/20,10/1/20,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE
Marquette University Law School,195,2.94,,,,,WI,9/30/20,10/4/20,FALSE,TRUE,FALSE,FALSE,FALSE,,TRUE,TRUE
Morning Consult,218,2.29,,,,,SC,9/8/20,9/17/20,TRUE,FALSE,FALSE,TRUE,FALSE,,,FALSE
Trafalgar Group,338,0.74,,,REP,,FL,10/11/20,10/13/20,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Morning Consult,218,2.29,,,,,CO,9/8/20,9/17/20,TRUE,FALSE,FALSE,TRUE,FALSE,,,FALSE
Redfield & Wilton Strategies,562,,The Telegraph,national media,,,NC,7/19/20,7/21/20,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE
Public Policy Polling,263,1.76,Texas Democratic Party,party committee,DEM,TRUE,TX,10/7/20,10/8/20,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Morning Consult,218,2.29,,,,,NC,9/8/20,9/17/20,TRUE,FALSE,FALSE,TRUE,FALSE,,,FALSE
YouGov,391,2.97,CBS News,national media,,,AZ,10/13/20,10/16/20,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE
Morning Consult,218,2.29,,,,,GA,9/8/20,9/17/20,TRUE,FALSE,FALSE,TRUE,FALSE,,,FALSE
GBAO,109,1.62,,,DEM,TRUE,TX,10/8/20,10/11/20,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
SurveyMonkey,324,1.28,Axios,national media,,,US,10/11/20,10/13/20,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Trafalgar Group,338,0.74,,,REP,,PA,10/10/20,10/12/20,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
TIPP Insights,144,1.74,Investor's Business Daily,national media,,,US,10/13/20,10/17/20,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Reconnect Research/Roanoke College Institute for Policy and Opinion Research,587,,,,,,VA,9/30/20,10/12/20,FALSE,TRUE,FALSE,TRUE,FALSE,,TRUE,TRUE
Gravis Marketing,124,1.96,One America News Network,national media,REP,,GA,7/2/20,7/2/20,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE
YouGov,391,2.97,Yahoo News,national media,,,US,8/14/20,8/15/20,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,TRUE
Morning Consult,218,2.29,,,,,WI,8/7/20,8/16/20,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Morning Consult,218,2.29,,,,,US,8/11/20,8/13/20,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE
Morning Consult,218,2.29,,,,,US,8/12/20,8/14/20,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE
YouGov,391,2.97,Yahoo News,national media,,,US,7/11/20,7/14/20,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,TRUE
Ipsos,154,2.58,Reuters,national media,,,US,10/9/20,10/13/20,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Ipsos,154,2.58,Reuters,national media,,,MI,10/7/20,10/13/20,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE
Ipsos,154,2.58,Reuters,national media,,,US,10/6/20,10/8/20,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Ipsos,154,2.58,Reuters,national media,,,MI,9/29/20,10/6/20,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE
Democracy Fund/UCLA Nationscape,571,,,,,,US,7/2/20,7/8/20,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Ipsos,154,2.58,Reuters,national media,,,US,10/2/20,10/3/20,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Ipsos,154,2.58,Reuters,national media,,,US,9/25/20,9/29/20,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Ipsos,154,2.58,Reuters,national media,,,US,9/18/20,9/22/20,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Ipsos,154,2.58,Reuters,national media,,,US,9/15/20,9/17/20,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Leger,572,1.56,The Association for Canadian Studies,national media,,,US,8/14/20,8/16/20,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Tarrance Group,333,0.88,,,REP,TRUE,MI,8/10/20,8/13/20,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE
Global Strategy Group,118,1.6,,,DEM,TRUE,NY,8/3/20,8/5/20,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
RMG Research,555,,U.S. Term Limits,501(c)(4),,,WA,7/29/20,8/4/20,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Quinnipiac University,267,2.98,,,,,FL,8/28/20,9/1/20,FALSE,TRUE,FALSE,FALSE,FALSE,,TRUE,TRUE
Quinnipiac University,267,2.98,,,,,PA,8/28/20,9/1/20,FALSE,TRUE,FALSE,FALSE,FALSE,,TRUE,TRUE
Ipsos,154,2.58,Reuters,national media,,,NC,9/11/20,9/16/20,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE
Bluegrass Data,590,,,,,,KY,7/13/20,7/13/20,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Gravis Marketing,124,1.96,,,,,SC,7/17/20,7/17/20,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
Ipsos,154,2.58,Reuters,national media,,,US,9/3/20,9/8/20,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
American Viewpoint,10,1.36,Congressional Leadership Fund (super PAC),super PAC,REP,,PA,7/13/20,7/15/20,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Morning Consult,218,2.29,,,,,US,6/1/20,6/7/20,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Morning Consult,218,2.29,,,,,US,6/8/20,6/14/20,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Pulse Opinion Research,277,1.99,American Greatness,national media,,,OH,7/15/20,7/16/20,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
GQR,126,1.83,,,DEM,TRUE,OH,6/29/20,7/2/20,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Morning Consult,218,2.29,,,,,US,6/15/20,6/21/20,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Morning Consult,218,2.29,,,,,US,6/22/20,6/28/20,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Morning Consult,218,2.29,,,,,US,6/29/20,7/5/20,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Morning Consult,218,2.29,,,,,US,7/13/20,7/19/20,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Morning Consult,218,2.29,,,,,US,6/4/20,6/6/20,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE
Morning Consult,218,2.29,,,,,US,6/6/20,6/8/20,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE
Morning Consult,218,2.29,,,,,US,6/13/20,6/15/20,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE
Morning Consult,218,2.29,,,,,US,6/12/20,6/14/20,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE
Morning Consult,218,2.29,,,,,US,6/17/20,6/19/20,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE
Morning Consult,218,2.29,,,,,US,6/18/20,6/20/20,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE
Morning Consult,218,2.29,,,,,US,6/20/20,6/22/20,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE
Basswood Research,24,1.14,Congressional Leadership Fund (super PAC),super PAC,REP,,NJ,7/13/20,7/15/20,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Morning Consult,218,2.29,,,,,US,6/23/20,6/25/20,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE
Morning Consult,218,2.29,,,,,US,6/24/20,6/26/20,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE
Morning Consult,218,2.29,,,,,US,6/25/20,6/27/20,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE
Morning Consult,218,2.29,,,,,US,6/26/20,6/28/20,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE
Public Policy Polling,263,1.76,"American Federation of State, County & Municipal Employees",union,DEM,,AZ,7/17/20,7/18/20,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Garin-Hart-Yang Research Group,113,0.91,,,DEM,TRUE,GA,7/9/20,7/15/20,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
Morning Consult,218,2.29,,,,,US,7/10/20,7/12/20,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE
Morning Consult,218,2.29,,,,,US,7/11/20,7/13/20,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE
Morning Consult,218,2.29,,,,,US,7/12/20,7/14/20,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE
Morning Consult,218,2.29,,,,,US,7/13/20,7/15/20,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE
Morning Consult,218,2.29,,,,,US,7/15/20,7/17/20,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE
Morning Consult,218,2.29,,,,,US,7/16/20,7/18/20,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE
Morning Consult,218,2.29,,,,,US,7/17/20,7/19/20,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE
HarrisX,133,1.37,The Hill,national media,,,US,7/17/20,7/20/20,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Morning Consult,218,2.29,,,,,US,6/19/20,6/21/20,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE
Morning Consult,218,2.29,,,,,US,6/11/20,6/13/20,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE
Morning Consult,218,2.29,,,,,US,6/16/20,6/18/20,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE
Morning Consult,218,2.29,,,,,US,7/14/20,7/16/20,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE
Morning Consult,218,2.29,,,,,US,6/5/20,6/7/20,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE
Susquehanna Polling & Research,326,1.23,"WPMT (York, Pa.)",local media,,,PA,6/15/20,6/23/20,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Public Policy Polling,263,1.76,MoveOn (hybrid PAC),hybrid PAC,DEM,,IA,8/13/20,8/14/20,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE
WPA Intelligence,383,0.76,Club for Growth (PAC),PAC,REP,,MT,8/9/20,8/11/20,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Global Strategy Group,118,1.6,DCCC,party committee,DEM,TRUE,CA,8/26/20,8/30/20,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Public Policy Polling,263,1.76,MoveOn (hybrid PAC),hybrid PAC,DEM,,GA,8/13/20,8/14/20,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE
Public Policy Polling,263,1.76,MoveOn (hybrid PAC),hybrid PAC,DEM,,ME,8/13/20,8/14/20,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE
GQR,126,1.83,Accountable Tech,501(c)(3),,,US,7/15/20,7/19/20,FALSE,TRUE,TRUE,FALSE,FALSE,,,FALSE
OnMessage,239,0.75,Heritage Action for America,501(c)(4),REP,,AZ,8/2/20,8/4/20,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
DKC Analytics,592,,Brach Eichler,consulting company,,,NJ,7/7/20,7/12/20,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
OnMessage,239,0.75,Heritage Action for America,501(c)(4),REP,,FL,8/2/20,8/4/20,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
OnMessage,239,0.75,Heritage Action for America,501(c)(4),REP,,PA,8/2/20,8/4/20,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
OnMessage,239,0.75,Heritage Action for America,501(c)(4),REP,,WI,8/2/20,8/4/20,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
St. Pete Polls,314,2.38,Florida Politics,local media,,,FL,9/2/20,9/2/20,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,TRUE
Public Policy Polling,263,1.76,"American Federation of State, County & Municipal Employees",union,DEM,,AK,7/23/20,7/24/20,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Public Policy Polling,263,1.76,"American Federation of State, County & Municipal Employees",union,DEM,,CO,7/23/20,7/24/20,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Public Policy Polling,263,1.76,"American Federation of State, County & Municipal Employees",union,DEM,,GA,7/23/20,7/24/20,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Public Policy Polling,263,1.76,"American Federation of State, County & Municipal Employees",union,DEM,,IA,7/23/20,7/24/20,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Public Policy Polling,263,1.76,"American Federation of State, County & Municipal Employees",union,DEM,,MT,7/23/20,7/24/20,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Public Policy Polling,263,1.76,"American Federation of State, County & Municipal Employees",union,DEM,,NC,7/23/20,7/24/20,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Public Policy Polling,263,1.76,"American Federation of State, County & Municipal Employees",union,DEM,,ME,7/23/20,7/24/20,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Colby College,593,,,,,,M1,7/18/20,7/24/20,FALSE,TRUE,FALSE,FALSE,FALSE,,TRUE,TRUE
Colby College,593,,,,,,M2,7/18/20,7/24/20,FALSE,TRUE,FALSE,FALSE,FALSE,,TRUE,TRUE
Beacon Research/Shaw & Company Research,103,2.75,Fox News,national media,,,MI,7/18/20,7/20/20,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE
Morning Consult,218,2.29,,,,,WI,8/24/20,9/2/20,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE
SurveyUSA,325,2.74,KING-TV (Seattle),local media,,,WA,7/22/20,7/27/20,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Change Research,48,1.28,CNBC,national media,,,MI,7/24/20,7/26/20,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE
Change Research,48,1.28,CNBC,national media,,,NC,7/24/20,7/26/20,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE
Change Research,48,1.28,CNBC,national media,,,WI,7/24/20,7/26/20,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Change Research,48,1.28,CNBC,national media,,,FL,7/24/20,7/26/20,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Change Research,48,1.28,CNBC,national media,,,AZ,7/24/20,7/26/20,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE
Change Research,48,1.28,CNBC,national media,,,PA,7/24/20,7/26/20,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Garin-Hart-Yang Research Group,113,0.91,,,DEM,TRUE,GA,8/10/20,8/13/20,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE
Data for Progress,522,,,,,,US,9/1/20,9/1/20,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Tarrance Group,333,0.88,,,REP,TRUE,MI,9/1/20,9/3/20,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE
Remington Research Group,279,2.59,,,REP,TRUE,TX,9/1/20,9/2/20,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Garin-Hart-Yang Research Group,113,0.91,"Super Majority PAC (super PAC), Priorities USA Action (hybrid PAC)","super PAC, hybrid PAC",DEM,,US,6/3/20,6/6/20,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Øptimus,245,,,,,,US,5/30/20,6/6/20,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE
Harper Polling,132,,,,REP,TRUE,MN,7/6/20,7/8/20,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Data for Progress,522,,"Jolt Initiative, MOVE Texas, Texas Rising","501(c)(3), 501(c)(4)",,,TX,8/20/20,8/25/20,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
Public Policy Polling,263,1.76,,,,,MN,9/3/20,9/4/20,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
Ipsos,154,2.58,Reuters,national media,,,US,6/8/20,6/9/20,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Øptimus,245,,,,,,US,6/2/20,6/9/20,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE
Civiqs,471,,Daily Kos,national media,DEM,,AZ,6/13/20,6/15/20,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE
Change Research,48,1.28,CNBC,national media,,,US,6/12/20,6/14/20,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
McLaughlin & Associates,203,0.5,,,,,US,6/11/20,6/16/20,FALSE,FALSE,TRUE,FALSE,FALSE,,,FALSE
Democracy Fund/UCLA Nationscape,571,,,,,,US,5/28/20,6/10/20,FALSE,TRUE,TRUE,FALSE,FALSE,,,FALSE
Civiqs,471,,Data for Progress,consulting company,,,KY,6/13/20,6/15/20,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
YouGov,391,2.97,The Economist,national media,,,US,6/14/20,6/16/20,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,TRUE
SurveyMonkey,324,1.28,Axios,national media,,,US,6/12/20,6/16/20,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Gravis Marketing,124,1.96,,,,,MN,6/19/20,6/19/20,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Cygnal,67,2.46,,,,,AL,6/13/20,6/16/20,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE
Data for Progress,522,,,,,,US,6/23/20,6/23/20,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Meeting Street Insights,204,1.13,Congressional Leadership Fund (super PAC),super PAC,REP,,TX,7/19/20,7/22/20,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Redfield & Wilton Strategies,562,,The Telegraph,national media,,,NC,6/14/20,6/17/20,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE
Redfield & Wilton Strategies,562,,The Telegraph,national media,,,MI,6/14/20,6/16/20,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE
Redfield & Wilton Strategies,562,,The Telegraph,national media,,,WI,6/14/20,6/19/20,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Tulchin Research,340,1.2,DCCC,party committee,DEM,TRUE,IN,8/5/20,8/10/20,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Climate Nexus,506,,"Yale Program on Climate Change Communication, George Mason University Center for Climate Change Communication",research institution,,,US,6/6/20,6/11/20,FALSE,TRUE,TRUE,FALSE,FALSE,,TRUE,TRUE
HarrisX,133,1.37,The Hill,national media,,,US,6/22/20,6/23/20,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Trafalgar Group,338,0.74,Citizens for the Republic (PAC),PAC,REP,,WI,6/23/20,6/25/20,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
University of New Hampshire Survey Center,357,1.56,,,,,NH,7/16/20,7/28/20,FALSE,TRUE,FALSE,TRUE,FALSE,,TRUE,TRUE
University of New Hampshire Survey Center,357,1.56,,,,,NH,6/18/20,6/22/20,FALSE,TRUE,FALSE,TRUE,FALSE,,TRUE,TRUE
Siena College,305,2.01,,,,,NY,6/23/20,6/25/20,FALSE,TRUE,FALSE,FALSE,FALSE,,TRUE,TRUE
