pollster_name,pollster_rating_id,2012_pollster_rating,sponsor_names,sponsor_classifications,partisanship,internal,state,start_date,end_date,tracking,has_prez?,has_generic?,has_senate?,has_house?,media?,university?,media_or_university
Global Strategy Group,118,1.06,,,DEM,TRUE,NY,8/13/12,8/16/12,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Denno Research,582,,"Lambert, Edwards & Associates",consulting company,,,MI,10/9/12,10/10/12,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Global Strategy Group,118,1.06,,,DEM,TRUE,NH,10/13/12,10/16/12,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Global Strategy Group,118,1.06,,,DEM,TRUE,NY,9/30/12,10/2/12,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Public Policy Polling,263,1.69,"Daily Kos, SEIU","national media, union",DEM,,US,6/21/12,6/24/12,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Greenberg Quinlan Rosner,126,1.45,Democracy Corps,501(c)(4),DEM,,US,6/23/12,6/27/12,FALSE,TRUE,TRUE,FALSE,FALSE,,,FALSE
Beacon Research/Shaw & Company Research,103,,Fox News,national media,,,US,6/24/12,6/26/12,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Global Strategy Group,118,1.06,,,DEM,TRUE,NY,8/26/12,8/28/12,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Global Strategy Group,118,1.06,,,DEM,TRUE,IL,8/27/12,8/29/12,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Public Policy Polling,263,1.69,"Daily Kos, SEIU","national media, union",DEM,,US,6/14/12,6/17/12,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Public Policy Polling,263,1.69,"Daily Kos, SEIU","national media, union",DEM,,US,10/13/12,10/13/12,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Public Policy Polling,263,1.69,"Daily Kos, SEIU","national media, union",DEM,,US,10/12/12,10/12/12,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Global Strategy Group,118,1.06,,,DEM,TRUE,NY,10/4/12,10/7/12,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Public Policy Polling,263,1.69,"Daily Kos, SEIU","national media, union",DEM,,US,7/19/12,7/22/12,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,TRUE
McLaughlin & Associates,203,0.51,American Conservative Union (PAC),PAC,REP,,US,9/30/12,10/2/12,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Beacon Research/Shaw & Company Research,103,,Fox News,national media,,,US,10/7/12,10/9/12,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Greenberg Quinlan Rosner,126,1.45,Democracy Corps,501(c)(4),DEM,,US,10/18/12,10/21/12,FALSE,TRUE,TRUE,FALSE,FALSE,,,FALSE
Public Policy Polling,263,1.69,"Daily Kos, SEIU","national media, union",DEM,,US,9/27/12,9/30/12,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Public Policy Polling,263,1.69,"Daily Kos, SEIU","national media, union",DEM,,US,10/14/12,10/14/12,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Public Policy Polling,263,1.69,"Daily Kos, SEIU","national media, union",DEM,,US,9/7/12,9/9/12,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,TRUE
Public Policy Polling,263,1.69,"Daily Kos, SEIU","national media, union",DEM,,US,8/2/12,8/5/12,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,TRUE
Public Policy Polling,263,1.69,"Daily Kos, SEIU","national media, union",DEM,,US,8/9/12,8/12/12,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,TRUE
Public Policy Polling,263,1.69,"Daily Kos, SEIU","national media, union",DEM,,US,7/12/12,7/15/12,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Public Policy Polling,263,1.69,"Daily Kos, SEIU","national media, union",DEM,,US,8/23/12,8/26/12,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,TRUE
Public Policy Polling,263,1.69,"Daily Kos, SEIU","national media, union",DEM,,US,8/16/12,8/19/12,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,TRUE
Global Strategy Group,118,1.06,,,DEM,TRUE,NY,6/22/12,6/25/12,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Public Policy Polling,263,1.69,"Daily Kos, SEIU","national media, union",DEM,,US,9/20/12,9/23/12,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,TRUE
Public Policy Polling,263,1.69,"Daily Kos, SEIU","national media, union",DEM,,US,10/4/12,10/7/12,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,TRUE
Glengariff Group,117,1.54,The Detroit News,local media,,,MI,9/15/12,9/17/12,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE
Global Strategy Group,118,1.06,,,DEM,TRUE,PA,6/13/12,6/15/12,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
University of New Hampshire Survey Center,357,2.52,"WMUR-TV (Manchester, N.H.)",local media,,,NH,10/17/12,10/21/12,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Global Strategy Group,118,1.06,,,DEM,TRUE,NY,7/18/12,7/22/12,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Global Strategy Group,118,1.06,,,DEM,TRUE,IN,8/2/12,8/5/12,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE
Global Strategy Group/National Research (Philadelphia Inquirer),119,,The Philadelphia Inquirer,local media,,,PA,10/4/12,10/8/12,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE
Global Strategy Group,118,1.06,,,DEM,TRUE,IN,10/17/12,10/21/12,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE
Selzer & Co.,304,2.63,Bloomberg,national media,,,US,9/21/12,9/24/12,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,TRUE
Lake Research Partners/The Tarrance Group,114,2.29,"The George Washington University, Politico","research institution, national media",,,US,9/16/12,9/20/12,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
Global Strategy Group,118,1.06,,,DEM,TRUE,IN,5/10/12,5/13/12,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE
Gonzales Research & Marketing Strategies Inc.,121,1.18,,,,,MD,9/17/12,9/23/12,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
Global Strategy Group/National Research (Philadelphia Inquirer),119,,The Philadelphia Inquirer,local media,,,NJ,10/4/12,10/8/12,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE
Goodwin Simon,,,,,DEM,TRUE,CA,8/16/12,8/19/12,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Global Strategy Group/National Research (Philadelphia Inquirer),119,,The Philadelphia Inquirer,local media,,,PA,8/21/12,8/23/12,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE
Google Consumer Surveys,122,,,,,,US,9/6/12,9/6/12,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,US,10/11/12,10/11/12,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,US,9/18/12,9/19/12,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,US,10/17/12,10/17/12,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,US,10/15/12,10/15/12,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Google Consumer Surveys,122,,,,,,US,10/18/12,10/18/12,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Glengariff Group,117,1.54,The Detroit News,local media,,,MI,8/18/12,8/20/12,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE
Google Consumer Surveys,122,,,,,,US,9/30/12,10/6/12,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Gravis Marketing,124,,,,,,CO,8/9/12,8/9/12,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Gravis Marketing,124,,,,,,FL,8/20/12,8/20/12,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
Gravis Marketing,124,,,,,,MO,8/23/12,8/23/12,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
Gravis Marketing,124,,,,,,FL,9/29/12,9/30/12,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
Gravis Marketing,124,,,,,,FL,9/2/12,9/2/12,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
Gravis Marketing,124,,,,,,PA,8/7/12,8/7/12,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
Gravis Marketing,124,,,,,,VA,9/8/12,9/9/12,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
"Fairbank, Maslin, Maullin, Metz & Associates",91,0.58,"League of Conservation Voters, Sierra Club, Defenders of Wildlife Action Fund, Environment New Mexico, NRDC Action","501(c)(4), 501(c)(3)",DEM,,NM,8/5/12,8/7/12,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE
Garin-Hart-Yang Research Group,113,0.73,"House Majority PAC (hybrid PAC), Center Forward","hybrid PAC, PAC",DEM,,IN,8/9/12,8/12/12,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE
Gravis Marketing,124,,,,,,OH,9/7/12,9/8/12,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
Gravis Marketing,124,,,,,,MI,10/5/12,10/8/12,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
Gravis Marketing,124,,,,,,FL,9/15/12,9/16/12,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
Denno Research,582,,"Lambert, Edwards & Associates",consulting company,,,MI,6/14/12,6/15/12,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
North Star Opinion Research,233,1.31,"NPR, Democracy Corps, Resurgent Republic","national media, 501(c)(4)","DEM,REP",,US,7/9/12,7/12/12,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Gravis Marketing,124,,,,,,NC,10/6/12,10/8/12,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Gravis Marketing,124,,,,,,PA,10/21/12,10/21/12,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Gravis Marketing,124,,,,,,OH,9/21/12,9/22/12,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
Gravis Marketing,124,,,,,,CO,9/21/12,9/22/12,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Gravis Marketing,124,,,,,,WA,9/21/12,9/22/12,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Gravis Marketing,124,,,,,,MI,9/21/12,9/22/12,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
Gravis Marketing,124,,,,,,CO,10/3/12,10/4/12,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Gravis Marketing,124,,,,,,OH,10/6/12,10/10/12,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Gravis Marketing,124,,,,,,MO,9/16/12,9/17/12,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
Marist College,183,2.82,NBC News,national media,,,MI,6/24/12,6/25/12,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
Gravis Marketing,124,,,,,,CO,10/5/12,10/11/12,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
MassINC Polling Group,198,2.5,WBUR-FM 90.9 (Boston),local media,,,MA,9/8/12,9/10/12,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,TRUE
Gravis Marketing,124,,,,,,FL,10/13/12,10/14/12,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Gravis Marketing,124,,,,,,OH,8/27/12,8/27/12,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
Gravis Marketing,124,,,,DEM,TRUE,FL,10/11/12,10/12/12,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Gravis Marketing,124,,,,,,OH,9/2/12,9/2/12,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
Gravis Marketing,124,,,,,,FL,10/4/12,10/5/12,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Mason-Dixon Polling & Strategy,197,2.63,StarTribune (Minneapolis),local media,,,MN,9/17/12,9/19/12,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE
Gravis Marketing,124,,,,REP,TRUE,FL,10/1/12,10/2/12,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Gravis Marketing,124,,,,,,US,10/18/12,10/18/12,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Gravis Marketing,124,,,,,,NV,10/3/12,10/3/12,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
Quinnipiac University,267,3,"CBS News, The New York Times",national media,,,WI,7/31/12,8/6/12,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
CVOTER,40,,United Press International,national media,,,US,9/8/12,9/14/12,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
CVOTER,40,,United Press International,national media,,,US,9/16/12,9/22/12,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Gravis Marketing,124,,,,,,VA,7/30/12,7/31/12,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Gravis Marketing,124,,,,,,OH,10/18/12,10/19/12,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
TIPP Insights,144,1.33,Investor's Business Daily,national media,,,US,10/5/12,10/10/12,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
TIPP Insights,144,1.33,Investor's Business Daily,national media,,,US,10/13/12,10/18/12,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
TIPP Insights,144,1.33,Investor's Business Daily,national media,,,US,10/16/12,10/21/12,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Greenberg Quinlan Rosner,126,1.45,,,DEM,TRUE,MI,10/8/12,10/9/12,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
CVOTER,40,,United Press International,national media,,,US,9/15/12,9/21/12,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
TIPP Insights,144,1.33,Investor's Business Daily,national media,,,US,10/14/12,10/19/12,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
CVOTER,40,,United Press International,national media,,,US,10/12/12,10/18/12,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
CVOTER,40,,United Press International,national media,,,US,10/4/12,10/10/12,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Greenberg Quinlan Rosner,126,1.45,,,DEM,TRUE,MN,6/12/12,6/14/12,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
YouGov,391,2.08,The Economist,national media,,,US,9/22/12,9/24/12,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,TRUE
Greenberg Quinlan Rosner,126,1.45,,,DEM,TRUE,MN,10/3/12,10/4/12,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Greenberg Quinlan Rosner,126,1.45,,,DEM,TRUE,MI,8/18/12,8/21/12,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Public Opinion Strategies,260,1.39,American Action Network,other,REP,TRUE,NV,8/7/12,8/9/12,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Public Policy Polling,263,1.69,Progressive Change Campaign Committee (PAC),PAC,DEM,,NH,9/24/12,9/25/12,FALSE,TRUE,FALSE,FALSE,TRUE,,,FALSE
Greenberg Quinlan Rosner,126,1.45,,,DEM,TRUE,NM,7/10/12,7/15/12,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Grove Insight,129,,DCCC,party committee,DEM,TRUE,NH,8/7/12,8/9/12,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Public Policy Polling,263,1.69,Democracy For America,PAC,DEM,,NH,8/7/12,8/8/12,FALSE,TRUE,FALSE,FALSE,TRUE,,,FALSE
YouGov,391,2.08,The Economist,national media,,,US,8/4/12,8/6/12,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,TRUE
Greenberg Quinlan Rosner,126,1.45,,,DEM,TRUE,IA,9/22/12,9/25/12,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
YouGov,391,2.08,The Economist,national media,,,US,7/28/12,7/30/12,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,TRUE
YouGov,391,2.08,The Economist,national media,,,US,8/18/12,8/20/12,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,TRUE
Greenberg Quinlan Rosner,126,1.45,,,DEM,TRUE,MN,8/29/12,8/30/12,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Greenberg Quinlan Rosner,126,1.45,,,DEM,TRUE,NM,10/8/12,10/9/12,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Greenberg Quinlan Rosner,126,1.45,,,DEM,TRUE,AZ,7/17/12,7/22/12,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Benenson Strategy Group,30,0.65,DCCC,party committee,DEM,TRUE,RI,9/13/12,9/16/12,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Grove Insight,129,,,,DEM,TRUE,CA,7/16/12,7/18/12,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Public Opinion Strategies,260,1.39,NRCC,party committee,REP,TRUE,OH,9/26/12,9/27/12,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Public Opinion Strategies,260,1.39,NRCC,party committee,REP,TRUE,UT,9/10/12,9/11/12,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Grove Insight,129,,,,DEM,TRUE,CA,10/19/12,10/21/12,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
NMB Research,260,1.39,American Future Fund,501(c)(4),REP,,MN,10/7/12,10/8/12,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Harstad Strategic Research,134,1.43,,,,,MO,10/15/12,10/17/12,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE
Heart+Mind Strategies,505,,,,,,DC,7/26/12,7/29/12,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Hickman Analytics,415,,,,DEM,TRUE,NE,10/14/12,10/16/12,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE
High Point University Survey Research Center,139,,,,,,NC,9/29/12,10/3/12,FALSE,TRUE,FALSE,FALSE,FALSE,,TRUE,TRUE
High Point University Survey Research Center,139,,,,,,NC,8/26/12,8/30/12,FALSE,TRUE,FALSE,FALSE,FALSE,,TRUE,TRUE
High Point University Survey Research Center,139,,,,,,NC,8/18/12,8/23/12,FALSE,TRUE,FALSE,FALSE,FALSE,,TRUE,TRUE
YouGov,391,2.08,The Economist,national media,,,US,9/8/12,9/10/12,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,TRUE
The Winston Group,385,1.58,New Models,national media,REP,,US,10/8/12,10/9/12,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,TRUE
Monmouth University Polling Institute,215,2.93,Asbury Park Press,local media,,,NJ,7/18/12,7/22/12,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
Marist College,183,2.82,"NY1, NBC News","local media, national media",,,NY,10/18/12,10/21/12,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
High Point University Survey Research Center,139,,,,,,NC,10/4/12,10/10/12,FALSE,TRUE,FALSE,FALSE,FALSE,,TRUE,TRUE
Hill Research Consultants,140,0.95,,,REP,TRUE,MI,10/10/12,10/11/12,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Honolulu Civil Beat,,,,,,,HI,9/26/12,9/28/12,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
Honolulu Civil Beat,,,,,,,HI,6/5/12,6/7/12,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE
YouGov,391,2.08,The Economist,national media,,,US,8/11/12,8/13/12,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,TRUE
InsiderAdvantage,243,1.88,,,,,GA,9/16/12,9/18/12,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
InsiderAdvantage,243,1.88,,,,,GA,7/24/12,7/24/12,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
InsiderAdvantage,243,1.88,,,,,FL,9/24/12,9/24/12,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
"Fabrizio, Lee & Associates/McLaughlin & Associates",814,,Prosperity First Inc.,super PAC,REP,TRUE,NY,10/10/12,10/11/12,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
High Point University Survey Research Center,139,,"WGHP (High Point, N.C.)",local media,,,NC,9/8/12,9/18/12,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
InsiderAdvantage,243,1.88,,,,,GA,5/22/12,5/22/12,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Ipsos,154,2.49,,,,,US,8/26/12,8/30/12,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Ipsos,154,2.49,,,,,US,9/5/12,9/9/12,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Marist College,183,2.82,"NBC News, The Wall Street Journal",national media,,,OH,9/30/12,10/1/12,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
Ipsos,154,2.49,,,,,US,9/7/12,9/11/12,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Marist College,183,2.82,"NBC News, The Wall Street Journal",national media,,,OH,9/9/12,9/11/12,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
Quinnipiac University,267,3,"CBS News, The New York Times",national media,,,OH,10/17/12,10/20/12,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
Ipsos,154,2.49,,,,,US,9/28/12,10/2/12,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Quinnipiac University,267,3,"CBS News, The New York Times",national media,,,WI,10/4/12,10/9/12,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
Quinnipiac University,267,3,"CBS News, The New York Times",national media,,,WI,9/11/12,9/17/12,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
Ipsos,154,2.49,,,,,US,9/29/12,10/3/12,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Ipsos,154,2.49,,,,,US,10/5/12,10/9/12,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Garin-Hart-Yang Research Group,113,0.73,Project New America,corporation,DEM,,NE,6/11/12,6/13/12,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
Garin-Hart-Yang/Global Strategy Group,412,,Priorities USA Action (hybrid PAC),hybrid PAC,DEM,,OH,6/25/12,7/3/12,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Global Strategy Group,118,1.06,DCCC,party committee,DEM,TRUE,NV,9/27/12,9/30/12,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Ipsos,154,2.49,,,,,US,8/24/12,8/27/12,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Benenson Strategy Group,30,0.65,"House Majority PAC (hybrid PAC), SEIU","hybrid PAC, union",DEM,,PA,7/9/12,7/11/12,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Global Strategy Group,118,1.06,DCCC,party committee,DEM,TRUE,MN,10/4/12,10/7/12,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
GBAO,109,,House Majority PAC (hybrid PAC),hybrid PAC,DEM,,MN,8/26/12,8/27/12,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
North Star Opinion Research,233,1.31,YG Action,super PAC,REP,,NC,8/12/12,8/13/12,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
American Viewpoint,10,0.72,American Action Network,other,REP,,CT,9/26/12,9/27/12,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Global Strategy Group,118,1.06,DCCC,party committee,DEM,TRUE,FL,9/22/12,9/25/12,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
GBAO,109,,"House Majority PAC (hybrid PAC), SEIU","hybrid PAC, union",DEM,,FL,9/8/12,9/13/12,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Ipsos,154,2.49,,,,,US,9/24/12,9/28/12,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Ipsos,154,2.49,,,,,US,9/17/12,9/21/12,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Research & Polling,280,1.96,Albuquerque Journal,local media,,,NM,10/9/12,10/11/12,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,,TRUE
Anzalone Liszt Grove,14,0.91,DCCC,party committee,DEM,TRUE,IL,10/18/12,10/21/12,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Ipsos,154,2.49,,,,,US,10/12/12,10/16/12,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Ipsos,154,2.49,,,,,US,9/23/12,9/27/12,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Ipsos,154,2.49,,,,,US,9/27/12,10/1/12,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Lake Research Partners,165,0.5,Friends of Democracy,hybrid PAC,DEM,,NY,10/15/12,10/17/12,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Garin-Hart-Yang Research Group,113,0.73,House Majority PAC (hybrid PAC),hybrid PAC,DEM,,IL,10/16/12,10/18/12,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Ipsos,154,2.49,,,,,US,10/16/12,10/20/12,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE
OnMessage,239,0.92,NRCC,party committee,REP,TRUE,NY,9/30/12,10/1/12,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Ipsos,154,2.49,,,,,US,10/1/12,10/5/12,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Ipsos,154,2.49,,,,,IL,8/17/12,8/23/12,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Ipsos,154,2.49,,,,,US,10/14/12,10/18/12,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Ipsos,154,2.49,,,,,US,8/29/12,9/2/12,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Ipsos,154,2.49,,,,,US,8/28/12,9/1/12,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Public Policy Polling,263,1.69,Democracy For America,PAC,DEM,,CA,10/12/12,10/14/12,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
SurveyUSA,325,2.68,"KSTP-TV (St. Paul, Minn.)",local media,,,MN,10/9/12,10/11/12,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,TRUE
Ipsos,154,2.49,,,,,US,9/6/12,9/10/12,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Ipsos,154,2.49,,,,,US,9/9/12,9/13/12,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Lester & Associates,293,1.02,DCCC,party committee,DEM,TRUE,FL,9/15/12,9/17/12,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
