pollster_name,pollster_rating_id,2024_pollster_rating,sponsor_names,sponsor_classifications,partisanship,internal,state,start_date,end_date,tracking,has_prez?,has_generic?,has_senate?,has_house?,media?,university?,media_or_university
"Fabrizio, Lee & Associates",90,1.63,Early Vote Action (super PAC),super PAC,REP,,PA,7/29/24,8/1/24,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
GQR,126,2.02,,,DEM,TRUE,PA,7/26/24,7/30/24,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Morning Consult,218,1.8,,,,,US,7/28/24,7/30/24,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Morning Consult,218,1.8,,,,,US,7/27/24,7/29/24,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Morning Consult,218,1.8,,,,,US,7/31/24,8/2/24,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE
TIPP Insights,144,1.79,American Greatness,national media,,,NV,9/23/24,9/25/24,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
SurveyUSA,325,2.82,,,,,US,8/2/24,8/5/24,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
ActiVote,721,,,,,,NY,7/8/24,8/5/24,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE
Tulchin Research,340,0.82,,,DEM,TRUE,CA,7/23/24,7/29/24,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Change Research,48,1.36,,,IND,TRUE,NE,10/3/24,10/8/24,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
"Fabrizio, Lee & Associates/GBAO",796,,The Wall Street Journal,national media,,,AZ,9/28/24,10/8/24,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
"Fabrizio, Lee & Associates/GBAO",796,,The Wall Street Journal,national media,,,GA,9/28/24,10/8/24,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
"Fabrizio, Lee & Associates/GBAO",796,,The Wall Street Journal,national media,,,MI,9/28/24,10/8/24,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Siena College,305,2.77,Newsday,local media,,,NY,7/28/24,8/1/24,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
CNN/SSRS,844,,,,,,PA,8/23/24,8/29/24,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE
CNN/SSRS,844,,,,,,WI,8/23/24,8/29/24,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE
"Fabrizio, Lee & Associates/GBAO",796,,The Wall Street Journal,national media,,,NC,9/28/24,10/8/24,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
"Fabrizio, Lee & Associates/GBAO",796,,The Wall Street Journal,national media,,,NV,9/28/24,10/8/24,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
RMG Research,555,2.34,Napolitan Institute,501(c)(3),,,WI,9/17/24,9/23/24,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
"Fabrizio, Lee & Associates/GBAO",796,,The Wall Street Journal,national media,,,PA,9/28/24,10/8/24,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
"Fabrizio, Lee & Associates/GBAO",796,,The Wall Street Journal,national media,,,WI,9/28/24,10/8/24,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Redfield & Wilton Strategies,562,1.84,The Telegraph,national media,,,AZ,7/31/24,8/3/24,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE
Redfield & Wilton Strategies,562,1.84,The Telegraph,national media,,,FL,7/31/24,8/3/24,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Redfield & Wilton Strategies,562,1.84,The Telegraph,national media,,,GA,7/31/24,8/3/24,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Redfield & Wilton Strategies,562,1.84,The Telegraph,national media,,,MI,7/31/24,8/3/24,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Redfield & Wilton Strategies,562,1.84,The Telegraph,national media,,,MN,7/31/24,8/3/24,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Redfield & Wilton Strategies,562,1.84,The Telegraph,national media,,,NV,7/31/24,8/3/24,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE
Redfield & Wilton Strategies,562,1.84,The Telegraph,national media,,,NM,7/31/24,8/3/24,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE
Redfield & Wilton Strategies,562,1.84,The Telegraph,national media,,,NC,7/31/24,8/3/24,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Redfield & Wilton Strategies,562,1.84,The Telegraph,national media,,,PA,7/31/24,8/3/24,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE
Redfield & Wilton Strategies,562,1.84,The Telegraph,national media,,,WI,7/31/24,8/3/24,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
University of Delaware Center for Political Communication,433,,,,,,DE,9/11/24,9/19/24,FALSE,TRUE,FALSE,TRUE,TRUE,,TRUE,TRUE
Marist College,183,2.94,"NPR, PBS News",national media,,,US,8/1/24,8/4/24,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
Marquette University Law School,195,2.99,,,,,WI,7/24/24,8/1/24,FALSE,TRUE,FALSE,TRUE,FALSE,,TRUE,TRUE
Redfield & Wilton Strategies,562,1.84,,,,,GA,10/8/24,10/9/24,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Redfield & Wilton Strategies,562,1.84,,,,,PA,10/8/24,10/9/24,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
ActiVote,721,,,,,,US,7/30/24,8/6/24,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
ARW Strategies,678,,IndyPolitics.org,local media,,,IN,9/23/24,9/25/24,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE
Florida Atlantic University PolCom Lab/Mainstreet Research,770,,,,,,NC,9/5/24,9/6/24,FALSE,TRUE,FALSE,FALSE,FALSE,,TRUE,TRUE
Redfield & Wilton Strategies,562,1.84,The Telegraph,national media,,,PA,8/12/24,8/15/24,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE
YouGov,391,2.98,The Economist,national media,,,US,8/4/24,8/6/24,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,TRUE
Redfield & Wilton Strategies,562,1.84,The Telegraph,national media,,,WI,8/12/24,8/15/24,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
YouGov,391,2.98,CBS News,national media,,,WI,9/3/24,9/6/24,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE
ActiVote,721,,,,,,OH,8/28/24,9/30/24,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Remington Research Group,279,2.65,American Fuel & Petrochemical Manufacturers,501(c)(6),REP,,MT,9/16/24,9/20/24,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
Emerson College,88,2.92,The Hill,national media,,,MT,8/5/24,8/6/24,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
Hart Research Associates/Public Opinion Strategies,221,2.69,CNBC,national media,,,US,7/31/24,8/4/24,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,TRUE
El Nuevo Día/The Research Office,599,NA,,,,,PR,9/28/24,10/2/24,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
RMG Research,555,2.34,,,,,WI,7/31/24,8/5/24,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Lake Research Partners,165,1.2,,,DEM,TRUE,ND,9/23/24,9/26/24,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
YouGov,391,2.98,The Economist,national media,,,US,8/17/24,8/20/24,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,TRUE
YouGov/Johns Hopkins University SNF Agora Institute,860,,,,,,US,7/26/24,7/30/24,FALSE,TRUE,FALSE,FALSE,FALSE,,TRUE,TRUE
HighGround,416,1.72,,,,,AZ,7/30/24,8/5/24,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
"Fabrizio, Lee & Associates/Impact Research",694,1.68,AARP,501(c)(4),,,GA,7/24/24,7/31/24,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Global Strategy Group,118,1.77,,,DEM,TRUE,MI,7/29/24,8/1/24,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Redfield & Wilton Strategies,562,1.84,,,,,US,9/28/24,9/29/24,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Ipsos,154,2.79,,,,,US,8/2/24,8/7/24,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
RMG Research,555,2.34,Napolitan Institute,501(c)(3),,,US,8/5/24,8/7/24,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Change Research,48,1.36,,,DEM,TRUE,MS,9/29/24,10/3/24,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE
Cygnal,67,2.11,Carolina Journal,local media,,,NC,8/4/24,8/5/24,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
University of Massachusetts Department of Political Science/YouGov,861,,WCVB-TV (Boston),local media,,,US,7/29/24,8/1/24,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
InsiderAdvantage,243,1.97,,,,,MI,8/6/24,8/8/24,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Trafalgar Group,338,0.62,,,REP,,NC,8/6/24,8/8/24,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
The New York Times/Siena College,448,3,,,,,MI,8/5/24,8/8/24,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
The New York Times/Siena College,448,3,,,,,WI,8/5/24,8/8/24,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
The New York Times/Siena College,448,3,,,,,PA,8/6/24,8/9/24,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
Trafalgar Group,338,0.62,,,REP,,PA,8/6/24,8/8/24,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Trafalgar Group,338,0.62,,,REP,,AZ,8/6/24,8/8/24,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Trafalgar Group,338,0.62,,,REP,,NV,8/6/24,8/8/24,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
YouGov Blue,391,2.98,Carolina Forward,501(c)(4),DEM,,NC,8/5/24,8/9/24,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
University of New Hampshire Survey Center,357,2.65,,,,,M1,7/23/24,7/25/24,FALSE,TRUE,FALSE,FALSE,FALSE,,TRUE,TRUE
University of New Hampshire Survey Center,357,2.65,,,,,M2,7/23/24,7/25/24,FALSE,TRUE,FALSE,FALSE,FALSE,,TRUE,TRUE
Redfield & Wilton Strategies,562,1.84,,,,,US,8/7/24,8/7/24,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
The Bullfinch Group,692,,The Independent Center,501(c)(3),,,MI,8/8/24,8/11/24,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
The Bullfinch Group,692,,The Independent Center,501(c)(3),,,PA,8/8/24,8/11/24,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
The Bullfinch Group,692,,The Independent Center,501(c)(3),,,WI,8/8/24,8/11/24,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
Cygnal,67,2.11,NRCC,party committee,REP,TRUE,OH,7/28/24,7/30/24,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Glengariff Group,117,1.52,"The Detroit News, WDIV-TV (Detroit)",local media,,,MI,10/1/24,10/4/24,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE
McLaughlin & Associates,203,0.5,Suasion Insights,consulting company,,,US,7/16/24,7/25/24,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Big Village,37,1.45,,,,,US,8/9/24,8/11/24,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
InsiderAdvantage,243,1.97,,,,,WI,8/6/24,8/7/24,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Morning Consult,218,1.8,,,,,US,8/6/24,8/8/24,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Morning Consult,218,1.8,,,,,US,8/5/24,8/7/24,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Morning Consult,218,1.8,,,,,US,8/4/24,8/6/24,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Morning Consult,218,1.8,,,,,US,8/3/24,8/5/24,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE
J.L. Partners,619,1.67,The Heritage Foundation,research institution,,,US,9/9/24,9/13/24,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Redfield & Wilton Strategies,562,1.84,,,,,US,10/6/24,10/6/24,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Suffolk University,323,2.93,"USA Today, WSVN (Miami, Fla.)","national media, local media",,,FL,8/7/24,8/11/24,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
ActiVote,721,,,,,,OH,7/20/24,8/12/24,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE
ActiVote,721,,,,,,CA,7/16/24,8/12/24,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE
ActiVote,721,,,,,,TX,7/31/24,8/13/24,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Patriot Polling,732,1.05,,,,,WI,10/12/24,10/14/24,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
McLaughlin & Associates,203,0.5,Associated Industries of Florida,501(c)(6),,,FL,8/6/24,8/8/24,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
Ipsos,154,2.79,Reuters,national media,,,US,10/11/24,10/13/24,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Trafalgar Group,338,0.62,,,REP,,NC,10/10/24,10/13/24,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
American Pulse Research & Polling,836,,"KULR-TV (Billings, Mont.)",local media,,,MT,8/10/24,8/12/24,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE
Lake Research Partners,165,1.2,,,DEM,TRUE,ND,7/28/24,8/2/24,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE
YouGov,391,2.98,The Economist,national media,,,US,8/11/24,8/13/24,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,TRUE
Florida Atlantic University PolCom Lab/Mainstreet Research,770,,,,,,FL,8/10/24,8/11/24,FALSE,TRUE,FALSE,TRUE,FALSE,,TRUE,TRUE
YouGov,391,2.98,Saint Louis University,research institution,,,MO,8/8/24,8/16/24,FALSE,TRUE,FALSE,TRUE,FALSE,,TRUE,TRUE
Emerson College,88,2.92,The Hill,national media,,,AZ,8/25/24,8/28/24,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
Emerson College,88,2.92,The Hill,national media,,,MI,8/25/24,8/28/24,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
Emerson College,88,2.92,The Hill,national media,,,NV,8/25/24,8/28/24,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Emerson College,88,2.92,The Hill,national media,,,PA,8/25/24,8/28/24,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
Emerson College,88,2.92,The Hill,national media,,,WI,8/25/24,8/28/24,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
Noble Predictive Insights,235,2.45,,,,,AZ,8/12/24,8/16/24,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
Fabrizio Ward,90,1.63,Pinpoint Policy Institute,501(c)(3),,,MI,8/19/24,8/21/24,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
Fabrizio Ward,90,1.63,Pinpoint Policy Institute,501(c)(3),,,PA,8/19/24,8/21/24,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
Fabrizio Ward,90,1.63,Pinpoint Policy Institute,501(c)(3),,,WI,8/19/24,8/21/24,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
Emerson College,88,2.92,The Hill,national media,,,NC,8/25/24,8/28/24,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
BSG/GS Strategy Group,606,,The Cook Political Report,national media,,,GA,7/26/24,8/2/24,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
BSG/GS Strategy Group,606,,The Cook Political Report,national media,,,NV,7/26/24,8/2/24,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE
BSG/GS Strategy Group,606,,The Cook Political Report,national media,,,AZ,7/26/24,8/2/24,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE
BSG/GS Strategy Group,606,,The Cook Political Report,national media,,,PA,7/26/24,8/2/24,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE
BSG/GS Strategy Group,606,,The Cook Political Report,national media,,,MI,7/26/24,8/2/24,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE
BSG/GS Strategy Group,606,,The Cook Political Report,national media,,,NC,7/26/24,8/2/24,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
BSG/GS Strategy Group,606,,The Cook Political Report,national media,,,WI,7/26/24,8/2/24,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE
Emerson College,88,2.92,The Hill,national media,,,GA,8/25/24,8/28/24,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
YouGov,391,2.98,The Economist,national media,,,US,9/1/24,9/3/24,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,TRUE
University of New Hampshire Survey Center,357,2.65,,,,,NH,8/15/24,8/19/24,FALSE,TRUE,FALSE,FALSE,FALSE,,TRUE,TRUE
University of New Hampshire Survey Center,357,2.65,,,,,VT,8/15/24,8/19/24,FALSE,TRUE,FALSE,TRUE,TRUE,,TRUE,TRUE
University of New Hampshire Survey Center,357,2.65,,,,,ME,8/15/24,8/19/24,FALSE,TRUE,FALSE,TRUE,FALSE,,TRUE,TRUE
University of New Hampshire Survey Center,357,2.65,,,,,M1,8/15/24,8/19/24,FALSE,TRUE,FALSE,FALSE,FALSE,,TRUE,TRUE
University of New Hampshire Survey Center,357,2.65,,,,,M2,8/15/24,8/19/24,FALSE,TRUE,FALSE,FALSE,FALSE,,TRUE,TRUE
Ipsos,154,2.79,Reuters,national media,,,US,8/21/24,8/28/24,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,TRUE
Suffolk University,323,2.93,USA Today,national media,,,US,8/25/24,8/28/24,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
J.L. Partners,619,1.67,DailyMail.com,national media,,,US,8/7/24,8/11/24,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
BK Strategies,20,1.16,Platform Communications,consulting company,,,WI,8/19/24,8/21/24,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
Targoz Market Research,454,2.04,The James Madison Institute,501(c)(3),,,FL,7/19/24,7/24/24,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
University of Houston Hobby School of Public Affairs/Texas Southern University School of Public Affairs,351,NA,,,,,TX,8/5/24,8/16/24,FALSE,TRUE,FALSE,TRUE,FALSE,,TRUE,TRUE
ActiVote,721,,,,,,NY,8/1/24,8/21/24,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
HarrisX,133,1.5,Deseret News,local media,,,US,8/2/24,8/3/24,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,TRUE
Monmouth University Polling Institute,215,2.96,,,,,US,8/8/24,8/12/24,FALSE,FALSE,TRUE,FALSE,FALSE,,TRUE,TRUE
McLaughlin & Associates,203,0.5,Nassau County GOP,party committee,REP,TRUE,NY,7/23/24,7/25/24,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
ActiVote,721,,,,,,US,8/7/24,8/14/24,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
University of California Berkeley Institute of Governmental Studies,457,2.5,Los Angeles Times,local media,,,CA,7/31/24,8/11/24,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
Impact Research,14,1.54,SPLC Action Fund,other political entity,DEM,,AL,7/28/24,8/3/24,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Quinnipiac University,267,2.83,,,,,US,8/23/24,8/27/24,FALSE,TRUE,FALSE,FALSE,FALSE,,TRUE,TRUE
Quinnipiac University,267,2.83,,,,,PA,8/8/24,8/12/24,FALSE,TRUE,FALSE,TRUE,FALSE,,TRUE,TRUE
YouGov,391,2.98,The Economist,national media,,,US,8/25/24,8/27/24,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,TRUE
Change Research,48,1.36,Future Majority (PAC),PAC,DEM,,CA,8/10/24,8/17/24,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Change Research,48,1.36,Future Majority (PAC),PAC,DEM,,NE,8/10/24,8/17/24,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Change Research,48,1.36,Future Majority (PAC),PAC,DEM,,NY,8/10/24,8/17/24,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Change Research,48,1.36,Future Majority (PAC),PAC,DEM,,PA,8/10/24,8/17/24,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Change Research,48,1.36,Future Majority (PAC),PAC,DEM,,PA,8/10/24,8/17/24,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Change Research,48,1.36,Future Majority (PAC),PAC,DEM,,N2,8/10/24,8/17/24,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
SurveyUSA/High Point University Survey Research Center,325,2.82,,,,,NC,8/19/24,8/21/24,FALSE,TRUE,FALSE,FALSE,FALSE,,TRUE,TRUE
Pew Research Center,253,2.5,,,,,US,8/5/24,8/11/24,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Florida Atlantic University PolCom Lab/Mainstreet Research,770,,,,,,GA,9/5/24,9/6/24,FALSE,TRUE,FALSE,FALSE,FALSE,,TRUE,TRUE
Beacon Research/Shaw & Company Research,103,2.8,Fox News,national media,,,US,8/9/24,8/12/24,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Quantus Polls and News,859,,TrendingPolitics,national media,REP,,US,8/7/24,8/8/24,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Pew Research Center,253,2.5,,,,,US,8/26/24,9/2/24,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Data for Progress,522,2.7,,,,,US,8/1/24,8/15/24,FALSE,TRUE,TRUE,FALSE,FALSE,,,FALSE
Emerson College,88,2.92,,,,,US,8/12/24,8/14/24,FALSE,TRUE,TRUE,FALSE,FALSE,,TRUE,TRUE
Embold Research,48,1.36,Salve Regina University Pell Center for International Relations and Public Policy,research institution,,,US,8/8/24,8/15/24,FALSE,TRUE,FALSE,FALSE,FALSE,,TRUE,TRUE
Franklin & Marshall College Center for Opinion Research,106,2.45,,,,,PA,7/21/24,8/11/24,FALSE,TRUE,FALSE,TRUE,FALSE,,TRUE,TRUE
Outward Intelligence,862,,,,,,US,8/18/24,8/22/24,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
YouGov,391,2.98,Cato Institute,501(c)(3),,,PA,8/15/24,8/23/24,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
YouGov,391,2.98,Cato Institute,501(c)(3),,,WI,8/15/24,8/23/24,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
YouGov,391,2.98,Cato Institute,501(c)(3),,,MI,8/15/24,8/23/24,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Global Strategy Group,118,1.77,House Majority PAC (hybrid PAC),hybrid PAC,DEM,,MI,8/8/24,8/12/24,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE
Peak Insights,217,0.59,NRSC,party committee,REP,TRUE,AZ,7/31/24,8/5/24,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
"Fabrizio, Lee & Associates/Impact Research",694,1.68,AARP,501(c)(4),,,MI,8/7/24,8/11/24,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
The Bullfinch Group,692,,,,,,US,8/19/24,8/21/24,FALSE,TRUE,TRUE,FALSE,FALSE,,,FALSE
Noble Predictive Insights,235,2.45,Inside Elections,national media,,,OR,8/26/24,8/28/24,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,TRUE
HarrisX,133,1.5,"Deseret News, University of Utah Hinckley Institute of Politics","local media, research institution",,,UT,8/2/24,8/9/24,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
ActiVote,721,,,,,,PA,8/5/24,8/22/24,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
ActiVote,721,,,,,,OH,8/2/24,8/22/24,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
ActiVote,721,,,,,,MO,7/25/24,8/22/24,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
"Fabrizio, Lee & Associates/GBAO",796,,The Wall Street Journal,national media,,,US,8/24/24,8/28/24,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,TRUE
Glengariff Group,117,1.52,"The Detroit News, WDIV-TV (Detroit)",local media,,,MI,8/26/24,8/29/24,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,TRUE
Gonzales Research & Marketing Strategies,121,1.14,,,,,MD,8/24/24,8/30/24,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
Iron Light,849,,League of American Workers,501(c)(4),REP,,AZ,7/29/24,8/5/24,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Outward Intelligence,862,,,,,,US,8/25/24,8/29/24,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
ActiVote,721,,,,,,FL,8/5/24,8/15/24,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Spry Strategies,508,1.49,American Principles Project (super PAC),super PAC,REP,,AZ,8/14/24,8/20/24,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Spry Strategies,508,1.49,American Principles Project (super PAC),super PAC,REP,,GA,8/14/24,8/20/24,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Spry Strategies,508,1.49,American Principles Project (super PAC),super PAC,REP,,NC,8/14/24,8/20/24,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Spry Strategies,508,1.49,American Principles Project (super PAC),super PAC,REP,,PA,8/14/24,8/20/24,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Spry Strategies,508,1.49,American Principles Project (super PAC),super PAC,REP,,WI,8/14/24,8/20/24,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Morning Consult,218,1.8,Bloomberg,national media,,,AZ,8/23/24,8/27/24,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Morning Consult,218,1.8,Bloomberg,national media,,,GA,8/23/24,8/26/24,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Morning Consult,218,1.8,Bloomberg,national media,,,MI,8/23/24,8/26/24,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
