pollster_name,pollster_rating_id,2016_pollster_rating,sponsor_names,sponsor_classifications,partisanship,internal,state,start_date,end_date,tracking,has_prez?,has_generic?,has_senate?,has_house?,media?,university?,media_or_university
Ipsos,154,2.37,Reuters,national media,,,US,6/25/16,6/29/16,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,TRUE
CBS News,810,,,,,,US,6/9/16,6/13/16,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Ipsos,154,2.37,Reuters,national media,,,US,6/13/16,6/17/16,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,TRUE
Gravis Marketing,124,1.16,One America News Network,national media,REP,,US,6/16/16,6/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Monmouth University Polling Institute,215,3,,,,,US,6/15/16,6/19/16,FALSE,TRUE,FALSE,FALSE,FALSE,,TRUE,TRUE
University of Southern California Dornsife Center for Economic and Social Research,343,,Los Angeles Times,local media,,,US,10/2/16,10/8/16,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
Quinnipiac University,267,3,,,,,FL,6/8/16,6/19/16,FALSE,TRUE,FALSE,TRUE,FALSE,,TRUE,TRUE
Quinnipiac University,267,3,,,,,PA,6/8/16,6/19/16,FALSE,TRUE,FALSE,TRUE,FALSE,,TRUE,TRUE
American Research Group,9,1.9,,,,,US,6/17/16,6/20/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
SurveyMonkey,324,,NBC News,national media,,,US,6/13/16,6/19/16,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Public Policy Polling,263,1.67,"Americans United for Change, Constitutional Responsibility Project",501(c)(4),DEM,,PA,6/22/16,6/23/16,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
Quinnipiac University,267,3,,,,,OH,6/8/16,6/19/16,FALSE,TRUE,FALSE,TRUE,FALSE,,TRUE,TRUE
Public Policy Polling,263,1.67,,,,,NC,6/20/16,6/21/16,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
Rasmussen Reports,277,2.08,,,,,US,6/20/16,6/21/16,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Siena College,305,2.49,,,,,NY,6/22/16,6/28/16,FALSE,TRUE,FALSE,TRUE,FALSE,,TRUE,TRUE
University of Southern California Dornsife Center for Economic and Social Research,343,,Los Angeles Times,local media,,,US,7/12/16,7/18/16,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
YouGov,391,2.25,CBS News,national media,,,FL,6/21/16,6/24/16,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
YouGov,391,2.25,CBS News,national media,,,NC,6/21/16,6/24/16,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
YouGov,391,2.25,"The Texas Tribune, Texas Politics Project at the University of Texas","local media, research institution",,,TX,6/10/16,6/20/16,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
Suffolk University,323,2.61,,,,,FL,8/1/16,8/3/16,FALSE,TRUE,FALSE,TRUE,FALSE,,TRUE,TRUE
TIPP Insights,144,1.77,Investor's Business Daily,national media,,,US,6/24/16,6/29/16,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Public Policy Polling,263,1.67,"Americans United for Change, Constitutional Responsibility Project",501(c)(4),DEM,,IA,6/22/16,6/23/16,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
Public Policy Polling,263,1.67,"Americans United for Change, Constitutional Responsibility Project",501(c)(4),DEM,,NH,6/22/16,6/23/16,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
Quinnipiac University,267,3,,,,,US,6/21/16,6/27/16,FALSE,TRUE,FALSE,FALSE,FALSE,,TRUE,TRUE
Saint Leo University Polling Institute,299,1.89,,,,,FL,6/10/16,6/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,,TRUE,TRUE
Rasmussen Reports,277,2.08,,,,,US,6/28/16,6/29/16,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE
SurveyMonkey,324,,NBC News,national media,,,US,6/20/16,6/26/16,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Ipsos,154,2.37,Reuters,national media,,,US,6/11/16,6/15/16,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,TRUE
Zogby Analytics,395,1.36,,,,,US,6/28/16,6/29/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
SurveyMonkey,324,,NBC News,national media,,,US,6/27/16,7/3/16,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
RABA Research,269,,,,,,OH,6/22/16,6/28/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
American Strategies,399,,WA Realtor,corporation,,,WA,6/15/16,6/20/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Gravis Marketing,124,1.16,One America News Network,national media,REP,,FL,6/27/16,6/28/16,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Maine People's Resource Center,180,1.81,,,,,ME,8/17/16,8/20/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Gravis Marketing,124,1.16,One America News Network,national media,REP,,US,6/27/16,6/28/16,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Suffolk University,323,2.61,USA Today,national media,,,US,6/26/16,6/29/16,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
Pew Research Center,253,2.57,,,,,US,6/15/16,6/26/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Greenberg Quinlan Rosner,126,1.6,Democracy Corps,501(c)(4),DEM,,US,6/23/16,6/28/16,FALSE,TRUE,TRUE,FALSE,FALSE,,,FALSE
Rasmussen Reports,277,2.08,,,,,US,7/5/16,7/5/16,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE
"Fairbank, Maslin, Maullin, Metz & Associates",91,0.76,Energy Independent Vermont,lobbying group,,,VT,6/26/16,6/29/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
TargetPoint,331,,Just Win Strategies,consulting company,,,NC,6/14/16,6/18/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
TargetPoint,331,,Just Win Strategies,consulting company,,,NV,6/14/16,6/18/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
TargetPoint,331,,Just Win Strategies,consulting company,,,PA,6/14/16,6/18/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
OnMessage,239,0.64,Let's Get to Work,PAC,REP,,FL,6/26/16,6/28/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
JMC Analytics,156,1.54,,,,,FL,7/9/16,7/10/16,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
University of Southern California Dornsife Center for Economic and Social Research,343,,Los Angeles Times,local media,,,US,7/6/16,7/12/16,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
Suffolk University,323,2.61,,,,,IA,8/8/16,8/10/16,FALSE,TRUE,FALSE,TRUE,FALSE,,TRUE,TRUE
University of Southern California Dornsife Center for Economic and Social Research,343,,Los Angeles Times,local media,,,US,7/5/16,7/11/16,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
University of Southern California Dornsife Center for Economic and Social Research,343,,Los Angeles Times,local media,,,US,7/4/16,7/10/16,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
University of Southern California Dornsife Center for Economic and Social Research,343,,Los Angeles Times,local media,,,US,7/10/16,7/16/16,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
Quinnipiac University,267,3,,,,,PA,6/30/16,7/11/16,FALSE,TRUE,FALSE,TRUE,FALSE,,TRUE,TRUE
Quinnipiac University,267,3,,,,,FL,6/30/16,7/11/16,FALSE,TRUE,FALSE,TRUE,FALSE,,TRUE,TRUE
Gravis Marketing,124,1.16,,,,,CO,7/7/16,7/8/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Gravis Marketing,124,1.16,,,,,MI,7/7/16,7/8/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
University of Southern California Dornsife Center for Economic and Social Research,343,,Los Angeles Times,local media,,,US,7/7/16,7/13/16,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
University of Southern California Dornsife Center for Economic and Social Research,343,,Los Angeles Times,local media,,,US,7/9/16,7/15/16,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
Marist College,183,2.95,"NBC News, The Wall Street Journal",national media,,,NC,7/5/16,7/11/16,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
Ipsos,154,2.37,Reuters,national media,,,US,6/10/16,6/14/16,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,TRUE
SurveyUSA,325,2.71,KSN-TV Wichita,local media,,,KS,7/8/16,7/11/16,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE
YouGov,391,2.25,CBS News,national media,,,OH,7/13/16,7/15/16,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE
Hampton University Center for Public Policy,131,2.09,,,,,VA,7/6/16,7/10/16,FALSE,TRUE,FALSE,FALSE,FALSE,,TRUE,TRUE
Marketing Resource Group (MRG),193,1.74,,,,,MI,7/11/16,7/15/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
University of Southern California Dornsife Center for Economic and Social Research,343,,Los Angeles Times,local media,,,US,7/13/16,7/19/16,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
SoonerPoll,308,2.13,,,,,OK,7/20/16,7/25/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Fairleigh Dickinson University,92,2.69,,,,,NJ,6/22/16,6/26/16,FALSE,TRUE,FALSE,FALSE,FALSE,,TRUE,TRUE
Gravis Marketing,124,1.16,One America News Network,national media,REP,,PA,6/27/16,6/28/16,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Gravis Marketing,124,1.16,One America News Network,national media,REP,,OH,6/27/16,6/28/16,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Marquette University Law School,195,2.87,,,,,WI,7/7/16,7/10/16,FALSE,TRUE,FALSE,TRUE,FALSE,,TRUE,TRUE
Greenberg Quinlan Rosner,126,1.6,Democracy Corps,501(c)(4),DEM,,US,7/13/16,7/18/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
University of Southern California Dornsife Center for Economic and Social Research,343,,Los Angeles Times,local media,,,US,10/3/16,10/9/16,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
SurveyMonkey,324,,NBC News,national media,,,US,7/4/16,7/10/16,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
SurveyMonkey,324,,NBC News,national media,,,US,7/11/16,7/17/16,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
icitizen,438,,,,,,US,7/12/16,7/15/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
University of Southern California Dornsife Center for Economic and Social Research,343,,Los Angeles Times,local media,,,US,7/15/16,7/21/16,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
University of Southern California Dornsife Center for Economic and Social Research,343,,Los Angeles Times,local media,,,US,7/17/16,7/23/16,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
SurveyMonkey,324,,NBC News,national media,,,US,7/18/16,7/24/16,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
University of Southern California Dornsife Center for Economic and Social Research,343,,Los Angeles Times,local media,,,US,7/19/16,7/25/16,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
Fort Hays State University Docking Institute of Public Affairs,101,,"Topeka Capital-Journal, Kansas Newspapers, Wichita Eagle",local media,,,KS,7/11/16,7/21/16,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
Mitchell Research & Communications,213,2.05,"WJBK (Detroit),  Michigan Association of Health Plans","local media, 501(c)(6)",,,MI,7/5/16,7/11/16,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
University of Delaware Center for Political Communication,433,,University of Delaware Center for Political Communication,research institution,,,US,7/21/16,7/24/16,FALSE,TRUE,FALSE,FALSE,FALSE,,TRUE,TRUE
University of Southern California Dornsife Center for Economic and Social Research,343,,Los Angeles Times,local media,,,US,7/14/16,7/20/16,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
University of Southern California Dornsife Center for Economic and Social Research,343,,Los Angeles Times,local media,,,US,7/16/16,7/22/16,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
University of Southern California Dornsife Center for Economic and Social Research,343,,Los Angeles Times,local media,,,US,7/21/16,7/27/16,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
Rasmussen Reports,277,2.08,KTNV-TV 13,local media,,,NV,7/22/16,7/24/16,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE
Public Policy Polling,263,1.67,VoteVets Action Fund,other political entity,DEM,,OH,7/22/16,7/24/16,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
RABA Research,269,,,,,,VA,7/26/16,7/27/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
University of Southern California Dornsife Center for Economic and Social Research,343,,Los Angeles Times,local media,,,US,7/20/16,7/26/16,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
Ipsos,154,2.37,Reuters,national media,,,US,7/23/16,7/27/16,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,TRUE
Praecones Analytica,257,,NH Journal,local media,,,NH,7/19/16,7/21/16,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE
Suffolk University,323,2.61,,,,,PA,7/25/16,7/27/16,FALSE,TRUE,FALSE,TRUE,FALSE,,TRUE,TRUE
The Castleton Polling Institute,45,,Vermont Public Radio,local media,,,VT,7/11/16,7/23/16,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE
YouGov,391,2.25,CBS News,national media,,,VA,8/2/16,8/5/16,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
PSB Research,250,1.3,,,,,US,7/22/16,7/24/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Ipsos,154,2.37,Reuters,national media,,,US,6/8/16,6/12/16,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,TRUE
SurveyUSA,325,2.71,KSDK-TV St. Louis,local media,,,MO,7/20/16,7/24/16,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Hickman Analytics,415,1.07,Consumer Energy Alliance,501(c)(4),,,MA,6/26/16,6/29/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Ipsos,154,2.37,Reuters,national media,,,US,7/25/16,7/29/16,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,TRUE
SurveyMonkey,324,,NBC News,national media,,,US,7/25/16,7/31/16,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
icitizen,438,,,,,,TN,7/25/16,7/27/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
University of Southern California Dornsife Center for Economic and Social Research,343,,Los Angeles Times,local media,,,US,7/27/16,8/2/16,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
PSB Research,250,1.3,,,,,US,7/29/16,8/1/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
PSB Research,250,1.3,,,,,US,7/1/16,7/5/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
YouGov,391,2.25,CBS News,national media,,,NV,8/2/16,8/5/16,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE
Glengariff Group,117,1.8,"The Detroit News, WDIV-TV (Detroit)",local media,,,MI,7/30/16,8/1/16,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
SurveyUSA,325,2.71,Civitas Institute,501(c)(3),,,NC,7/31/16,8/2/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
University of Southern California Dornsife Center for Economic and Social Research,343,,Los Angeles Times,local media,,,US,7/29/16,8/4/16,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
University of Southern California Dornsife Center for Economic and Social Research,343,,Los Angeles Times,local media,,,US,7/30/16,8/5/16,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
Gravis Marketing,124,1.16,Breitbart News,national media,,,NY,8/4/16,8/8/16,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Susquehanna Polling & Research,326,1.44,"WHTM-TV (Harrisburg, Pa.)",local media,,,PA,7/31/16,8/4/16,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE
YouGov,391,2.25,CBS News,national media,,,AZ,8/2/16,8/5/16,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
University of Southern California Dornsife Center for Economic and Social Research,343,,Los Angeles Times,local media,,,US,8/2/16,8/8/16,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
SurveyMonkey,324,,NBC News,national media,,,US,8/1/16,8/7/16,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
CVOTER,40,1.94,United Press International,national media,,,US,8/3/16,8/9/16,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
University of Southern California Dornsife Center for Economic and Social Research,343,,Los Angeles Times,local media,,,US,7/31/16,8/6/16,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
University of Southern California Dornsife Center for Economic and Social Research,343,,Los Angeles Times,local media,,,US,8/1/16,8/7/16,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
Public Policy Polling,263,1.67,VoteVets Action Fund,other political entity,DEM,,NC,8/5/16,8/7/16,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
Ipsos,154,2.37,Reuters,national media,,,US,8/3/16,8/7/16,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,TRUE
CVOTER,40,1.94,United Press International,national media,,,US,8/2/16,8/8/16,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Vox Populi Polling,372,,ESAFund,super PAC,REP,,NH,8/7/16,8/8/16,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
University of Southern California Dornsife Center for Economic and Social Research,343,,Los Angeles Times,local media,,,US,8/4/16,8/10/16,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
University of Southern California Dornsife Center for Economic and Social Research,343,,Los Angeles Times,local media,,,US,8/18/16,8/24/16,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
Quinnipiac University,267,3,,,,,PA,7/30/16,8/7/16,FALSE,TRUE,FALSE,TRUE,FALSE,,TRUE,TRUE
Dixie Strategies,81,,"KTVT (Fort Worth, Texas)",local media,,,TX,8/8/16,8/9/16,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Marist College,183,2.95,"NBC News, The Wall Street Journal",national media,,,OH,8/3/16,8/7/16,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
Gravis Marketing,124,1.16,Breitbart News,national media,,,ME,8/4/16,8/8/16,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Public Policy Polling,263,1.67,Giffords (hybrid PAC),501(c)(3),DEM,,NH,8/5/16,8/7/16,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
Public Policy Polling,263,1.67,Giffords (hybrid PAC),501(c)(3),DEM,,FL,8/5/16,8/7/16,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
University of Southern California Dornsife Center for Economic and Social Research,343,,Los Angeles Times,local media,,,US,8/5/16,8/11/16,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
University of Southern California Dornsife Center for Economic and Social Research,343,,Los Angeles Times,local media,,,US,8/6/16,8/12/16,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
CVOTER,40,1.94,United Press International,national media,,,US,8/5/16,8/11/16,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
YouGov,391,2.25,CBS News,national media,,,GA,8/10/16,8/12/16,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
University of Southern California Dornsife Center for Economic and Social Research,343,,Los Angeles Times,local media,,,US,8/9/16,8/15/16,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
SurveyMonkey,324,,NBC News,national media,,,US,8/8/16,8/14/16,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Marist College,183,2.95,"NBC News, The Wall Street Journal",national media,,,IA,8/3/16,8/7/16,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
Gravis Marketing,124,1.16,Breitbart News,national media,,,US,8/9/16,8/9/16,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Opinion Savvy,243,1.59,"WTVT (Tampa, Fla.)",local media,,,FL,8/10/16,8/10/16,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE
Public Policy Polling,263,1.67,VoteVets Action Fund,other political entity,DEM,,SC,8/9/16,8/10/16,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE
Quinnipiac University,267,3,,,,,FL,7/30/16,8/7/16,FALSE,TRUE,FALSE,TRUE,FALSE,,TRUE,TRUE
Ipsos,154,2.37,Reuters,national media,,,US,8/5/16,8/9/16,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,TRUE
University of Southern California Dornsife Center for Economic and Social Research,343,,Los Angeles Times,local media,,,US,8/7/16,8/13/16,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
YouGov,391,2.25,CBS News,national media,,,FL,8/10/16,8/12/16,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
University of Southern California Dornsife Center for Economic and Social Research,343,,Los Angeles Times,local media,,,US,8/8/16,8/14/16,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
Ipsos,154,2.37,Reuters,national media,,,US,8/11/16,8/15/16,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,TRUE
Ipsos,154,2.37,Reuters,national media,,,US,8/10/16,8/14/16,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,TRUE
Zogby Analytics,395,1.36,,,,,US,8/12/16,8/13/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Zogby Analytics,395,1.36,,,,,US,7/5/16,7/6/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Ipsos,154,2.37,Reuters,national media,,,US,8/12/16,8/16/16,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,TRUE
Princeton Survey Research Associates International,258,,,,,,US,8/1/16,8/4/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
SurveyMonkey,324,,NBC News,national media,,,US,8/15/16,8/21/16,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Gravis Marketing,124,1.16,,,,,IA,7/7/16,7/8/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Mitchell Research & Communications,213,2.05,WJBK (Detroit),local media,,,MI,8/9/16,8/10/16,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
University of Southern California Dornsife Center for Economic and Social Research,343,,Los Angeles Times,local media,,,US,8/16/16,8/22/16,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
Gravis Marketing,124,1.16,,,,,NC,8/15/16,8/17/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Morning Consult,218,,,,,,US,8/11/16,8/14/16,FALSE,TRUE,TRUE,FALSE,FALSE,,,FALSE
University of Southern California Dornsife Center for Economic and Social Research,343,,Los Angeles Times,local media,,,US,8/13/16,8/19/16,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
Gravis Marketing,124,1.16,,,,,SC,8/15/16,8/17/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
University of Southern California Dornsife Center for Economic and Social Research,343,,Los Angeles Times,local media,,,US,8/15/16,8/21/16,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
Gravis Marketing,124,1.16,One America News Network,national media,REP,,US,8/15/16,8/15/16,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
University of Southern California Dornsife Center for Economic and Social Research,343,,Los Angeles Times,local media,,,US,8/19/16,8/25/16,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
Monmouth University Polling Institute,215,3,,,,,OH,8/18/16,8/21/16,FALSE,TRUE,FALSE,TRUE,FALSE,,TRUE,TRUE
Ipsos,154,2.37,Reuters,national media,,,NH,8/5/16,8/25/16,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Public Religion Research Institute,428,,"Ford Foundation, Arcus Foundation, Henry Luce Foundation",501(c)(3),,,US,8/10/16,8/16/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Ipsos,154,2.37,Reuters,national media,,,US,6/7/16,6/11/16,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,TRUE
Saint Leo University Polling Institute,299,1.89,,,,,FL,8/14/16,8/18/16,FALSE,TRUE,FALSE,TRUE,FALSE,,TRUE,TRUE
University of Southern California Dornsife Center for Economic and Social Research,343,,Los Angeles Times,local media,,,US,8/17/16,8/23/16,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
Ipsos,154,2.37,Reuters,national media,,,NJ,8/12/16,8/25/16,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
Ipsos,154,2.37,Reuters,national media,,,NY,8/19/16,8/25/16,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE
University of Southern California Dornsife Center for Economic and Social Research,343,,Los Angeles Times,local media,,,US,8/20/16,8/26/16,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
Roanoke College Institute for Policy and Opinion Research,292,2.4,,,,,VA,8/7/16,8/17/16,FALSE,TRUE,FALSE,FALSE,FALSE,,TRUE,TRUE
Feldman Group,93,,South Carolina Democratic Party,party committee,DEM,TRUE,SC,8/18/16,8/21/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Florida Atlantic University Business and Economics Polling Initiative,97,,,,,,FL,8/19/16,8/22/16,FALSE,TRUE,FALSE,TRUE,FALSE,,TRUE,TRUE
Suffolk University,323,2.61,,,,,MI,8/22/16,8/24/16,FALSE,TRUE,FALSE,FALSE,FALSE,,TRUE,TRUE
University of Southern California Dornsife Center for Economic and Social Research,343,,Los Angeles Times,local media,,,US,10/6/16,10/12/16,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
Morning Consult,218,,,,,,US,8/24/16,8/26/16,FALSE,TRUE,TRUE,FALSE,FALSE,,,FALSE
OH Predictive Insights,235,,,,,,AZ,8/25/16,8/27/16,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE
Ipsos,154,2.37,Reuters,national media,,,US,8/21/16,8/25/16,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,TRUE
