created_at,text,url,replies,retweets,favorites,user
9/23/17 10:42,"John McCain never had any intention of voting for this Bill, which his Governor loves. He campaigned on Repeal &amp; Replace. Let Arizona down!",https://twitter.com/realDonaldTrump/status/911541328013676544,21078,22178,87283,realDonaldTrump
9/22/17 21:18,"Heading to Alabama now, big crowd!",https://twitter.com/realDonaldTrump/status/911338971250216960,23330,8197,60983,realDonaldTrump
9/22/17 17:54,Thank you to Doug Parker and American Airlines for all of the help you have given to the U.S. with Hurricane flights. Fantastic job!,https://twitter.com/realDonaldTrump/status/911287725847908352,4686,13572,78996,realDonaldTrump
9/22/17 16:25,#USAatUNGA_Ÿ‡º_Ÿ‡¸#UNGA https://t.co/miT2Lj7Q90,https://twitter.com/realDonaldTrump/status/911265133279809536,5409,9224,40449,realDonaldTrump
9/22/17 11:39,"Will be in Alabama tonight. Luther Strange has gained mightily since my endorsement, but will be very close. He loves Alabama, and so do I!",https://twitter.com/realDonaldTrump/status/911193223921635335,11905,7420,46179,realDonaldTrump
9/22/17 11:26,"The greatest influence over our election was the Fake News Media ""screaming"" for Crooked Hillary Clinton. Next, she was a bad candidate!",https://twitter.com/realDonaldTrump/status/911189860769255424,30777,19644,90348,realDonaldTrump
9/22/17 10:44,"The Russia hoax continues, now it's ads on Facebook. What about the totally biased and dishonest Media coverage in favor of Crooked Hillary?",https://twitter.com/realDonaldTrump/status/911179462745710593,45905,26887,105417,realDonaldTrump
9/22/17 10:36,"RT @DonnaWR8: .@POTUS #TRUMP_Ÿ‡º_Ÿ‡¸ &amp; @FLOTUS_ŸŒºWhen ALL seemed HOPELESS...YOU brought HOPE!You INSPIRE us ALL!#MAGA #Harvey @Scavino45 #USAâ€_",https://twitter.com/realDonaldTrump/status/911177460959662080,4650,8620,26154,realDonaldTrump
9/22/17 10:30,RT @TwitterData: These are the 10 most Tweeted about world leaders during the first day of #UNGA General Debate https://t.co/HhlOlNAkDJ,https://twitter.com/realDonaldTrump/status/911175977878872064,4760,5432,17062,realDonaldTrump
9/22/17 10:30,Thank you! https://t.co/hlz48RLkIf,https://twitter.com/realDonaldTrump/status/911175765718421504,7804,10940,56566,realDonaldTrump
9/22/17 10:28,"Kim Jong Un of North Korea, who is obviously a madman who doesn't mind starving or killing his people, will be tested like never before!",https://twitter.com/realDonaldTrump/status/911175246853664768,30487,41557,130536,realDonaldTrump
9/22/17 10:19,"Rand Paul, or whoever votes against Hcare Bill, will forever (future political campaigns) be known as ""the Republican who saved ObamaCare.""",https://twitter.com/realDonaldTrump/status/911173124976193536,22380,14475,61217,realDonaldTrump
9/21/17 22:26,A big day for the U.S. at the United Nations!,https://twitter.com/realDonaldTrump/status/910993665568526337,12216,12197,74688,realDonaldTrump
9/21/17 22:23,Senator Luther Strange has gone up a lot in the polls since I endorsed him a month ago. Now a close runoff. He will be great in D.C.,https://twitter.com/realDonaldTrump/status/910992971620864004,9761,6955,43885,realDonaldTrump
9/21/17 17:58,"Today, I announced a new Executive Order with re: to North Korea. We must all do our part to ensure the complete denuclearization of #NoKo. https://t.co/igjOSM7N7h",https://twitter.com/realDonaldTrump/status/910926223684931585,9450,18003,68787,realDonaldTrump
9/21/17 16:06,"It was a great privilege to meet with President Moon of South Korea.Stay tuned! _Ÿ‡º_Ÿ‡¸_Ÿ‡°_Ÿ‡·#UNGA https://t.co/7xYDO5ddUm",https://twitter.com/realDonaldTrump/status/910898047931912192,4237,9035,45076,realDonaldTrump
9/21/17 15:17,"It was wonderful to have President Petro Poroshenko of Ukraine with us in New York City today. #UNGA_Ÿ_¥https://t.co/UKOMUj0ZuL https://t.co/GpkERy8WiP",https://twitter.com/realDonaldTrump/status/910885755320459264,2717,6368,31307,realDonaldTrump
9/21/17 15:15,It was a pleasure to have President Ashraf Ghani of Afghanistan with us this morning! #USAatUNGA #UNGA https://t.co/HOEVfnMn14,https://twitter.com/realDonaldTrump/status/910885156373721092,2555,6738,35525,realDonaldTrump
9/21/17 3:13,"Governor @RicardoRossello- We are with you and the people of Puerto Rico. Stay safe! #PRStrong",https://twitter.com/realDonaldTrump/status/910703407555600386,6401,11878,58479,realDonaldTrump
9/21/17 1:06,"Senator (Doctor) Bill Cassidy is a class act who really cares about people and their Health(care), he doesn't lie-just wants to help people!",https://twitter.com/realDonaldTrump/status/910671525543645185,26168,11405,57172,realDonaldTrump
9/21/17 0:42,The NRA strongly endorses Luther Strange for Senator of Alabama.That means all gun owners should vote for Big Luther. He won't let you down!,https://twitter.com/realDonaldTrump/status/910665452048838661,12280,10240,54351,realDonaldTrump
9/20/17 23:07,I would not sign Graham-Cassidy if it did not include coverage of pre-existing conditions. It does! A great Bill. Repeal &amp; Replace.,https://twitter.com/realDonaldTrump/status/910641701064204288,41863,18139,75713,realDonaldTrump
9/20/17 22:42,"Alabama is sooo lucky to have a candidate like ""Big"" Luther Strange. Smart, tough on crime, borders &amp; trade, loves Vets &amp; Military. Tuesday!",https://twitter.com/realDonaldTrump/status/910635327672512512,7657,7458,44134,realDonaldTrump
9/20/17 22:29,"On behalf of all Americans, I want to wish Jewish families many blessings in the New Year. https://t.co/m4VWxYvONx https://t.co/iYG1G8GaLN",https://twitter.com/realDonaldTrump/status/910632095088889857,5880,12057,52282,realDonaldTrump
9/20/17 19:09,RT @VP: Went to the Senate today to say @POTUS &amp; I fully support Graham-Cassidy plan to repeal/replace Obamacare. Let's get this done. httpâ€_,https://twitter.com/realDonaldTrump/status/910581819078316034,8452,7956,33279,realDonaldTrump
9/20/17 19:05,Honored to host a luncheon for African leaders this afternoon. Great discussions on the challenges &amp; opportunities facing our nations today. https://t.co/AbnBJtKCAI,https://twitter.com/realDonaldTrump/status/910580644597649409,7409,9437,43517,realDonaldTrump
9/20/17 17:08,"Honored to meet w/ Pres Abbas from the Palestinian Authority &amp; his delegation, who have been working hard w/everybody involved toward peace. https://t.co/4E8awDkX93",https://twitter.com/realDonaldTrump/status/910551350408241152,3941,6884,34905,realDonaldTrump
9/20/17 15:23,It was a great honor to be with King Abdullah II of Jordan and his delegation this morning. We had a GREAT bilateral meeting!_Ÿ‡º_Ÿ‡¸_Ÿ‡¯_Ÿ‡´ https://t.co/6tYDHswKa3,https://twitter.com/realDonaldTrump/status/910524897515905025,4058,8635,43581,realDonaldTrump
9/20/17 12:29,"Looking forward to Friday night in the Great State of Alabama. I am supporting ""Big"" Luther Strange because he was so loyal &amp; helpful to me!",https://twitter.com/realDonaldTrump/status/910480918816739328,11546,8059,48063,realDonaldTrump
9/20/17 12:16,I hope Republican Senators will vote for Graham-Cassidy and fulfill their promise to Repeal &amp; Replace ObamaCare. Money direct to States!,https://twitter.com/realDonaldTrump/status/910477734635286528,15172,12979,60026,realDonaldTrump
9/20/17 12:09,Rand Paul is a friend of mine but he is such a negative force when it comes to fixing healthcare. Graham-Cassidy Bill is GREAT! Ends Ocare!,https://twitter.com/realDonaldTrump/status/910476107287269376,15972,10169,49552,realDonaldTrump
9/20/17 11:03,"RT @Franklin_Graham: Join me in praying for @POTUS. He reminded the world, â€œIf the righteous many do not confront the wicked few, then evilâ€_",https://twitter.com/realDonaldTrump/status/910459401558986752,9368,22145,72906,realDonaldTrump
9/20/17 11:00,Thank you  @foxandfriends - great show!,https://twitter.com/realDonaldTrump/status/910458657179086848,5922,5873,39566,realDonaldTrump
9/20/17 10:47,RT @RealEagleBites: @realDonaldTrump It is the height of hypocrisy. Obama and Clinton in effect gave nuclear weapons to North Korea by theiâ€_,https://twitter.com/realDonaldTrump/status/910455390038642688,2540,7866,28270,realDonaldTrump
9/20/17 10:44,"The world is noticing, thanks! https://t.co/2NL6SlWnmH",https://twitter.com/realDonaldTrump/status/910454516557983744,9224,12427,59085,realDonaldTrump
9/20/17 10:42,RT @DonnaWR8: @realDonaldTrump Thank you @POTUS for believing in Us like we believed in you! #MAGA https://t.co/C476SHWd0m,https://twitter.com/realDonaldTrump/status/910454124696752130,3363,11271,38917,realDonaldTrump
9/20/17 10:40,"After allowing North Korea to research and build Nukes while Secretary of State (Bill C also), Crooked Hillary now criticizes.",https://twitter.com/realDonaldTrump/status/910453612630900736,16475,21979,83809,realDonaldTrump
9/20/17 10:14,Big meetings today at the United Nations. So many interesting leaders. America First will MAKE AMERICA GREAT AGAIN!,https://twitter.com/realDonaldTrump/status/910447064944955392,6983,10622,57096,realDonaldTrump
9/20/17 10:00,"RT @Scavino45: ""The Iran deal was one of the worst &amp; most one sided transactions the United States has EVER entered into.""@POTUS @realDonaâ€_",https://twitter.com/realDonaldTrump/status/910443493511827456,2657,9503,34201,realDonaldTrump
9/20/17 10:00,"RT @Scavino45: #WeThePeople_Ÿ‡º_Ÿ‡¸#USAatUNGA #UNGA https://t.co/8VsFL9MZxx",https://twitter.com/realDonaldTrump/status/910443458564894720,869,4313,18664,realDonaldTrump
9/20/17 9:59,RT @Scavino45: .@POTUS @realDonaldTrump and @UN Secretary-General @AntonioGuterres pose for_Ÿ“¸prior to their expanded bilateral meeting. #USAâ€_,https://twitter.com/realDonaldTrump/status/910443366911037440,866,3926,20433,realDonaldTrump
9/20/17 2:41,"I was saddened to see how bad the ratings were on the Emmys last night - the worst ever. Smartest people of them all are the ""DEPLORABLES.""",https://twitter.com/realDonaldTrump/status/910332992756834304,34834,26258,117203,realDonaldTrump
9/20/17 2:33,"So nice, thank you! https://t.co/Cg4dzHhbrv",https://twitter.com/realDonaldTrump/status/910331061409902592,6124,8968,51720,realDonaldTrump
9/20/17 2:31,A great and important day at the United Nations.Met with leaders of many nations who agree with much (or all) of what I stated in my speech!,https://twitter.com/realDonaldTrump/status/910330501411590146,14647,13616,70852,realDonaldTrump
9/20/17 2:23,"Puerto Rico being hit hard by new monster Hurricane. Be careful, our hearts are with you- will be there to help!",https://twitter.com/realDonaldTrump/status/910328626075389952,5789,18761,87070,realDonaldTrump
9/20/17 1:19,"The true question for the @UN..._Ÿ_¥https://t.co/tx5SnACAaS",https://twitter.com/realDonaldTrump/status/910312303635116033,4033,6784,30740,realDonaldTrump
9/19/17 22:04,"It was a great honor to have spoken before the countries of the world at the United Nations.#USAatUNGA_Ÿ‡º_Ÿ‡¸#UNGAhttps://t.co/1maJwRGa3d https://t.co/6Hu3AeUp58",https://twitter.com/realDonaldTrump/status/910263274918367236,11750,11344,57227,realDonaldTrump
9/19/17 20:05,God bless the people of Mexico City. We are with you and will be there for you.,https://twitter.com/realDonaldTrump/status/910233418474098688,22820,53297,190875,realDonaldTrump
9/19/17 19:09,"As President of the United States of America, I will ALWAYS put #AmericaFirst_Ÿ‡º_Ÿ‡¸#UNGAFull remarks: https://t.co/ksaMsQ2Lhm https://t.co/XrtpAWwuCn",https://twitter.com/realDonaldTrump/status/910219338044657664,10601,17210,67939,realDonaldTrump
9/19/17 17:22,"The_Ÿ‡º_Ÿ‡¸has great strength &amp; patience, but if it is forced to defend itself or its allies, we will have no choice but to totally destroy #NoKo. https://t.co/P4vAanXvgm",https://twitter.com/realDonaldTrump/status/910192375267561472,16578,23714,83292,realDonaldTrump
9/19/17 11:22,"RT @IvankaTrump: I have long respected India's accomplished and charismatic Foreign Minister @SushmaSwaraj, and it was an honor to meet herâ€_",https://twitter.com/realDonaldTrump/status/910101913923997696,3843,9482,40245,realDonaldTrump
9/19/17 11:21,"Big day at the United Nations - many good things, and some tricky ones, happening. We have a great team. Big speech at 10:00 A.M.",https://twitter.com/realDonaldTrump/status/910101538336583680,15925,14025,80666,realDonaldTrump
9/19/17 4:47,#USAatUNGA_Ÿ‡º_Ÿ‡¸ #UNGA https://t.co/MjIJ7HG3eU,https://twitter.com/realDonaldTrump/status/910002272825831425,3975,8198,37745,realDonaldTrump
9/19/17 4:18,"We call for the full restoration of democracy and political freedoms in Venezuela, and we want it to happen very, very soon! https://t.co/bMJDOtAesl",https://twitter.com/realDonaldTrump/status/909995135009804288,8178,19144,60857,realDonaldTrump
9/19/17 3:01,It was a great honor to be with President @EmmanuelMacron of France this afternoon with his delegation. Great bilateral meeting! #UNGA https://t.co/HnxDDU5d5F,https://twitter.com/realDonaldTrump/status/909975689838731264,4188,7683,39201,realDonaldTrump
9/18/17 23:31,"Such an honor to have my good friend, Israel PM @Netanyahu, join us w/ his delegation in NYC this afternoon. #UNGA https://t.co/YEHWjdtQx8 https://t.co/jwU4e8Yk8A",https://twitter.com/realDonaldTrump/status/909922763774861314,5465,11961,51700,realDonaldTrump
9/18/17 16:57,Looking forward to meeting with Prime Minister @Netanyahu shortly. Peace in the Middle East would be a truly great legacy for ALL people!,https://twitter.com/realDonaldTrump/status/909823695299981313,10686,13574,74297,realDonaldTrump
9/18/17 16:36,We commend SG @AntonioGuterres &amp; his call for the UN to focus more on people &amp; less on bureaucracy. #USAatUNGA #UNGA https://t.co/KVvCMznmcN https://t.co/UQn6RrC9Xw,https://twitter.com/realDonaldTrump/status/909818335130525697,3698,8902,37934,realDonaldTrump
9/18/17 13:16,Happy 70th Birthday @CIA! https://t.co/CU3gOZMf7J,https://twitter.com/realDonaldTrump/status/909768037787717633,5789,9711,51265,realDonaldTrump
9/18/17 13:14,Happy 70th Birthday @USAirForce! https://t.co/snkXO40vXM,https://twitter.com/realDonaldTrump/status/909767654432526336,3124,12575,62923,realDonaldTrump
9/17/17 13:03,RT @realDonaldTrump: Loser terrorists must be dealt with in a much tougher manner.The internet is their main recruitment tool which we mustâ€_,https://twitter.com/realDonaldTrump/status/909402439643750400,26924,21403,97961,realDonaldTrump
9/17/17 13:02,"RT @realDonaldTrump: The travel ban into the United States should be far larger, tougher and more specific-but stupidly, that would not beâ€_",https://twitter.com/realDonaldTrump/status/909402164610715648,20704,24556,106965,realDonaldTrump
9/17/17 13:00,"Important meetings and calls scheduled for today. Military and economy are getting stronger by the day, and our enemies know it. #MAGA",https://twitter.com/realDonaldTrump/status/909401572341370881,12925,13881,68366,realDonaldTrump
9/17/17 12:29,RT @markets: What Is Trump worth to Twitter? One analyst estimates $2 billion https://t.co/knniVpqr35 https://t.co/djkZiRk5nL,https://twitter.com/realDonaldTrump/status/909393991635996672,2843,5619,18728,realDonaldTrump
9/17/17 12:28,My great honor! https://t.co/x25T9tQAnI,https://twitter.com/realDonaldTrump/status/909393531143380992,8628,14914,69881,realDonaldTrump
9/17/17 12:16,RT @Fuctupmind: @realDonaldTrump Donald Trump's amazing golf swing #CrookedHillary https://t.co/vKhxxFCBV1,https://twitter.com/realDonaldTrump/status/909390607650521088,36276,40164,90332,realDonaldTrump
9/17/17 12:12,RT @Team_Trump45: @realDonaldTrump  https://t.co/Vu56q4z2XJ,https://twitter.com/realDonaldTrump/status/909389552380514304,2943,7163,30557,realDonaldTrump
9/17/17 12:12,RT @Team_Trump45: @realDonaldTrump  https://t.co/MOnPkuKxQM,https://twitter.com/realDonaldTrump/status/909389478795636736,876,3529,18117,realDonaldTrump
9/17/17 12:11,RT @Team_Trump45: @realDonaldTrump  https://t.co/1zo6zc2pxt,https://twitter.com/realDonaldTrump/status/909389385308700672,3615,9156,35594,realDonaldTrump
9/17/17 12:05,RT @glamourizes: @realDonaldTrump Only true Americans can see that president Trump is making America great. He's the only person who can! Hâ€_,https://twitter.com/realDonaldTrump/status/909387958368784389,8177,7615,36066,realDonaldTrump
9/17/17 12:02,RT @Team_Trump45: @realDonaldTrump  https://t.co/dw0zKYtyfT,https://twitter.com/realDonaldTrump/status/909387131952549888,1910,6000,26428,realDonaldTrump
9/17/17 12:00,RT @dmartosko: This is the #NYTimes. Can you understand why so many reporters are cautious about working for them? https://t.co/LRJKtFNgM4,https://twitter.com/realDonaldTrump/status/909386650953961473,2731,7621,24639,realDonaldTrump
9/17/17 11:57,Thank you! https://t.co/vs4MNwXtei,https://twitter.com/realDonaldTrump/status/909385782275788800,4392,6275,37303,realDonaldTrump
9/17/17 11:53,I spoke with President Moon of South Korea last night. Asked him how Rocket Man is doing. Long gas lines forming in North Korea. Too bad!,https://twitter.com/realDonaldTrump/status/909384837018112000,25095,43726,148126,realDonaldTrump
9/17/17 11:40,Attorney General Bill Schuette will be a fantastic Governor for the great State of Michigan. I am bringing back your jobs and Bill will help,https://twitter.com/realDonaldTrump/status/909381488445190145,4913,9531,52171,realDonaldTrump
9/16/17 23:04,"I will be in Huntsville, Alabama, on Saturday night to support Luther Strange for Senate. ""Big Luther"" is a great guy who gets things done!",https://twitter.com/realDonaldTrump/status/909191177810915328,12425,9970,55745,realDonaldTrump
9/16/17 22:40,"A great deal of good things happening for our country. Jobs and Stock Market at all time highs, and I believe will be getting even better!",https://twitter.com/realDonaldTrump/status/909185223887347712,12782,16353,83400,realDonaldTrump
9/15/17 23:54,"HAPPY 70th BIRTHDAY to the @USAirForce! The American people are eternally grateful. Thank you for keeping America PROUD, STRONG and FREE! https://t.co/DYxkh3gj0R",https://twitter.com/realDonaldTrump/status/908841360131743744,7734,21689,90930,realDonaldTrump
9/15/17 22:58,"We will defend our people, our nations and our civilization from all who dare to threaten our way of life...cont: https://t.co/SYBRshx89b https://t.co/sIiAuxL3OE",https://twitter.com/realDonaldTrump/status/908827394856947712,8291,14956,57573,realDonaldTrump
9/15/17 20:54,"Our hearts &amp; prayers go out to the people of London, who suffered a vicious terrorist attack.... https://t.co/Q2hTBV2l5t",https://twitter.com/realDonaldTrump/status/908796281002307584,7299,14882,66823,realDonaldTrump
9/15/17 19:02,"NEVER forget our HEROES held prisoner or who have gone missing in action while serving their country.Proclamation: https://t.co/4xBZGjAGj5 https://t.co/yZTr7rlpTV",https://twitter.com/realDonaldTrump/status/908768057140629506,13608,13204,52786,realDonaldTrump
9/15/17 16:49,"Frank â€œFXâ€ù Giaccio-On behalf of @FLOTUS Melania &amp; myself, THANK YOU for doing a GREAT job this morning! @NatlParkService gives you an A+! https://t.co/135DxuapUI",https://twitter.com/realDonaldTrump/status/908734537311678464,10800,33089,117091,realDonaldTrump
9/15/17 16:09,WEEKLY ADDRESS_Ÿ‡º_Ÿ‡¸ https://t.co/MsaLA9POAt,https://twitter.com/realDonaldTrump/status/908724382440284160,6433,10846,42723,realDonaldTrump
9/15/17 13:00,CHAIN MIGRATION cannot be allowed to be part of any legislation on Immigration!,https://twitter.com/realDonaldTrump/status/908676979561570304,11624,19077,76940,realDonaldTrump
9/15/17 11:20,ESPN is paying a really big price for its politics (and bad programming). People are dumping it in RECORD numbers. Apologize for untruth!,https://twitter.com/realDonaldTrump/status/908651641943003136,44882,28135,112092,realDonaldTrump
9/15/17 11:00,We have made more progress in the last nine months against ISIS than the Obama Administration has made in 8 years.Must be proactive &amp; nasty!,https://twitter.com/realDonaldTrump/status/908646582807089152,29154,21657,101574,realDonaldTrump
9/15/17 10:54,"The travel ban into the United States should be far larger, tougher and more specific-but stupidly, that would not be politically correct!",https://twitter.com/realDonaldTrump/status/908645126146265090,20704,24556,106965,realDonaldTrump
9/15/17 10:48,Loser terrorists must be dealt with in a much tougher manner.The internet is their main recruitment tool which we must cut off &amp; use better!,https://twitter.com/realDonaldTrump/status/908643633901039617,26924,21403,97966,realDonaldTrump
9/15/17 10:42,Another attack in London by a loser terrorist.These are sick and demented people who were in the sights of Scotland Yard. Must be proactive!,https://twitter.com/realDonaldTrump/status/908642277987356673,19669,29199,110261,realDonaldTrump
9/15/17 10:37,"With the ridiculous Filibuster Rule in the Senate, Republicans need 60 votes to pass legislation, rather than 51. Can't get votes, END NOW!",https://twitter.com/realDonaldTrump/status/908640949605163010,11214,12519,53720,realDonaldTrump
9/15/17 0:55,"FLORIDA-Just like TX, WE are w/you today, we are w/you tomorrow, &amp; we will be w/you EVERY SINGLE DAY AFTER, to RESTORE, RECOVER, &amp; REBUILD! https://t.co/phRMudujxJ",https://twitter.com/realDonaldTrump/status/908494344008749056,6139,12305,58407,realDonaldTrump
9/14/17 21:11,"WE ARE WITH YOU FLORIDA!Emergency Information 1-800-342-3557https://t.co/zbWkR5VmDpVolunteer 1-800-FL-HELP-1https://t.co/ghkbVajBN0 https://t.co/2Jj85weO1U",https://twitter.com/realDonaldTrump/status/908438028980490240,4840,13800,54025,realDonaldTrump
9/14/17 19:32,"...I told Republicans to approve healthcare fast or this would happen. But don't worry, I will veto because I love our country &amp; its people.",https://twitter.com/realDonaldTrump/status/908413134196572161,15653,13285,65128,realDonaldTrump
9/14/17 19:31,Bernie Sanders is pushing hard for a single payer healthcare plan - a curse on the U.S. &amp; its people...,https://twitter.com/realDonaldTrump/status/908413019050463232,23955,17409,73368,realDonaldTrump
9/14/17 19:18,Spoke to President of Mexico to give condolences on terrible earthquake. Unable to reach for 3 days b/c of his cell phone reception at site.,https://twitter.com/realDonaldTrump/status/908409572943126528,17044,11349,59297,realDonaldTrump
9/14/17 19:04,Just left Florida for D.C. The people and spirit in THAT GREAT STATE is unbelievable. Damage horrific but will be better than ever!,https://twitter.com/realDonaldTrump/status/908406085308096512,4253,10145,60594,realDonaldTrump
9/14/17 11:05,"Am leaving now for Florida to see our GREAT first responders and to thank the U.S. Coast Guard, FEMA etc. A real disaster, much work to do!",https://twitter.com/realDonaldTrump/status/908285679335034880,8807,10769,67337,realDonaldTrump
9/14/17 10:35,...They have been in our country for many years through no fault of their own - brought in by parents at young age. Plus BIG border security,https://twitter.com/realDonaldTrump/status/908278070611779585,19227,10890,53442,realDonaldTrump
9/14/17 10:28,"Does anybody really want to throw out good, educated and accomplished young people who have jobs, some serving in the military? Really!.....",https://twitter.com/realDonaldTrump/status/908276308265795585,42780,18373,82785,realDonaldTrump
9/14/17 10:20,"The WALL, which is already under construction in the form of new renovation of old and existing fences and walls, will continue to be built.",https://twitter.com/realDonaldTrump/status/908274366739345409,24651,24047,105395,realDonaldTrump
9/14/17 10:11,No deal was made last night on DACA. Massive border security would have to be agreed to in exchange for consent. Would be subject to vote.,https://twitter.com/realDonaldTrump/status/908272007011282944,12738,17414,64733,realDonaldTrump
9/14/17 2:52,"The ""deplorables"" came back to haunt Hillary.They expressed their feelings loud and clear. She spent big money but, in the end, had no game!",https://twitter.com/realDonaldTrump/status/908161523180285953,25788,21009,94289,realDonaldTrump
9/14/17 2:47,Crooked Hillary Clinton blames everybody (and every thing) but herself for her election loss. She lost the debates and lost her direction!,https://twitter.com/realDonaldTrump/status/908160218995068928,34728,26209,114243,realDonaldTrump
9/14/17 2:22,China has a business tax rate of 15%. We should do everything possible to match them in order to win with our economy. Jobs and wages!,https://twitter.com/realDonaldTrump/status/908154067658174469,11486,17878,76709,realDonaldTrump
9/13/17 12:36,"With Irma and Harvey devastation, Tax Cuts and Tax Reform is needed more than ever before. Go Congress, go!",https://twitter.com/realDonaldTrump/status/907946177022369792,21643,20238,93904,realDonaldTrump
9/13/17 11:34,"I will be traveling to Florida tomorrow to meet with our great Coast Guard, FEMA and many of the brave first responders &amp; others.",https://twitter.com/realDonaldTrump/status/907930425657626624,10079,14801,87482,realDonaldTrump
9/13/17 11:28,The approval process for the biggest Tax Cut &amp; Tax Reform package in the history of our country will soon begin. Move fast Congress!,https://twitter.com/realDonaldTrump/status/907928888587808768,10353,17874,80895,realDonaldTrump
9/12/17 20:12,It was a great honor to welcome Prime Minister Najib Abdul Razak of Malaysia and his distinguished delegation to the @WhiteHouse today! https://t.co/3pWrBOh8dG,https://twitter.com/realDonaldTrump/status/907698529606541312,5934,13936,52520,realDonaldTrump
9/12/17 18:41,"Congratulations to Eric &amp; Lara on the birth of their son, Eric ""Luke"" Trump this morning! https://t.co/Aw0AV82XdE",https://twitter.com/realDonaldTrump/status/907675638055743489,11049,16928,111470,realDonaldTrump
9/12/17 13:11,"The devastation left by Hurricane Irma was far greater, at least in certain locations,than anyone thought - but amazing people working hard!",https://twitter.com/realDonaldTrump/status/907592460070768641,8286,14736,85365,realDonaldTrump
9/12/17 12:56,Fascinating to watch people writing books and major articles about me and yet they know nothing about me &amp; have zero access. #FAKE NEWS!,https://twitter.com/realDonaldTrump/status/907588803161939968,32662,24183,107621,realDonaldTrump
9/12/17 12:17,"RT @LouDobbs: Making America Great Again- @Kellyannepolls: After #Irma @POTUS is focused on saving lives, not swamp shenanigans. #Dobbs #MAâ€_",https://twitter.com/realDonaldTrump/status/907579024960098304,2784,7643,28729,realDonaldTrump
9/11/17 18:35,May God Forever Bless the United States of America. #NeverForget911 https://t.co/erycJgj23r,https://twitter.com/realDonaldTrump/status/907311779331690496,17836,36640,134196,realDonaldTrump
9/11/17 18:02,#NeverForget https://t.co/rmQ1a5bDon,https://twitter.com/realDonaldTrump/status/907303264458362880,6664,19261,82196,realDonaldTrump
9/10/17 10:37,RT @Scavino45: Hurricane force winds hit Florida Keys. 390 shelters have been opened in Florida. Shelters near youâ_¡ï¸èhttps://t.co/lL5pDP0N9Dâ€_,https://twitter.com/realDonaldTrump/status/906829008955957248,2225,5494,20411,realDonaldTrump
9/10/17 10:37,"RT @SecretarySonny: Serious @Cabinet meeting today, called by @POTUS at Camp David. Reports on #Irma's track, potential impact, fed &amp; stateâ€_",https://twitter.com/realDonaldTrump/status/906828871106002944,3201,6337,26873,realDonaldTrump
9/10/17 10:35,RT @TravelGov: Continue to notify us of US citizens overseas impacted by #HurricaneIrma &amp; #HurricaneJose. https://t.co/EuIpTB144z https://tâ€_,https://twitter.com/realDonaldTrump/status/906828550065582080,418,4402,14633,realDonaldTrump
9/10/17 10:34,"RT @KellyannePolls: Love and prayers for friends Adrienne &amp; Eric Bolling. May Eric Chase know eternal peace. https://t.co/rtoCsVpPGy",https://twitter.com/realDonaldTrump/status/906828199421767680,1788,9163,43686,realDonaldTrump
9/10/17 10:33,RT @NYPDnews: Many supported NYers when Sandy hit. Now our NY Task Force-1 can be there to help others during Harvey &amp; #HurricaneIrma. Hereâ€_,https://twitter.com/realDonaldTrump/status/906828018651451392,878,6724,27277,realDonaldTrump
9/10/17 10:32,"RT @seanhannity: @ericbolling To my dear friend, please know we all love you, will be here for you and your family.",https://twitter.com/realDonaldTrump/status/906827742632665094,2121,11377,49839,realDonaldTrump
9/10/17 10:28,RT @DonaldJTrumpJr: Great pic from a friend on @CBPflorida @CustomsBorder who have been helping with #harvey recovery and now with #irma. Tâ€_,https://twitter.com/realDonaldTrump/status/906826663484411905,1117,5226,23621,realDonaldTrump
9/10/17 10:27,RT @Scavino45: Florida Governor Rick @FLGovScott. #HurricaineIrma https://t.co/ch3wx9HDMj,https://twitter.com/realDonaldTrump/status/906826427210792960,424,2815,12833,realDonaldTrump
9/10/17 10:27,RT @EricTrump: Please stay safe #Florida! You are in our thoughts and we are praying for you! _Ÿ‡º_Ÿ‡¸_Ÿ‡º_Ÿ‡¸_Ÿ‡º_Ÿ‡¸ https://t.co/B3998hZyHI,https://twitter.com/realDonaldTrump/status/906826370155720704,1911,5660,29880,realDonaldTrump
9/10/17 2:56,"The U.S. Coast Guard, FEMA and all Federal and State brave people are ready. Here comes Irma. God bless everyone!",https://twitter.com/realDonaldTrump/status/906712991940399104,10889,25001,126406,realDonaldTrump
9/10/17 0:03,"Heed the advice of @FLGovScott!""If you're in an evacuation zone, you need to get to a shelter...there's not many hours left."" Gov. Scott https://t.co/92W8ViNMUK",https://twitter.com/realDonaldTrump/status/906669500984041472,3106,11335,45009,realDonaldTrump
9/9/17 21:44,"This is a storm of enormous destructive power, and I ask everyone in the stormâ€™s path to heed ALL instructions from government officials. https://t.co/nJfM2Sdme1",https://twitter.com/realDonaldTrump/status/906634384702291968,6766,15068,64802,realDonaldTrump
9/9/17 15:41,"FLORIDA- Visit https://t.co/pdBaD9t8SK to find shelters, road closures, &amp; evacuation routes. Helpful Twitter list: https://t.co/BUMVlxGFe8 https://t.co/ncnuqCeB5K",https://twitter.com/realDonaldTrump/status/906543198599876608,4838,16310,49394,realDonaldTrump
