url,ID,Federation,Form.Fed,Transfer Date
https://ratings.fide.com/fedchange.phtml?year=2007,12400980,AUS,VIE,10/5/07
https://ratings.fide.com/fedchange.phtml?year=2007,3504476,ESP,CUB,4/11/07
https://ratings.fide.com/fedchange.phtml?year=2007,12000086,AUT,LIE,7/4/07
https://ratings.fide.com/fedchange.phtml?year=2007,2205521,ESP,AND,8/16/07
https://ratings.fide.com/fedchange.phtml?year=2007,5201322,SIN,PHI,10/5/07
https://ratings.fide.com/fedchange.phtml?year=2007,609110,ENG,FRA,4/11/07
https://ratings.fide.com/fedchange.phtml?year=2007,15001440,SRB,MKD,7/6/07
https://ratings.fide.com/fedchange.phtml?year=2007,3500594,DOM,CUB,7/18/07
https://ratings.fide.com/fedchange.phtml?year=2007,11600098,CZE,BAN,7/13/07
https://ratings.fide.com/fedchange.phtml?year=2007,4400038,ESP,COL,4/16/07
https://ratings.fide.com/fedchange.phtml?year=2007,13900307,RUS,MDA,5/28/07
https://ratings.fide.com/fedchange.phtml?year=2007,1400231,NOR,DEN,7/13/07
https://ratings.fide.com/fedchange.phtml?year=2007,13902504,UKR,MDA,4/11/07
https://ratings.fide.com/fedchange.phtml?year=2007,14600714,CRO,SLO,4/11/07
https://ratings.fide.com/fedchange.phtml?year=2007,4148932,GER,UKR,4/20/07
https://ratings.fide.com/fedchange.phtml?year=2007,13601679,CZE,GEO,9/7/07
https://ratings.fide.com/fedchange.phtml?year=2007,4107730,FRA,RUS,1/11/07
https://ratings.fide.com/fedchange.phtml?year=2007,14102757,GER,UKR,11/21/07
https://ratings.fide.com/fedchange.phtml?year=2007,14102587,RUS,UKR,5/28/07
https://ratings.fide.com/fedchange.phtml?year=2007,410942,WLS,ENG,10/12/07
https://ratings.fide.com/fedchange.phtml?year=2007,8600694,SIN,CHN,7/12/07
https://ratings.fide.com/fedchange.phtml?year=2007,14102110,BEL,UKR,1/25/07
https://ratings.fide.com/fedchange.phtml?year=2008,24634247,POR,GER,8/4/08
https://ratings.fide.com/fedchange.phtml?year=2008,1207075,AUS,ROU,3/13/08
https://ratings.fide.com/fedchange.phtml?year=2008,13600168,SCO,GEO,1/15/08
https://ratings.fide.com/fedchange.phtml?year=2008,926710,BIH,SRB,6/6/08
https://ratings.fide.com/fedchange.phtml?year=2008,14101440,GER,UKR,10/20/08
https://ratings.fide.com/fedchange.phtml?year=2008,927252,BIH,SRB,6/6/08
https://ratings.fide.com/fedchange.phtml?year=2008,929697,AUT,SRB,12/9/08
https://ratings.fide.com/fedchange.phtml?year=2008,2210932,ROU,ESP,12/3/08
https://ratings.fide.com/fedchange.phtml?year=2008,1205757,CAN,ROU,3/27/08
https://ratings.fide.com/fedchange.phtml?year=2008,1021303,FRA,NED,7/1/08
https://ratings.fide.com/fedchange.phtml?year=2008,3502783,ESP,COL,8/25/08
https://ratings.fide.com/fedchange.phtml?year=2008,3404650,ESP,CHI,7/4/08
https://ratings.fide.com/fedchange.phtml?year=2008,14400049,BIH,CRO,5/13/08
https://ratings.fide.com/fedchange.phtml?year=2008,929646,BIH,SRB,6/6/08
https://ratings.fide.com/fedchange.phtml?year=2008,1212915,USA,ROU,12/20/08
https://ratings.fide.com/fedchange.phtml?year=2008,14402238,BIH,CRO,6/9/08
https://ratings.fide.com/fedchange.phtml?year=2008,4629892,ITA,GER,1/22/08
https://ratings.fide.com/fedchange.phtml?year=2008,2036550,TPE,USA,4/14/08
https://ratings.fide.com/fedchange.phtml?year=2008,13500058,USA,BLR,5/7/08
https://ratings.fide.com/fedchange.phtml?year=2008,14400537,SUI,BIH,7/2/08
https://ratings.fide.com/fedchange.phtml?year=2008,2016257,CAN,USA,7/31/08
https://ratings.fide.com/fedchange.phtml?year=2008,4698746,MNC,GER,1/22/08
https://ratings.fide.com/fedchange.phtml?year=2008,316199,GER,CZE,3/11/08
https://ratings.fide.com/fedchange.phtml?year=2008,1211285,CAN,ROU,1/11/08
https://ratings.fide.com/fedchange.phtml?year=2008,1303759,GER,SUI,1/15/08
https://ratings.fide.com/fedchange.phtml?year=2008,13601717,FRA,GEO,9/12/08
https://ratings.fide.com/fedchange.phtml?year=2008,13901435,UKR,MDA,11/5/08
https://ratings.fide.com/fedchange.phtml?year=2008,13401033,AZE,,9/1/08
https://ratings.fide.com/fedchange.phtml?year=2008,13401033,AZE,,9/1/08
https://ratings.fide.com/fedchange.phtml?year=2008,13401033,AZE,,9/1/08
https://ratings.fide.com/fedchange.phtml?year=2008,13401033,AZE,RUS,9/1/08
https://ratings.fide.com/fedchange.phtml?year=2008,15000176,SRB,MKD,2/18/08
https://ratings.fide.com/fedchange.phtml?year=2008,934160,BIH,SRB,6/6/08
https://ratings.fide.com/fedchange.phtml?year=2008,14201712,KAZ,UZB,4/10/08
https://ratings.fide.com/fedchange.phtml?year=2008,930075,BIH,SRB,6/6/08
https://ratings.fide.com/fedchange.phtml?year=2008,909017,BIH,SRB,6/6/08
https://ratings.fide.com/fedchange.phtml?year=2008,2801604,CAN,ISR,9/17/08
https://ratings.fide.com/fedchange.phtml?year=2008,14100894,GER,UKR,10/20/08
https://ratings.fide.com/fedchange.phtml?year=2008,4131428,GER,RUS,8/19/08
https://ratings.fide.com/fedchange.phtml?year=2008,13503111,CAN,BLR,5/21/08
https://ratings.fide.com/fedchange.phtml?year=2008,723886,MNE,HUN,4/1/08
https://ratings.fide.com/fedchange.phtml?year=2008,932027,BIH,SRB,3/19/08
https://ratings.fide.com/fedchange.phtml?year=2008,14903563,CZE,SVK,9/8/08
https://ratings.fide.com/fedchange.phtml?year=2008,1200925,ROU,HUN,2/1/08
https://ratings.fide.com/fedchange.phtml?year=2008,24631906,LIE,GER,6/19/08
https://ratings.fide.com/fedchange.phtml?year=2008,24620602,LIE,GER,6/19/08
https://ratings.fide.com/fedchange.phtml?year=2009,1401815,DEN,SCO,11/2/09
https://ratings.fide.com/fedchange.phtml?year=2009,14102463,ESP,UKR,3/30/09
https://ratings.fide.com/fedchange.phtml?year=2009,2810115,MNC,ISR,7/24/09
https://ratings.fide.com/fedchange.phtml?year=2009,4617304,SRB,GER,1/13/09
https://ratings.fide.com/fedchange.phtml?year=2009,1032984,BEL,NED,11/5/09
https://ratings.fide.com/fedchange.phtml?year=2009,13902520,ROU,MDA,2/20/09
https://ratings.fide.com/fedchange.phtml?year=2009,13900072,ROU,MDA,12/9/09
https://ratings.fide.com/fedchange.phtml?year=2009,13903063,ROU,MDA,12/9/09
https://ratings.fide.com/fedchange.phtml?year=2009,4300033,AUS,NZL,1/13/09
https://ratings.fide.com/fedchange.phtml?year=2009,6000347,ENG,HKG,4/29/09
https://ratings.fide.com/fedchange.phtml?year=2009,933015,SRB,CRO,9/30/09
https://ratings.fide.com/fedchange.phtml?year=2009,928879,SRB,MNE,3/25/09
https://ratings.fide.com/fedchange.phtml?year=2009,907642,MNE,SRB,7/28/09
https://ratings.fide.com/fedchange.phtml?year=2009,100919,ESP,ARG,1/30/09
https://ratings.fide.com/fedchange.phtml?year=2009,8603731,USA,CHN,4/28/09
https://ratings.fide.com/fedchange.phtml?year=2009,14105454,GER,UKR,3/5/09
https://ratings.fide.com/fedchange.phtml?year=2009,1902873,AND,POR,12/3/09
https://ratings.fide.com/fedchange.phtml?year=2009,24116068,NED,RUS,3/6/09
https://ratings.fide.com/fedchange.phtml?year=2009,208078,BEL,FRA,3/5/09
https://ratings.fide.com/fedchange.phtml?year=2009,9000011,FRA,MAR,3/24/09
https://ratings.fide.com/fedchange.phtml?year=2009,24125563,FRA,RUS,8/7/09
https://ratings.fide.com/fedchange.phtml?year=2009,14116731,ESP,UKR,1/23/09
https://ratings.fide.com/fedchange.phtml?year=2009,5026520,USA,IND,6/5/09
https://ratings.fide.com/fedchange.phtml?year=2009,14109603,RUS,UKR,12/7/09
https://ratings.fide.com/fedchange.phtml?year=2009,4130561,GER,RUS,12/15/09
https://ratings.fide.com/fedchange.phtml?year=2009,2034417,JPN,USA,10/14/09
https://ratings.fide.com/fedchange.phtml?year=2009,4611020,LIE,GER,5/19/09
https://ratings.fide.com/fedchange.phtml?year=2009,14400057,BIH,CRO,3/6/09
https://ratings.fide.com/fedchange.phtml?year=2009,944661,CRO,SRB,3/5/09
https://ratings.fide.com/fedchange.phtml?year=2009,14401835,MNE,BIH,7/29/09
https://ratings.fide.com/fedchange.phtml?year=2009,14508303,SRB,CRO,7/16/09
https://ratings.fide.com/fedchange.phtml?year=2009,3100073,ISV,PUR,12/14/09
https://ratings.fide.com/fedchange.phtml?year=2009,14300435,NZL,RSA,8/4/09
https://ratings.fide.com/fedchange.phtml?year=2009,2207753,ESP,AND,1/29/09
https://ratings.fide.com/fedchange.phtml?year=2009,675946,ROU,FRA,5/5/09
https://ratings.fide.com/fedchange.phtml?year=2009,675946,FRA,ROU,9/25/09
https://ratings.fide.com/fedchange.phtml?year=2009,623830,MNC,FRA,6/22/09
https://ratings.fide.com/fedchange.phtml?year=2009,170925,LUX,ARG,7/23/09
https://ratings.fide.com/fedchange.phtml?year=2009,22260617,AND,ESP,11/24/09
https://ratings.fide.com/fedchange.phtml?year=2009,916625,MNE,SRB,7/29/09
https://ratings.fide.com/fedchange.phtml?year=2009,14910942,CZE,SVK,4/28/09
https://ratings.fide.com/fedchange.phtml?year=2009,4146387,CZE,RUS,9/8/09
https://ratings.fide.com/fedchange.phtml?year=2009,1109448,JCI,POL,7/20/09
https://ratings.fide.com/fedchange.phtml?year=2009,605832,SUI,FRA,9/18/09
https://ratings.fide.com/fedchange.phtml?year=2009,13601270,AUT,GEO,5/14/09
https://ratings.fide.com/fedchange.phtml?year=2009,2019469,USA,PLE,7/15/09
https://ratings.fide.com/fedchange.phtml?year=2009,627143,EGY,FRA,5/5/09
https://ratings.fide.com/fedchange.phtml?year=2009,14400030,BIH,NED,4/22/09
https://ratings.fide.com/fedchange.phtml?year=2009,10600809,LBA,EGY,9/2/09
https://ratings.fide.com/fedchange.phtml?year=2009,4800230,NED,IRQ,12/7/09
https://ratings.fide.com/fedchange.phtml?year=2009,14907186,CZE,SVK,9/8/09
https://ratings.fide.com/fedchange.phtml?year=2009,14110776,GER,UKR,5/21/09
https://ratings.fide.com/fedchange.phtml?year=2009,4900839,MGL,USA,6/10/09
https://ratings.fide.com/fedchange.phtml?year=2009,921114,CRO,SRB,2/12/09
https://ratings.fide.com/fedchange.phtml?year=2009,2022443,ENG,USA,5/15/09
https://ratings.fide.com/fedchange.phtml?year=2009,14910799,CZE,SVK,4/27/09
https://ratings.fide.com/fedchange.phtml?year=2009,903027,CRO,SRB,6/2/09
https://ratings.fide.com/fedchange.phtml?year=2010,4800206,AUS,IRQ,8/17/10
https://ratings.fide.com/fedchange.phtml?year=2010,689165,LBN,FRA,3/29/10
https://ratings.fide.com/fedchange.phtml?year=2010,3804933,USA,PER,6/30/10
https://ratings.fide.com/fedchange.phtml?year=2010,904422,BIH,SRB,7/2/10
https://ratings.fide.com/fedchange.phtml?year=2010,13500511,USA,BLR,7/8/10
https://ratings.fide.com/fedchange.phtml?year=2010,1126768,JCI,POL,1/25/10
https://ratings.fide.com/fedchange.phtml?year=2010,22275126,CHI,ESP,11/10/10
https://ratings.fide.com/fedchange.phtml?year=2010,725056,VIE,HUN,4/7/10
https://ratings.fide.com/fedchange.phtml?year=2010,676446,MNC,FRA,6/30/10
https://ratings.fide.com/fedchange.phtml?year=2010,3503631,COL,CUB,4/14/10
https://ratings.fide.com/fedchange.phtml?year=2010,929239,BIH,SRB,4/7/10
https://ratings.fide.com/fedchange.phtml?year=2010,2900106,BUL,PLE,12/30/10
https://ratings.fide.com/fedchange.phtml?year=2010,14401061,BIH,CRO,6/30/10
https://ratings.fide.com/fedchange.phtml?year=2010,1206435,FRA,ROU,4/26/10
https://ratings.fide.com/fedchange.phtml?year=2010,2002639,ENG,USA,10/14/10
https://ratings.fide.com/fedchange.phtml?year=2010,14401754,CRO,BIH,12/16/10
https://ratings.fide.com/fedchange.phtml?year=2010,4154401,GER,RUS,3/18/10
https://ratings.fide.com/fedchange.phtml?year=2010,4642740,CRO,GER,6/30/10
https://ratings.fide.com/fedchange.phtml?year=2010,12515914,TUR,IRI,10/19/10
https://ratings.fide.com/fedchange.phtml?year=2010,4139690,SVK,RUS,4/14/10
https://ratings.fide.com/fedchange.phtml?year=2010,410128,GRE,ENG,10/14/10
https://ratings.fide.com/fedchange.phtml?year=2010,14100312,FRA,UKR,6/30/10
https://ratings.fide.com/fedchange.phtml?year=2010,3501051,COL,CUB,5/12/10
https://ratings.fide.com/fedchange.phtml?year=2010,913979,BIH,SRB,7/2/10
https://ratings.fide.com/fedchange.phtml?year=2010,14901293,CRO,SVK,7/2/10
https://ratings.fide.com/fedchange.phtml?year=2010,1110403,CZE,POL,12/15/10
https://ratings.fide.com/fedchange.phtml?year=2010,22270728,AND,ESP,9/6/10
https://ratings.fide.com/fedchange.phtml?year=2010,14102145,GER,UKR,2/9/10
https://ratings.fide.com/fedchange.phtml?year=2010,934160,SRB,BIH,6/29/10
https://ratings.fide.com/fedchange.phtml?year=2010,2207753,AND,ESP,9/6/10
https://ratings.fide.com/fedchange.phtml?year=2010,310204,ARM,SVK,12/30/10
https://ratings.fide.com/fedchange.phtml?year=2010,2606160,BIH,CAN,7/2/10
https://ratings.fide.com/fedchange.phtml?year=2010,3502856,ESP,CUB,2/24/10
https://ratings.fide.com/fedchange.phtml?year=2010,20657307,ITA,FRA,5/21/10
https://ratings.fide.com/fedchange.phtml?year=2010,6500617,USA,CRC,12/15/10
https://ratings.fide.com/fedchange.phtml?year=2010,11600209,FRA,LAT,3/19/10
https://ratings.fide.com/fedchange.phtml?year=2010,4128290,CAN,RUS,11/10/10
https://ratings.fide.com/fedchange.phtml?year=2010,1203347,FRA,ROU,4/1/10
https://ratings.fide.com/fedchange.phtml?year=2010,14400030,NED,BIH,12/16/10
https://ratings.fide.com/fedchange.phtml?year=2010,4120094,GER,RUS,7/7/10
https://ratings.fide.com/fedchange.phtml?year=2010,4137728,UKR,RUS,1/26/10
https://ratings.fide.com/fedchange.phtml?year=2010,14120771,POR,UKR,9/26/10
https://ratings.fide.com/fedchange.phtml?year=2010,2044846,TUR,USA,7/1/10
https://ratings.fide.com/fedchange.phtml?year=2010,650609,MNC,FRA,6/30/10
https://ratings.fide.com/fedchange.phtml?year=2010,654183,MNC,FRA,6/30/10
https://ratings.fide.com/fedchange.phtml?year=2010,934038,MNE,SRB,6/30/10
https://ratings.fide.com/fedchange.phtml?year=2010,1300270,MNE,SUI,6/30/10
https://ratings.fide.com/fedchange.phtml?year=2010,1700146,LUX,SWE,7/5/10
https://ratings.fide.com/fedchange.phtml?year=2010,9900608,AUS,SRI,8/13/10
https://ratings.fide.com/fedchange.phtml?year=2010,13500147,POL,BLR,5/19/10
https://ratings.fide.com/fedchange.phtml?year=2011,12000051,AUT,LIE,6/9/11
https://ratings.fide.com/fedchange.phtml?year=2011,1018000,AHO,NED,12/26/11
https://ratings.fide.com/fedchange.phtml?year=2011,2265427,KOR,ESP,8/23/11
https://ratings.fide.com/fedchange.phtml?year=2011,14112035,ARM,,12/26/11
https://ratings.fide.com/fedchange.phtml?year=2011,933643,BIH,SRB,6/6/11
https://ratings.fide.com/fedchange.phtml?year=2011,13402153,TUR,AZE,3/4/11
https://ratings.fide.com/fedchange.phtml?year=2011,4138821,KAZ,RUS,3/31/11
https://ratings.fide.com/fedchange.phtml?year=2011,14402238,CRO,BIH,3/2/11
https://ratings.fide.com/fedchange.phtml?year=2011,1511890,IRI,NOR,8/24/11
https://ratings.fide.com/fedchange.phtml?year=2011,13900692,GER,MDA,7/4/11
https://ratings.fide.com/fedchange.phtml?year=2011,403938,CZE,ENG,8/4/11
https://ratings.fide.com/fedchange.phtml?year=2011,724971,AUT,HUN,10/6/11
https://ratings.fide.com/fedchange.phtml?year=2011,1200372,FRA,ROU,5/4/11
https://ratings.fide.com/fedchange.phtml?year=2011,1201883,FRA,ROU,5/4/11
https://ratings.fide.com/fedchange.phtml?year=2011,14108801,CZE,UKR,8/23/11
https://ratings.fide.com/fedchange.phtml?year=2011,4129709,ARM,RUS,9/6/11
https://ratings.fide.com/fedchange.phtml?year=2011,5206901,CAN,,8/23/11
https://ratings.fide.com/fedchange.phtml?year=2011,14200457,RUS,UZB,3/2/11
https://ratings.fide.com/fedchange.phtml?year=2011,11602252,USA,LAT,12/9/11
https://ratings.fide.com/fedchange.phtml?year=2011,400106,AND,ENG,5/23/11
https://ratings.fide.com/fedchange.phtml?year=2011,12935042,SUI,GER,7/11/11
https://ratings.fide.com/fedchange.phtml?year=2011,1271038,SUI,GER,9/6/11
https://ratings.fide.com/fedchange.phtml?year=2011,13702076,RUS,KAZ,11/24/11
https://ratings.fide.com/fedchange.phtml?year=2011,2209390,LAT,ESP,12/29/11
https://ratings.fide.com/fedchange.phtml?year=2011,916811,TUR,SRB,12/21/11
https://ratings.fide.com/fedchange.phtml?year=2011,3209105,SUI,AUS,7/20/11
https://ratings.fide.com/fedchange.phtml?year=2011,3900258,VEN,ENG,4/28/11
https://ratings.fide.com/fedchange.phtml?year=2011,505161,CAN,FIN,6/28/11
https://ratings.fide.com/fedchange.phtml?year=2011,12000051,AUT,LIE,6/9/11
https://ratings.fide.com/fedchange.phtml?year=2011,1018000,AHO,NED,12/26/11
https://ratings.fide.com/fedchange.phtml?year=2011,2265427,KOR,ESP,8/23/11
https://ratings.fide.com/fedchange.phtml?year=2011,14112035,ARM,,12/26/11
https://ratings.fide.com/fedchange.phtml?year=2011,933643,BIH,SRB,6/6/11
https://ratings.fide.com/fedchange.phtml?year=2011,13402153,TUR,AZE,3/4/11
https://ratings.fide.com/fedchange.phtml?year=2011,4138821,KAZ,RUS,3/31/11
https://ratings.fide.com/fedchange.phtml?year=2011,14402238,CRO,BIH,3/2/11
https://ratings.fide.com/fedchange.phtml?year=2011,1511890,IRI,NOR,8/24/11
https://ratings.fide.com/fedchange.phtml?year=2011,13900692,GER,MDA,7/4/11
https://ratings.fide.com/fedchange.phtml?year=2011,403938,CZE,ENG,8/4/11
https://ratings.fide.com/fedchange.phtml?year=2011,724971,AUT,HUN,10/6/11
https://ratings.fide.com/fedchange.phtml?year=2011,1200372,FRA,ROU,5/4/11
https://ratings.fide.com/fedchange.phtml?year=2011,1201883,FRA,ROU,5/4/11
https://ratings.fide.com/fedchange.phtml?year=2011,14108801,CZE,UKR,8/23/11
https://ratings.fide.com/fedchange.phtml?year=2011,4129709,ARM,RUS,9/6/11
https://ratings.fide.com/fedchange.phtml?year=2011,5206901,CAN,,8/23/11
https://ratings.fide.com/fedchange.phtml?year=2011,14200457,RUS,UZB,3/2/11
https://ratings.fide.com/fedchange.phtml?year=2011,11602252,USA,LAT,12/9/11
https://ratings.fide.com/fedchange.phtml?year=2011,400106,AND,ENG,5/23/11
https://ratings.fide.com/fedchange.phtml?year=2011,12935042,SUI,GER,7/11/11
https://ratings.fide.com/fedchange.phtml?year=2011,1271038,SUI,GER,9/6/11
https://ratings.fide.com/fedchange.phtml?year=2011,13702076,RUS,KAZ,11/24/11
https://ratings.fide.com/fedchange.phtml?year=2011,2209390,LAT,ESP,12/29/11
https://ratings.fide.com/fedchange.phtml?year=2011,916811,TUR,SRB,12/21/11
https://ratings.fide.com/fedchange.phtml?year=2011,3209105,SUI,AUS,7/20/11
https://ratings.fide.com/fedchange.phtml?year=2011,3900258,VEN,ENG,4/28/11
https://ratings.fide.com/fedchange.phtml?year=2011,505161,CAN,FIN,6/28/11
https://ratings.fide.com/fedchange.phtml?year=2012,25006711,USA,IND,6/5/12
https://ratings.fide.com/fedchange.phtml?year=2012,14000385,TUR,TKM,6/5/12
https://ratings.fide.com/fedchange.phtml?year=2012,20697465,MNC,FRA,12/20/12
https://ratings.fide.com/fedchange.phtml?year=2012,2028255,JPN,USA,5/18/12
https://ratings.fide.com/fedchange.phtml?year=2012,1024523,BEL,NED,5/30/12
https://ratings.fide.com/fedchange.phtml?year=2012,821322,ALB,ITA,11/6/12
https://ratings.fide.com/fedchange.phtml?year=2012,4000013,ITA,LUX,8/8/12
https://ratings.fide.com/fedchange.phtml?year=2012,408280,NOR,ENG,7/6/12
https://ratings.fide.com/fedchange.phtml?year=2012,14105870,NOR,UKR,5/18/12
https://ratings.fide.com/fedchange.phtml?year=2012,14200937,USA,UZB,7/30/12
https://ratings.fide.com/fedchange.phtml?year=2012,1511890,NOR,IRI,6/13/12
https://ratings.fide.com/fedchange.phtml?year=2012,2054485,SUI,USA,4/16/12
https://ratings.fide.com/fedchange.phtml?year=2012,5086310,USA,IND,8/10/12
https://ratings.fide.com/fedchange.phtml?year=2012,405647,NZL,ENG,11/6/12
https://ratings.fide.com/fedchange.phtml?year=2012,13401238,TUR,AZE,12/17/12
https://ratings.fide.com/fedchange.phtml?year=2012,413364,TUR,ENG,2/8/12
https://ratings.fide.com/fedchange.phtml?year=2012,12923338,SUI,GER,12/17/12
https://ratings.fide.com/fedchange.phtml?year=2012,14116731,TUR,ESP,2/1/12
https://ratings.fide.com/fedchange.phtml?year=2012,14531216,LIE,CRO,5/31/12
https://ratings.fide.com/fedchange.phtml?year=2012,600067,ENG,FRA,7/24/12
https://ratings.fide.com/fedchange.phtml?year=2012,743763,AUT,HUN,3/1/12
https://ratings.fide.com/fedchange.phtml?year=2012,4156803,ESP,RUS,3/20/12
https://ratings.fide.com/fedchange.phtml?year=2012,500755,NOR,FIN,7/6/12
https://ratings.fide.com/fedchange.phtml?year=2012,1148184,IRL,POL,5/21/12
https://ratings.fide.com/fedchange.phtml?year=2012,14402092,CRO,BIH,3/7/12
https://ratings.fide.com/fedchange.phtml?year=2012,4301498,ENG,NZL,10/18/12
https://ratings.fide.com/fedchange.phtml?year=2012,13601377,ESP,GEO,3/16/12
https://ratings.fide.com/fedchange.phtml?year=2012,10206248,FRA,BAN,6/28/12
https://ratings.fide.com/fedchange.phtml?year=2012,14100100,ESP,UKR,10/17/12
https://ratings.fide.com/fedchange.phtml?year=2012,3800229,ESP,PER,3/30/12
https://ratings.fide.com/fedchange.phtml?year=2012,1036718,GER,NED,11/6/12
https://ratings.fide.com/fedchange.phtml?year=2012,901512,BIH,SRB,12/17/12
https://ratings.fide.com/fedchange.phtml?year=2012,12406716,CAN,VIE,9/6/12
https://ratings.fide.com/fedchange.phtml?year=2012,1203096,CAN,ROU,3/20/12
https://ratings.fide.com/fedchange.phtml?year=2012,1213261,NED,ROU,11/14/12
https://ratings.fide.com/fedchange.phtml?year=2012,2309157,SWE,ISL,6/28/12
https://ratings.fide.com/fedchange.phtml?year=2012,924164,BIH,SRB,12/17/12
https://ratings.fide.com/fedchange.phtml?year=2012,2802295,CAN,ISR,7/6/12
https://ratings.fide.com/fedchange.phtml?year=2012,912956,MNE,SRB,7/30/12
https://ratings.fide.com/fedchange.phtml?year=2012,402060,WLS,ENG,7/30/12
https://ratings.fide.com/fedchange.phtml?year=2012,12800864,ENG,LTU,12/17/12
https://ratings.fide.com/fedchange.phtml?year=2012,14100126,ISR,UKR,3/20/12
https://ratings.fide.com/fedchange.phtml?year=2012,4134494,CZE,RUS,7/24/12
https://ratings.fide.com/fedchange.phtml?year=2012,902969,BIH,SRB,12/17/12
https://ratings.fide.com/fedchange.phtml?year=2012,14401762,SRB,BIH,6/28/12
https://ratings.fide.com/fedchange.phtml?year=2012,402893,SCO,ENG,1/13/12
https://ratings.fide.com/fedchange.phtml?year=2012,1208624,SIN,ROU,9/19/12
https://ratings.fide.com/fedchange.phtml?year=2012,1039830,AHO,NED,5/31/12
https://ratings.fide.com/fedchange.phtml?year=2012,1020870,AHO,NED,10/10/12
https://ratings.fide.com/fedchange.phtml?year=2012,8601844,KOR,CHN,4/28/12
https://ratings.fide.com/fedchange.phtml?year=2012,407380,WLS,ENG,4/16/12
https://ratings.fide.com/fedchange.phtml?year=2012,6000908,SIN,HKG,9/19/12
https://ratings.fide.com/fedchange.phtml?year=2012,2026651,TUR,USA,4/27/12
https://ratings.fide.com/fedchange.phtml?year=2013,942740,SUI,SRB,4/17/13
https://ratings.fide.com/fedchange.phtml?year=2013,5901227,TUR,CYP,12/6/13
https://ratings.fide.com/fedchange.phtml?year=2013,13612018,GEO,IRI,12/3/13
https://ratings.fide.com/fedchange.phtml?year=2013,12543691,GEO,IRI,12/3/13
https://ratings.fide.com/fedchange.phtml?year=2013,4692055,SUI,GER,10/2/13
https://ratings.fide.com/fedchange.phtml?year=2013,644536,FRA,PLE,10/7/13
https://ratings.fide.com/fedchange.phtml?year=2013,4700481,BEL,ALB,4/24/13
https://ratings.fide.com/fedchange.phtml?year=2013,9900268,USA,SRI,5/6/13
https://ratings.fide.com/fedchange.phtml?year=2013,3503631,PAR,COL,2/18/13
https://ratings.fide.com/fedchange.phtml?year=2013,908355,USA,BIH,9/12/13
https://ratings.fide.com/fedchange.phtml?year=2013,14112035,UKR,ARM,9/13/13
https://ratings.fide.com/fedchange.phtml?year=2013,2805642,USA,ISR,1/21/13
https://ratings.fide.com/fedchange.phtml?year=2013,4617738,AND,GER,10/8/13
https://ratings.fide.com/fedchange.phtml?year=2013,5803560,ENG,SIN,4/17/13
https://ratings.fide.com/fedchange.phtml?year=2013,10700331,JCI,GCI,1/17/13
https://ratings.fide.com/fedchange.phtml?year=2013,32041667,ARG,ESP,9/3/13
https://ratings.fide.com/fedchange.phtml?year=2013,405817,SCO,ENG,1/14/13
https://ratings.fide.com/fedchange.phtml?year=2013,201820,TUR,BEL,2/6/13
https://ratings.fide.com/fedchange.phtml?year=2013,1706063,FIN,SWE,6/10/13
https://ratings.fide.com/fedchange.phtml?year=2013,3504387,USA,CUB,12/24/13
https://ratings.fide.com/fedchange.phtml?year=2013,16300190,MAC,TPE,7/25/13
https://ratings.fide.com/fedchange.phtml?year=2013,2046105,IRL,USA,6/18/13
https://ratings.fide.com/fedchange.phtml?year=2013,13401823,TUR,AZE,2/13/13
https://ratings.fide.com/fedchange.phtml?year=2013,13601733,USA,GEO,3/21/13
https://ratings.fide.com/fedchange.phtml?year=2013,12938041,SCO,GER,7/24/13
https://ratings.fide.com/fedchange.phtml?year=2013,14117908,LAT,UKR,4/9/13
https://ratings.fide.com/fedchange.phtml?year=2013,114987,CAN,ARG,8/22/13
https://ratings.fide.com/fedchange.phtml?year=2013,600180,MNC,FRA,4/26/13
https://ratings.fide.com/fedchange.phtml?year=2013,8605718,SIN,CHN,5/27/13
https://ratings.fide.com/fedchange.phtml?year=2013,427799,USA,ENG,3/5/13
https://ratings.fide.com/fedchange.phtml?year=2013,3902773,AHO,VEN,10/2/13
https://ratings.fide.com/fedchange.phtml?year=2013,14602059,BIH,SLO,1/18/13
https://ratings.fide.com/fedchange.phtml?year=2013,2900343,TUR,BUL,4/2/13
https://ratings.fide.com/fedchange.phtml?year=2013,14104946,BEL,UKR,10/23/13
https://ratings.fide.com/fedchange.phtml?year=2013,13703803,CZE,KAZ,9/20/13
https://ratings.fide.com/fedchange.phtml?year=2013,2229560,HKG,ESP,3/18/13
https://ratings.fide.com/fedchange.phtml?year=2013,1200208,FRA,ROU,3/25/13
https://ratings.fide.com/fedchange.phtml?year=2013,322750,USA,CZE,6/10/13
https://ratings.fide.com/fedchange.phtml?year=2013,4134729,USA,RUS,6/18/13
https://ratings.fide.com/fedchange.phtml?year=2013,928399,SRB,MNE,12/17/13
https://ratings.fide.com/fedchange.phtml?year=2013,404691,ESP,ENG,9/5/13
https://ratings.fide.com/fedchange.phtml?year=2013,5018064,USA,IND,7/17/13
https://ratings.fide.com/fedchange.phtml?year=2013,1716450,FIN,SWE,6/10/13
https://ratings.fide.com/fedchange.phtml?year=2013,13401416,BEL,AZE,8/21/13
https://ratings.fide.com/fedchange.phtml?year=2013,26028450,ALG,GER,8/19/13
