Characteristic,Food,slope,pvalue
dog,WINEQUAN,0.683466693919707,0.188918532258
unfavCable,CABBAGEFREQ,0.207995802479867,0.188991547003951
smoke_often,ADD_SUGARS,-0.946935820019936,0.189009524822967
right_hand,VITE_IU,0.152580799672619,0.189020631201695
favCable,DT_S140,-0.430987692201471,0.18922185474254
readingMath,GROUP_OTHER_CRACKERS_PRETZELS_LOW_FAT_TOTAL_GRAMS,0.80120142346505,0.189240697398009
atheist,LEMONADEQUAN,-0.893331669206726,0.189254840821809
atheist,BARBECUESAUCEQUAN,-0.606252227304209,0.189311832546086
ever_smoked,COFFEESUGARTEASPOONS,0.692909338443265,0.189372914904579
never_smoked,COFFEESUGARTEASPOONS,-0.692909338443264,0.18937291490458
diabetes,GLY_G,0.275310740916441,0.189385268107962
cat,DT_RET,0.00143185055479575,0.189415227267642
neutralCable,WINEQUAN,-0.673941404669962,0.189424773216841
heart_disease,ARG_G,-0.222576799811347,0.18942633703976
unfavCable,VEGGIESFREQ,0.216425777734379,0.189486363034629
cancer,GROUP_TORTILLAS_FLOUR_WHEAT_TOTAL_GRAMS,-0.0489957203177984,0.189489145196595
favCable,COOKIESTYPE,-0.399257613381092,0.189506094365735
never_smoked,GROUP_MUSTARD_BBQ_SAUCE_SOY_SAUCE_ETC_TOTAL_GRAMS,-0.105079208259173,0.189556276297516
ever_smoked,GROUP_MUSTARD_BBQ_SAUCE_SOY_SAUCE_ETC_TOTAL_GRAMS,0.105079208259173,0.189556276297517
noCrash,PF_MPS_TOTAL,0.1642240789642,0.189605896446408
noCrash,PSMFP,0.1642240789642,0.189605896446408
favCable,IRONAMOUNT,-0.949249190114955,0.189622939004427
atheist,GROUP_TORTILLA_OR_CORN_CHIPS_CORN_NUTS_TOTAL_GRAMS,0.095894775924851,0.189675467730363
belly,F22D0,6.39715152437709,0.18985390328467
heart_disease,GROUP_FRIED_OR_COATED_CHICKEN_TURKEY_TOTAL_GRAMS,-0.161338154670189,0.189882173922751
left_hand,GROUP_GREEN_BEANS_PEAS_TOTAL_GRAMS,-0.151983817958384,0.190046180706148
left_hand,HAMBURGERQUAN,-1.03671962134713,0.190052174038542
neutralCable,APPLESFREQ,0.169502623511476,0.1901755022353
left_hand,SODAFREQ,-0.23812233942601,0.190210037639097
neutralCable,PUDDINGQUAN,1.00680473941479,0.190352927481565
neutralCable,SUGARINCOFFEE,1.00680473941479,0.190352927481565
uhCrash,PUDDINGQUAN,-1.00680473941478,0.190352927481566
diabetes,PEANUTBUTTERFREQ,-0.180913012545894,0.190418642607393
unfavCable,CHILDCARETIME,-0.740802549647871,0.190448731778399
quit_smoking,GROUP_BANANAS_TOTAL_GRAMS,-0.0276956052942656,0.190463854023351
belly,LUNCHMEATFREQ,0.400142065818647,0.190495105533232
Jewish,CALCIUMYEARS,0.54187812513374,0.190499343631772
noCrash,SUP_VK,0.0420095372176573,0.190533024521881
dog,GROUP_BEER_REGULAR_TOTAL_GRAMS,0.00134246781036929,0.190629899464099
mathReading,DONTEATORDONTKNOWCEREALTYPE,-1.11923157586944,0.190858463419018
atheist,GROUP_TOFU_OR_TEMPEH_TOTAL_GRAMS,0.142341145561898,0.190861007970529
mathReading,GROUP_CABBAGE_SLAW_CHINESE_CABBAGES_TOTAL_GRAMS,-0.0422633350909502,0.19086248768121
rash,GROUP_LATTE_CAPPUCCINO_WHOLE_MILK_TOTAL_GRAMS,0.0065533093483684,0.191056947520087
rash,EPICATEGC3G,-0.0163219411881151,0.191125751128668
heart_disease,PHE_G,-0.281759757648565,0.191164637718425
right_hand,DT_P182,0.149307254833125,0.191204887875786
rash,CREAMCHEESEQUAN,0.574124450517291,0.191296899416695
left_hand,CYS_G,-1.75885061628997,0.191321689128093
Dems,LOWMINS,0.0107792593568943,0.191332259771029
cat,GROUP_PROTEIN_ENERGY_BARS_TOTAL_GRAMS,-0.173131339427877,0.191388352620232
yesCrash,GROUP_OTHER_EGGS_OR_OMELETS_TOTAL_GRAMS,-0.0691665894459398,0.191405976021709
left_hand,CORNBREADQUAN,0.919686903505138,0.191414313588455
atheist,F24D1C,126.578954029043,0.191631402098999
heart_disease,PORKCHOPSFREQ,0.244000879203588,0.191636359927268
favCable,GROUP_OTHER_NOODLES_WHOLE_GRAIN_TOTAL_GRAMS,0.144213280901747,0.191667383490411
atheist,SUP_FIBER,-0.618698446076938,0.191765678189791
smoke_rarely,GROUP_SUGARYBEVG_TOTAL_KCAL,0.0104321305747327,0.191778092718033
dog,GROUP_FRENCH_FRIES_FRIED_POTATOES_TOTAL_GRAMS,-0.0492909980884898,0.191857984049976
favCable,GROUP_OTHER_PIE_OR_COBBLER_TOTAL_GRAMS,-0.326729158170444,0.191869139546696
yesCrash,GROUP_PANCAKES_WAFFLES_FRENCH_TOAST_CREPES_WITH_SYRUP_TOTAL_GRAMS,0.101293628382083,0.191933362686902
cancer,GROUP_SODA_DIET_CAFFEINE_TOTAL_GRAMS,0.00282007769762037,0.191966771249521
favCable,ZINCAMOUNT,-0.944179256723951,0.191972177579906
dog,GROUP_AVOCADO_GUACAMOLE_TOTAL_GRAMS,-0.0169768764464971,0.191982603728292
smoke_often,PAC_3,-0.673434911675515,0.191999693821806
cat,EXERGYMTIME,0.494018571781571,0.192028866998421
smoke_often,MAYOQUAN,1.74598351212775,0.192067352991393
heart_disease,DDZEIN,-0.329828806780949,0.192071007736155
right_hand,KCAL_EXPENDITURE_RECR,-0.00200302392132313,0.192085107377648
left_hand,PEONIDIN,-0.390200776329558,0.192107499562212
cat,COUMESTROL,-5.49723792247491,0.192123914110594
unfavCable,GROUP_OTHER_PIE_OR_COBBLER_TOTAL_GRAMS,-0.255926291041932,0.192137532879245
readingMath,DONUTSFREQ,-0.468029951296672,0.192147824151735
belly,PF_EGGS,5.6863131771251,0.192154140407419
belly,PSEGGS,5.6863131771251,0.192154140407419
neutralCable,CHOLNPC,0.0638945037884374,0.192183799335411
belly,V_TOTAL,-0.296650945590494,0.192299118492828
heart_disease,MK4,-0.0898850748222711,0.192317216173637
quit_smoking,LENTILSOUPFREQ,0.339717600494406,0.192337435557872
noCrash,GROUP_HIGH_PROTEIN_BAR_TOTAL_GRAMS,0.0720745944515918,0.192360028036065
quit_smoking,GROUP_BROCCOLI_BRUSSEL_SPROUTS_CHINESE_BROCCOLI_TOTAL_GRAMS,0.00944157864541582,0.192374547148446
atheist,DT_FIBE,-0.0292224175100012,0.192389214212623
left_hand,GALS,-1.32369328443914,0.192497779932891
neutralCable,CORNFREQ,-0.269799850375837,0.192605484652799
neutralCable,BEERQUAN,-0.381039653846749,0.192612108613827
heart_disease,F20D3N6,-20.2002087624975,0.192628141622441
never_smoked,JAMFREQ,0.219436856562738,0.192648406695439
ever_smoked,JAMFREQ,-0.219436856562738,0.19264840669544
uhCrash,ICEDTEATYPE,0.250961013650309,0.19273894215747
noCrash,GROUP_SUGARYBEVG_TOTAL_GRAMS,-0.003162904318671,0.192809411082643
Dems,DT_S180,-0.126055492999021,0.192852832181076
neutralCable,THEAFLV3G,-0.148971876190097,0.192912358553941
left_hand,SITSTR,0.00681579824180655,0.193051654768228
diabetes,LUNCHMEATQUAN,0.396864160569597,0.193070741363302
mathReading,V_OTHER,-0.577342869551069,0.193114252280943
belly,CYAD,-0.0674694991775094,0.193161202360741
right_hand,F18D2I,23.9549047768838,0.193230598342114
ever_smoked,PF_POULT,-0.625752670224274,0.193258591899022
never_smoked,PF_POULT,0.625752670224274,0.193258591899022
noCrash,GROUP_OATMEAL_SQUARES_OAT_BRAN_TOTAL_GRAMS,0.859409784001561,0.193432968286563
quit_smoking,GROUP_GREEN_BEANS_PEAS_TOTAL_GRAMS,0.0316904233480526,0.19343783511278
atheist,M_SOY_ND,1.93335208348324,0.193465135819742
smoke_rarely,SUP_OM_3,0.00505084142531977,0.193505473851911
uhCrash,TOCTRG,-0.94023841085639,0.193530998883442
atheist,LUNCHMEATQUAN,0.383668999446262,0.193552150695405
atheist,GROUP_OTHER_FRESH_FRUIT_FRUIT_SALAD_TOTAL_GRAMS,0.026403310132734,0.193554879164045
heart_disease,ASP_G,-0.136453646256161,0.193585886602724
never_smoked,ENERGYDRINKSTYPE,-0.550744860893337,0.193594052913923
ever_smoked,ENERGYDRINKSTYPE,0.550744860893337,0.193594052913923
rash,GROUP_RIBS_SPARERIBS_BBQ_TOTAL_GRAMS,-0.29680743342582,0.193631836803062
cancer,ONEADAYAMOUNT,0.119766992461102,0.193680244409847
uhCrash,GROUP_FRIED_FISH_FISH_STICKS_SANDWICH_BREADED_FILLETS_TOTAL_GRAMS,-0.191854582624898,0.193730025814587
smoke_often,GROUP_ALCOHOLICBEVERAGES_TOTAL_GRAMS,0.00164515729964486,0.193854015357355
mathReading,GROUP_SUGARYBEVG_TOTAL_GRAMS,0.00235415979156976,0.193914190060051
left_hand,PELARGDIN,-0.43679856941337,0.193937344121174
smoke_rarely,VITA_IU,-0.000332344795898623,0.193989835525755
diabetes,OTHERCHICKENDISHFREQ,-0.269747004254638,0.194013677163974
unfavCable,COFFEEDRINKSTYPE,-0.361258527669883,0.194208541264091
diabetes,GROUP_CHOCOLATE_MILK_COCOA_HOT_CHOCOLATE_TOTAL_GRAMS,0.00953274573092815,0.194213944316753
rash,WINEQUAN,0.80989140523839,0.194232346277225
quit_smoking,SODAFREQ,-0.183360013931601,0.1942529266559
diabetes,SALTQUAN,-1.38593147059228,0.194265710356268
cat,COFFEESUGARTEASPOONS,0.693147180559744,0.194277700703618
rash,GROUP_LUNCH_MEATS_POULTRY_LOW_FAT_TOTAL_GRAMS,0.0194618696500349,0.194321798968792
Dems,JOBLIFTFREQ,-0.839613549277321,0.194352822784688
uhCrash,OTHERVEGGIESFREQ,0.166784525440386,0.1945020109814
Dems,F18D2CN6,-0.0622777826796139,0.194502492340312
currently_smoke,POPCORNFREQ,-0.609327973160832,0.194619940695472
left_hand,GLYCTEIN,-5.31984004240523,0.194621982658186
Jewish,DRIEDFRUITFREQ,0.478993869744479,0.19465464799539
smoke_rarely,THR_G,-0.930882758663228,0.194712293580542
currently_smoke,PEONIDIN,-0.554637104989265,0.194727792762608
neutralCable,TOCPHD,0.277404360007515,0.194728896012365
dog,SLICEDCHEESEFREQ,0.174375308055803,0.194733603970549
diabetes,KCAL_EXPENDITURE_RECR,0.00125555325001632,0.194747744792541
diabetes,ARG_G,0.206488489905703,0.194780959355436
mathReading,STID7,0.0958086118231227,0.194823649372036
rash,MYRIC,-0.362048592221866,0.194897752613829
neutralCable,EGGROLLQUAN,-0.418068079224728,0.194918283141268
diabetes,TRP_G,0.981317595732594,0.194923049894903
uhCrash,DT_CARB,0.00449044218774127,0.194996463641067
Dems,DT_SFAT,-0.0299330764894574,0.195027932620646
atheist,SALSAFREQ,0.206819727288893,0.195068461114797
rash,BARBECUESAUCEQUAN,-0.740459617726476,0.195120417102016
cat,GROUP_POPCORN_REGULAR_TOTAL_GRAMS,0.105629054723837,0.195131468750483
readingMath,GROUP_OTHER_NOODLES_PASTA_MIX_TOTAL_GRAMS,0.0647750944172971,0.195186351843133
smoke_rarely,VAL_G,-0.710052189962745,0.195228115080507
currently_smoke,EGGSQUAN,0.72721582778999,0.195266313372768
belly,CHOLNSM,0.0996580875474525,0.195354000233301
uhCrash,BRISKWALKFREQ,0.2212471344744,0.195489947721307
smoke_rarely,PAC_7,-0.148296444050081,0.195498200017017
favCable,SUCS,-0.0366099685340915,0.195519841910205
diabetes,MALS,0.127381314760104,0.195532183990621
unfavCable,GROUP_POPSICLES_SHERBET_ICES_JELLO_TOTAL_GRAMS,0.220933159971532,0.195606558197783
Dems,EGGSQUAN,0.622753579513638,0.195614522660636
rash,SUP_B12,0.00276347560489382,0.195654313007969
uhCrash,GROUP_GRITS_CREAM_OF_WHEAT_MUSH_TOTAL_GRAMS,-0.0985675889331587,0.19566373086726
favCable,BANANASQUAN,1.66532758567944,0.195701656264008
quit_smoking,OTHERPIESQUAN,-1.66532758567941,0.195701656264016
mathReading,F18D1T,0.600627092602266,0.195730595087439
unfavCable,GROUP_A_SUGBEV_TOTAL_FREQUENCY,-1.24960641476635,0.195790264296033
mathReading,F20D3N6,17.8912705826247,0.195795183568744
diabetes,DT_THEO,0.014731602376995,0.195821359399785
heart_disease,GROUP_LUNCH_MEATS_BEEF_OR_PORK_TOTAL_GRAMS,-0.0572932575215528,0.195870595996923
unfavCable,VEALLAMBGAMEFREQ,-0.382011026360663,0.195998153475497
right_hand,DT_P204,14.7624650743926,0.196075884009549
quit_smoking,GROUP_REDUCED_FAT_2_PCT_MILK_TOTAL_GRAMS,0.010315895075371,0.196147603632681
yesCrash,PF_MPS_TOTAL,-0.300161026544651,0.196216198496974
yesCrash,PSMFP,-0.300161026544651,0.196216198496974
uhCrash,ICECREAMTYPE,-0.436569424280731,0.196226950447695
ever_smoked,AA_BEV,0.295559294673299,0.196334795426629
never_smoked,AA_BEV,-0.295559294673299,0.196334795426629
right_hand,DT_RET,0.0045916109114502,0.196358056593049
atheist,SPAGHETTIQUAN,0.558713219387824,0.196360519425109
smoke_often,STARCH,-0.0350363596716376,0.196372970609141
left_hand,DT_PROT,-0.0222366906508906,0.196373096971426
atheist,GROUP_TACOS_BURRITOS_ENCHILADAS_WITH_MEAT_TOTAL_GRAMS,0.0250877996265359,0.196394696981108
smoke_rarely,CHOLNPTC,-0.0152655880283289,0.196403937189784
cat,WHITERICEFREQ,-0.238182972992339,0.196484452070631
dog,T_FLAVONOLS,0.0200381897275831,0.196570167750557
cancer,ORANGESQUAN,-0.907439673648344,0.196583429959865
yesCrash,GLY_G,-0.491887003239174,0.196622667890171
smoke_often,TOMATOJUICEFREQ,0.445254832023309,0.196636812225969
atheist,SLICEDCHEESETYPE,0.628503606957309,0.196647222242386
cat,GROUP_OTHER_FRESH_FRUIT_FRUIT_SALAD_TOTAL_GRAMS,0.019215522358136,0.196656400630185
neutralCable,EPICATEGC3G,-0.00823327643371492,0.19676564053735
never_smoked,F24D0,-4.7276659323494,0.19678831740462
ever_smoked,F24D0,4.7276659323494,0.196788317404621
atheist,F14D1,11.0398848373847,0.196791395693666
rash,VITAMINB6YEARS,0.636813223513172,0.196832471460857
rash,OTHERRICHSAUCESQUAN,0.753115156163176,0.196898960521199
rash,GROUP_BREAD_MIX_TOTAL_GRAMS,0.0288942855552667,0.196916329119941
Dems,MEALS,-0.636763191387965,0.196985420766766
smoke_rarely,GROUP_SOLID_TOTAL_GRAMS,-0.00307624042924534,0.197010787147491
right_hand,CAKESFREQ,-0.430214237196144,0.197059140450689
favCable,DT_PROT_VEGETABLE,-0.0405850627620151,0.197067264318253
ever_smoked,PASTRIESFREQ,-0.283030875566219,0.19710049938522
never_smoked,PASTRIESFREQ,0.283030875566219,0.19710049938522
uhCrash,HESPT,-0.0366966318619788,0.197111707202779
Jewish,GROUP_ICE_CREAM_FROZEN_YOGURT_LOW_FAT_TOTAL_GRAMS,0.132846940360101,0.197115637297978
ever_smoked,PF_ORGAN,13.6888747363693,0.197151720008212
never_smoked,PF_ORGAN,-13.6888747363693,0.197151720008212
currently_smoke,DT_COPP,-1.52933681999768,0.197287060328328
never_smoked,BRISKWALKTIME,0.517659959952778,0.197318428922592
ever_smoked,BRISKWALKTIME,-0.517659959952776,0.197318428922594
rash,GROUP_OTHER_FISH_DISHES_LOW_OMEGA3_TOTAL_GRAMS,-0.175301779690888,0.197341335233074
rash,GROUP_GRANOLA_TOTAL_GRAMS,0.0567777206861838,0.197345402018572
atheist,TOCTRB,1.59455117381477,0.197363757175075
cat,GROUP_CHEERIOS_HONEY_NUT_FLAVORS_TOTAL_GRAMS,0.122302879968542,0.19744750427432
Dems,GROUP_TABLE_SALT_TOTAL_GRAMS,-0.703318916690608,0.197506274481578
smoke_rarely,F18D2TT,-345.758004404557,0.197518765885352
mathReading,SLICEDCHEESEFREQ,0.162068332889056,0.197534177419402
smoke_often,METMINRECR,-0.0112578898737136,0.197553148850437
quit_smoking,BEEFPORKDISHQUAN,0.659099528700948,0.197571000693416
smoke_often,DT_MOIS,0.00133837416986789,0.197587323452844
heart_disease,SLICEDCHEESETYPE,0.867941294542491,0.197658451022785
cancer,COFFEEDRINKSTYPE,0.29738415446816,0.197686749780817
belly,GROUP_CAKE_REGULAR_TOTAL_GRAMS,1.48047280154652,0.197728631592698
favCable,GRITSQUAN,-1.47580315717184,0.197775122789127
yesCrash,DT_CHLN,-0.00461175455797072,0.197797031024727
yesCrash,TOCTRB,1.73357092092404,0.197841736259799
belly,OTHERCHIPSQUAN,-0.945673216662421,0.197935305714783
currently_smoke,OTHERCHIPSQUAN,0.945673216662407,0.197935305714789
noCrash,V_REDOR_OTHER,-2.79205809621252,0.19795221301358
atheist,EGGSFREQ,0.197652464232101,0.197958603655313
currently_smoke,CABBAGEFREQ,0.290892520078927,0.198123039443285
belly,GROUP_TOMATO_VEGETABLE_JUICE_TOTAL_GRAMS,-0.018378959679671,0.198132264190305
uhCrash,TUNAFREQ,-0.30874610530342,0.198132439488084
atheist,CORNCHIPSFREQ,0.24934868896505,0.198181553626182
heart_disease,GLYCTEIN,-1.51682163362383,0.19832077051498
rash,GROUP_JAM_JELLY_MARMALADE_TOTAL_GRAMS,-0.452858473749486,0.198362452018833
mathReading,GROUP_SUGARYBEVG_TOTAL_KCAL,0.00696218029064259,0.198426977083387
quit_smoking,GROUP_SWEET_POTATO_YAM_TOTAL_GRAMS,0.014624616790816,0.198578775778464
left_hand,T_ANTHOCYADNS,-0.0424763035910225,0.198597547542991
noCrash,GROUP_LUNCH_MEATS_BEEF_OR_PORK_TOTAL_GRAMS,0.0258837107129466,0.198621918094007
Dems,GROUP_VEGETABLE_SOUP_TOTAL_GRAMS,-0.00962439547694021,0.198645592876824
left_hand,PAC_3,-0.131411676369295,0.198699157720874
uhCrash,GROUP_LUNCH_MEATS_BEEF_OR_PORK_TOTAL_GRAMS,-0.0302662857420987,0.198887090642972
Dems,ONEADAYYEARS,0.429645693694085,0.199006750146268
belly,BREAKFASTSANDWICHFREQ,0.593265678545064,0.199064062423674
Dems,DT_BCARO,-6.73387963100232e-05,0.199077489126057
neutralCable,F20D3N6,17.8566649758305,0.199096290673471
atheist,B_CAROTENE_EQUIV,-6.72894070672259e-05,0.199111011101774
never_smoked,V_REDOR_OTHER,-1.90864758644881,0.199113649708452
ever_smoked,V_REDOR_OTHER,1.90864758644881,0.199113649708452
smoke_often,OTHERFISHFREQ,-1.1639573678905,0.19924628769846
cancer,GROUP_CHEESEBURGER_MEAT_AND_CHEESE_TOTAL_GRAMS,-0.0612154575484385,0.19928254880294
favCable,GROUP_MAC_AND_CHEESE_CHEESE_DISHES_TOTAL_GRAMS,-0.070379809818241,0.199283458897346
neutralCable,VITAMINCAMOUNT,0.141205387232208,0.199319498308554
Jewish,T_FLAVANONES,0.0401190419170366,0.199357820658543
right_hand,SALTQUAN,-1.11294293599128,0.199396343246444
unfavCable,SALADDRESSINGSQUAN,-0.679012739485594,0.199435768673391
atheist,VITA_IU,-4.02968745380056e-05,0.199439299570677
uhCrash,ONEADAYAMOUNT,-0.114002844982749,0.199493093610595
smoke_often,ORANGESFREQ,-1.17664631761261,0.199510730587211
favCable,F20D3N3,-163.701496215498,0.199557451753566
belly,GROUP_COOKIES_REGULAR_TOTAL_GRAMS,0.903325106726356,0.199570984296894
atheist,BARBECUESAUCEFREQ,0.19723980539233,0.199675783430068
noCrash,R_MEAT_S,0.458057663830624,0.199702649040198
dog,SHELLFISHFREQ,0.341309596664531,0.199774759637028
uhCrash,GROUP_CHICKEN_OR_TURKEY_MIXED_DISH_TOTAL_GRAMS,0.0195035444300878,0.199776112537966
atheist,FATONMEATTYPE,0.376664184041483,0.199791848104635
atheist,PSVEGOTH,-0.504487872610087,0.199838538393682
smoke_often,F_CITMLB,-41.8255352757478,0.199858158009712
cancer,GROUP_OATMEAL_WHOLEGRAIN_COOKED_CEREAL_TOTAL_GRAMS,-0.00658102490343252,0.199879899753315
belly,AV_TOT_S,-0.29572456063491,0.199935552181866
mathReading,GROUP_CHEESE_FULL_FAT_TOTAL_GRAMS,0.0159397233789094,0.199967786988674
diabetes,PEONIDIN,-0.172929613692578,0.200077561331505
mathReading,GROUP_OTHER_BEANS_LENTIL_CHILI_NOT_RICE_AND_BEANS_TOTAL_GRAMS,-0.0157341698415756,0.20009221788148
never_smoked,CHOCOLATECANDYFREQ,0.180833577516006,0.200139944063569
ever_smoked,CHOCOLATECANDYFREQ,-0.180833577516006,0.20013994406357
mathReading,V_TOTAL,-0.271346704148205,0.20017056382767
Jewish,GROUP_BOTH_RED_AND_WHITE_WINE_TOTAL_GRAMS,0.0077802693150387,0.200233744263031
favCable,VEALLAMBGAMEQUAN,0.851296593439339,0.200296575879739
Jewish,F_OTHER,0.70101510014255,0.200313306592337
favCable,TORTILLASFREQ,-0.253522943545203,0.200336668027681
yesCrash,GROUP_MAYO_REGULAR_TOTAL_GRAMS,0.216766743934184,0.200346196165567
unfavCable,ROASTCHICKENFREQ,-0.223403144771182,0.200431813824304
favCable,GROUP_BAGELS_MULTIGRAIN_TOTAL_GRAMS,0.123925540944839,0.200435022142203
favCable,SLOWWALKFREQ,0.28566093061104,0.200510440235895
mathReading,LUNCHMEATFREQ,0.156061794601815,0.20051732091914
belly,PSVEGNBP,-0.296010842184011,0.200523269871738
quit_smoking,BANANASFREQ,-0.189901612131189,0.200534305866131
smoke_often,GROUP_LUNCH_MEATS_BEEF_OR_PORK_TOTAL_GRAMS,0.033527847588757,0.200553700186766
quit_smoking,GROUP_CABBAGE_SLAW_CHINESE_CABBAGES_TOTAL_GRAMS,0.00898670119698561,0.200620804952994
left_hand,PETUNIDIN,-0.496262259691216,0.200832843187927
Jewish,PF_CUREDMEAT,-9.90938034728523,0.200903180939547
mathReading,GROUP_RAISINS_DRIED_FRUIT_TOTAL_GRAMS,-0.121019959665998,0.200923859078608
uhCrash,BEANSQUAN,0.608412601736854,0.200969927224436
cancer,GROUP_CAKE_REGULAR_TOTAL_GRAMS,-0.0961024256992524,0.201036610323025
quit_smoking,HEAVYWORKTIME,0.852244691071532,0.201087308955835
yesCrash,BACONSAUSAGEQUAN,-0.65186137281618,0.201087940065301
never_smoked,GROUP_REFRIED_BEANS_HUMMUS_TOTAL_GRAMS,-0.00778093467176359,0.201135531559444
ever_smoked,GROUP_REFRIED_BEANS_HUMMUS_TOTAL_GRAMS,0.00778093467176359,0.201135531559444
belly,DONUTSQUAN,1.62480444803024,0.201146028114147
Jewish,BANANASFREQ,0.511703635384383,0.201154933871826
left_hand,DT_S060,-3.27880777390331,0.201159968023783
unfavCable,FRIEDORBREADEDFISHFREQ,-0.614447380273442,0.201316792274428
left_hand,SPAGHETTIFREQ,-0.391234018897887,0.201348830887347
favCable,RIBSQUAN,-0.688532079334306,0.201358678564023
belly,LACS,0.138064871238798,0.201376506659196
rash,GROUP_OATMEAL_WHOLEGRAIN_COOKED_CEREAL_TOTAL_GRAMS,0.00639196457334796,0.201383752737072
yesCrash,BACONSAUSAGEFREQ,-0.306071097374869,0.201500639308303
mathReading,GROUP_LUNCH_MEATS_BEEF_OR_PORK_TOTAL_GRAMS,0.0282675183383861,0.201647330187238
smoke_often,PETUNIDIN,-2.82493144868282,0.201660738270869
readingMath,EGGSQUAN,0.49840376740077,0.20171324011421
rash,PAC_4,0.0126657213113966,0.201737291259186
mathReading,DT_MAGN,-0.00286645343135734,0.201779297542813
yesCrash,WHOLEGRAINCRACKERSFREQ,0.33845294041049,0.20186582088334
smoke_rarely,F20D3N3,81.2577827028588,0.201868220509598
currently_smoke,PASTRIESFREQ,-0.56702922044248,0.201877066475282
right_hand,OTHERNUTSFREQ,0.391650218002723,0.202035832108876
heart_disease,COOKINGFATBUTTER,0.737598943129747,0.202116755925184
quit_smoking,FIBERSUPPAMOUNT,0.17314820840024,0.202125924360544
smoke_often,BEEFPORKDISHQUAN,1.56574926632131,0.202153189288128
smoke_often,PAC10,-0.217549563800512,0.20217553035192
right_hand,CHOLNFR,0.0345939802612044,0.202196861470833
heart_disease,TRP_G,-1.06514157882517,0.202207265129812
smoke_rarely,PHE_G,-0.813201943497671,0.20223137809253
atheist,GROUP_OTHER_SOUP_TOTAL_GRAMS,0.0163896861830157,0.202403166202524
Jewish,BERRIESFREQ,0.45904479718473,0.20241084649202
smoke_often,GROUP_OTHER_SOUP_TOTAL_GRAMS,-0.339032410778746,0.202456425565537
quit_smoking,GROUP_BEER_NON_ALCOHOLIC_TOTAL_GRAMS,0.105119982285409,0.202470517590547
readingMath,GROUP_MUSTARD_BBQ_SAUCE_SOY_SAUCE_ETC_TOTAL_GRAMS,-0.128503152083494,0.202529642325694
favCable,POPSICLESFREQ,-0.837393043917132,0.202539916289711
quit_smoking,POPSICLESFREQ,-0.837393043917131,0.202539916289713
diabetes,GROUP_ICE_TEA_BOTTLE_SUGAR_TOTAL_GRAMS,0.0133129730084066,0.202541215348676
noCrash,GROUP_JAM_JELLY_MARMALADE_TOTAL_GRAMS,0.0976275912142286,0.20257006295376
smoke_often,COOKIESFREQ,-0.895107640351672,0.20258272769203
smoke_often,DT_CRYPT,-0.0488707188502189,0.20258313698906
cancer,SALADDRESSINGSFREQ,-0.159955306482784,0.202620595740745
quit_smoking,GROUP_HONEY_BUNCHES_OF_OATS_TOTAL_GRAMS,0.0830387650993137,0.20263075597095
unfavCable,TOMATOJUICEQUAN,-0.727916202865358,0.202637099113169
ever_smoked,MACANDCHEESEFREQ,0.310197931636849,0.202677730769731
never_smoked,MACANDCHEESEFREQ,-0.310197931636849,0.202677730769732
readingMath,MACANDCHEESEFREQ,0.310197931636849,0.202677730769732
never_smoked,F18D1TN7,-14.5019802293273,0.202689836367761
ever_smoked,F18D1TN7,14.5019802293273,0.202689836367761
yesCrash,SITSTR,0.00665789672797204,0.202693856109161
favCable,PHYTIC_ACID,-0.00164828808184229,0.202702541752784
smoke_often,GROUP_PEANUTS_OTHER_NUTS_SEEDS_TOTAL_GRAMS,0.0620632436904238,0.202729428030953
atheist,DT_FIBER_INSOL,-0.0359660469246332,0.202742035803382
neutralCable,OTHERPIESQUAN,1.43081437342906,0.202931518838205
quit_smoking,GROUP_OTHER_FRESH_FRUIT_FRUIT_SALAD_TOTAL_GRAMS,-0.044316094569087,0.203018100447035
favCable,COFFEEQUAN,-0.514531512752275,0.203046009204391
smoke_often,BANANASFREQ,-1.48466032099617,0.203076512991874
left_hand,MILKTYPE,0.203543493688464,0.203184286230153
mathReading,RIBSQUAN,0.471821032883302,0.203233187767366
heart_disease,OTHERCHIPSQUAN,-0.483823405134301,0.203260754963439
quit_smoking,GROUP_TORTILLAS_FLOUR_WHEAT_TOTAL_GRAMS,0.0435472945400582,0.203264166824993
right_hand,OTHERWHOLEGRAINCEREALTYPE,-1.65292302414968,0.203282066780466
right_hand,BUNSQUAN,-1.65292302414967,0.203282066780467
currently_smoke,SUP_EPA,0.00989010399300717,0.203298068156844
currently_smoke,SUP_DHA,0.0142581962417215,0.203299096791001
neutralCable,SUP_OLEIC,-0.0098083133810813,0.203318665708666
yesCrash,GROUP_MEAT_LOAF_MEAT_BALLS_TOTAL_GRAMS,-0.420901241536586,0.203377208064929
dog,M_SOY_ND,0.938901083166749,0.203380217045488
uhCrash,GROUP_BAGELS_WHITE_TOTAL_GRAMS,-0.0973308202711558,0.203437444340003
smoke_rarely,SPAGHETTIQUAN,-1.01142912480967,0.203454829708364
left_hand,PF_NUTSDS,-0.730532218097876,0.203525249590979
left_hand,PSNUTSD,-0.730532218097876,0.203525249590979
yesCrash,BIOCHANIN_A,-11.1524386602205,0.203556606203912
cat,WALNUTSQUAN,0.501275826226652,0.203557877795449
currently_smoke,KCAL_EXPENDITURE_ALL,-0.0021373440658976,0.203585594193364
